areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00061874,8.6,34.9,38.7,17.7
E00061875,6.8,30.4,46.6,16.1
E00062043,46.4,44.1,8.1,1.4
E00062044,41.2,48.9,7.6,2.3
E00062045,20,50.8,25,4.2
E00062046,62.2,28.9,5.6,3.3
E00062047,58.7,32.6,8.1,0.6
E00062048,50,44.6,5.4,0
E00062049,18.3,45,27.5,9.2
E00062050,25,51.9,13,10.2
E00062051,23.3,42.2,27.6,6.9
E00062052,27.1,44.2,18.6,10.1
E00062053,46.6,36.2,13.8,3.4
E00062054,42.7,51.6,4.8,0.8
E00062055,42.7,45.5,10,1.8
E00062056,71.5,26.4,2.1,0
E00062057,23.9,50.4,20.5,5.1
E00062058,69.2,27.9,1.9,1
E00062059,68.6,25.4,5.1,0.8
E00062060,24.4,55.7,16.3,3.6
E00062061,41.7,46,11,1.2
E00062062,47,44.3,8.1,0.7
E00062064,55.8,34.5,9.7,0
E00062065,39.9,41.3,14.7,4.2
E00062066,61.6,31.5,4.1,2.7
E00062067,36.2,45.4,14.6,3.8
E00062068,53.9,34.2,11.2,0.7
E00062069,53.2,35.5,10.2,1.1
E00062070,57.2,39.4,3.3,0
E00062071,25.9,44.8,19.8,9.5
E00062072,11.1,53.9,30,5.1
E00062073,10.6,48.2,31.9,9.2
E00062074,16.2,48.1,31.9,3.8
E00062075,23,52.4,18.3,6.3
E00062076,11.7,50.9,29,8.4
E00062077,20.8,49.1,23.9,6.3
E00062078,52.8,27.2,16,4
E00062079,35.9,40.8,18.4,4.9
E00062080,17.8,45.7,29.5,7
E00062081,14.2,46.3,30.9,8.6
E00062082,6.1,40.9,44.3,8.7
E00062083,27.4,45.3,23.1,4.3
E00062084,24.6,47.5,22.1,5.7
E00062085,14.2,46.5,29.9,9.4
E00062086,13.3,50.8,23.3,12.5
E00062087,9.7,44.8,34.4,11
E00062088,47.1,36.4,12.4,4.1
E00062089,37.7,43,14.9,4.4
E00062090,30.5,44.9,16.9,7.6
E00062091,26.3,51.7,15.3,6.8
E00062092,48.4,37.7,10.7,3.3
E00062093,33.6,43.7,19.3,3.4
E00062094,34.2,45.5,17.1,3.2
E00062095,33.9,44.9,20.5,0.8
E00062096,31.8,44.2,17.8,6.2
E00062097,39.4,42.3,16.1,2.2
E00062098,70.6,23.9,3.7,1.8
E00062099,44.1,41.7,11,3.1
E00062100,28.8,41.6,24,5.6
E00062101,30.3,47.9,19.3,2.5
E00062102,44.5,40.3,14.3,0.8
E00062103,26.5,53.6,14.7,5.2
E00062104,5.8,45.7,36.2,12.3
E00062105,21,40.6,28,10.5
E00062106,13.3,50.5,28.2,8
E00062107,11,33.1,43.3,12.6
E00062108,7.9,47.1,33.8,11.3
E00062109,7.5,44.4,36.8,11.3
E00062110,9.4,48.4,37.5,4.7
E00062111,4.6,36.2,44.1,15.1
E00062112,24.7,53.1,16,6.2
E00062113,10.9,49.1,30.9,9.1
E00062114,35.4,40.7,20.4,3.5
E00062115,14.7,51.2,24.8,9.3
E00062116,21,46.8,27.4,4.8
E00062117,56.3,29.4,10.1,4.2
E00062119,16.3,50.4,26.8,6.5
E00062120,14.4,48.6,28.8,8.1
E00062121,16.3,48.1,31.8,3.9
E00062122,34.6,43.8,16.2,5.4
E00062123,26.5,43.9,22,7.6
E00062124,31.7,41.7,23.3,3.3
E00062125,58.8,26.5,9.8,4.9
E00062126,30.4,46.4,17,6.3
E00062127,48.5,41.7,7.8,1.9
E00062128,25.4,45.1,24.6,4.9
E00062129,18.4,50.4,21.6,9.6
E00062131,23.8,50.3,19.6,6.3
E00062132,56.9,29.2,10.8,3.1
E00062133,0,39.5,40.7,19.8
E00062134,5.8,43.9,42.1,8.2
E00062136,11.5,45.9,34.4,8.2
E00062138,27.7,54,13.9,4.4
E00062139,8.9,41.5,40.7,8.9
E00062140,31.9,39.6,20.8,7.6
E00062141,13.8,49.3,29.8,7.1
E00062142,25.1,46,21.4,7.5
E00062143,25.9,50.4,16.5,7.2
E00062144,20.5,48.4,21.3,9.8
E00062145,13.4,48.8,32.3,5.5
E00062146,32.2,45.5,16.8,5.6
E00062147,13.2,44.2,30.2,12.4
E00062148,22.3,50.8,20.8,6.2
E00062149,15.8,57,21.9,5.3
E00062150,16.8,47.9,30.3,5
E00062151,22.1,52.9,21.4,3.6
E00062152,23.8,54.8,17.5,4
E00062153,21.1,56.1,19.5,3.3
E00062154,5.3,37.5,36.2,21.1
E00062155,16.3,39.8,32.5,11.4
E00062156,3.2,37.8,45.9,13
E00062157,28.1,41.9,21.6,8.4
E00062158,9,54.9,32.8,3.3
E00062159,39.8,43.2,10.2,6.8
E00062160,9.7,42.7,33.9,13.7
E00062161,54.4,36.8,5.6,3.2
E00062162,55.3,34.1,8.1,2.4
E00062163,59.8,26.1,13,1.1
E00062164,37.5,47.1,13.2,2.2
E00062165,31,46,20,3
E00062166,29.7,40.7,25.4,4.2
E00062167,12.2,44.3,30.4,13
E00062168,26.5,46.3,25,2.2
E00062169,25,49.3,19.1,6.6
E00062170,8.3,50,32.5,9.2
E00062171,31.3,47.8,18.7,2.2
E00062172,11.6,47.1,31.4,9.9
E00062173,14.2,36.6,41,8.2
E00062174,10.6,49.6,31,8.8
E00062175,24.4,45.4,25.2,5
E00062176,28.6,49.2,16.7,5.6
E00062177,41.8,50,5.7,2.5
E00062178,15.2,49.2,28,7.6
E00062179,33.1,43.4,19.9,3.7
E00062180,10,45.4,37.7,6.9
E00062181,8.1,48,31.7,12.2
E00062182,12.3,46.2,31.5,10
E00062183,0.9,38.4,45.5,15.2
E00062184,12.5,46.3,32.4,8.8
E00062185,13.6,48.5,31.1,6.8
E00062186,44.1,40.9,11.8,3.1
E00062187,28.8,52.5,16.9,1.7
E00062188,41.4,43.2,14.4,0.9
E00062189,42.1,39.8,11.3,6.8
E00062190,31.3,41.2,23.7,3.8
E00062191,37.8,44.1,16.5,1.6
E00062192,17.4,50.2,26.1,6.3
E00062193,32,43.2,22.4,2.4
E00062194,10.3,44.8,35.3,9.5
E00062195,11,44.9,36.8,7.4
E00062196,4.5,34.2,49.5,11.7
E00062197,9.3,42.9,37.1,10.7
E00062198,17.6,42.2,29.4,10.8
E00062199,33.9,52.5,8.5,5.1
E00062200,16.4,59,20.5,4.1
E00062207,13.2,36.4,33.9,16.5
E00062208,4.5,32,46.6,16.9
E00062209,0,47.9,40.4,11.7
E00062210,6.9,41.4,43.1,8.6
E00062211,5.7,41.4,38.6,14.3
E00062212,9,26,33,32
E00062213,38,38.8,16.3,7
E00062214,7,37.5,46.1,9.4
E00062215,11.9,38.9,30.2,19
E00062216,6.6,25.4,47.5,20.5
E00062217,6.7,42.9,40.3,10.1
E00062218,43.6,28.2,19.7,8.5
E00062219,11,36.2,37,15.7
E00062220,7.6,56.8,23.7,11.9
E00062221,4.7,41.2,43.9,10.1
E00062222,10.9,48.8,30.2,10.1
E00062223,7.1,35.7,40.2,17
E00062224,11.9,41.3,34.1,12.7
E00062225,6.2,37.9,41.6,14.3
E00062227,8.9,29.3,45.5,16.3
E00062228,7.5,42.1,35.3,15
E00062229,4.7,32,48.8,14.5
E00062230,12.9,44.4,34.7,8.1
E00062231,7.8,40,41.7,10.4
E00062232,20,52,18.4,9.6
E00062233,14.8,41.5,32.6,11.1
E00062234,23.5,43.9,20.4,12.2
E00062235,9,42.6,38.5,9.8
E00062236,3,32.1,47.6,17.3
E00062237,39.2,49.8,9.8,1.2
E00062238,60.8,29.6,7.2,2.4
