areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00061874,4.3,26.3,69.4
E00061875,1.3,20.8,78
E00062043,5.7,52.4,42
E00062044,8.1,46.3,45.6
E00062045,5,32.8,62.2
E00062046,5.4,58.7,35.9
E00062047,7,59.6,33.3
E00062048,5.4,55.4,39.3
E00062049,0.8,23.5,75.6
E00062050,9.3,34.6,56.1
E00062051,5.1,29.1,65.8
E00062052,0,37.4,62.6
E00062053,0.8,50,49.2
E00062054,3.2,46,50.8
E00062055,5.5,45.9,48.6
E00062056,4.1,80.1,15.8
E00062057,0.8,41.5,57.6
E00062058,2.4,73.2,24.4
E00062059,0,79,21
E00062060,4.1,25.7,70.2
E00062061,5.6,49.1,45.3
E00062062,2.7,50.7,46.6
E00062064,4.5,36.4,59.1
E00062065,2.8,40.6,56.6
E00062066,2.1,69.9,28.1
E00062067,3.2,56,40.8
E00062068,4.6,50.7,44.7
E00062069,4.8,63.5,31.7
E00062070,2.8,60.8,36.5
E00062071,5.1,41.5,53.4
E00062072,2.3,35.7,62
E00062073,5.6,29.2,65.3
E00062074,2.9,30.1,67
E00062075,0,33.9,66.1
E00062076,1.8,25.5,72.7
E00062077,2.5,30.8,66.7
E00062078,0.8,42.1,57
E00062079,11.7,23.3,65
E00062080,2.3,33.6,64.1
E00062081,3.7,23.3,73
E00062082,4.2,18.6,77.1
E00062083,6.8,32.2,61
E00062084,2.5,34.7,62.8
E00062085,0,27.8,72.2
E00062086,4.9,30.3,64.8
E00062087,2,28.1,69.9
E00062088,2.6,43.5,53.9
E00062089,4.4,25.4,70.2
E00062090,4.3,29.1,66.7
E00062091,5,29.8,65.3
E00062092,8.1,42.7,49.2
E00062093,3.3,32.5,64.2
E00062094,6.3,49.2,44.4
E00062095,4.8,25.4,69.8
E00062096,5.3,26.7,67.9
E00062097,4.3,26.8,68.8
E00062098,0.9,85.3,13.8
E00062099,2.3,40.6,57
E00062100,4,20.2,75.8
E00062101,2.5,45.4,52.1
E00062102,6.7,31.7,61.7
E00062103,1.9,57.8,40.3
E00062104,3.6,24.5,71.9
E00062105,2.8,39.9,57.3
E00062106,1.6,36.2,62.2
E00062107,3.9,19.7,76.4
E00062108,3.3,23.1,73.6
E00062109,2.2,23.1,74.6
E00062110,0,21.6,78.4
E00062111,5.3,13.9,80.8
E00062112,3.1,51.3,45.6
E00062113,3.1,36.2,60.7
E00062114,3.5,45.2,51.3
E00062115,3.9,26.4,69.8
E00062116,3.2,32.3,64.5
E00062117,5.1,44.9,50
E00062119,3.3,31.4,65.3
E00062120,4.3,22.6,73
E00062121,3.1,20.3,76.6
E00062122,3.9,28.9,67.2
E00062123,2.3,33.8,63.9
E00062124,8.1,27.6,64.2
E00062125,3,49.5,47.5
E00062126,2.7,32.4,64.9
E00062127,6.9,36.3,56.9
E00062128,1.7,24.3,73.9
E00062129,2.5,39.3,58.2
E00062131,3.6,43.2,53.2
E00062132,5.4,41.9,52.7
E00062133,1.9,17.3,80.9
E00062134,2.9,23.7,73.4
E00062136,1.7,38,60.3
E00062138,0.7,40.3,59
E00062139,1.6,26.8,71.5
E00062140,4.8,40,55.2
E00062141,1.8,20.4,77.8
E00062142,2.7,22.5,74.9
E00062143,5.7,27.9,66.4
E00062144,4.1,28.9,66.9
E00062145,0.8,22.8,76.4
E00062146,4.2,30.6,65.3
E00062147,5.4,28.5,66.2
E00062148,3.1,32.3,64.6
E00062149,0.9,35.7,63.4
E00062150,0.8,32.2,66.9
E00062151,2.1,33.8,64.1
E00062152,4.7,26,69.3
E00062153,0.8,35.3,63.9
E00062154,5.1,9.6,85.3
E00062155,1.7,24,74.4
