areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00061874,98.9,1.1,0
E00061875,99.4,0,0.6
E00062043,61,39,0
E00062044,93.8,6.2,0
E00062045,90.9,9.1,0
E00062046,43.5,56.5,0
E00062047,68.4,31.6,0
E00062048,81.4,18.6,0
E00062049,100,0,0
E00062050,78.3,20.8,0.9
E00062051,99.2,0.8,0
E00062052,97,3,0
E00062053,92.4,7.6,0
E00062054,98.4,1.6,0
E00062055,78,22,0
E00062056,18.1,81.9,0
E00062057,99.1,0.9,0
E00062058,4.3,95.7,0
E00062059,33.6,66.4,0
E00062060,90.1,9.9,0
E00062061,72.7,27.3,0
E00062062,95.2,4.8,0
E00062064,92.8,7.2,0
E00062065,88,12,0
E00062066,48.3,51.7,0
E00062067,54.7,45.3,0
E00062068,76.8,23.2,0
E00062069,42.8,57.2,0
E00062070,44,56,0
E00062071,83.8,16.2,0
E00062072,100,0,0
E00062073,99.3,0.7,0
E00062074,99,1,0
E00062075,93.7,6.3,0
E00062076,90.7,9.3,0
E00062077,100,0,0
E00062078,65.9,34.1,0
E00062079,99,0,1
E00062080,99.2,0.8,0
E00062081,100,0,0
E00062082,99.1,0.9,0
E00062083,91.6,7.6,0.8
E00062084,89.3,10.7,0
E00062085,100,0,0
E00062086,99.2,0.8,0
E00062087,90.9,9.1,0
E00062088,83.1,16.9,0
E00062089,100,0,0
E00062090,100,0,0
E00062091,100,0,0
E00062092,56.9,43.1,0
E00062093,90.4,9.6,0
E00062094,52.4,47.6,0
E00062095,85.9,13.3,0.8
E00062096,79.1,20.9,0
E00062097,94.2,5.8,0
E00062098,15,85,0
E00062099,83.6,16.4,0
E00062100,88.8,11.2,0
E00062101,81.9,18.1,0
E00062102,100,0,0
E00062103,24.6,75.4,0
E00062104,99.3,0.7,0
E00062105,71.8,28.2,0
E00062106,71.3,28.7,0
E00062107,94.4,5.6,0
E00062108,81.7,18.3,0
E00062109,100,0,0
E00062110,100,0,0
E00062111,92.8,7.2,0
E00062112,30.4,69.1,0.5
E00062113,69.9,30.1,0
E00062114,37.2,62.8,0
E00062115,100,0,0
E00062116,99.2,0.8,0
E00062117,58.3,28.3,13.3
E00062119,100,0,0
E00062120,100,0,0
E00062121,100,0,0
E00062122,90.8,9.2,0
E00062123,96.9,3.1,0
E00062124,100,0,0
E00062125,60,40,0
E00062126,98.2,1.8,0
E00062127,69.9,30.1,0
E00062128,100,0,0
E00062129,100,0,0
E00062131,100,0,0
E00062132,62,38,0
E00062133,99.4,0.6,0
E00062134,96.5,3.5,0
E00062136,100,0,0
E00062138,95.7,4.3,0
E00062139,100,0,0
E00062140,92.4,7.6,0
E00062141,98.7,1.3,0
E00062142,99.5,0.5,0
E00062143,99.3,0.7,0
E00062144,100,0,0
E00062145,99.2,0.8,0
E00062146,97.9,2.1,0
E00062147,93.8,6.2,0
E00062148,98.5,1.5,0
E00062149,100,0,0
E00062150,100,0,0
E00062151,100,0,0
E00062152,99.2,0.8,0
E00062153,99.2,0.8,0
E00062154,100,0,0
E00062155,100,0,0
E00062156,99.5,0.5,0
E00062157,81.4,18.6,0
E00062158,100,0,0
E00062159,62.7,35.6,1.7
E00062160,100,0,0
E00062161,75.8,24.2,0
E00062162,81.7,18.3,0
E00062163,87,13,0
E00062164,100,0,0
E00062165,85.6,14.4,0
E00062166,70.9,29.1,0
E00062167,100,0,0
E00062168,90.3,9.7,0
E00062169,77.2,22.8,0
E00062170,99.2,0.8,0
E00062171,64.4,35.6,0
E00062172,100,0,0
E00062173,99.3,0.7,0
E00062174,99.1,0.9,0
E00062175,84,16,0
E00062176,76,24,0
E00062177,67.8,32.2,0
E00062178,98.5,0.8,0.8
E00062179,69.3,30.7,0
E00062180,100,0,0
E00062181,100,0,0
E00062182,88.4,11.6,0
E00062183,99.1,0,0.9
E00062184,100,0,0
E00062185,100,0,0
E00062186,98.4,1.6,0
E00062187,100,0,0
E00062188,58.4,41.6,0
E00062189,60.9,39.1,0
E00062190,96.2,3.8,0
E00062191,68.5,31.5,0
E00062192,91.6,8.4,0
E00062193,75.2,24.8,0
E00062194,100,0,0
E00062195,100,0,0
E00062196,100,0,0
E00062197,99.3,0.7,0
E00062198,100,0,0
E00062199,85.3,14.7,0
E00062200,100,0,0
E00062207,98.4,1.6,0
E00062208,99.4,0.6,0
E00062209,100,0,0
E00062210,100,0,0
E00062211,98.6,1.4,0
E00062212,100,0,0
E00062213,50,50,0
E00062214,99.2,0.8,0
E00062215,100,0,0
E00062216,100,0,0
E00062217,100,0,0
E00062218,52.1,47.9,0
E00062219,98.4,1.6,0
E00062220,90.7,9.3,0
E00062221,100,0,0
E00062222,100,0,0
E00062223,100,0,0
E00062224,75.2,24.8,0
E00062225,97.5,2.5,0
E00062227,100,0,0
E00062228,92.5,7.5,0
E00062229,100,0,0
E00062230,100,0,0
E00062231,100,0,0
E00062232,70.4,29.6,0
E00062233,90.2,9.8,0
E00062234,83.7,16.3,0
E00062235,100,0,0
E00062236,99.4,0.6,0
E00062237,92.2,7.8,0
E00062238,70.7,29.3,0
E00062239,86.3,13.7,0
E00062240,97,3,0
E00062241,100,0,0
E00062242,81.1,18.9,0
E00062243,100,0,0
E00062244,100,0,0
E00062245,98.1,1.9,0
E00062246,27.7,72.3,0
E00062247,94.1,5.9,0
E00062250,100,0,0
E00062251,42.9,56.3,0.8
E00062252,100,0,0
E00062253,92.4,0,7.6
E00062255,100,0,0
E00062256,100,0,0
E00062257,79.5,20.5,0
E00062258,98.3,1.7,0
E00062260,100,0,0
E00062261,90.6,9.4,0
E00062262,88.2,11.3,0.5
E00062263,100,0,0
E00062265,99.2,0.8,0
E00062266,76.2,23.8,0
E00062268,94.2,5.8,0
E00062269,98.5,1.5,0
E00062270,99.3,0.7,0
E00062272,89.1,10.9,0
E00062273,100,0,0
E00062274,100,0,0
E00062275,100,0,0
E00062276,100,0,0
E00062277,100,0,0
E00062278,77.3,22.7,0
E00062279,93.8,6.3,0
E00062280,98.5,0.8,0.8
E00062281,48.2,51.8,0
E00062282,100,0,0
E00062283,100,0,0
E00062284,100,0,0
E00062285,68.5,31.5,0
E00062286,100,0,0
E00062287,95.7,4.3,0
E00062288,38,62,0
E00062289,79,21,0
E00062290,82.8,17.2,0
E00062291,87.4,12.6,0
E00062292,98.2,0,1.8
E00062293,100,0,0
E00062294,92.8,7.2,0
E00062295,98.1,1.9,0
E00062296,100,0,0
E00062297,79.7,20.3,0
E00062298,83.8,16.2,0
E00062299,90.2,9.8,0
E00062300,33.6,66.4,0
E00062301,80.8,19.2,0
E00062302,66.7,33.3,0
E00062303,12.8,87.2,0
E00062304,68.4,31.6,0
E00062305,29.2,70.8,0
E00062306,70.9,29.1,0
E00062307,91.9,8.1,0
E00062308,99,1,0
E00062309,80.3,19.7,0
E00062310,72.2,27.8,0
E00062311,86,14,0
E00062312,36,64,0
E00062313,94,5.3,0.8
E00062314,94.8,5.2,0
