areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00155851,88.4,7.7,4
E00155852,91.3,6.9,1.8
E00155853,83.1,11.6,5.3
E00155854,88,8.9,3.1
E00155856,87.4,8.7,3.9
E00157365,87.1,8.5,4.4
E00157366,77.1,16.4,6.5
E00157368,46.2,37.9,15.9
E00157369,83.6,14,2.4
E00157370,90.1,7.7,2.2
E00157382,87.1,9.7,3.2
E00157388,93.5,5.1,1.4
E00157389,89.1,8,2.9
E00157390,91.3,6.3,2.4
E00157391,89.5,8.2,2.3
E00157392,86.1,11.8,2
E00157393,85.8,9.9,4.3
E00157394,91.9,5.2,2.9
E00157395,90.5,7.2,2.3
E00157396,89.8,9,1.2
E00157397,90.4,6.9,2.7
E00157398,90.4,8,1.6
E00157399,87.7,11,1.3
E00157400,78.6,15.5,5.9
E00157401,89.3,9,1.7
E00157402,83,13.3,3.7
E00157403,84.2,12.8,3
E00157404,77.2,17,5.8
E00157405,82.4,12.2,5.4
E00157406,87.6,9.3,3.1
E00157407,87.7,10.1,2.2
E00157408,87.9,9.2,2.8
E00157409,83.1,12.5,4.4
E00157410,81.4,13.2,5.4
E00157411,81.8,15.1,3.1
E00157412,82.9,13.6,3.5
E00157413,83,13.2,3.8
E00157414,86.8,11.1,2
E00157415,91.6,5.5,2.9
E00157416,88.9,8.7,2.4
E00157417,68.3,20.4,11.3
E00157418,89.5,7.6,2.9
E00157419,83.7,12.4,3.9
E00157420,88.6,8.5,3
E00157421,90.6,8.7,0.7
E00157422,90.4,8,1.5
E00157423,92.8,6.9,0.3
E00157424,89.8,8.6,1.6
E00157425,85.3,11,3.7
E00157426,88.1,9.4,2.6
E00157428,85.2,11.5,3.3
E00157429,84,12.5,3.5
E00157430,88.8,9.9,1.3
E00157431,86.9,10.7,2.4
E00157432,89.7,9.2,1.1
E00157433,79.3,14.6,6.1
E00157434,89.4,7.7,2.9
E00157435,84.2,13.8,2.1
E00157436,63.7,22.4,13.9
E00157437,89,9.3,1.7
E00157438,85.3,12.8,1.9
E00157449,83.7,13.3,3
E00157450,92.3,6.6,1.1
E00157451,91.4,7,1.6
E00157452,88.5,8.5,3
E00157453,88.5,9,2.5
E00157454,91.9,6.5,1.6
E00157455,88,8.7,3.3
E00157456,80.4,17.3,2.2
E00157457,82.1,11.7,6.2
E00157612,84.9,11.4,3.7
E00157614,86.3,9.5,4.2
E00157615,88.3,9.3,2.4
E00157649,92.3,6.1,1.6
E00157650,92.3,5.4,2.3
E00157651,82.2,15.2,2.6
E00157652,90.2,7.8,2
E00157653,93.3,6.3,0.5
E00157655,90,8.3,1.7
E00157656,92,8,0
E00157657,91.1,7,1.9
E00157682,86.8,9.3,3.9
E00157696,91.6,6.6,1.8
E00157697,89.2,9.6,1.2
E00157698,91,6.3,2.7
E00157717,93.9,3.5,2.6
E00157718,84.1,9.7,6.2
E00157719,78.9,15.8,5.3
E00157720,86.8,10.5,2.6
E00157721,91.6,5.7,2.7
E00157722,87.9,8.9,3.2
E00157723,81.3,13.2,5.6
E00157724,87.7,8.8,3.5
E00157725,75,22.6,2.4
E00157726,72.5,18.9,8.6
E00157727,88.4,9.5,2.1
E00157728,86.4,10.5,3.1
E00157729,89.6,8.6,1.8
E00157730,88.1,9.3,2.6
E00157731,90,7.3,2.7
E00157732,92.2,6.7,1.1
E00157736,95.3,4.7,0
E00157738,90.7,7.9,1.4
E00157739,85.4,9.8,4.9
E00157740,93.3,5.4,1.3
E00157741,83.9,12.6,3.4
E00157743,89,9.3,1.7
E00157744,89.7,8.3,2
E00157745,92,7.5,0.5
E00157746,86.5,9.7,3.8
E00157747,81.7,14,4.3
E00157748,90,9.7,0.3
E00157749,91.1,7.6,1.3
E00160635,86.2,11.6,2.2
E00160636,90.9,6.5,2.6
E00160723,89.4,8.2,2.4
E00160724,87.6,10.5,1.9
E00160725,76.1,14.1,9.8
E00160726,87.8,9.8,2.4
E00160727,85.7,11.1,3.2
E00160729,80.1,13.9,6
E00160730,76.1,16.1,7.8
E00160731,83.5,14.7,1.8
E00160732,79.4,16.1,4.4
E00160733,81.4,13.3,5.3
E00160734,87.3,10.1,2.6
E00160735,76.7,16.7,6.6
E00160736,83.5,13,3.5
E00160737,80.6,13.6,5.8
E00160738,82,12.9,5.1
E00160739,84.3,13.1,2.6
E00160740,85.2,10,4.8
E00160741,83.6,11.5,5
E00160743,88.9,8.8,2.4
E00160744,85.5,11.3,3.3
E00160745,79.3,17,3.7
E00160746,83.3,14.5,2.2
E00160747,90,8.4,1.6
E00160748,92,7.2,0.8
E00160749,76.9,17.1,6
E00160750,89.9,7.7,2.4
E00160751,89.5,7.8,2.7
E00160752,88.5,9.6,1.9
E00160753,81.4,13.6,5.1
E00160754,91.2,6.3,2.5
E00160755,87.5,9.6,2.9
E00160873,87.9,10.9,1.2
E00160874,85.3,11.9,2.8
E00160875,84.4,13,2.7
E00160876,77.4,17.4,5.2
E00160877,83.2,13.7,3.1
E00160878,87.8,11,1.2
E00160879,89.4,8.2,2.4
