areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00155851,57,29.8,11.9,1.3,0
E00155852,62.2,19.6,16.1,2.1,0
E00155853,45.7,32.6,20.2,0.8,0.8
E00155854,41.7,23.5,31.3,3.5,0
E00155856,51.5,35.8,10.4,2.2,0
E00157365,38.5,29.2,29.7,2.6,0
E00157366,38.9,18.3,38.9,3.8,0
E00157368,1.7,69.7,28.6,0,0
E00157369,36.1,50,12.5,1.4,0
E00157370,58,27.7,13.4,0.8,0
E00157382,47.2,31.3,20.1,1.4,0
E00157388,57.8,13.4,26.7,2.1,0
E00157389,76.5,16.3,6,1.2,0
E00157390,62,22,14,2,0
E00157391,50,37,11.6,0.7,0.7
E00157392,45,34.4,18.5,2,0
E00157393,52.4,25.7,21.9,0,0
E00157394,64.2,29.9,5.8,0,0
E00157395,65.2,25.9,8.2,0.6,0
E00157396,62,28.7,7.8,1.6,0
E00157397,62.5,25,8.9,3.6,0
E00157398,81.8,11.8,6.4,0,0
E00157399,65.5,30.2,4.3,0,0
E00157400,25.6,23.9,44.4,3.4,2.6
E00157401,62.3,20.1,17.6,0,0
E00157402,36,29.6,33.3,1.1,0
E00157403,68.5,19.9,11.6,0,0
E00157404,41.6,14.4,38.4,5.6,0
E00157405,34.8,29.5,33.9,1.8,0
E00157406,82.3,11.3,4.8,1.6,0
E00157407,66.8,20.9,11.4,0.9,0
E00157408,48.9,32.1,17.2,1.8,0
E00157409,42.2,24.1,30.2,2.6,0.9
E00157410,16.4,38.6,41.4,3.6,0
E00157411,68.5,23.6,6.3,0.8,0.8
E00157412,16.3,20.2,61.2,2.3,0
E00157413,24,35.5,34.7,5.8,0
E00157414,39.3,43.8,15.2,0.9,0.9
E00157415,37.7,41,20.5,0,0.8
E00157416,62.7,23.8,12.7,0.8,0
E00157417,26.6,22.6,48.4,2.4,0
E00157418,80.9,15.3,3.1,0.8,0
E00157419,51.1,35,13.1,0.7,0
E00157420,54.2,20,25,0.8,0
E00157421,57.5,33.9,7.1,1.6,0
E00157422,51.6,34.7,10.5,2.4,0.8
E00157423,63.8,25.4,10.1,0.7,0
E00157424,84.2,12,3.8,0,0
E00157425,32.6,34.2,30.5,2.6,0
E00157426,64.3,22.6,11.9,1.3,0
E00157428,30.8,36.1,32,1.2,0
E00157429,22.7,44.5,31.3,1.6,0
E00157430,48.6,31.1,17.6,2.7,0
E00157431,38.5,25.5,32,2.6,1.3
E00157432,52.8,26.4,18.1,2.8,0
E00157433,64.8,25,9.3,0.9,0
E00157434,68.3,19.5,12.2,0,0
E00157435,77.4,19.8,2.8,0,0
E00157436,23.3,19.4,56.3,1,0
E00157437,72.2,24.3,3.5,0,0
E00157438,70.9,19.9,7.8,1.4,0
E00157449,48.6,37.3,14.1,0,0
E00157450,74.6,15.5,8.5,1.4,0
E00157451,58.1,34.2,7.7,0,0
E00157452,67.7,22.4,8.9,1,0
E00157453,64.7,25,10.3,0,0
E00157454,65.4,26,8.7,0,0
E00157455,61.7,28.9,8.7,0,0.7
E00157456,50.9,34.1,14.5,0.6,0
E00157457,31.7,29.5,36,2.9,0
E00157612,46.2,38.5,13.5,1.9,0
E00157614,33.6,39.3,21.5,4.7,0.9
E00157615,58.9,26.8,11.6,1.8,0.9
E00157649,63.2,27.2,9.6,0,0
E00157650,70.1,23.4,3.6,2.9,0
E00157651,66.9,26.9,6.2,0,0
E00157652,74.4,19.8,5.8,0,0
E00157653,78,19.1,2.8,0,0
E00157655,58.4,22.5,17.3,1.7,0
E00157656,52,30.1,15.4,2.4,0
E00157657,75.4,21.6,3,0,0
E00157682,65.6,28.8,5.6,0,0
E00157696,60.5,33.6,4.2,1.7,0
E00157697,42.4,44.4,13.1,0,0
E00157698,60.6,22.9,13.8,2.8,0
E00157717,53.3,24.4,17.8,4.4,0
E00157718,31.9,38.8,21.6,6.9,0.9
E00157719,33.6,23.7,39.7,3.1,0
E00157720,25.2,32.9,37.8,3.5,0.7
E00157721,43.2,35.6,20.5,0.8,0
E00157722,42.1,46.5,9.6,1.8,0
E00157723,36.3,37.6,24.8,1.3,0
E00157724,42.6,35.2,20.5,1.6,0
E00157725,8.5,33,55.3,3.2,0
E00157726,24.1,36.1,35.2,3.7,0.9
E00157727,54.3,34.1,9.3,1.6,0.8
E00157728,21.9,49.5,25.7,2.9,0
E00157729,58.3,36.4,5.3,0,0
E00157730,75.8,17.5,6.7,0,0
E00157731,41.3,45,11,2.8,0
E00157732,55.8,22.5,21,0.7,0
E00157736,66.9,24.5,8.6,0,0
E00157738,65.5,26.9,7.6,0,0
E00157739,42.1,31.6,25,1.3,0
E00157740,64.3,20,12.2,2.6,0.9
E00157741,49,31.5,15.4,3.5,0.7
E00157743,63,23.9,11.6,1.4,0
E00157744,50.9,36.4,12.7,0,0
E00157745,74.8,20,4.5,0.6,0
E00157746,38,33.6,23.4,5.1,0
E00157747,11.2,19.8,62.1,6.9,0
E00157748,43.9,38.6,15.2,2.3,0
E00157749,51.3,28.9,17.8,2,0
E00160635,60.7,31.3,8,0,0
E00160636,69.7,20,10.3,0,0
E00160723,68.9,21.1,10,0,0
E00160724,59.3,31.9,8.8,0,0
E00160725,21,39.5,38.3,0,1.2
E00160726,59.5,28.6,11.9,0,0
E00160727,54.2,31.3,14.6,0,0
E00160729,42.5,32.1,24.6,0.7,0
E00160730,24.1,25.5,46.7,3.6,0
E00160731,45.7,37.2,14.6,1.8,0.6
E00160732,47.7,30.6,20.2,1.6,0
E00160733,22,36.7,36.7,4,0.7
E00160734,62.4,25.7,7.9,4,0
E00160735,61.3,24.7,14,0,0
E00160736,46.6,34.5,18.1,0.9,0
E00160737,25.8,38.7,33.1,2.5,0
E00160738,41.1,39.7,14.9,4.3,0
E00160739,60.3,28.6,11.1,0,0
E00160740,48.6,31.2,20.2,0,0
E00160741,36.6,36,26.8,0.6,0
E00160743,56.3,28.6,12.6,2.5,0
E00160744,66.7,15.7,17.6,0,0
E00160745,51.8,25.9,19.6,2.7,0
E00160746,77.3,17.3,5.5,0,0
E00160747,52.7,32.4,12.2,2.7,0
E00160748,53.3,28,18.7,0,0
E00160749,31.1,22.3,41.2,4.7,0.7
E00160750,78.4,17.6,3.4,0.7,0
E00160751,81.2,16.8,2.1,0,0
E00160752,63.2,26.4,8,2.4,0
E00160753,22.4,42.9,30.6,4.1,0
E00160754,65.2,25.3,9.5,0,0
E00160755,74.6,16.7,7.9,0.8,0
E00160873,63.6,21,14,1.4,0
E00160874,26.7,34.7,34,4.7,0
E00160875,65.8,19.3,13.7,1.2,0
E00160876,35.4,28.3,33.9,2.4,0
E00160877,64.5,27.3,7.4,0.8,0
E00160878,57.5,28.8,13.7,0,0
E00160879,62.2,23.3,11.1,3.3,0
E00160880,60.7,29.7,7.6,1.4,0.7
E00161203,52.7,38.5,8.3,0.5,0
E00161204,37.9,37.9,22.2,2,0
E00161205,31.3,35.6,31.9,1.2,0
E00161207,64.9,26.2,8.4,0.5,0
E00161208,28.6,32.3,34.2,5,0
E00161209,59,26.4,13.9,0,0.7
E00161211,59.7,24.7,13.6,1.3,0.6
E00161214,38.3,36.2,23.5,2,0
E00161215,30.6,45.3,21.6,2.6,0
E00161217,61.5,27,9.8,0.6,1.1
E00161219,13.3,24,59.3,3.3,0
E00161220,56.5,23.9,16.7,2.2,0.7
E00161221,25.2,40.9,30.2,3.8,0
E00161222,38.1,28.4,33.6,0,0
E00161223,48,32.3,18.1,1.6,0
E00161224,44.9,45.5,9,0.6,0
E00161225,56.1,32.5,10.5,0.9,0
E00161226,56.1,31.7,11.5,0.7,0
E00161248,56.9,26.9,13.1,2.3,0.8
E00161249,30.5,26.7,39.7,3.1,0
E00161250,11.1,37,47.4,3,1.5
E00161251,13.3,35.8,44.5,5.2,1.2
E00161252,56.6,32.8,10.7,0,0
E00161253,41.4,33.6,24.2,0,0.8
E00161254,39.3,24.8,34.2,1.7,0
E00161255,27.3,35.5,35.5,1.7,0
E00161272,61.7,26.7,10,0.8,0.8
E00161319,57.9,28.6,12.1,1.4,0
E00161437,36.8,45.6,16.8,0.8,0
E00161439,56.1,25,17.6,1.4,0
E00161440,55.8,27.3,14.9,1.9,0
E00161441,57.1,31.4,10.3,1.1,0
E00161442,25.7,26.8,47,0.5,0
E00161443,57.5,29.5,11,1.4,0.7
E00161444,62.2,24.3,11.7,1.8,0
E00161445,59.7,23.7,15.8,0.7,0
E00161449,22.9,40.7,33.1,2.5,0.8
E00161450,48.8,17.3,30.7,3.1,0
E00161451,59.6,26.4,11.8,1.7,0.6
E00161466,47.7,37.5,13.3,1.6,0
E00161468,66.2,25.8,7.9,0,0
E00161471,62.5,26.2,11.3,0,0
E00161473,73.9,19.1,7,0,0
E00161474,47.1,40.2,11.8,1,0
E00161475,52.6,38,9.5,0,0
E00161476,42.6,33.3,19.9,4.3,0
E00161477,18,27.1,48.9,6,0
E00161478,49.2,34.7,11.9,4.2,0
E00161522,58.2,21.4,17.9,2.6,0
E00161523,60.3,31.5,8.2,0,0
E00161524,56.3,27.2,14.6,1.9,0
E00161525,45.5,33.1,18.2,3.2,0
E00161526,59.5,25.4,14.3,0.8,0
E00161527,66.2,18.4,15.4,0,0
E00161528,62.7,20.3,11.9,5.1,0
E00161529,61.7,30.8,5.3,2.3,0
E00161545,44,46.6,9.5,0,0
E00161546,49.6,30.4,18.3,1.7,0
E00161548,5.8,46.3,47.1,0.8,0
E00161558,37.1,30.8,28.7,2.1,1.4
E00161564,40,38,20.7,1.3,0
E00167716,26.3,51.5,19.2,3,0
E00167718,19,31,44,6,0
E00167719,58.3,26.5,15.2,0,0
E00167720,14.5,30.4,50.7,4.3,0
E00167721,24,42.7,32.3,1,0
E00167722,62.1,27.4,9.7,0.8,0
E00167723,55.4,23.9,20.7,0,0
E00167724,13.5,46.1,36,4.5,0
E00167781,33.3,39.2,25.5,2,0
E00167782,69.5,22.9,7.6,0,0
E00167783,40,45,12.5,2.5,0
E00167784,37,24.1,37,1.9,0
E00167787,61,27.7,10.7,0.6,0
E00188556,60.9,23,13.8,2.3,0
E00188567,52.2,29.3,18.5,0,0
E00188568,42.9,28.6,25.7,2.9,0
E00188571,62.2,18,15.3,3.6,0.9
E00188572,48.7,24.3,25.2,1.7,0
E00188587,21.9,44.5,33.6,0,0
E00188588,50.7,21.2,26.7,1.4,0
