areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00155851,52.3,33.1,0.7,13.9
E00155852,43.1,45.8,2.8,8.3
E00155853,34.9,33.3,13.2,18.6
E00155854,23.5,24.3,23.5,28.7
E00155856,36,31.6,2.2,30.1
E00157365,29.2,38.5,27.2,5.1
E00157366,27.3,25,29.5,18.2
E00157368,89.1,3.4,2.9,4.6
E00157369,58,17.5,4.2,20.3
E00157370,48.3,30.8,5,15.8
E00157382,42.1,27.1,0,30.7
E00157388,16.6,49.2,13.9,20.3
E00157389,47,41,0,12
E00157390,42.3,44.2,1.9,11.5
E00157391,38.4,36.2,8.7,16.7
E00157392,38,32.7,18,11.3
E00157393,34.3,33.3,20.4,12
E00157394,34.8,41.3,0.7,23.2
E00157395,41.5,40.9,0.6,17
E00157396,41.4,45.3,0,13.3
E00157397,48.2,37.5,6.3,8
E00157398,52.2,40.7,1.8,5.3
E00157399,42.7,47.9,0.9,8.5
E00157400,23.2,18.8,54.5,3.6
E00157401,44.5,32.3,5.8,17.4
E00157402,21.3,37.8,34,6.9
E00157403,50.7,32.9,4.8,11.6
E00157404,40.2,18.9,19.7,21.3
E00157405,33.9,21.4,33.9,10.7
E00157406,67.7,29,0,3.2
E00157407,56.7,31.9,8.1,3.3
E00157408,39.4,49.5,7.8,3.2
E00157409,22.6,23.5,44.3,9.6
E00157410,20.5,26.4,45.5,7.7
E00157411,59.8,31.5,1.6,7.1
E00157412,17.2,18,53.9,10.9
E00157413,21.8,29.8,40.3,8.1
E00157414,46,47.8,2.7,3.5
E00157415,38.1,54,1.6,6.3
E00157416,50,31.7,9.5,8.7
E00157417,17.9,14.6,55.3,12.2
E00157418,65.2,28,0.8,6.1
E00157419,56.6,30.9,2.2,10.3
E00157420,48.3,24.2,20.8,6.7
E00157421,53.2,32.5,0.8,13.5
E00157422,48.4,36.3,1.6,13.7
E00157423,55.4,36.7,2.2,5.8
E00157424,61.1,34.4,0,4.6
E00157425,29.8,40.8,12.6,16.8
E00157426,48.3,38.5,8.5,4.7
E00157428,36.5,38.8,3.5,21.2
E00157429,30.5,24.2,14.8,30.5
E00157430,60.8,18.2,1.4,19.6
E00157431,30.7,19.7,14.9,34.6
E00157432,26.1,43.5,7.2,23.2
E00157433,67.6,13,2.8,16.7
E00157434,53.3,38.3,3.6,4.8
E00157435,67.6,21.3,1.9,9.3
E00157436,25.2,25.2,28,21.5
E00157437,48.3,46.6,0,5.2
E00157438,56,36.2,2.8,5
E00157449,55.6,22.5,0,21.8
E00157450,40.8,42.3,5.6,11.3
E00157451,45.3,41,0,13.7
E00157452,52.8,36.3,2.1,8.8
