areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00155851,13.5,78.4,8.1
E00155852,8.4,72.9,18.7
E00155853,12.1,69.7,18.2
E00155854,12.5,71.9,15.6
E00155856,14.9,62.8,22.3
E00157365,15.7,69.4,14.9
E00157366,9.8,76.4,13.8
E00157368,0.4,89.3,10.3
E00157369,10.9,72.1,17.1
E00157370,11.2,73.5,15.3
E00157382,9.4,80.3,10.3
E00157388,12.3,71.6,16
E00157389,12.6,70.1,17.2
E00157390,26.3,60.5,13.2
E00157391,13.2,75.5,11.3
E00157392,18.4,69.6,12
E00157393,18,67.4,14.6
E00157394,11.2,72.9,15.9
E00157395,17.6,72.5,9.9
E00157396,10.5,77.9,11.6
E00157397,9.1,76.1,14.8
E00157398,11,83.5,5.5
E00157399,13.2,73.7,13.2
E00157400,9.2,76.3,14.5
E00157401,20,72.5,7.5
E00157402,13.9,73,13.1
E00157403,7.3,78.2,14.5
E00157404,9.4,80.2,10.4
E00157405,1.4,84.7,13.9
E00157406,10.2,78.9,10.9
E00157407,8.5,83.1,8.5
E00157408,10.7,75.1,14.2
E00157409,15.6,64.9,19.5
E00157410,13.4,67.9,18.7
E00157411,8.6,83.6,7.9
E00157412,14.5,71.1,14.5
E00157413,15.1,61.3,23.5
E00157414,14.3,71.4,14.3
E00157415,11.6,75.4,13
E00157416,16,73.1,10.9
E00157417,5.6,71.3,23.1
E00157418,11.9,81.3,6.7
E00157419,9,83.5,7.5
E00157420,9.3,72.2,18.5
E00157421,12.6,78.9,8.4
E00157422,11.5,75.9,12.6
E00157423,7.5,77.6,15
E00157424,7.1,79.4,13.5
E00157425,9.8,75.5,14.7
E00157426,11.1,78.8,10.2
E00157428,13.6,73.6,12.7
E00157429,12,74.7,13.3
E00157430,13.2,76.7,10.1
E00157431,12.1,69.1,18.8
E00157432,17.7,61.3,21
E00157433,4.8,85.7,9.5
E00157434,9.1,74,16.9
E00157435,3.3,84.6,12.2
E00157436,5.1,72.9,22
E00157437,7,73.9,19.1
E00157438,10.1,77.5,12.4
E00157449,20.3,71.2,8.5
E00157450,13,71,15.9
E00157451,19.1,62.7,18.2
E00157452,9.3,81.4,9.3
E00157453,15.7,74.1,10.2
E00157454,10.9,29.3,59.8
E00157455,6.9,82.3,10.8
E00157456,7.5,80.6,11.8
E00157457,12,70.1,17.9
E00157612,9.8,71.7,18.5
E00157614,10.8,58.5,30.8
E00157615,12.2,74.4,13.3
E00157649,12.2,77.6,10.2
E00157650,11.6,76,12.4
E00157651,9.3,54.7,36
E00157652,9.7,80.6,9.7
E00157653,15,67.3,17.7
E00157655,9.1,76.6,14.3
E00157656,10.8,78.3,10.8
E00157657,14.6,67.7,17.7
E00157682,7.4,80.9,11.8
E00157696,7.1,83,9.9
E00157697,22.1,58.8,19.1
E00157698,5.9,85.9,8.2
E00157717,4.2,70.8,25
E00157718,10.8,74.2,15.1
E00157719,16.4,67.3,16.4
E00157720,18.7,65.3,16
E00157721,14.3,64.9,20.8
E00157722,14.7,75.5,9.8
E00157723,10.9,82.8,6.3
E00157724,13.1,71.4,15.5
E00157725,0,78.9,21.1
E00157726,7.8,67,25.2
E00157727,10.8,80.7,8.4
E00157728,11.7,68.3,20
E00157729,10.6,74,15.4
E00157730,9.2,77.1,13.8
E00157731,13.8,69.2,16.9
E00157732,8.9,65,26
E00157736,18.5,65.2,16.3
E00157738,12.4,78.4,9.3
E00157739,9.8,80.3,9.8
E00157740,13.5,80.2,6.3
E00157741,8.4,74.8,16.8
E00157743,10.3,75.9,13.8
E00157744,15.8,72.3,11.9
E00157745,10,76.7,13.3
E00157746,18.3,62.5,19.2
E00157747,19,58.6,22.4
E00157748,13.4,68.3,18.3
E00157749,20,65.9,14.1
E00160635,21,67,12
E00160636,4.2,83.8,12
E00160723,23.3,67.1,9.6
E00160724,6.6,82.1,11.3
E00160725,14.5,70.9,14.5
E00160726,13,78.3,8.7
E00160727,12.5,76.3,11.3
E00160729,5.8,77.5,16.7
E00160730,11.9,72,16.1
E00160731,12.2,76.5,11.3
E00160732,14.9,63.5,21.6
E00160733,15.2,61.6,23.2
E00160734,11.3,78.8,10
E00160735,10.1,66.7,23.2
E00160736,11,72,17.1
E00160737,13.7,62.9,23.4
E00160738,6,81,13
E00160739,15.1,77.4,7.5
E00160740,11.7,70.2,18.1
E00160741,10,74.6,15.4
E00160743,14.3,75.2,10.5
E00160744,11.7,74.5,13.8
E00160745,13.6,68.9,17.5
E00160746,10.5,79.7,9.8
E00160747,26.1,63.8,10.1
E00160748,22.4,65.8,11.8
E00160749,8,69.6,22.3
E00160750,14.2,74.3,11.5
E00160751,11.4,74.6,14.1
E00160752,12.7,72.7,14.5
E00160753,13.2,73.7,13.2
E00160754,12.3,78.8,8.9
E00160755,8.9,79,12.1
E00160873,15.7,64.5,19.8
E00160874,14.6,68.9,16.5
E00160875,9,75,16
E00160876,12.2,63.3,24.5
E00160877,13.8,71.5,14.6
E00160878,9.4,80.3,10.2
E00160879,14.9,76.1,9
E00160880,16.3,66.7,17.1
E00161203,13.2,71.1,15.7
E00161204,6.9,79.3,13.8
E00161205,10.8,72.1,17.1
E00161207,10.8,76,13.2
E00161208,6.3,75.8,18
E00161209,10.2,75.4,14.4
E00161211,14.4,71.2,14.4
E00161214,13,75,12
E00161215,11.5,73.3,15.3
E00161217,15.9,69.6,14.5
E00161219,5.1,63.2,31.6
E00161220,8,74.1,17.9
E00161221,16.5,70.6,12.8
E00161222,10.3,82.8,6.9
E00161223,11.9,71.4,16.7
E00161224,13.2,77.6,9.2
E00161225,6.8,78.4,14.8
E00161226,9.5,75.8,14.7
E00161248,9.1,79.5,11.4
E00161249,26.2,62.3,11.5
E00161250,19,67.1,13.9
E00161251,15.8,62.4,21.8
E00161252,15.5,59.5,25
E00161253,16.3,71.4,12.2
E00161254,15.3,76.3,8.5
E00161255,25.7,58.6,15.7
E00161272,13.1,71.7,15.2
E00161319,10.3,70.1,19.6
E00161437,16.9,71.1,12
E00161439,10.6,66.7,22.8
E00161440,9.6,78.4,12
E00161441,10.3,71.7,17.9
E00161442,13,65.6,21.4
E00161443,13,65.2,21.7
E00161444,12.1,43.6,44.3
E00161445,10.7,77.9,11.5
E00161449,12.8,69.2,17.9
E00161450,4.3,86,9.7
E00161451,12.4,68.4,19.2
E00161466,12.7,78.2,9.1
