areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00155851,93.2,6.8
E00155852,94.1,5.9
E00155853,96,4
E00155854,92.4,7.6
E00155856,92,8
E00157365,92.8,7.2
E00157366,92.1,7.9
E00157368,89.4,10.6
E00157369,88.4,11.6
E00157370,98.5,1.5
E00157382,85,15
E00157388,78.8,21.2
E00157389,85.3,14.7
E00157390,77.6,22.4
E00157391,85.7,14.3
E00157392,87.2,12.8
E00157393,91.4,8.6
E00157394,88.7,11.3
E00157395,85.9,14.1
E00157396,87.7,12.3
E00157397,94.8,5.2
E00157398,92.9,7.1
E00157399,89.9,10.1
E00157400,95.4,4.6
E00157401,90.7,9.3
E00157402,91.1,8.9
E00157403,86.9,13.1
E00157404,83.4,16.6
E00157405,90,10
E00157406,92.1,7.9
E00157407,92.9,7.1
E00157408,87.6,12.4
E00157409,89,11
E00157410,90.6,9.4
E00157411,90.7,9.3
E00157412,91.5,8.5
E00157413,90.5,9.5
E00157414,93.9,6.1
E00157415,89.7,10.3
E00157416,91.8,8.2
E00157417,86.4,13.6
E00157418,91.6,8.4
E00157419,90.2,9.8
E00157420,89.6,10.4
E00157421,88.2,11.8
E00157422,92.4,7.6
E00157423,92.8,7.2
E00157424,91.3,8.7
E00157425,84.4,15.6
E00157426,88.2,11.8
E00157428,92,8
E00157429,87.5,12.5
E00157430,86.6,13.4
E00157431,78,22
E00157432,89,11
E00157433,86.4,13.6
E00157434,88.9,11.1
E00157435,93.4,6.6
E00157436,85.3,14.7
E00157437,91,9
E00157438,90,10
E00157449,83.2,16.8
E00157450,83.7,16.3
E00157451,85.6,14.4
E00157452,91.5,8.5
E00157453,89.9,10.1
E00157454,77.6,22.4
E00157455,92.7,7.3
E00157456,94.7,5.3
E00157457,93.8,6.2
E00157612,91.8,8.2
E00157614,78.7,21.3
E00157615,87.9,12.1
E00157649,90,10
E00157650,90.6,9.4
E00157651,88.1,11.9
E00157652,89,11
E00157653,91.3,8.7
E00157655,86.6,13.4
E00157656,87.7,12.3
E00157657,91.6,8.4
E00157682,85.1,14.9
E00157696,82.9,17.1
E00157697,91.2,8.8
E00157698,93.4,6.6
E00157717,87.8,12.2
E00157718,93.1,6.9
E00157719,91.6,8.4
E00157720,91.7,8.3
E00157721,86.8,13.2
E00157722,91.4,8.6
E00157723,87.2,12.8
E00157724,87.7,12.3
E00157725,87.9,12.1
E00157726,87.1,12.9
E00157727,92.4,7.6
E00157728,91.6,8.4
E00157729,94.8,5.2
E00157730,89.6,10.4
E00157731,93.7,6.3
E00157732,84.5,15.5
E00157736,86.4,13.6
E00157738,85.3,14.7
E00157739,89.1,10.9
E00157740,88.8,11.2
E00157741,93.4,6.6
E00157743,91.3,8.7
E00157744,86.5,13.5
E00157745,89.3,10.7
E00157746,89.3,10.7
E00157747,90.8,9.2
E00157748,95.3,4.7
E00157749,90.8,9.2
E00160635,92.2,7.8
E00160636,89.3,10.7
E00160723,96.7,3.3
E00160724,94.3,5.7
E00160725,96.8,3.2
E00160726,93,7
E00160727,92.1,7.9
E00160729,94.1,5.9
E00160730,95.8,4.2
E00160731,85.1,14.9
E00160732,92.3,7.7
E00160733,95.3,4.7
E00160734,88.9,11.1
E00160735,93.4,6.6
E00160736,91.5,8.5
E00160737,96.3,3.7
E00160738,85.8,14.2
E00160739,90.9,9.1
E00160740,93.2,6.8
E00160741,91.1,8.9
E00160743,89.2,10.8
E00160744,91.9,8.1
E00160745,93.7,6.3
E00160746,85.4,14.6
E00160747,90.5,9.5
E00160748,90.6,9.4
E00160749,95.2,4.8
E00160750,88.9,11.1
E00160751,89.1,10.9
E00160752,96.2,3.8
E00160753,92.4,7.6
E00160754,89.2,10.8
E00160755,91.6,8.4
E00160873,92.5,7.5
E00160874,94.1,5.9
E00160875,90.7,9.3
E00160876,97,3
E00160877,88.7,11.3
E00160878,91,9
E00160879,91.8,8.2
E00160880,92.8,7.2
E00161203,90.1,9.9
E00161204,90.1,9.9
E00161205,94,6
E00161207,93.5,6.5
E00161208,91.3,8.7
E00161209,91.9,8.1
E00161211,93.3,6.7
E00161214,88,12
E00161215,94.2,5.8
E00161217,89.3,10.7
E00161219,95.6,4.4
E00161220,90.9,9.1
E00161221,88.2,11.8
E00161222,89.2,10.8
E00161223,94.2,5.8
E00161224,95.2,4.8
E00161225,89.4,10.6
E00161226,90.4,9.6
E00161248,95.1,4.9
E00161249,80.8,19.2
E00161250,89,11
E00161251,87,13
E00161252,96,4
E00161253,92.4,7.6
E00161254,92.7,7.3
E00161255,89.1,10.9
E00161272,91.5,8.5
E00161319,92.4,7.6
E00161437,95.3,4.7
E00161439,93,7
E00161440,94.6,5.4
E00161441,91.6,8.4
E00161442,93.2,6.8
E00161443,94.2,5.8
E00161444,85.4,14.6
E00161445,89.7,10.3
E00161449,93.6,6.4
E00161450,93.5,6.5
E00161451,85.6,14.4
E00161466,93.4,6.6
E00161468,92.3,7.7
E00161471,92,8
E00161473,93.7,6.3
E00161474,90.7,9.3
E00161475,97.4,2.6
E00161476,93.1,6.9
E00161477,95.8,4.2
E00161478,95,5
E00161522,94.2,5.8
E00161523,92.8,7.2
E00161524,88.7,11.3
E00161525,87.9,12.1
E00161526,66.7,33.3
E00161527,88.3,11.7
E00161528,93.4,6.6
E00161529,92.2,7.8
E00161545,96,4
E00161546,95,5
E00161548,83.8,16.2
E00161558,93.5,6.5
E00161564,90.3,9.7
E00167716,88.9,11.1
E00167718,96.8,3.2
E00167719,94.6,5.4
E00167720,94.2,5.8
E00167721,87.9,12.1
E00167722,92.2,7.8
E00167723,85.8,14.2
E00167724,91.4,8.6
E00167781,83.5,16.5
E00167782,78.2,21.8
E00167783,93,7
E00167784,88.3,11.7
E00167787,87.9,12.1
E00188556,92,8
E00188567,96,4
E00188568,95.5,4.5
E00188571,92.9,7.1
E00188572,94,6
E00188587,85.4,14.6
E00188588,90.1,9.9
E00188595,89.5,10.5
E00188603,90.1,9.9
E00188606,89.3,10.7
E00188611,93.3,6.7
E00188618,78.9,21.1
E00188623,92.1,7.9
E00188629,84.9,15.1
E00188630,87.6,12.4
E00188631,97.3,2.7
E00188633,84.4,15.6
E00188640,90.6,9.4
E00188648,88.4,11.6
E00188651,80.9,19.1
E00188658,89.8,10.2
E00188662,92.2,7.8
E00188668,87.6,12.4
E00188671,91.4,8.6
E00188674,84.5,15.5
E00188678,79.4,20.6
E00188680,90.8,9.2
E00188685,97.7,2.3
E00188693,80.1,19.9
E00188695,87.7,12.3
E00188698,90.3,9.7
E00188707,94.4,5.6
E00188711,93.2,6.8
E00188718,89.1,10.9
E00188722,91.9,8.1
E00188730,86.6,13.4
E00188735,86.4,13.6
E00188742,85.5,14.5
E00188746,82.9,17.1
E00188749,82.8,17.2
E00190473,92.4,7.6
