areacd,disability_3a-001,disability_3a-002
E00141442,11.8,88.2
E00141443,19.9,80.1
E00141452,12.5,87.5
E00141453,20.1,79.9
E00141454,18,82
E00141455,17.8,82.2
E00141456,16.1,83.9
E00141457,24.5,75.5
E00141458,16.9,83.1
E00141459,8.3,91.7
E00141460,13.1,86.9
E00141461,15.1,84.9
E00141462,10.7,89.3
E00141463,11.3,88.7
E00141480,15.2,84.8
E00141481,22.9,77.1
E00141486,15.8,84.2
E00141489,12.9,87.1
E00141490,15.9,84.1
E00141494,14.4,85.6
E00141495,15.4,84.6
E00141496,17.3,82.7
E00141499,17.1,82.9
E00141500,15.7,84.3
E00141501,15.9,84.1
E00141502,18.7,81.3
E00141503,21.3,78.7
E00141504,15.3,84.7
E00141505,13.3,86.7
E00141506,26,74
E00141507,26.9,73.1
E00141508,15,85
E00141509,14.5,85.5
E00141510,16.1,83.9
E00141553,15.5,84.5
E00141554,16.6,83.4
E00141555,24.5,75.5
E00141556,22.5,77.5
E00141557,13.6,86.4
E00141558,24.7,75.3
E00141559,16.8,83.2
E00141560,32.1,67.9
E00141561,19.7,80.3
E00141562,14.8,85.2
E00141563,20.8,79.2
E00141564,51.2,48.8
E00141565,13.5,86.5
E00141566,18.5,81.5
E00141567,18.7,81.3
E00141568,19.4,80.6
E00141569,27.7,72.3
E00141570,23.1,76.9
E00141573,23.9,76.1
E00141574,19.6,80.4
E00141575,28.5,71.5
E00141576,13.9,86.1
E00141577,17.6,82.4
E00141578,24.9,75.1
E00141607,15.8,84.2
E00141608,22.4,77.6
E00141609,17.4,82.6
E00141610,14.7,85.3
E00141611,10.1,89.9
E00141612,13.7,86.3
E00141613,15.9,84.1
E00141617,13,87
E00141618,8.3,91.7
E00141619,14.9,85.1
E00141620,20.8,79.2
E00141621,18.6,81.4
E00141622,25.7,74.3
E00141623,9.7,90.3
E00141624,19.9,80.1
E00141625,26.1,73.9
E00170108,14.3,85.7
E00189803,22.2,77.8
