areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00141442,32.7,67.3
E00141443,33.3,66.7
E00141452,37.7,62.3
E00141453,42.3,57.7
E00141454,31.8,68.2
E00141455,33.3,66.7
E00141456,33.3,66.7
E00141457,33.3,66.7
E00141458,40.3,59.7
E00141459,34.1,65.9
E00141460,31.5,68.5
E00141461,29,71
E00141462,32.4,67.6
E00141463,28.4,71.6
E00141480,46.6,53.4
E00141481,33.7,66.3
E00141486,31.6,68.4
E00141489,36.5,63.5
E00141490,40.2,59.8
E00141494,31.6,68.4
E00141495,34.2,65.8
E00141496,35.3,64.7
E00141499,37.7,62.3
E00141500,34.5,65.5
E00141501,35.8,64.2
E00141502,36.3,63.7
E00141503,35.9,64.1
E00141504,34.2,65.8
E00141505,35.5,64.5
E00141506,50,50
E00141507,40,60
E00141508,35,65
E00141509,33.3,66.7
E00141510,36.4,63.6
E00141553,37.2,62.8
E00141554,43.3,56.7
E00141555,44.6,55.4
E00141556,36.9,63.1
E00141557,28,72
E00141558,32.6,67.4
E00141559,35.6,64.4
E00141560,43.3,56.7
E00141561,32,68
E00141562,34,66
E00141563,31.7,68.3
E00141564,47.7,52.3
E00141565,38.5,61.5
E00141566,43.2,56.8
E00141567,46.8,53.2
E00141568,28.8,71.2
E00141569,31.3,68.8
E00141570,38.5,61.5
E00141573,34,66
E00141574,33.8,66.2
E00141575,28.1,71.9
E00141576,29.3,70.7
E00141577,40.5,59.5
E00141578,39.8,60.2
E00141607,27.9,72.1
E00141608,40,60
E00141609,35.3,64.7
E00141610,34.4,65.6
E00141611,26.4,73.6
E00141612,38.5,61.5
E00141613,35.4,64.6
E00141617,29.7,70.3
E00141618,40,60
E00141619,40,60
E00141620,26.8,73.2
E00141621,49.5,50.5
E00141622,33.3,66.7
E00141623,30.9,69.1
E00141624,41.1,58.9
E00141625,33.8,66.2
E00170108,35.5,64.5
E00189803,42.5,57.5
