areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00141442,59.9,32.1,8,0,0
E00141443,45.8,36.1,16.7,1.4,0
E00141452,63.9,31.9,3.5,0.7,0
E00141453,60.9,31,6.9,1.1,0
E00141454,57.7,28.6,11.4,2.3,0
E00141455,53.9,34.2,9.2,2.6,0
E00141456,56.5,37.1,6.5,0,0
E00141457,44.3,39.3,15.7,0.7,0
E00141458,55.8,34.9,5.8,3.5,0
E00141459,70.1,26.9,3,0,0
E00141460,66.2,24.7,9.1,0,0
E00141461,51.5,35.3,13.2,0,0
E00141462,68.8,25,6.3,0,0
E00141463,60.7,34.6,3.7,0.9,0
E00141480,57.1,34.7,8.2,0,0
E00141481,56.8,28.4,12.6,2.1,0
E00141486,53.7,35.4,9.5,1.4,0
E00141489,58.6,31.3,10.2,0,0
E00141490,52.1,37,10.3,0.6,0
E00141494,59.7,33.1,6.6,0.6,0
E00141495,51.7,36.6,9,2.8,0
E00141496,53.6,32.5,12.7,1.2,0
E00141499,50,37.9,10.3,1.7,0
E00141500,58.5,30.9,10.6,0,0
E00141501,51.7,42.4,6,0,0
E00141502,49,36.6,12.4,2,0
E00141503,42.6,27.9,24.3,5.1,0
E00141504,50.7,37,11.6,0.7,0
E00141505,54.8,35.5,9,0.6,0
E00141506,44.2,40.8,15,0,0
E00141507,30.9,39.8,24.4,4.9,0
E00141508,43.9,44.7,8.3,3,0
E00141509,56.2,34.3,8.8,0.7,0
E00141510,48.3,41.4,8,2.3,0
E00141553,50,32.1,14.3,0,3.6
E00141554,52.8,38.4,8.8,0,0
E00141555,37.2,43.2,14.9,4.7,0
E00141556,56.3,36.5,7.2,0,0
E00141557,59.5,30.8,8.9,0.8,0
E00141558,44.8,40.5,10.3,4.3,0
E00141559,60.6,29.4,7.3,1.8,0.9
E00141560,41.5,42.7,14.5,0.9,0.4
E00141561,44.2,32.7,22.1,0.9,0
E00141562,51.2,40.2,8.7,0,0
E00141563,35.7,55.4,8.9,0,0
E00141564,20.2,31.2,34.9,13.8,0
E00141565,48.8,35.4,12.6,3.1,0
E00141566,52.5,36.7,8.2,2.5,0
E00141567,49.6,42.7,7.7,0,0
E00141568,50,33.3,15,1.7,0
E00141569,31.6,32.6,29.5,6.3,0
E00141570,28.7,38.3,27.8,5.2,0
E00141573,53.7,28.5,14.6,3.3,0
E00141574,39.2,33.3,21.1,5.3,1.2
E00141575,53.2,30.2,12.7,3.2,0.8
E00141576,55.1,34.8,9.2,1,0
E00141577,51.1,35.8,11.7,1.5,0
E00141578,43.5,36.6,17.6,2.3,0
E00141607,53.5,39.5,7,0,0
E00141608,46.7,41.3,10.7,1.3,0
E00141609,51.1,42.4,5.4,1.1,0
E00141610,55.5,37.3,6.4,0,0.9
E00141611,64.8,26.4,8.2,0,0.6
E00141612,64.8,28.6,4.8,1,1
E00141613,54.8,32.2,13,0,0
E00141617,60.6,33.1,4.2,2.1,0
E00141618,59.3,33.3,7.4,0,0
E00141619,59.1,34.6,5.5,0,0.8
E00141620,46.7,36.1,12.3,4.9,0
E00141621,55.3,36.4,6.8,1.5,0
E00141622,59.3,32,8,0.7,0
E00141623,65.9,26.8,7.3,0,0
E00141624,50.4,43.7,5.9,0,0
E00141625,41.6,37.6,19.8,1,0
E00170108,58.9,31.8,7.9,1.3,0
E00189803,41.2,48.8,10,0,0
