areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00141442,92.2,0.9,6.9,0
E00141443,91.9,0.3,7.5,0.3
E00141452,96,0,4,0
E00141453,93.5,0,5,1.5
E00141454,90.7,0.5,8.1,0.8
E00141455,91.6,0,8.4,0
E00141456,89.8,0,9.4,0.8
E00141457,92.9,0.3,6.7,0
E00141458,91.9,0,8.1,0
E00141459,85.1,1.8,12.5,0.6
E00141460,88.8,0,11.3,0
E00141461,85.2,0,14.1,0.7
E00141462,92.9,0,7.1,0
E00141463,91.3,0,6.4,2.3
E00141480,91.2,0,8.8,0
E00141481,89.6,0.4,8.4,1.6
E00141486,80.9,1.1,16.9,1.1
E00141489,88.3,0.6,8.4,2.6
E00141490,89.7,0,9.7,0.5
E00141494,85.6,0,13.9,0.5
E00141495,94.3,0,5.4,0.4
E00141496,92,0.3,6.8,0.9
E00141499,86.4,0.4,13.2,0
E00141500,92.6,0,7.4,0
E00141501,86.3,0,13.1,0.6
E00141502,94.7,0.6,3.3,1.5
E00141503,96,0,3.3,0.7
E00141504,93.8,0.3,5.8,0
E00141505,89.7,0,10.3,0
E00141506,95.9,0,4.1,0
E00141507,91.3,0,8.7,0
E00141508,91.1,0,8.6,0.3
E00141509,88.5,0.4,10,1.1
E00141510,87.4,0.8,11.9,0
E00141553,94.4,1.4,4.2,0
E00141554,91.4,0,8.6,0
E00141555,93.2,0.6,6.1,0
E00141556,89,0.6,10.1,0.2
E00141557,80.3,0.6,19.2,0
E00141558,83.9,0.5,14.6,1
E00141559,80.7,1,18.3,0
E00141560,92.3,0,7.7,0
E00141561,93.2,0,6.8,0
E00141562,90.3,0,9.7,0
E00141563,87.7,0,12.3,0
E00141564,95.1,0,4.9,0
E00141565,92.1,0,7,1
E00141566,92.1,0.6,6.5,0.8
E00141567,94.2,0.4,5,0.4
E00141568,91.6,0,8.4,0
E00141569,94.8,0.6,2.3,2.3
E00141570,90.9,0,8.2,0.9
E00141573,90.5,0.5,9,0
E00141574,89.5,0.2,10.2,0
E00141575,91.8,0,7.9,0.4
E00141576,94.6,0,5.4,0
E00141577,85.3,0.4,13.3,1.1
E00141578,89.6,0,10.4,0
E00141607,93.5,0,6.5,0
E00141608,87.7,0,12.3,0
E00141609,91.4,1,7.7,0
E00141610,92.5,0.8,6.7,0
E00141611,90.6,0.8,8.1,0.5
E00141612,94.8,0.4,4.3,0.4
E00141613,91.9,0,8.1,0
E00141617,90.9,0.3,8.8,0
E00141618,93.8,0.7,5.6,0
E00141619,87.1,0,12.9,0
E00141620,90.8,0,9.2,0
E00141621,90.7,0.7,8.2,0.3
E00141622,92.9,0.5,5.8,0.8
E00141623,85,1.2,12.2,1.6
E00141624,94,0,6,0
E00141625,97.9,0,2.1,0
E00170108,85.9,0,13.1,1
E00189803,94,0,5.7,0.3
