areacd,heating_type_3a-001,heating_type_3a-002
E00141442,2.9,97.1
E00141443,2.1,97.9
E00141452,2.8,97.2
E00141453,1.2,98.8
E00141454,1.7,98.3
E00141455,1.4,98.6
E00141456,0,100
E00141457,0.7,99.3
E00141458,2.4,97.6
E00141459,2.9,97.1
E00141460,2.5,97.5
E00141461,6,94
E00141462,3.1,96.9
E00141463,2.9,97.1
E00141480,1.9,98.1
E00141481,1.1,98.9
E00141486,0.7,99.3
E00141489,0,100
E00141490,0.6,99.4
E00141494,1.1,98.9
E00141495,2.1,97.9
E00141496,1.2,98.8
E00141499,0,100
E00141500,0,100
E00141501,1.3,98.7
E00141502,2.5,97.5
E00141503,0,100
E00141504,0,100
E00141505,0.6,99.4
E00141506,0,100
E00141507,0,100
E00141508,3,97
E00141509,0.7,99.3
E00141510,2.3,97.7
E00141553,0,100
E00141554,0.8,99.2
E00141555,2.7,97.3
E00141556,1.4,98.6
E00141557,1.3,98.7
E00141558,0.9,99.1
E00141559,3.7,96.3
E00141560,1.3,98.7
E00141561,2.7,97.3
E00141562,0,100
E00141563,0,100
E00141564,0,100
E00141565,1.6,98.4
E00141566,0.6,99.4
E00141567,0.9,99.1
E00141568,3.3,96.7
E00141569,1.1,98.9
E00141570,1.7,98.3
E00141573,0,100
E00141574,0.6,99.4
E00141575,0,100
E00141576,2.9,97.1
E00141577,3.6,96.4
E00141578,1.5,98.5
E00141607,1.2,98.8
E00141608,5.3,94.7
E00141609,2.2,97.8
E00141610,4.5,95.5
E00141611,2.5,97.5
E00141612,1.9,98.1
E00141613,0.7,99.3
E00141617,2.1,97.9
E00141618,1.9,98.1
E00141619,0.8,99.2
E00141620,0.8,99.2
E00141621,0,100
E00141622,0.7,99.3
E00141623,2.4,97.6
E00141624,0,100
E00141625,2,98
E00170108,2,98
E00189803,2.9,97.1
