areacd,in_full_time_education-001,in_full_time_education-002
E00141442,14,86
E00141443,14.4,85.6
E00141452,10.3,89.7
E00141453,10.7,89.3
E00141454,15.5,84.5
E00141455,15.9,84.1
E00141456,12.1,87.9
E00141457,10.1,89.9
E00141458,4.5,95.5
E00141459,19.8,80.2
E00141460,11.2,88.8
E00141461,9,91
E00141462,9.2,90.8
E00141463,10.3,89.7
E00141480,18.5,81.5
E00141481,18.6,81.4
E00141486,10.9,89.1
E00141489,22.9,77.1
E00141490,22,78
E00141494,10.4,89.6
E00141495,10.2,89.8
E00141496,16.1,83.9
E00141499,13.9,86.1
E00141500,14.6,85.4
E00141501,13.3,86.7
E00141502,21.6,78.4
E00141503,15,85
E00141504,13.3,86.7
E00141505,14,86
E00141506,5.2,94.8
E00141507,14.4,85.6
E00141508,20.4,79.6
E00141509,8.4,91.6
E00141510,15.7,84.3
E00141553,11.4,88.6
E00141554,13.4,86.6
E00141555,13.5,86.5
E00141556,11.8,88.2
E00141557,16.2,83.8
E00141558,7.9,92.1
E00141559,14,86
E00141560,4.3,95.7
E00141561,16.4,83.6
E00141562,15.3,84.7
E00141563,6.8,93.2
E00141564,4.4,95.6
E00141565,17.1,82.9
E00141566,15.7,84.3
E00141567,9.7,90.3
E00141568,12.1,87.9
E00141569,13.3,86.7
E00141570,19.6,80.4
E00141573,9.6,90.4
E00141574,20.5,79.5
E00141575,6.2,93.8
E00141576,18.5,81.5
E00141577,13.4,86.6
E00141578,15.7,84.3
E00141607,15.6,84.4
E00141608,12.7,87.3
E00141609,10.9,89.1
E00141610,17.3,82.7
E00141611,17.5,82.5
E00141612,14.3,85.7
E00141613,7.4,92.6
E00141617,10.2,89.8
E00141618,17.1,82.9
E00141619,12.2,87.8
E00141620,7.8,92.2
E00141621,18.5,81.5
E00141622,11.6,88.4
E00141623,11.4,88.6
E00141624,8.2,91.8
E00141625,16.8,83.2
E00170108,10.5,89.5
E00189803,13.1,86.9
