geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00068701,91,9,0
E00068703,58.8,41.2,0
E00068704,67,33,0
E00068705,97.6,2.4,0
E00068706,100,0,0
E00068710,77.2,22.8,0
E00068711,99.3,0.7,0
E00068712,68.1,31.9,0
E00068713,99,1,0
E00068714,99.2,0,0.8
E00068717,97.4,2.6,0
E00068718,67.2,32.1,0.8
E00068719,96.5,3.5,0
E00068720,73.6,26.4,0
E00068721,92,8,0
E00068722,100,0,0
E00068723,95,5,0
E00068724,99.1,0.9,0
E00068725,94.4,5.6,0
E00068726,100,0,0
E00068727,98.2,0.9,0.9
E00068728,94.5,5.5,0
E00068729,99.2,0.8,0
E00068730,18.1,81.9,0
E00068731,99.1,0.9,0
E00068732,100,0,0
E00068733,48.5,51.5,0
E00068734,98.3,1.7,0
E00068736,96.9,3.1,0
E00068738,92.4,7.6,0
E00068813,100,0,0
E00068814,99.2,0.8,0
E00068815,97.2,2.8,0
E00068816,94.8,5.2,0
E00068817,97.6,2.4,0
E00068818,99.2,0.8,0
E00068819,100,0,0
E00068820,66.7,33.3,0
E00068821,99.3,0.7,0
E00068822,100,0,0
E00068823,88.4,11.6,0
E00068824,100,0,0
E00068825,98.4,1.6,0
E00068826,62.1,37.9,0
E00068827,94.5,5.5,0
E00068828,97.8,2.2,0
E00068829,58.5,41.5,0
E00068830,29.9,70.1,0
E00068831,99.3,0.7,0
E00068832,85.2,14.8,0
E00068833,100,0,0
E00068834,92.7,7.3,0
E00068835,97.6,2.4,0
E00068836,99.2,0.8,0
E00068837,99.2,0.8,0
E00068838,99.2,0.8,0
E00068839,99,1,0
E00068840,97.5,2.5,0
E00068841,96.5,3.5,0
E00068842,98.2,1.8,0
E00068843,86.3,13.7,0
E00068844,95.2,4.8,0
E00068845,100,0,0
E00068846,63.1,36.9,0
E00068847,99.2,0.8,0
E00068848,5.4,94.6,0
E00068849,100,0,0
E00068850,75,25,0
E00068851,95.9,3.1,1
E00068852,100,0,0
E00068853,100,0,0
E00068854,100,0,0
E00068855,92.7,7.3,0
E00068856,100,0,0
E00068857,94.1,5.2,0.7
E00068858,99.2,0.8,0
E00068859,98.5,1.5,0
E00068860,98.6,1.4,0
E00068861,100,0,0
E00068862,98.3,1.7,0
E00068863,67.6,32.4,0
E00068864,98.1,1.9,0
E00068865,94.6,5.4,0
E00069016,87.7,12.3,0
E00069017,93.4,6.6,0
E00069019,98.5,1.5,0
E00069020,98.5,1.5,0
E00069023,100,0,0
E00069024,98.8,1.2,0
E00069043,99.2,0.8,0
E00069044,67.3,32.7,0
E00069045,90.5,9.5,0
E00069046,99.2,0.8,0
E00069047,81.9,18.1,0
E00069048,98.3,1.7,0
E00069049,94.6,5.4,0
E00069050,100,0,0
E00069051,98.3,1.7,0
E00069052,100,0,0
E00069055,92.2,7.8,0
E00069056,96,4,0
E00069057,40.9,59.1,0
E00069058,87.4,12.6,0
E00069059,80.8,19.2,0
E00069060,88.9,11.1,0
E00069061,89.9,10.1,0
E00069078,92.9,7.1,0
E00069079,95.8,4.2,0
E00069080,90.9,9.1,0
E00069081,93.6,6.4,0
E00069082,92.9,6.3,0.8
E00069083,94,6,0
E00069084,86.4,13.6,0
E00069085,81.4,18.6,0
E00069086,87.2,12.8,0
E00069087,92.5,7.5,0
E00069088,69.3,30.7,0
E00069090,51.3,48.7,0
E00069094,82.5,17.5,0
E00069114,50,50,0
E00069250,54.4,45.6,0
E00069254,98.5,1.5,0
E00069255,100,0,0
E00069256,97.5,2.5,0
E00069257,76.5,23.5,0
E00069258,93.5,6.5,0
E00069259,65.8,34.2,0
E00069260,33.3,66.7,0
E00069261,89.9,10.1,0
E00069263,97.5,2.5,0
E00069264,89.9,9.5,0.7
E00069265,87.9,12.1,0
E00069266,97.3,2.7,0
