geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00068701,5.6,49.3,40.3,4.9
E00068703,28.8,27.3,36.4,7.6
E00068704,26.1,31.3,37.4,5.2
E00068705,0.8,15,78,6.3
E00068706,0,15.2,72.7,12.1
E00068710,16.7,20.7,48.3,14.3
E00068711,0,27.3,68.2,4.5
E00068712,12.5,33.2,35.3,19
E00068713,0,11.8,78.4,9.8
E00068714,0.8,4.8,81.6,12.8
E00068717,18.1,33.6,40.5,7.8
E00068718,16.7,19.7,39.4,24.2
E00068719,5.3,12.3,47.4,35.1
E00068720,19.1,28.1,48.3,4.5
E00068721,4.5,16.2,54.1,25.2
E00068722,3.8,24.6,60,11.5
E00068723,19.5,36.4,38.1,5.9
E00068724,1.7,9.2,82.4,6.7
E00068725,3.5,26.6,59.4,10.5
E00068726,0,7.1,78.7,14.2
E00068727,0,1.8,85.7,12.5
E00068728,35.8,3.8,47.2,13.2
E00068729,0,8.4,87.4,4.2
E00068730,0,84.9,13.5,1.6
E00068731,1.7,15.4,44.4,38.5
E00068732,0.6,10.7,59.1,29.6
E00068733,51.5,18.4,25.2,4.9
E00068734,1.7,34.5,58,5.9
E00068736,2.1,9.4,67.7,20.8
E00068738,7.7,15.4,71.3,5.6
E00068813,0,1.4,71.6,27
E00068814,3.9,43.3,49.6,3.1
E00068815,3.5,23.9,66.2,6.3
E00068816,32.1,22.6,38.2,7.1
E00068817,8.8,30.4,54.4,6.4
E00068818,3.2,13.7,73.4,9.7
E00068819,1.4,11.3,79.4,7.8
E00068820,25.4,11.3,49.2,14.1
E00068821,55.5,11.7,17.5,15.3
E00068822,0.7,1.5,89.6,8.2
E00068823,7.1,47.3,42,3.6
E00068824,8.2,3.4,78.1,10.3
E00068825,0.8,5.6,91.2,2.4
E00068826,20.8,16,33,30.2
E00068827,43.8,13.1,29.2,13.8
E00068828,2.9,20.6,49.3,27.2
E00068829,39.8,21.6,33.3,5.3
E00068830,73.1,6.7,17.2,3
E00068831,1.5,2.9,89.8,5.8
E00068832,7.9,6.1,78.1,7.9
E00068833,0,4.5,90.9,4.5
E00068834,7.2,36.7,46,10.1
E00068835,2.4,6.1,86.6,4.9
E00068836,9.2,13.3,70.8,6.7
E00068837,1.6,3.2,90.3,4.8
E00068838,0.9,8.7,69.6,20.9
E00068839,3,4,70.3,22.8
E00068840,13.4,16,64.7,5.9
E00068841,2.6,6.8,64.1,26.5
E00068842,50.9,2.8,39.8,6.5
E00068843,12.8,3.4,39.3,44.4
E00068844,22.6,23.4,45.2,8.9
E00068845,0.8,6.6,57.4,35.2
E00068846,39,13.5,42.6,5
E00068847,3.2,18.4,73.6,4.8
E00068848,80.2,11.5,6.1,2.3
E00068849,1.8,2.7,92,3.5
E00068850,28.6,18.3,45.2,7.9
E00068851,42.9,18.4,36.7,2
E00068852,0.9,1.9,91.7,5.6
E00068853,12.8,20.5,64.1,2.6
E00068854,0.9,26.9,68.5,3.7
E00068855,7.1,29.4,57.1,6.3
E00068856,0.6,13.5,81.3,4.5
E00068857,1.5,31.9,63.7,3
E00068858,21.3,4.7,70.1,3.9
E00068859,1.6,26.6,68.8,3.1
E00068860,19.3,6.2,68.3,6.2
E00068861,11.5,6.1,67.9,14.5
E00068862,0,2.5,94.2,3.3
E00068863,21.1,19.7,32.4,26.8
E00068864,1.3,28.3,61.6,8.8
E00068865,0.9,6.1,86.8,6.1
E00069016,11.5,17.2,63.9,7.4
E00069017,1.7,12.6,79,6.7
E00069019,34.4,7.6,54.2,3.8
E00069020,0,10.6,84.8,4.5
E00069023,0.9,21.4,75,2.7
E00069024,0,29.1,65.1,5.8
E00069043,0,1.6,91.2,7.2
E00069044,10.3,36.4,44.9,8.4
E00069045,17.1,14.3,63.8,4.8
E00069046,20.8,24.6,47.7,6.9
E00069047,13.4,20.5,57.5,8.7
E00069048,0.8,17.8,68.6,12.7
E00069049,58.7,20.7,16.3,4.3
E00069050,2.5,43.3,52.5,1.7
E00069051,46.5,18.4,35.1,0
E00069052,25,22.1,50.7,2.2
E00069055,8.3,57.4,30.4,3.9
E00069056,1.6,57,39.8,1.6
E00069057,20.5,53.2,16.4,9.9
E00069058,10.1,58,28.6,3.4
E00069059,16.9,46.3,29.4,7.3
E00069060,6.8,62.7,25.5,5
