geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00068701,35.7,32.2,18.9,13.3
E00068703,49.3,31.3,10.4,9
E00068704,44.7,24.6,11.4,19.3
E00068705,19,34.9,20.6,25.4
E00068706,22.5,41.1,13.2,23.3
E00068710,34.5,36.5,16.3,12.8
E00068711,23.5,36.4,18.9,21.2
E00068712,35.7,31.4,16.8,16.2
E00068713,24.8,31.7,19.8,23.8
E00068714,21,29.8,18.5,30.6
E00068717,48.2,39.5,7.9,4.4
E00068718,36.4,30.3,15.9,17.4
E00068719,25.6,38.5,12,23.9
E00068720,31.8,34.6,13.4,20.1
E00068721,20.7,46.8,19.8,12.6
E00068722,34.8,36.4,14.4,14.4
E00068723,43.6,33.3,9.4,13.7
E00068724,29.4,29.4,21.8,19.3
E00068725,23.8,33.6,16.8,25.9
E00068726,20.1,41,18,20.9
E00068727,19.5,28.3,18.6,33.6
E00068728,41.8,23.6,10.9,23.6
E00068729,23.7,29.7,19.5,27.1
E00068730,20.6,33.3,24.6,21.4
E00068731,22.4,38.8,15.5,23.3
E00068732,23.8,29.4,21.3,25.6
E00068733,51.9,21.2,5.8,21.2
E00068734,23.9,27.4,21.4,27.4
E00068736,21.1,38.9,25.3,14.7
E00068738,39.6,29.9,13.9,16.7
E00068813,18.6,35,17.9,28.6
E00068814,18.5,36.3,25.8,19.4
E00068815,14.8,27.5,28.9,28.9
E00068816,38.7,21.7,14.2,25.5
E00068817,24.4,31.7,19.5,24.4
E00068818,27.2,25.6,13.6,33.6
E00068819,21,28.7,19.6,30.8
E00068820,35.6,28.2,14.7,21.5
E00068821,52.9,21.3,4.4,21.3
E00068822,23.3,24.1,14.3,38.3
E00068823,34.2,27.2,14.9,23.7
E00068824,23.1,24.5,16.3,36.1
E00068825,17.1,27.6,19.5,35.8
E00068826,26,30.8,14.4,28.8
E00068827,51.9,17.8,9.3,20.9
E00068828,14.1,25.9,16.3,43.7
E00068829,48.6,17.3,13.9,20.2
E00068830,58.5,22.2,9.6,9.6
E00068831,11.9,30.6,22.4,35.1
E00068832,21.7,32.2,19.1,27
E00068833,16.9,33.8,17.7,31.5
E00068834,21.2,27,19,32.8
E00068835,16.9,26.5,19.3,37.3
E00068836,22.3,20.7,19.8,37.2
E00068837,17.9,26.8,23.6,31.7
E00068838,20.4,29.2,18.6,31.9
E00068839,23.8,27.7,20.8,27.7
E00068840,28,33.9,11.9,26.3
E00068841,25.2,35.7,13,26.1
E00068842,61.8,16.4,10.9,10.9
E00068843,17.9,38.5,16.2,27.4
E00068844,41.6,24.8,16,17.6
E00068845,14.9,36.4,17.4,31.4
E00068846,45.1,14.6,13.2,27.1
E00068847,8.7,25.2,22,44.1
E00068848,76.6,16.4,4.7,2.3
E00068849,20.9,28.7,14.8,35.7
E00068850,33.9,17.7,14.5,33.9
E00068851,47.5,27.3,12.1,13.1
E00068852,9.4,34,25.5,31.1
E00068853,17.8,19.5,25.4,37.3
E00068854,22.6,20.8,27.4,29.2
E00068855,34.4,26.4,21.6,17.6
E00068856,17.3,27.6,17.3,37.8
E00068857,18.5,21.5,22.2,37.8
E00068858,32,20,15.2,32.8
E00068859,26.4,22.5,15.5,35.7
E00068860,25.4,20.4,14.1,40.1
E00068861,19.7,20.5,18.9,40.9
E00068862,14.2,24.2,15,46.7
E00068863,30.3,31.7,16.9,21.1
E00068864,19.1,22.2,17.3,41.4
E00068865,16.5,33.9,16.5,33
E00069016,29.4,23.5,26.9,20.2
E00069017,20.2,31.1,18.5,30.3
E00069019,45.8,22.9,15.3,16
E00069020,16.5,33.1,25.6,24.8
E00069023,21.9,36.8,18.4,22.8
E00069024,21.8,28.7,19.5,29.9
E00069043,23.4,22.6,21,33.1
E00069044,29,20.6,17.8,32.7
E00069045,34.9,30.2,15.1,19.8
E00069046,34.1,27.3,16.7,22
E00069047,26.4,29.6,19.2,24.8
E00069048,23.5,33.9,15.7,27
E00069049,64.4,22.2,7.8,5.6
E00069050,30.8,28.2,16.2,24.8
E00069051,56.9,17.2,9.5,16.4
E00069052,39,30.1,11,19.9
E00069055,29.6,28.2,18,24.3
E00069056,19.8,31,19,30.2
E00069057,29.8,29.8,19.9,20.5
E00069058,31.1,26.9,24.4,17.6
E00069059,29.9,27.1,16.9,26
E00069060,28.8,25.2,28.2,17.8
E00069061,25.2,24.4,26.9,23.5
E00069078,29.5,24.1,15.2,31.3
E00069079,23.1,27.5,26.4,23.1
E00069080,26.3,34.3,17.2,22.2
E00069081,25.5,35.1,17,22.3
E00069082,37.2,31.8,13.2,17.8
E00069083,26.3,31.6,23.3,18.8
E00069084,34.8,27.8,16.5,20.9
E00069085,32,26.6,14.8,26.6
E00069086,26.7,31.3,18,24
E00069087,30.3,31.8,16.7,21.2
E00069088,28.5,29.2,19,23.4
E00069090,46.7,28.7,6.7,18
E00069094,30.7,33.3,17.6,18.3
E00069114,39.5,30.3,13.8,16.4
E00069250,64.2,17.2,9.3,9.3
E00069254,26.3,24.1,18.8,30.8
E00069255,10,23.3,25,41.7
E00069256,16.7,23.3,17.5,42.5
E00069257,25.3,28.7,22,24
E00069258,25.6,29.6,13.6,31.2
E00069259,42.7,28.2,13.6,15.5
E00069260,52.2,19.9,10.3,17.6
E00069261,19.3,26.9,24.4,29.4
E00069263,25,38.3,17.5,19.2
E00069264,26.4,37.2,18.9,17.6
E00069265,27.7,31.2,16.3,24.8
E00069266,17,29.5,12.5,41.1
E00069267,42.3,27.8,8.2,21.6
E00069268,27.1,19.4,18.1,35.4
E00069269,28.8,21.9,15.1,34.2
E00069270,31.5,24.6,16.2,27.7
E00069271,33.1,33.7,19.8,13.4
E00069272,28.7,30.9,22.8,17.6
E00069273,31.5,24.3,26.1,18
E00069274,37.6,30.4,11.2,20.8
E00069275,25.5,31.4,18.6,24.5
E00069276,16.4,40.3,20.1,23.1
E00069294,19.2,11.5,18.3,51
E00069297,19.7,25.8,12.9,41.7
E00069298,22.1,15.4,23.1,39.4
E00069299,16.5,21.7,19.1,42.6
E00069481,47.1,27.7,7.9,17.3
E00069482,21.9,30.2,16.6,31.4
E00069483,24.2,26.1,14.6,35
E00069484,24.1,22.7,19.1,34
E00069485,25.8,25,22,27.3
E00069486,27.6,26.7,22.4,23.3
E00069487,27.5,40.1,12.7,19.7
E00069489,25.8,30.8,20,23.3
E00069490,26,24.4,21.4,28.2
E00069492,35,20.5,13.7,30.8
E00069493,45.9,24.6,15.6,13.9
E00069494,24,24,20.2,31.8
E00069495,44.8,25.2,16.8,13.3
E00069496,29.9,28.5,12.4,29.2
E00069497,34.4,27.5,20.6,17.6
E00069498,28.8,28.8,18.3,24.2
E00069499,25.2,30.5,18.3,26
E00069500,30.6,31.3,13.6,24.5
E00069501,28.9,35.1,21.6,14.4
E00069502,25,34.2,21.7,19.2
E00069503,66,21.2,3.2,9.6
E00069505,40.9,24.8,14.6,19.7
E00069506,23.8,38.1,23.1,15
E00069507,23.8,30.4,23.8,22
E00069508,25.2,33.6,23.1,18.2
E00069509,63.2,19.9,10.3,6.6
E00069510,27.5,27.5,24.2,20.8
E00069511,26.1,25.5,19.6,28.8
E00069512,32.9,18.4,21.7,27
E00069513,38.9,36.6,13,11.5
E00069514,42.3,28.9,11.3,17.6
E00069515,21.4,23.5,22.4,32.7
E00069516,31.8,33,19,16.2
E00069517,8.8,44.7,15.8,30.7
E00069518,49,27.6,11,12.4
E00069519,27.8,33.1,21.2,17.9
E00069520,58.2,22.5,9.4,9.9
E00069521,39.3,25,23.2,12.5
E00069522,60.5,27.1,7.3,5.1
E00069523,29.1,32.6,16.3,22
E00069524,30,23.6,17.1,29.3
E00069525,35.7,21.7,21.7,20.9
E00069526,27.4,35.9,19.7,17.1
E00069527,17,41.1,14.3,27.7
E00069528,20.4,36.9,19.4,23.3
E00069529,53.9,28.1,9,9
E00069530,31.6,27.1,20.3,21.1
E00069531,31.4,29.2,19,20.4
E00069532,36.9,35,14.6,13.6
E00069533,40.4,25.3,21.2,13
E00069534,44.4,24.2,15.2,16.2
E00069535,32.8,26.3,19,21.9
E00069536,33.1,26.2,16.6,24.1
E00069537,16.2,36.2,14.3,33.3
E00069538,19.8,35.8,19.8,24.5
E00069539,23.4,34.2,18,24.3
E00069540,23,32.7,13.3,31
E00069541,27,29.6,16.5,27
E00069542,16.4,40.9,23.6,19.1
E00069543,28.6,41,12.4,18.1
E00069544,16.9,40.8,13.1,29.2
E00069545,27.9,31,17.8,23.3
E00069546,23,38.5,22.1,16.4
E00130031,13.2,33.1,24.8,28.9
E00130049,43.9,25.9,16.5,13.7
E00130058,37.9,40.3,10.5,11.3
E00130063,27.8,49.2,12.7,10.3
E00130064,24.3,32.6,22.9,20.1
E00130071,26.6,36.7,13.7,23
E00130072,20.2,40.3,13.7,25.8
E00130073,31.5,36.3,17.7,14.5
E00130074,29.2,33.3,18.3,19.2
E00130075,20.6,36.5,19,23.8
E00130076,23.1,32.4,21.3,23.1
E00130078,23.7,32.3,21.5,22.6
E00130080,21.4,31.7,17.5,29.4
E00130081,8.6,39.6,25.9,25.9
E00130082,16.1,37.1,21.8,25
E00130083,11,35.6,20.3,33.1
E00130084,19.5,28.3,23,29.2
E00130085,22.7,43.7,14.3,19.3
E00130086,28.9,31.6,13.2,26.3
E00130087,22.7,34.8,18.9,23.5
