geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00068701,79.5,9.8,4.1,4.7,1.9
E00068703,93.1,4.9,0,0.4,1.6
E00068704,86.6,4.1,4.1,5.3,0
E00068705,86.6,8.6,3.3,0.3,1.2
E00068706,83.6,10.4,2.2,3.8,0
E00068710,85.3,8.1,2,2.8,1.8
E00068711,81.4,12.6,2.1,3.6,0.3
E00068712,76.8,13,2.4,4.3,3.6
E00068713,84.6,8.2,3.4,2.4,1.4
E00068714,87.2,8.3,2.4,1.8,0.3
E00068717,94.2,3.1,1.6,0.5,0.5
E00068718,91.1,6.1,1,1,0.7
E00068719,83.6,11.4,3.2,0.4,1.4
E00068720,78.5,10.4,7.4,2.2,1.5
E00068721,88.7,5.9,3.5,2,0
E00068722,84.7,8.4,3.5,3.5,0
E00068723,78.5,9.3,9.8,2.4,0
E00068724,91.9,6,0.7,1.4,0
E00068725,82.8,11.2,1.9,3,1.1
E00068726,96.8,2.9,0.3,0,0
E00068727,77.3,16.5,3.7,1.2,1.2
E00068728,83.8,9.2,2.3,1.2,3.5
E00068729,88.9,8.8,1,1,0.3
E00068730,79.4,7.4,7.7,2.8,2.8
E00068731,84.1,12.7,1.5,1.7,0
E00068732,79,10.3,4.6,5.4,0.7
E00068733,74,12.6,6.7,4.5,2.2
E00068734,75.9,13.5,8.5,2.2,0
E00068736,89.4,8.5,0.8,0.8,0.4
E00068738,83.6,9.2,3.9,2.6,0.7
E00068813,59.7,32.6,2.8,3.6,1.3
E00068814,65.7,22.2,7.3,3.3,1.5
E00068815,78.9,12.7,3,5.3,0
E00068816,81,13.5,2.1,1.7,1.7
E00068817,80.1,12.1,4,1.9,1.9
E00068818,81.6,12.1,3.4,1.7,1.1
E00068819,86.5,7.4,5.2,0.5,0.5
E00068820,59.1,18.5,6.7,10.2,5.5
E00068821,77.4,16.4,3.9,0.7,1.6
E00068822,77.6,10.8,8.7,2.3,0.5
E00068823,46.7,15.1,11.8,15.1,11.4
E00068824,76.2,12.7,7.1,4,0
E00068825,85.7,7.8,3,2.2,1.4
E00068826,45.7,17.6,7.9,11.9,16.9
E00068827,75.1,15.2,6.6,0.7,2.4
E00068828,77.1,10.8,8.5,1.7,1.9
E00068829,82.9,10.5,2.1,2.1,2.4
E00068830,66.2,21.4,7.3,3.8,1.3
E00068831,75.1,12.6,6.4,4.4,1.5
E00068832,57.6,18.5,10.9,10.3,2.6
E00068833,77.2,11.5,7.3,2.1,1.8
E00068834,73.5,17,5.2,3.4,1
E00068835,70.8,16.9,4.9,4.5,2.9
E00068836,81.9,12,4.5,1.7,0
E00068837,80.2,12.5,5.1,1.1,1.1
E00068838,68.8,23.1,3.6,3.2,1.3
E00068839,63.6,26.9,1.1,4.4,4
E00068840,74.8,15.7,4.3,3.9,1.3
E00068841,68.7,27.2,1.7,1.4,1
E00068842,81.8,13.6,2.5,1.5,0.5
E00068843,57.9,32.9,1.6,4.1,3.5
E00068844,78.6,14.4,3.9,2.8,0.4
E00068845,75.6,18.6,1.7,3.2,0.9
E00068846,66.2,20,10.1,3.4,0.3
E00068847,74,16.5,6.5,2.3,0.7
E00068848,71.2,20.9,3.4,2.8,1.7
E00068849,80.3,9.9,5.5,4.3,0
E00068850,85.3,9.6,4,0.6,0.6
E00068851,87.2,11.2,1,0.5,0
E00068852,73.4,14.1,5.2,4.6,2.8
E00068853,80.1,13.2,3.4,1.7,1.7
E00068854,83.6,13.5,2.6,0.3,0
E00068855,64.3,14.6,7.5,11.6,2
E00068856,81.4,13.8,2.7,1.7,0.4
E00068857,75.6,18.6,3.9,1.7,0.2
E00068858,82.4,12.9,3,1.2,0.5
E00068859,78.9,15.3,2.6,2.4,0.8
