geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00068701,7.4,34.9,57.7
E00068703,4.5,50,45.5
E00068704,6.1,45.2,48.7
E00068705,7.9,19.7,72.4
E00068706,1.5,22.9,75.6
E00068710,2.5,34.3,63.2
E00068711,4.6,23.7,71.8
E00068712,6.6,35.2,58.2
E00068713,3.9,25.2,70.9
E00068714,7.2,20.8,72
E00068717,3.4,46.6,50
E00068718,5.3,36.1,58.6
E00068719,11.3,24.3,64.3
E00068720,5.5,31.9,62.6
E00068721,5.3,20.4,74.3
E00068722,3.8,34.6,61.7
E00068723,5,42.9,52.1
E00068724,5.7,30.3,63.9
E00068725,3.5,23.6,72.9
E00068726,3.5,19.7,76.8
E00068727,7.1,19.6,73.2
E00068728,5.6,42.1,52.3
E00068729,10.3,22.4,67.2
E00068730,3.1,20.5,76.4
E00068731,7.8,22.6,69.6
E00068732,8.8,23.8,67.5
E00068733,5.8,52.4,41.7
E00068734,10.1,25.2,64.7
E00068736,8.4,18.9,72.6
E00068738,8.1,40.3,51.7
E00068813,15,18.6,66.4
E00068814,10.3,16.7,73
E00068815,8.4,14.7,76.9
E00068816,4.7,38.4,56.9
E00068817,9,24.6,66.4
E00068818,13.8,27.6,58.5
E00068819,9.2,19.9,70.9
E00068820,13.9,36.4,49.7
E00068821,6.7,51.9,41.5
E00068822,9,23.3,67.7
E00068823,12.4,33.6,54
E00068824,9,22.1,69
E00068825,9.4,16.5,74
E00068826,35.3,26.5,38.2
E00068827,4.7,51.9,43.4
E00068828,10.8,13.7,75.5
E00068829,7.6,49.1,43.3
E00068830,2.2,59,38.8
E00068831,11.2,11.9,76.9
E00068832,14.4,20.7,64.9
E00068833,9.2,16.9,73.8
E00068834,13.1,21.2,65.7
E00068835,8.5,17.1,74.4
E00068836,11.2,23.3,65.5
E00068837,8.9,17.1,74
E00068838,14.8,21.7,63.5
E00068839,10.8,23.5,65.7
E00068840,10.1,27.7,62.2
E00068841,9.4,24.8,65.8
E00068842,1.8,62.4,35.8
E00068843,16.1,17,67
E00068844,7,41.9,51.2
E00068845,13.3,15.8,70.8
E00068846,3.5,44,52.5
E00068847,10.4,8.8,80.8
E00068848,3.8,74.8,21.4
E00068849,5.4,21.4,73.2
E00068850,5.6,32.8,61.6
E00068851,6.1,48,45.9
E00068852,10.2,9.3,80.6
E00068853,6.9,18.1,75
E00068854,7.5,22.4,70.1
E00068855,7.1,33.9,59.1
E00068856,9,17.4,73.5
E00068857,10.4,18.5,71.1
E00068858,10.2,31.3,58.6
E00068859,7.8,26.4,65.9
E00068860,12.8,24.2,63.1
E00068861,6.9,20,73.1
E00068862,14.9,13.2,71.9
E00068863,25.4,30.3,44.4
E00068864,3.1,19.4,77.5
E00068865,13.2,16.7,70.2
E00069016,10.6,29.3,60.2
E00069017,10.1,20.2,69.7
E00069019,3.8,46.2,50
