geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00032987,80.4,0,15.2,4.3
E00032988,76.5,10.2,13.3,0
E00032989,74.4,1.2,23.5,0.9
E00032990,70.9,5.1,22.6,1.4
E00032991,80.4,2.4,16.5,0.7
E00032992,74.8,3.2,21.6,0.5
E00032993,78.3,6.2,13.3,2.2
E00032994,84.2,3.5,6.1,6.1
E00032995,94,1.3,4.7,0
E00032996,96,0.3,3.8,0
E00032997,94.2,0.4,3.6,1.8
E00032998,84.2,2,12.8,1
E00032999,68.1,6.2,23.5,2.3
E00033000,94.3,0,5.2,0.6
E00033002,83.8,1.7,14,0.4
E00033004,82.3,0,14.7,3.1
E00033005,89.7,0.6,9.5,0.2
E00033006,95,0,4.6,0.3
E00033007,91.2,0.4,8,0.4
E00033008,91.5,0,8.3,0.3
E00033015,66.7,7.9,19.8,5.6
E00033016,47.2,6.3,42,4.6
E00033020,60.8,16,23.1,0
E00033021,83.1,1.4,14.4,1.1
E00033023,50.1,9.4,36.2,4.3
E00033032,74,0.8,23.2,2
E00033066,77.8,0.3,18.9,3
E00033067,79,2.2,18.3,0.4
E00033069,77.9,0.8,20.9,0.4
E00033070,87.1,1,11.2,0.7
E00033132,93.7,0,5.1,1.2
E00033133,95.5,0.3,4.3,0
E00033134,89.4,0,9.5,1.1
E00033135,88.9,0,7.9,3.2
E00033136,90.3,0.4,8.8,0.4
E00033137,83,1.6,10.6,4.8
E00033138,79.3,0,10.6,10.1
E00033139,89.9,0,9.7,0.4
E00033140,89.9,1,9.1,0
E00033141,86.9,0.5,8.7,3.9
E00033142,90.6,0,9.4,0
E00033143,82,0.7,13.9,3.4
E00033144,83.1,0,16.9,0
E00033145,87.2,0,9.5,3.3
E00033146,82.3,3.4,11.9,2.4
E00033147,92.2,0.4,5.7,1.8
E00033148,88.4,0,7.9,3.7
E00033149,88.1,0,10.6,1.3
E00033150,76.4,0,18.1,5.6
E00033151,84.3,0,12.9,2.8
E00033152,81.5,0.3,13.7,4.5
E00033153,79.9,0.8,18.4,0.8
