geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00032987,9.8,2.7,9.3,66.1,12
E00032988,2.7,1.6,6.6,88.7,0.3
E00032989,5.8,7.3,8.2,73.5,5.2
E00032990,12,5.5,3.4,74.9,4.1
E00032991,2.4,10,20.1,65.1,2.4
E00032992,2.3,18.2,15,60.3,4.2
E00032993,7.7,9.5,8.6,63.5,10.7
E00032994,4.3,3.5,11.3,77.4,3.5
E00032995,4.6,6.3,3,65.1,21.1
E00032996,1.6,4.3,4.5,85.1,4.5
E00032997,7.1,4,5.8,55.4,27.7
E00032998,7.1,2,5.2,84.5,1.2
E00032999,5.3,5.6,8.2,73.4,7.6
E00033000,38.2,2.9,5.2,51.4,2.3
E00033002,14.9,12.9,7.1,58.9,6.2
E00033004,6.4,1.5,1.8,86.3,4
E00033005,10.2,5.6,5.6,74.2,4.4
E00033006,9.9,5.3,5.3,71.1,8.6
E00033007,8.5,5.4,3.5,74.1,8.5
E00033008,5.4,5.1,6.4,73,10
E00033015,20.8,1.7,2.8,62.4,12.4
E00033016,21.6,4.3,7.6,59.7,6.7
E00033020,3.7,4.1,5.5,84.4,2.3
E00033021,20.7,6.3,6.3,64.6,2.1
E00033023,2.4,1.8,4.3,90,1.6
E00033032,1.7,3.3,5.3,87.5,2.2
E00033066,3.3,2.3,6.2,84.7,3.6
E00033067,4.7,0,10.7,82.4,2.1
E00033069,1.2,6.5,9,82,1.2
E00033070,4.6,4.9,4.9,82.6,3
E00033132,0.2,0.8,2.9,79.3,16.8
E00033133,3.7,2.6,1.3,88.2,4.2
E00033134,4.8,3.2,6.9,81.9,3.2
E00033135,5.5,0.5,3.6,88.6,1.8
E00033136,8.3,0.9,2.6,82.2,6.1
E00033137,7.1,8.4,5.5,73.9,5.2
E00033138,20,6.4,3.6,64.5,5.5
E00033139,3.4,2.7,0,92.4,1.5
E00033140,1.5,1.5,0.5,96.4,0
E00033141,1.4,4.2,1.4,89.6,3.3
E00033142,2,0.4,0.4,95.1,2
E00033143,2.9,5.9,2.3,77.8,11.1
E00033144,0,7.6,2.5,89.8,0
E00033145,2,2.4,8.9,81.8,4.9
E00033146,11.7,2.4,2.7,81.4,1.8
E00033147,1.4,3.5,0.7,92.2,2.1
E00033148,1.2,1.6,0,89.4,7.8
E00033149,1.3,3,0.8,92.8,2.1
E00033150,5.4,6.4,3.7,82.1,2.4
E00033151,15.9,3.7,3.7,67.9,8.7
E00033152,15.8,3,7.7,65.4,8.1
E00033153,4.6,4.2,3.5,80.4,7.3
E00033154,7.8,8.6,6.5,69.8,7.3
E00033155,4.6,14.6,4.2,72,4.6
E00033156,8.5,10.9,1.2,76.2,3.2
E00033157,9.5,10.3,4.9,65.3,10
E00033158,6.3,8.5,9.1,62.5,13.6
E00033159,13.1,0,9.6,72.7,4.5
E00033160,5.6,13.3,9.3,56.9,14.9
E00033161,1.3,5.4,5.9,78.8,8.7
E00033162,4.3,11.2,10.5,65.6,8.3
E00033163,5.8,6.6,1.3,76.5,9.7
E00033164,2.4,2.4,2.1,92.7,0.3
E00033171,0,0.3,0.7,97,2
E00033172,0.8,3.8,1.1,87,7.3
E00033173,0.7,0,0.3,99,0
E00033174,0,3.9,0,94.5,1.6
E00033175,1.6,1.6,0.8,94.8,1.2
E00033176,0.2,6.6,2,86.3,4.9
E00033177,2.1,0.7,3.2,93.3,0.7
E00033178,0,0,1.4,98.6,0
E00033179,1.8,1.8,2.4,94.1,0
E00033181,7.5,2.3,7.7,81.4,1
E00033182,6.8,6.8,8.5,72.6,5.2
E00033183,11.8,0.9,8,77.7,1.6
E00033185,4.4,2.9,4.9,81.4,6.4
E00033186,3,5.5,9.5,82,0
E00033187,5.9,2.1,8,84,0
E00033188,3.7,4.5,8.6,80.7,2.5
E00033189,10.1,14.5,9,34.2,32.2
E00033190,21.5,11.5,14.2,22.3,30.5
E00033191,10.8,2,7.8,76.2,3.2
E00033192,8.4,3.5,4,83.7,0.5
E00033193,0,1.6,5.4,88.7,4.3
E00033194,6.1,1.5,6.7,81,4.6
E00033195,4.7,0.5,8.1,84.8,1.9
E00033196,12.7,5.2,6.1,69.8,6.1
E00033197,1,4.7,11.4,80.5,2.3
E00033198,2.1,2.4,5.7,89.5,0.3
E00033199,1.5,5,17.6,73.9,2
E00033200,1,2.6,5.2,85.6,5.7
E00033201,12.8,2.1,3.6,79.5,2.1
E00033202,1,2.3,5.9,88.4,2.3
E00033203,1.4,0.9,6,91.7,0
E00033204,1.4,0.9,2.7,94.6,0.5
E00033206,3.8,4.2,7.6,77.9,6.6
E00033207,10.9,23.4,6.2,42.7,16.8
E00033208,29.4,11.8,6.2,35.5,17.1
E00033209,8.7,24.5,12.1,38.6,16.1
E00033210,16,5.9,9.8,57.5,10.8
E00033211,14,17.9,7.2,33.1,27.8
E00033212,11.4,11.4,10.5,44.6,22.2
E00033213,7,2.9,2.9,85.3,1.9
E00033214,17.9,16.2,11.8,36,18.1
E00033215,6.3,17.3,16.2,44.6,15.5
E00033216,2.6,4.3,7.3,72.6,13.2
E00033217,2.8,1.2,4.9,86.2,4.9
E00033218,5.9,2.2,7.7,81.6,2.6
E00033219,4.7,3.9,6.9,81.7,2.8
E00033220,8.6,2.2,6.2,80.3,2.7
E00033221,4.5,6.4,7.7,70.5,10.9
E00033222,3,5.4,8.4,83.2,0
E00033223,12.4,7.1,6.7,63.1,10.7
E00033224,0,12.2,3.4,83.3,1
E00033225,11.9,5.8,6.3,72,4
E00033226,7.7,3.7,2.1,83.5,3
E00033227,9.6,3.2,1.6,83.9,1.6
E00033228,4,4.6,6.4,81.6,3.4
E00033229,8.5,0.7,0,90.8,0
E00033230,2.9,0,0.4,96.7,0
E00033235,5.1,6.5,2.3,80.5,5.6
E00033237,2.2,10.3,3.7,82.7,1.1
E00033238,6.3,5.3,5.1,80.6,2.6
E00033242,2.2,0.9,1.8,95.1,0
E00033245,0,0,3.7,93.5,2.8
E00033246,3.3,3.3,2.1,81.9,9.5
E00033247,9.1,1.3,1.3,80.5,7.7
E00033248,5.2,7.5,4.4,81.7,1.2
E00033249,20.2,4.5,7.3,64.1,3.8
E00033250,4.4,3.5,9.2,81.7,1.3
E00033251,4,10.8,3.1,73.1,9
E00033252,4.2,6.9,5.2,78.4,5.2
E00033253,1.4,2.8,4.7,84,7
E00033254,10.2,6.9,0.7,76.7,5.6
E00033255,10.9,8.3,0.4,79.7,0.7
E00033256,4.1,5.6,3.1,86.7,0.5
E00033257,7.2,5.3,1.6,82.1,3.8
E00033258,3.9,16.3,3.1,73.8,2.8
E00033259,0,2.9,6.5,82.9,7.6
E00033260,4.4,3.6,3.2,88.5,0.4
E00033261,3.9,3.1,1.9,88.8,2.3
E00033264,5.6,6.3,6.3,78,3.8
E00033267,2.3,0,3.6,91.4,2.7
E00033268,1.3,1.6,5.1,89.1,2.9
E00033269,3.8,1.9,2.5,91.9,0
E00033270,5,0,2.9,90.6,1.5
E00033276,4.5,0,3.7,89.8,2
E00033278,5,0,4.5,88.6,2
E00033279,5.9,0,2.6,90,1.5
E00033281,2,3.3,3.6,88.9,2.3
E00033282,2.7,0,3.3,93.7,0.3
E00033283,0,1.1,2.1,94.3,2.5
E00033284,8,2.5,4.2,83.5,1.7
E00033285,3.3,3.7,2.3,90.7,0
E00033286,3.4,4.9,4.4,87.3,0
E00033287,1.5,0.7,3.3,92.3,2.2
E00033288,2.5,2.5,2.8,91.8,0.4
E00033298,1.3,1,1.3,96.4,0
E00033299,0.6,0,2.5,96.9,0
E00033300,3.5,4.8,1.7,89.6,0.4
E00033306,0,0,3.5,96.5,0
E00033312,1.8,3.7,0.4,93.4,0.7
E00033315,6,0.6,0.3,91.2,1.9
E00033318,2.9,3.9,3.7,85.8,3.7
E00033319,2.1,1.4,4.7,91.7,0
E00033328,2.7,0,1.8,90.3,5.3
E00033329,6.2,0,5,88.5,0.3
E00033330,2.9,0.3,2,92.7,2
E00033338,6.6,0,3.1,87.8,2.4
E00033351,2.9,0,2.3,88.3,6.5
E00033354,3,2,2,92.5,0.5
E00033356,0,6.5,3.5,90,0
E00033357,1.7,0,6.1,89.9,2.4
E00033358,16.5,0,3.1,76.3,4
E00033359,1.6,2.5,3.1,90,2.8
E00033360,0.6,0.9,4.2,93.2,1.2
E00033367,3.2,2.6,5.1,88.7,0.3
E00033368,10.9,0.7,3.2,85.2,0
E00033369,2,2,4.2,91.8,0
E00033370,0,2.4,2.8,92.7,2.1
E00033372,14.7,2.2,6.1,72.8,4.3
E00033373,3.9,1.3,5.2,88,1.5
E00033374,2.2,0,6.9,89.9,1.1
E00033378,5.3,1.5,5.3,87,0.9
E00033379,6.6,1.5,2.9,89,0
E00033380,3.7,0.4,5.3,89.8,0.8
E00033382,4.8,0.3,1.5,91.9,1.5
E00033386,1.9,1.6,8.7,87.7,0
E00033387,5.7,2.6,8.8,82.4,0.5
E00033388,0.4,6,5.6,84.2,3.9
E00033389,11.8,0.3,1,84.7,2.1
E00033391,2,3,7.6,86.4,1
E00033392,3.4,1.9,5.3,87.9,1.5
E00033394,5.1,3.8,8.1,79.1,3.8
E00033395,4.8,4.2,5.7,83.9,1.5
E00033396,11.7,2.1,5.7,78.3,2.1
E00033397,1.8,1.5,3.7,88.9,4
E00033399,2.2,1.3,6.6,89,0.9
E00033400,3.1,1,4.2,91.7,0
E00033401,1.6,0.4,4,92.8,1.2
E00033402,4.7,1,6.1,87.1,1
E00033403,7.9,2.1,5.3,83.4,1.3
E00033404,2.8,1.3,4.6,90.3,1
E00033405,5.3,1.3,4,89.3,0
E00033406,1.6,3.1,4.1,88.1,3.1
E00033407,2.3,0.3,4.8,90.3,2.3
E00033408,4.5,2.3,5.1,84.4,3.7
E00033409,3.8,0.3,2.7,93.1,0
E00033410,2.2,0.7,4.5,91.8,0.7
E00033411,1.9,1.3,1.6,93.1,2.2
E00033412,5.8,1.3,4.8,85.6,2.6
E00033413,4.7,4.7,7.4,80.5,2.8
E00033414,5.4,5.4,3.2,83.9,2.2
E00033415,4.9,0,3,90.6,1.5
E00033416,3.1,0,7.9,86.3,2.7
E00033417,2.3,0.3,5.3,89.7,2.3
E00033419,3.5,0.5,4.8,89,2.2
E00033420,6.2,1.1,8.3,82.8,1.6
E00033421,9.9,4.6,7.7,77.8,0
E00033423,3.2,1.8,5.3,87.2,2.5
E00033424,0,1,2.7,94,2.3
E00033425,2.6,0.9,7.9,88.1,0.4
E00033426,9.4,3.1,5.2,79.4,2.8
E00033427,1.7,0,3.7,92.1,2.5
E00033438,0.7,0,2.4,96.9,0
E00033439,1.8,0.3,1.5,96.5,0
E00033448,7.6,1.9,3.2,85.4,1.9
E00033449,4.1,0.3,2.1,93.4,0
E00033450,4.1,3.2,2.9,89.2,0.6
E00033451,0,3.6,3.2,92.1,1.1
E00033452,3.9,0,0,93.9,2.2
E00033453,2.9,1.4,7.1,82.1,6.4
E00033454,2.7,0,3.3,93.9,0
E00033455,4.4,1.2,5.2,89.2,0
E00033456,1.9,3.4,4.7,90.1,0
E00033525,3.9,0,1.6,93.2,1.3
E00033526,0.5,0,0.5,96.8,2.3
E00033527,2.2,0.5,2.4,92.7,2.2
E00033534,2.6,0.9,3.4,92.7,0.4
E00033535,1.3,0,1.6,97,0
E00033536,1.8,0,0.3,97.9,0
E00033538,0.8,0.8,0.8,97.5,0
E00033539,3.6,0.3,2.3,93.7,0
E00033540,7,0.5,1.9,90,0.7
E00033541,1.6,0,0,98.4,0
E00033542,0,0,1.5,98.5,0
E00033543,2.6,2,1.3,94.1,0
E00033544,0,0,1,99,0
E00033545,3.2,0.4,1.1,93.9,1.4
E00033546,0,0,3.6,96,0.3
E00033547,5.2,0,0,94.5,0.3
E00033548,0.9,0,0,98.7,0.4
E00033549,0.3,0,2.6,97.1,0
E00033550,6.1,0,3,90.9,0
E00033551,2.3,0.5,0,96.8,0.5
E00033555,7.5,0.8,4.1,83.4,4.1
E00033560,1.9,0,0.4,97.7,0
E00033561,3.2,1.2,1.5,92.4,1.8
E00033572,4.9,1.6,0,92.6,0.8
E00033574,0.3,0,0.6,99,0
E00033575,0,0,0,100,0
E00033576,0,2.3,2.3,93.1,2.3
E00033577,4.2,2.1,1.4,92.3,0
E00033580,4,15.6,1,73.9,5.5
E00033589,2.4,7.3,1.8,85,3.4
E00033590,0.3,2.2,5.1,86.9,5.4
E00033591,2.4,5.7,2.4,89.6,0
E00033621,9.7,6.8,3.7,78.2,1.6
E00033623,2.8,6,7.9,80.2,3.1
E00033672,4,9.8,3.3,71.2,11.6
E00033673,8.6,3,2.6,74.9,10.9
E00033677,0.9,4.3,1.7,90.6,2.6
E00033684,1.4,1.9,0.2,89.2,7.3
E00033686,6.9,7.2,1.5,78.1,6.3
E00033687,7.3,5.3,2.6,76.2,8.6
E00033688,3.8,11.7,2.3,79.7,2.6
E00033689,22.9,3.6,3.2,66.5,3.8
E00033690,5.1,7.3,5.4,72.8,9.4
E00033691,8.7,4.4,5.2,79,2.6
E00033694,3.8,14.9,2.2,71.4,7.6
E00033806,1.1,3.7,6.3,78.3,10.6
E00033808,12,26.6,12.7,19.5,29.2
E00033810,11.9,21.6,8.3,31.3,27
E00033812,20.7,24.8,6.8,28.8,18.9
E00033813,10.8,27.9,8,26.1,27.2
E00033814,11.5,14.4,16.2,35.6,22.3
E00033815,13.4,10.5,6,46.4,23.6
