geography_code,disability_3a-001,disability_3a-002
E00032987,19.3,80.7
E00032988,40.4,59.6
E00032989,25.5,74.5
E00032990,23.3,76.7
E00032991,29.9,70.1
E00032992,26,74
E00032993,13.8,86.2
E00032994,26.3,73.7
E00032995,26.4,73.6
E00032996,36.5,63.5
E00032997,16.3,83.7
E00032998,22.9,77.1
E00032999,29,71
E00033000,30.6,69.4
E00033002,26.1,73.9
E00033004,14.6,85.4
E00033005,42.7,57.3
E00033006,25.7,74.3
E00033007,37.4,62.6
E00033008,30.5,69.5
E00033015,12.8,87.2
E00033016,13.6,86.4
E00033020,18.2,81.8
E00033021,23.9,76.1
E00033023,18.5,81.5
E00033032,19.9,80.1
E00033066,19.3,80.7
E00033067,17,83
E00033069,18.4,81.6
E00033070,31.4,68.6
E00033132,19.9,80.1
E00033133,34.6,65.4
E00033134,23.7,76.3
E00033135,21.5,78.5
E00033136,22.6,77.4
E00033137,21.5,78.5
E00033138,26.6,73.4
E00033139,30.3,69.7
E00033140,18.2,81.8
E00033141,20.3,79.7
E00033142,20.2,79.8
E00033143,18.8,81.2
E00033144,36.8,63.2
E00033145,20.5,79.5
E00033146,31.2,68.8
E00033147,22,78
E00033148,18.8,81.2
E00033149,22.5,77.5
E00033150,22.6,77.4
E00033151,16.6,83.4
E00033152,12.1,87.9
E00033153,33.1,66.9
E00033154,16.5,83.5
E00033155,22.5,77.5
E00033156,17.9,82.1
E00033157,17.5,82.5
E00033158,22.1,77.9
E00033159,14.6,85.4
E00033160,19.1,80.9
E00033161,25.1,74.9
E00033162,28.4,71.6
E00033163,41,59
E00033164,24.3,75.7
E00033171,17.7,82.3
E00033172,41.4,58.6
E00033173,24.2,75.8
E00033174,28,72
E00033175,23.6,76.4
E00033176,25,75
E00033177,23.9,76.1
E00033178,30.3,69.7
E00033179,22.2,77.8
E00033181,18.2,81.8
E00033182,18.4,81.6
E00033183,13.6,86.4
E00033185,20.1,79.9
E00033186,16.6,83.4
E00033187,17,83
E00033188,17.9,82.1
E00033189,18.8,81.2
E00033190,16.7,83.3
E00033191,16.4,83.6
E00033192,16.1,83.9
E00033193,15.1,84.9
E00033194,15.5,84.5
E00033195,17.8,82.2
E00033196,17.5,82.5
E00033197,41.4,58.6
E00033198,13.6,86.4
E00033199,47.2,52.8
E00033200,35.9,64.1
E00033201,16.3,83.7
E00033202,14.5,85.5
E00033203,18.9,81.1
E00033204,11.8,88.2
E00033206,13.5,86.5
E00033207,23.6,76.4
E00033208,16.6,83.4
E00033209,29.6,70.4
E00033210,19.2,80.8
E00033211,19.8,80.2
E00033212,16.4,83.6
E00033213,14.2,85.8
E00033214,15.1,84.9
E00033215,29.9,70.1
E00033216,19.6,80.4
E00033217,21.1,78.9
E00033218,19.6,80.4
E00033219,21.9,78.1
E00033220,19,81
E00033221,25,75
E00033222,41.2,58.8
E00033223,19.3,80.7
E00033224,28.5,71.5
E00033225,34.8,65.2
E00033226,28.4,71.6
E00033227,27.9,72.1
E00033228,42.9,57.1
E00033229,28.1,71.9
E00033230,22.3,77.7
E00033235,27.6,72.4
E00033237,36.9,63.1
E00033238,24.2,75.8
E00033242,35,65
E00033245,37.8,62.2
E00033246,26.3,73.7
E00033247,25.5,74.5
E00033248,36.9,63.1
E00033249,22.7,77.3
E00033250,38.4,61.6
E00033251,25.8,74.2
E00033252,34.6,65.4
E00033253,30,70
E00033254,23,77
E00033255,27.2,72.8
E00033256,38.1,61.9
E00033257,26,74
E00033258,32,68
E00033259,17.2,82.8
E00033260,28.1,71.9
E00033261,24.1,75.9
E00033264,28.6,71.4
E00033267,25.9,74.1
E00033268,23.8,76.2
E00033269,31.3,68.8
E00033270,23.7,76.3
E00033276,24,76
E00033278,25.4,74.6
E00033279,27.5,72.5
E00033281,21.2,78.8
E00033282,23.4,76.6
E00033283,28.8,71.2
E00033284,39.9,60.1
E00033285,23,77
E00033286,40.5,59.5
E00033287,21.5,78.5
E00033288,20.3,79.7
E00033298,24.9,75.1
E00033299,22,78
E00033300,25,75
E00033306,22.6,77.4
E00033312,25.9,74.1
E00033315,26.3,73.7
E00033318,26.4,73.6
E00033319,14.9,85.1
E00033328,27.1,72.9
E00033329,16.9,83.1
E00033330,18,82
E00033338,11.6,88.4
E00033351,19.9,80.1
E00033354,39.7,60.3
E00033356,22.2,77.8
E00033357,30.3,69.7
E00033358,25,75
E00033359,24.4,75.6
E00033360,19.5,80.5
E00033367,17.7,82.3
E00033368,14.5,85.5
E00033369,16.5,83.5
E00033370,23.2,76.8
E00033372,15.8,84.2
E00033373,18.1,81.9
E00033374,17.6,82.4
E00033378,18.3,81.7
E00033379,16.4,83.6
E00033380,14.2,85.8
E00033382,16.6,83.4
E00033386,18.8,81.2
E00033387,17.5,82.5
E00033388,31.3,68.7
E00033389,16.3,83.7
E00033391,21.4,78.6
E00033392,14.1,85.9
E00033394,18.7,81.3
E00033395,22.8,77.2
E00033396,20.6,79.4
E00033397,12.2,87.8
E00033399,14.4,85.6
E00033400,22.3,77.7
E00033401,15.3,84.7
E00033402,21.1,78.9
E00033403,16.6,83.4
E00033404,31.6,68.4
E00033405,14.7,85.3
E00033406,12.5,87.5
E00033407,15.3,84.7
E00033408,16.7,83.3
E00033409,23.6,76.4
E00033410,11.5,88.5
E00033411,13.2,86.8
E00033412,15.1,84.9
E00033413,13.9,86.1
E00033414,13.6,86.4
E00033415,13.9,86.1
E00033416,11.3,88.7
E00033417,14.3,85.7
E00033419,16.1,83.9
E00033420,14.8,85.2
E00033421,18,82
E00033423,11.8,88.2
E00033424,14.5,85.5
E00033425,7.8,92.2
E00033426,17,83
E00033427,23.2,76.8
E00033438,25.9,74.1
E00033439,27.4,72.6
E00033448,23.8,76.2
E00033449,25.6,74.4
E00033450,21.3,78.7
E00033451,27,73
E00033452,28.1,71.9
E00033453,23.9,76.1
E00033454,20.2,79.8
E00033455,22.1,77.9
E00033456,24.7,75.3
E00033525,28.1,71.9
E00033526,16.9,83.1
E00033527,23.9,76.1
E00033534,44.7,55.3
E00033535,16.9,83.1
E00033536,18.1,81.9
E00033538,20.6,79.4
E00033539,18.2,81.8
E00033540,13.3,86.7
E00033541,17.1,82.9
E00033542,21.6,78.4
E00033543,18.8,81.3
E00033544,17.3,82.7
E00033545,24.8,75.2
E00033546,25.9,74.1
E00033547,16,84
E00033548,15.1,84.9
E00033549,26.3,73.7
E00033550,12.5,87.5
E00033551,25.3,74.7
E00033555,25,75
E00033560,15.1,84.9
E00033561,16.4,83.6
E00033572,22.1,77.9
E00033574,22.9,77.1
E00033575,19.7,80.3
E00033576,34.9,65.1
E00033577,21.6,78.4
E00033580,38.7,61.3
E00033589,22.4,77.6
E00033590,15.2,84.8
E00033591,31.6,68.4
E00033621,19.6,80.4
E00033623,24.7,75.3
E00033672,26.6,73.4
E00033673,37.1,62.9
E00033677,38.2,61.8
E00033684,32.6,67.4
E00033686,26.2,73.8
E00033687,26.1,73.9
E00033688,32.8,67.2
E00033689,23.3,76.7
E00033690,20.9,79.1
E00033691,28.1,71.9
E00033694,25.6,74.4
E00033806,28.3,71.7
E00033808,24.4,75.6
E00033810,22,78
E00033812,18.8,81.3
E00033813,20.3,79.7
E00033814,23.9,76.1
E00033815,22.5,77.5
E00033816,20.8,79.2
E00033818,26,74
E00033819,12.9,87.1
E00033820,19.5,80.5
E00033821,30.8,69.2
E00033822,22.8,77.2
E00033823,13.3,86.7
E00033824,19.4,80.6
E00033825,18.1,81.9
E00033826,24.6,75.4
E00033827,24.1,75.9
E00033828,19.7,80.3
E00033829,19.4,80.6
E00033832,22.8,77.2
E00033833,24.5,75.5
E00033836,38.6,61.4
E00033837,25.1,74.9
E00033838,29.1,70.9
E00033840,22.4,77.6
E00033841,40.7,59.3
E00033842,19.9,80.1
E00033843,23.6,76.4
E00033844,18.9,81.1
E00033845,26.2,73.8
E00033846,20.4,79.6
E00033847,34.5,65.5
E00033898,20.5,79.5
E00033899,19.9,80.1
E00033900,9.9,90.1
E00033901,42.9,57.1
E00033902,22.1,77.9
E00033903,13.7,86.3
E00033904,31.8,68.2
E00033905,42.7,57.3
E00033906,24.5,75.5
E00033907,25.1,74.9
E00033908,25.5,74.5
E00033909,20.1,79.9
E00033910,21.8,78.2
E00033911,18.9,81.1
E00033913,21.1,78.9
E00033914,16.4,83.6
E00033915,18.6,81.4
E00033917,21.1,78.9
E00033918,36.5,63.5
E00033919,25.1,74.9
E00033920,34.4,65.6
E00033921,18,82
E00033922,18.9,81.1
E00033923,20.4,79.6
E00033924,14.2,85.8
E00033925,28.9,71.1
E00033926,20.2,79.8
E00033927,20.7,79.3
E00033928,26.3,73.7
E00033930,17,83
E00033931,16.8,83.2
E00033932,17.2,82.8
E00033933,12.4,87.6
E00033934,26.3,73.7
E00033935,21.7,78.3
E00033936,17.5,82.5
E00033937,14.7,85.3
E00033938,24.3,75.7
E00033939,15,85
E00033940,19.2,80.8
E00033941,22.8,77.2
E00033942,26.4,73.6
E00033943,23.3,76.7
E00033944,18.2,81.8
E00033945,21.7,78.3
E00033946,19.1,80.9
E00033950,31,69
E00033951,25.7,74.3
E00033953,14.5,85.5
E00033954,31.8,68.2
E00033955,27.6,72.4
E00033956,17,83
E00033972,22.1,77.9
E00033973,27.3,72.7
E00033974,24.3,75.7
E00033975,23,77
E00033976,30.7,69.3
E00033977,23.1,76.9
E00033978,30.4,69.6
E00033979,14.6,85.4
E00033980,25.6,74.4
E00033981,41.9,58.1
E00033982,22.6,77.4
E00034019,19.3,80.7
E00034020,21.5,78.5
E00034021,23.8,76.2
E00034022,22.8,77.2
E00034023,25.9,74.1
E00034024,27.7,72.3
E00034025,27.5,72.5
E00034026,21.1,78.9
E00034027,21,79
E00034028,25.7,74.3
E00034029,32.8,67.2
E00034030,25.9,74.1
E00034031,16.1,83.9
E00034032,15.4,84.6
E00034033,21.1,78.9
E00034034,21.2,78.8
E00034035,21.8,78.2
E00034036,21.8,78.2
E00034037,26.4,73.6
E00034038,24.1,75.9
E00034039,30.1,69.9
E00034040,19.2,80.8
E00034041,23.5,76.5
E00034042,24.4,75.6
E00034043,28.8,71.2
E00034044,19.7,80.3
E00034045,27.4,72.6
E00034046,29.6,70.4
E00034047,26,74
E00034048,23.3,76.7
E00034049,26,74
E00034050,22.9,77.1
E00034051,22.7,77.3
E00034052,19,81
E00034053,25.1,74.9
E00034054,23.7,76.3
E00034055,22,78
E00034056,21.6,78.4
E00034057,24.6,75.4
E00034058,28.5,71.5
E00034059,24.5,75.5
E00034061,20.1,79.9
E00034062,17.4,82.6
E00034063,12.3,87.7
E00034064,12.4,87.6
E00034065,16.5,83.5
E00034066,27.6,72.4
E00034067,17.9,82.1
E00034068,17.7,82.3
E00034069,14.3,85.7
E00034070,11.2,88.8
E00034071,25.6,74.4
E00034072,27.3,72.7
E00034073,12.3,87.7
E00034074,19.2,80.8
E00034075,24.4,75.6
E00034076,15.9,84.1
E00034077,27.5,72.5
E00034078,21.6,78.4
E00034079,15.8,84.2
E00034080,14.1,85.9
E00034081,28.9,71.1
E00034082,23.3,76.7
E00034083,22.3,77.7
E00034084,13.6,86.4
E00034085,26.1,73.9
E00034086,9.6,90.4
E00034087,10.8,89.2
E00034088,21.7,78.3
E00034089,16.3,83.7
E00034090,13.5,86.5
E00034091,12.7,87.3
E00034092,14.5,85.5
E00034093,15.8,84.2
E00034094,18.4,81.6
E00034095,21,79
E00034096,16.9,83.1
E00034097,21.4,78.6
E00034098,13.9,86.1
E00034099,14,86
E00034100,19.2,80.8
E00034101,25.3,74.7
E00034102,29.8,70.2
E00034104,18.5,81.5
E00034106,25.3,74.7
E00034107,14.7,85.3
E00034108,33,67
E00034109,25.4,74.6
E00034110,15.7,84.3
E00034199,29.2,70.8
E00034201,21.5,78.5
E00034202,28.6,71.4
E00034203,16.9,83.1
E00034208,29.7,70.3
E00034209,23.3,76.7
E00034211,27.8,72.2
E00034212,26,74
E00034213,29.5,70.5
E00034215,27.6,72.4
E00034216,26.1,73.9
E00034219,21.6,78.4
E00034221,29.3,70.7
E00034223,28.2,71.8
