geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00081774,2.3,16.6,20,61.1
E00081775,4.6,41.2,32.7,21.6
E00081776,0,14.1,38.7,47.2
E00081777,0,11.5,61.8,26.7
E00081779,3.9,19,41.9,35.2
E00081780,3.8,23.1,45.6,27.5
E00081781,4.6,23.1,44.6,27.7
E00081783,15.4,46.2,32.9,5.6
E00081784,5.4,23.8,46.2,24.6
E00081785,0.8,38.5,42.6,18
E00081786,0.8,20.2,49.6,29.4
E00081787,0,6.3,60.6,33.1
E00081788,0.8,21.6,52.8,24.8
E00081789,4.1,43.4,13.1,39.3
E00082111,7.3,10.6,24.4,57.7
E00082113,7.4,41.9,16.2,34.6
E00082114,8.4,37.4,21.8,32.4
E00082115,31.7,56.3,7.9,4
E00082117,11.3,22.6,29,37.1
E00082118,2.2,29.1,26.1,42.5
E00083128,18.4,21.7,28.9,30.9
E00083139,43.6,16.8,22.1,17.4
E00083141,19.8,20.6,38.9,20.6
E00083142,7.6,6.1,43.2,43.2
E00083144,39.1,49,11.3,0.7
E00083145,9.7,33.9,30.6,25.8
E00083146,22.6,41.1,28.4,7.9
E00083148,18.5,25.4,33.8,22.3
E00083150,31.6,4.4,52.6,11.4
E00083151,6.5,21.1,45.5,26.8
E00083153,32.2,9.8,37.1,21
E00083189,24.8,35.9,34.5,4.8
E00083208,38.5,28.2,22.2,11.1
E00083209,24.6,23,44.3,8.2
E00083210,47.3,24.5,28.2,0
E00083211,2.5,14.3,52.1,31.1
E00083212,33.6,43.7,18.5,4.2
E00083213,24.6,25.7,37.1,12.6
E00083214,0,1.7,89.9,8.4
E00083217,0.8,26.1,67.2,5.9
E00083218,5.3,64.7,20.9,9.1
E00083219,9.8,28.5,43.1,18.7
E00083220,15.9,17.9,38.6,27.6
E00083222,25.4,23.8,45.9,4.9
E00083223,5,24,58.7,12.4
E00083231,0.9,10.3,72.6,16.2
E00083258,0,8.3,55.4,36.4
E00083259,26.3,33.1,33.1,7.5
E00083260,16.7,20.1,50,13.2
E00083261,17,17,45.2,20.7
E00083262,0,11.8,42.9,45.4
E00083263,1.8,7.9,71.1,19.3
E00083264,39.6,6,44.3,10.1
E00083265,0,15.4,71.2,13.5
E00083266,12,3.4,68.4,16.2
E00083267,0,10.2,54.6,35.2
E00083268,19.3,62.1,12.4,6.2
E00083269,6.8,48.5,18.2,26.5
E00083270,23.8,50,21.4,4.8
E00083271,1.9,8.7,80.6,8.7
E00083272,9.7,12.4,67.3,10.6
E00083273,2.8,49.1,43.4,4.7
E00083274,43.1,48.9,5.8,2.2
E00083275,32.6,23.6,40.3,3.5
E00083276,21.4,50.4,23.2,4.9
E00083278,28.2,68.2,1.2,2.4
E00083279,19.6,31.5,46.2,2.8
E00083312,2.4,29.3,56.1,12.2
E00083313,7.2,4,11.2,77.6
E00083314,19.5,28.6,46.6,5.3
