geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00081774,20.6,42.3,15.4,21.7
E00081775,39.2,34.6,13.7,12.4
E00081776,18.4,36.8,22.1,22.7
E00081777,20.6,35.1,19.8,24.4
E00081779,23.8,40.9,16.6,18.8
E00081780,22.4,24.2,29.2,24.2
E00081781,30.5,36.7,14.8,18
E00081783,31.3,36.8,14.6,17.4
E00081784,32.6,28.8,15.2,23.5
E00081785,27,31.1,18.9,23
E00081786,28,28,12.7,31.4
E00081787,15.9,31,26.2,27
E00081788,23.8,33.6,18,24.6
E00081789,32.4,35.2,17.9,14.5
E00082111,24.2,33.9,16.9,25
E00082113,33.8,39,14.7,12.5
E00082114,32,44.4,12.9,10.7
E00082115,53.6,41.6,2.4,2.4
E00082117,32.3,24.2,17.7,25.8
E00082118,20.9,43.3,14.9,20.9
E00083128,14.2,23.2,14.2,48.4
E00083139,29.7,21.6,16.9,31.8
E00083141,22.6,18,14.3,45.1
E00083142,17.6,12.2,9.9,60.3
E00083144,27.9,26.6,26,19.5
E00083145,10.7,19,15.7,54.5
E00083146,28.3,15.7,15.7,40.3
E00083148,17.7,20,16.2,46.2
E00083150,26.7,14.7,19,39.7
E00083151,16.9,23.4,16.1,43.5
E00083153,30.3,17.2,17.2,35.2
E00083189,21.8,19,19.7,39.5
E00083208,28.7,33.9,18.3,19.1
E00083209,26,20.3,20.3,33.3
E00083210,36,24.3,17.1,22.5
E00083211,13.3,21.7,19.2,45.8
E00083212,25.8,27.5,17.5,29.2
E00083213,21,23.9,18.8,36.4
E00083214,14,19,20.7,46.3
E00083217,21,16.8,21,41.2
E00083218,20.4,24.2,31.2,24.2
E00083219,28.6,21.4,14.3,35.7
E00083220,20,26.2,20.7,33.1
E00083222,32,27.2,13.6,27.2
E00083223,16,26.4,20.8,36.8
E00083231,8.8,15,22.1,54
E00083258,19.2,20,20.8,40
E00083259,24.4,24.4,18.5,32.6
E00083260,27.1,19.4,10.4,43.1
E00083261,20.7,25.9,19.3,34.1
E00083262,22,22.9,16.9,38.1
E00083263,12.5,20.5,22.3,44.6
E00083264,43.7,17.9,11.3,27.2
E00083265,23.5,25.5,24.5,26.5
E00083266,28.6,26.8,15.2,29.5
E00083267,8.5,17,20.8,53.8
E00083268,31.1,24.3,23.6,20.9
E00083269,25.8,10.6,26.5,37.1
E00083270,26.2,20.2,21.4,32.1
E00083271,16.3,22.1,16.3,45.2
E00083272,21.8,16.4,17.3,44.5
E00083273,18.7,24.3,30.8,26.2
E00083274,43.4,25,19.1,12.5
E00083275,39.3,21.3,9.3,30
E00083276,32.1,21,23.7,23.2
E00083278,32.9,29.4,18.8,18.8
E00083279,26.6,28,18.2,27.3
E00083312,19,19,24.6,37.3
E00083313,11.7,22.7,17.2,48.4
E00083314,22.6,13.5,18,45.9
