geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00039247,0.5,15.4,33.5,50.5
E00098596,0.6,17.5,75.9,6
E00098597,1.7,71.3,16.5,10.4
E00098599,13.8,52.2,31.2,2.9
E00098600,4.6,20.5,50.7,24.2
E00098601,2.7,55,38.7,3.6
E00098602,0,48.2,45.6,6.1
E00098603,0,29.7,65.8,4.5
E00098604,17.1,37.3,42,3.6
E00098605,1.5,23.8,70.8,3.8
E00098606,0.8,44.1,51.7,3.4
E00098607,5.8,13.1,78.1,2.9
E00098608,0.8,38.8,58.7,1.7
E00098609,0,34.9,43.4,21.7
E00098612,0.8,32.6,54.3,12.4
E00098613,8.8,41.3,36.9,13.1
E00098614,1.8,28.1,61.4,8.8
E00098641,3.3,37.8,55,3.9
E00098646,11.1,7.4,77.8,3.7
E00098647,0,14.4,42.3,43.3
E00098648,2.6,17.5,74.6,5.3
E00098649,0.8,13.9,65.6,19.7
E00098737,0.8,23.5,52.3,23.5
E00098738,1.6,30.4,60.8,7.2
E00098739,0,35.9,54.5,9.7
E00098740,1.5,57.7,36.9,3.8
E00098741,2,27.3,48.7,22
E00098742,2.3,69.5,25.8,2.3
E00098743,12.9,32.6,48.5,6.1
E00098744,7,32.2,57.4,3.5
E00098745,2.5,19,45.6,32.9
E00098746,14.3,9,71.4,5.3
E00098747,9.8,21.1,41.4,27.8
E00098748,3.1,33.9,43.3,19.7
E00098749,4.5,53.4,36.8,5.3
E00098750,3.3,25.8,51,19.9
E00142873,10.2,12.2,37.8,39.8
E00142877,2.5,30.4,44.3,22.8
E00142878,8.6,22.2,60.5,8.6
E00142879,3.3,23,54.9,18.9
E00142880,0,36.1,45.9,18
E00142882,2.7,6.2,80.5,10.6
E00142883,1.2,30.2,60.5,8.1
E00142884,0,5.9,80.7,13.4
E00142885,0,0.9,82.9,16.2
E00142886,58.2,21.6,17.9,2.2
E00142887,0,14.3,71.4,14.3
E00142888,0,11.2,51.2,37.6
E00142889,2.3,23.1,63.8,10.8
E00142891,3.4,13.5,57.3,25.8
E00142892,1.1,27.7,59.6,11.7
E00142893,6,12.9,74.1,6.9
E00142894,38.4,8.9,49.1,3.6
E00142895,0,8.7,87.8,3.5
E00142896,2.6,12.8,76.1,8.5
E00142897,2.8,28.7,57.4,11.1
