geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00039247,58.9,41.1
E00098596,43,57
E00098597,40.8,59.2
E00098599,31.8,68.2
E00098600,51,49
E00098601,36.4,63.6
E00098602,47.2,52.8
E00098603,55.7,44.3
E00098604,22.8,77.2
E00098605,44.1,55.9
E00098606,38.2,61.8
E00098607,42.8,57.2
E00098608,35.3,64.7
E00098609,50.5,49.5
E00098612,49.6,50.4
E00098613,45.8,54.2
E00098614,39.9,60.1
E00098641,34.6,65.4
E00098646,38.8,61.2
E00098647,46.6,53.4
E00098648,27.9,72.1
E00098649,47,53
E00098737,56.1,43.9
E00098738,57.8,42.2
E00098739,50.6,49.4
E00098740,29.2,70.8
E00098741,51.3,48.7
E00098742,28.1,71.9
E00098743,37.4,62.6
E00098744,41.1,58.9
E00098745,54.6,45.4
E00098746,54.1,45.9
E00098747,54.2,45.8
E00098748,48.1,51.9
E00098749,31,69
E00098750,48,52
E00142873,55.4,44.6
E00142877,52.1,47.9
E00142878,40.4,59.6
E00142879,46.1,53.9
E00142880,46.4,53.6
E00142882,53.1,46.9
E00142883,50.6,49.4
E00142884,45.2,54.8
E00142885,46.2,53.8
E00142886,26.3,73.7
E00142887,51.4,48.6
E00142888,55.9,44.1
E00142889,48,52
E00142891,46.9,53.1
E00142892,43.9,56.1
E00142893,44.4,55.6
E00142894,33,67
E00142895,47.1,52.9
E00142896,50.6,49.4
E00142897,41.3,58.7
E00142898,34.9,65.1
E00142899,54.3,45.7
E00142901,54.5,45.5
E00142902,51.4,48.6
E00142903,40.9,59.1
E00142904,46.8,53.2
E00142905,29.9,70.1
E00142906,33.5,66.5
E00142909,40.8,59.2
E00142913,44.5,55.5
E00142914,59.5,40.5
E00142916,46.6,53.4
E00142917,43.5,56.5
E00142918,43.1,56.9
E00142919,54.9,45.1
E00142920,43.4,56.6
E00142921,40.6,59.4
E00142922,47.3,52.7
E00142923,43.6,56.4
E00142924,41.9,58.1
E00142925,56.7,43.3
E00142926,29.7,70.3
E00142927,56.5,43.5
E00142928,60.3,39.7
E00142929,49.4,50.6
E00142930,28,72
E00142931,53.4,46.6
E00142932,54.7,45.3
E00142933,55.6,44.4
E00142934,29.7,70.3
E00142935,54.5,45.5
E00142936,30.6,69.4
E00142937,31.2,68.8
E00142938,37.5,62.5
E00142939,60.6,39.4
E00142940,61,39
E00142941,63,37
E00142942,59,41
E00142943,61.5,38.5
E00142944,46.3,53.8
E00142945,52.6,47.4
E00142946,35.6,64.4
E00142947,54.6,45.4
E00142948,41.8,58.2
E00142949,62.9,37.1
E00142950,65.9,34.1
E00142951,59,41
E00142952,31.8,68.2
E00142953,32.4,67.6
E00142954,60.4,39.6
E00142956,34.2,65.8
E00142957,25.2,74.8
E00142958,42.7,57.3
E00142959,31.4,68.6
E00142960,58.7,41.3
E00142961,27.1,72.9
E00142962,34.4,65.6
E00142963,30.7,69.3
E00142964,32.3,67.7
E00142965,21.7,78.3
E00142966,40.2,59.8
E00142967,16.2,83.8
E00142968,16.9,83.1
E00142969,59,41
E00142970,51.3,48.7
E00142971,32.2,67.8
E00142972,46.5,53.5
E00142973,49.5,50.5
E00142974,59.6,40.4
E00142975,47.1,52.9
E00142976,54.4,45.6
E00142978,52.8,47.2
E00142979,56.3,43.7
E00142980,67.1,32.9
E00142981,39.4,60.6
E00142982,66,34
E00142983,27.2,72.8
E00142984,50,50
E00142985,46.9,53.1
E00142986,51.1,48.9
E00142988,40,60
E00142989,70.2,29.8
E00142990,58.5,41.5
E00142991,71.2,28.8
E00142992,38.8,61.2
E00142993,62.9,37.1
E00142994,63.1,36.9
E00142995,56.3,43.7
E00142996,54.6,45.4
E00142997,50.2,49.8
E00142998,33.5,66.5
E00142999,52.9,47.1
E00143000,24.2,75.8
E00143001,33.6,66.4
E00143002,34.4,65.6
E00143003,40.2,59.8
E00143004,31.1,68.9
E00143005,32.1,67.9
E00143006,24.3,75.7
E00143007,47.2,52.8
E00143008,39,61
E00143009,35.2,64.8
E00143011,41.2,58.8
E00143012,32.8,67.2
E00143013,44.6,55.4
E00143014,33.6,66.4
E00143016,39.5,60.5
E00143017,43.6,56.4
E00143018,23.8,76.2
E00143019,28.8,71.2
E00143020,45.1,54.9
E00143021,33.6,66.4
E00143022,23.5,76.5
E00143023,37.7,62.3
E00143024,36.5,63.5
E00143025,29.9,70.1
E00143026,38.2,61.8
E00170731,51.2,48.8
E00173381,52.5,47.5
E00173383,41.9,58.1
E00173384,59.1,40.9
E00173386,46.1,53.9
E00173387,48.4,51.6
E00173388,30,70
E00173389,52.9,47.1
E00173391,67.4,32.6
E00173392,57.9,42.1
E00173393,62.8,37.2
E00176828,66.4,33.6
E00176838,60.4,39.6
E00176846,57.3,42.7
E00176866,27,73
E00176882,21.2,78.8
E00176890,60,40
E00180318,37.8,62.2
E00180327,42.6,57.4
E00180358,19.7,80.3
E00180394,26.6,73.4
