geography_code,sex-001,sex-002
E00039247,51.5,48.5
E00098596,51.3,48.7
E00098597,52.8,47.2
E00098599,51,49
E00098600,50.2,49.8
E00098601,49,51
E00098602,51.8,48.2
E00098603,51.3,48.7
E00098604,48.8,51.2
E00098605,49.8,50.2
E00098606,47,53
E00098607,53.5,46.5
E00098608,49.8,50.2
E00098609,50.1,49.9
E00098612,48.9,51.1
E00098613,49.7,50.3
E00098614,47.3,52.7
E00098641,53.1,46.9
E00098646,55.5,44.5
E00098647,47.6,52.4
E00098648,46.1,53.9
E00098649,47.1,52.9
E00098737,51.6,48.4
E00098738,50.9,49.1
E00098739,50,50
E00098740,53.4,46.6
E00098741,51.6,48.4
E00098742,42.5,57.5
E00098743,53.6,46.4
E00098744,49.8,50.2
E00098745,46.6,53.4
E00098746,51,49
E00098747,49.3,50.7
E00098748,53.8,46.2
E00098749,50.4,49.6
E00098750,51.9,48.1
E00142873,50.4,49.6
E00142877,55.2,44.8
E00142878,45.9,54.1
E00142879,53.9,46.1
E00142880,57.4,42.6
E00142882,51.2,48.8
E00142883,49.5,50.5
E00142884,51.4,48.6
E00142885,48.9,51.1
E00142886,58.1,41.9
E00142887,48.5,51.5
E00142888,50.6,49.4
E00142889,49.3,50.7
E00142891,47.8,52.2
E00142892,54,46
E00142893,52.2,47.8
E00142894,49.3,50.7
E00142895,48.5,51.5
E00142896,49.7,50.3
E00142897,52.6,47.4
E00142898,49.8,50.2
E00142899,55.9,44.1
E00142901,48.3,51.7
E00142902,52,48
E00142903,53.1,46.9
E00142904,51.8,48.2
E00142905,45,55
E00142906,48.3,51.7
E00142909,48.8,51.2
E00142913,48.8,51.2
E00142914,50.9,49.1
E00142916,54.4,45.6
E00142917,51.6,48.4
E00142918,51.1,48.9
E00142919,49.8,50.2
E00142920,51,49
E00142921,53.7,46.3
E00142922,50.3,49.7
E00142923,51.3,48.7
E00142924,52.3,47.7
E00142925,50.3,49.7
E00142926,48.9,51.1
E00142927,51.5,48.5
E00142928,52.1,47.9
E00142929,50.2,49.8
E00142930,52.4,47.6
E00142931,54.1,45.9
E00142932,51.8,48.2
E00142933,51,49
E00142934,47,53
E00142935,49,51
E00142936,52.4,47.6
E00142937,55.5,44.5
E00142938,52.6,47.4
E00142939,47.5,52.5
E00142940,48.9,51.1
E00142941,54.3,45.7
E00142942,52.3,47.7
E00142943,52.5,47.5
E00142944,53.4,46.6
E00142945,52.7,47.3
E00142946,60.1,39.9
E00142947,49.3,50.7
E00142948,52.4,47.6
E00142949,48.5,51.5
E00142950,53.4,46.6
E00142951,48.8,51.2
E00142952,53.5,46.5
E00142953,50.2,49.8
E00142954,54.4,45.6
E00142956,49.6,50.4
E00142957,48.7,51.3
E00142958,53.4,46.6
E00142959,55.7,44.3
E00142960,49.2,50.8
E00142961,55.3,44.7
E00142962,49.8,50.2
E00142963,45.2,54.8
E00142964,49.4,50.6
E00142965,42.5,57.5
E00142966,52.2,47.8
E00142967,47.6,52.4
E00142968,43,57
E00142969,52.1,47.9
E00142970,49.6,50.4
E00142971,51.2,48.8
E00142972,48.1,51.9
E00142973,48.6,51.4
E00142974,48.2,51.8
E00142975,48.1,51.9
E00142976,52.6,47.4
E00142978,51.8,48.2
E00142979,50.2,49.8
E00142980,48.4,51.6
E00142981,53.6,46.4
E00142982,53.2,46.8
E00142983,48.5,51.5
E00142984,49.5,50.5
E00142985,53,47
E00142986,53.3,46.7
E00142988,49.4,50.6
E00142989,49.8,50.2
E00142990,50.4,49.6
E00142991,50.1,49.9
E00142992,46.8,53.2
E00142993,51.9,48.1
E00142994,51.2,48.8
E00142995,51.7,48.3
E00142996,52.1,47.9
E00142997,51.5,48.5
E00142998,46.6,53.4
E00142999,50.7,49.3
E00143000,48.9,51.1
E00143001,53.1,46.9
E00143002,54.9,45.1
E00143003,48.6,51.4
E00143004,51.2,48.8
E00143005,54,46
E00143006,54.2,45.8
E00143007,50.7,49.3
E00143008,54.6,45.4
E00143009,50.7,49.3
E00143011,50.7,49.3
E00143012,51.1,48.9
E00143013,53.5,46.5
E00143014,50.3,49.7
E00143016,49.8,50.2
E00143017,45.8,54.2
E00143018,46.7,53.3
E00143019,54.1,45.9
E00143020,48,52
E00143021,47.7,52.3
E00143022,41.1,58.9
E00143023,50.9,49.1
E00143024,49.4,50.6
E00143025,51.3,48.7
E00143026,49.6,50.4
E00170731,45.5,54.5
E00173381,52.2,47.8
E00173383,49.8,50.2
E00173384,48.9,51.1
E00173386,45.2,54.8
E00173387,50.5,49.5
E00173388,51.7,48.3
E00173389,50.7,49.3
E00173391,50.5,49.5
E00173392,49.3,50.7
E00173393,47.5,52.5
E00176828,48.8,51.3
E00176838,54.2,45.8
E00176846,48.9,51.1
E00176866,53.1,46.9
E00176882,44.8,55.2
E00176890,48.6,51.4
E00180318,52.7,47.3
E00180327,50.1,49.9
E00180358,53.9,46.1
E00180394,53.9,46.1
