areacd,in_full_time_education-001,in_full_time_education-002
E00031574,19.3,80.7
E00031575,9,91
E00031576,21.1,78.9
E00031577,10.9,89.1
E00031578,23.6,76.4
E00031579,18.9,81.1
E00031580,16.2,83.8
E00031581,9.9,90.1
E00031582,16.7,83.3
E00031583,12.6,87.4
E00031584,21.3,78.7
E00031602,22.1,77.9
E00031603,14.2,85.8
E00031604,19,81
E00031605,18.4,81.6
E00031607,15.1,84.9
E00031608,11.8,88.2
E00031609,18,82
E00031610,12.7,87.3
E00031611,15.3,84.7
E00031612,18,82
E00031613,15.6,84.4
E00031614,13.8,86.2
E00031615,11.7,88.3
E00031616,12.1,87.9
E00031617,10.2,89.8
E00031696,29.3,70.7
E00031697,19.4,80.6
E00031698,21.1,78.9
E00031699,25.5,74.5
E00031700,23.3,76.7
E00031701,27.1,72.9
E00031702,18.9,81.1
E00031703,12.7,87.3
E00031704,15.9,84.1
E00031705,18.1,81.9
E00031706,19.1,80.9
E00031707,25.2,74.8
E00031708,20.5,79.5
E00031709,22.6,77.4
E00031710,21.5,78.5
E00031711,18.9,81.1
E00031712,13.4,86.6
E00031713,13.1,86.9
E00031714,12.1,87.9
E00031715,18.6,81.4
E00031716,17.2,82.8
E00031717,18.2,81.8
E00031718,18.6,81.4
E00031719,14.3,85.7
E00031720,13.8,86.2
E00031721,14.4,85.6
E00031722,19.5,80.5
E00031723,18.6,81.4
E00031725,13.7,86.3
E00031726,12.4,87.6
E00031727,14.8,85.2
E00031728,17.6,82.4
E00031729,20.4,79.6
E00031730,14.4,85.6
E00031731,17.9,82.1
E00031732,19.8,80.2
E00031990,14,86
E00031991,19.9,80.1
E00031993,16.6,83.4
E00031994,8.9,91.1
E00031995,11.1,88.9
E00031996,20.5,79.5
E00031997,17.3,82.7
E00031998,14.6,85.4
E00031999,9.8,90.2
E00032000,19.5,80.5
E00032001,21.1,78.9
E00032002,7.4,92.6
E00032003,19.4,80.6
E00032004,26.6,73.4
E00032005,19.3,80.7
E00032006,15.3,84.7
E00032007,14.2,85.8
E00032008,10.2,89.8
E00032009,13.6,86.4
E00032010,11.5,88.5
E00032011,18.1,81.9
E00032012,11.6,88.4
E00032013,17.7,82.3
E00032014,21.5,78.5
E00032015,19.3,80.7
E00032016,17.6,82.4
E00032017,15.5,84.5
E00032018,9.7,90.3
E00032019,11.2,88.8
E00032020,13.3,86.7
E00032021,21,79
E00032022,16.7,83.3
E00032023,10.1,89.9
E00032024,8.2,91.8
E00032025,15.1,84.9
E00032026,7,93
E00032027,26.1,73.9
E00032029,21.6,78.4
E00032030,14.5,85.5
E00032031,19.1,80.9
E00032032,16,84
E00032033,17,83
E00032034,6.1,93.9
E00032035,13.6,86.4
E00032036,13.4,86.6
E00032037,19.7,80.3
E00032038,18.9,81.1
E00032197,12.3,87.7
E00032198,30.4,69.6
E00032200,28.7,71.3
E00032201,26,74
E00032202,14.9,85.1
E00032203,21.2,78.8
E00032204,21.1,78.9
E00032205,17.9,82.1
E00032212,14.2,85.8
E00032213,24.9,75.1
E00032214,22.1,77.9
E00032215,18.3,81.7
E00032216,33,67
E00032217,22.3,77.7
E00032218,23.6,76.4
E00032219,34,66
E00032220,22.7,77.3
E00032222,30.7,69.3
E00032223,23.4,76.6
E00032224,16.6,83.4
E00032225,41.5,58.5
E00032226,17.3,82.7
E00032239,17.4,82.6
E00032240,22.4,77.6
E00032241,26.1,73.9
E00032242,33,67
E00032243,25,75
E00032244,24.5,75.5
E00032245,25.8,74.2
E00032246,20.4,79.6
E00032278,16,84
E00032279,17.2,82.8
E00032280,12.2,87.8
E00032281,8.5,91.5
E00032282,8.9,91.1
E00032283,14.2,85.8
E00032285,9.8,90.2
E00032288,18.5,81.5
E00032294,16.3,83.7
E00032295,15.7,84.3
E00032298,16.8,83.2
E00032299,15,85
E00032303,17.1,82.9
E00032308,16.1,83.9
E00032309,15.9,84.1
E00032311,18.8,81.2
E00032312,16.7,83.3
E00032313,12,88
E00032315,11.2,88.8
E00032318,17.9,82.1
E00032319,13.6,86.4
E00032322,14.2,85.8
E00032426,12.5,87.5
E00032427,18.6,81.4
E00032428,16.4,83.6
E00032429,22.2,77.8
E00032430,9.1,90.9
E00032431,14.8,85.2
E00032432,25.8,74.2
E00032433,16,84
E00032434,15.4,84.6
E00032435,14.7,85.3
E00032436,19.4,80.6
E00032437,18.1,81.9
E00032438,9.9,90.1
E00126500,9.3,90.7
E00126501,15.6,84.4
E00126502,17.7,82.3
E00126503,17.4,82.6
E00126504,11.7,88.3
E00126505,16.9,83.1
E00126506,19.9,80.1
E00126507,15.1,84.9
E00126508,21.2,78.8
E00126509,12.7,87.3
E00126510,17.6,82.4
E00126511,10.6,89.4
E00126512,12.9,87.1
E00126600,11.4,88.6
E00126601,13.1,86.9
E00126602,22.1,77.9
E00126604,24.3,75.7
E00126605,8.7,91.3
E00126607,15.6,84.4
E00126613,26.9,73.1
E00126614,21.7,78.3
E00126615,21.5,78.5
E00126616,14.7,85.3
E00126617,30.5,69.5
E00126618,13.7,86.3
E00126619,9.1,90.9
E00126679,11.9,88.1
E00126680,17.8,82.2
E00126681,7.1,92.9
E00126682,12.5,87.5
E00126683,12.9,87.1
E00126684,14.4,85.6
E00126685,14.6,85.4
E00126686,16.4,83.6
E00126687,23.7,76.3
E00126688,10.2,89.8
E00126689,9.4,90.6
E00126690,15.9,84.1
E00126691,22.6,77.4
E00126692,17.2,82.8
E00126693,11.8,88.2
E00126694,21.1,78.9
E00126695,25.5,74.5
E00126696,14.5,85.5
E00126697,18.8,81.3
E00126698,17.6,82.4
E00126699,25.9,74.1
E00126701,12.3,87.7
E00126702,22.9,77.1
E00126710,21,79
E00126712,16.8,83.2
E00126714,15.4,84.6
E00126715,18.2,81.8
E00126716,19.8,80.2
E00126717,19.7,80.3
E00126718,13.5,86.5
E00126719,14.7,85.3
E00129250,11.7,88.3
E00129251,18.1,81.9
E00129253,14.6,85.4
E00129254,21,79
E00129255,13.4,86.6
E00129256,21.1,78.9
E00129257,17.3,82.7
E00129258,18.2,81.8
E00129259,15.1,84.9
E00129260,17.6,82.4
E00129261,17.4,82.6
E00129262,22,78
E00129263,10,90
E00129264,19.1,80.9
E00129265,20.2,79.8
E00129266,22.3,77.7
E00129267,18.8,81.3
E00129268,33.8,66.2
E00129269,27,73
E00129307,26,74
E00129308,18.3,81.7
E00129309,20.5,79.5
E00129310,25.8,74.2
E00129311,34.8,65.2
E00129312,27.1,72.9
E00129313,17.4,82.6
E00129314,24.5,75.5
E00129315,23.4,76.6
E00129316,30.1,69.9
E00129317,23.3,76.7
E00129318,29.9,70.1
E00129319,18,82
E00129320,18,82
E00129367,11.2,88.8
E00129368,19.8,80.2
E00129370,15.2,84.8
E00129371,19.9,80.1
E00129372,20.9,79.1
E00129373,27.8,72.2
E00129380,27.2,72.8
E00129421,13.7,86.3
E00129422,17.4,82.6
E00129423,17.2,82.8
E00129435,14.2,85.8
E00129436,14.7,85.3
E00129437,18.2,81.8
E00129438,11.1,88.9
E00129451,18.6,81.4
E00129452,17.4,82.6
E00129453,18.6,81.4
E00129454,19.8,80.2
E00129455,13.7,86.3
E00129456,12.5,87.5
E00129457,18.9,81.1
E00129458,13.2,86.8
E00129459,15.4,84.6
E00129460,19.7,80.3
E00129461,16,84
E00129462,14.3,85.7
E00129463,15.5,84.5
E00129501,9.3,90.7
E00129502,13.8,86.2
E00129503,12.2,87.8
E00129504,24.6,75.4
E00129505,20.7,79.3
E00129506,23.7,76.3
E00129507,17,83
E00129508,27.7,72.3
E00129509,30.3,69.7
E00129510,19.4,80.6
E00129511,19.5,80.5
E00129512,20,80
E00129513,16.7,83.3
E00129514,22,78
E00129515,21.9,78.1
E00129516,14.9,85.1
E00129517,11.3,88.7
E00129518,24.2,75.8
E00129519,14.1,85.9
E00129520,25.9,74.1
E00129521,23,77
E00129522,12.9,87.1
E00129523,10.4,89.6
E00129524,23.9,76.1
E00129526,19.9,80.1
E00129527,13.8,86.2
E00129528,20,80
E00129529,11.4,88.6
E00129530,14.7,85.3
E00129531,17.7,82.3
E00129532,18.5,81.5
E00129533,14.9,85.1
E00129534,20,80
E00129535,13.5,86.5
E00129536,28.2,71.8
E00129537,22.9,77.1
E00129538,28.3,71.7
E00129539,18,82
E00129540,16.2,83.8
E00129541,15.1,84.9
E00129542,18.6,81.4
E00129545,28.1,71.9
E00129546,16.7,83.3
E00129547,17.9,82.1
E00129548,24.2,75.8
E00129549,23.7,76.3
E00129569,13.4,86.6
E00129570,15.6,84.4
E00129571,15.5,84.5
E00129572,8.5,91.5
E00129573,25.7,74.3
E00129577,21.7,78.3
E00129578,15.9,84.1
E00129579,9.8,90.2
E00129580,21.3,78.7
E00129581,15.3,84.7
E00129585,17.1,82.9
E00129588,14.3,85.7
E00129589,15,85
E00129590,17.3,82.7
E00129591,21.3,78.8
E00129592,16,84
E00129593,10.7,89.3
E00129594,12.1,87.9
E00129595,12.6,87.4
E00129596,19.4,80.6
E00129597,22.6,77.4
E00129598,20.5,79.5
E00129599,18.1,81.9
E00129600,19.6,80.4
E00168459,7,93
E00168473,14.6,85.4
E00168818,28.3,71.7
E00168819,27.9,72.1
E00168820,27,73
E00168821,18.7,81.3
E00168822,27.4,72.6
E00170497,20.4,79.6
E00170505,22,78
E00170506,31.6,68.4
E00170507,19.4,80.6
E00170519,27.5,72.5
E00170521,25.6,74.4
E00181413,17.8,82.2
