areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00031574,1.4,0,1.7,94.8,2.1
E00031575,0,0,0,98.1,1.9
E00031576,1.4,2.3,2.3,93.6,0.3
E00031577,1.4,0.4,0.7,97.2,0.4
E00031578,2.8,0.8,1.1,94.4,0.8
E00031579,3.9,0,0,95.1,1
E00031580,0.6,0.3,3.4,95.7,0
E00031581,1.7,0,2.8,94.5,1
E00031582,4.1,0,0.4,95,0.4
E00031583,2.2,0,3.6,94.2,0
E00031584,1.8,0.6,1.2,96.5,0
E00031602,0.9,0.2,0.6,97.8,0.4
E00031603,1.7,0.6,1.9,95.9,0
E00031604,4.2,0,1.7,94.1,0
E00031605,1.5,0.4,2.6,94,1.5
E00031607,0,0.5,0.5,99.1,0
E00031608,1.6,1.2,1.6,94.5,1.2
E00031609,0,0.4,0,98.5,1.1
E00031610,1.4,0,0,98.6,0
E00031611,3.2,0,1.3,95.5,0
E00031612,2.9,0,2.5,94.2,0.4
E00031613,3.8,0.5,0,95.7,0
E00031614,1.3,3.8,0,87.6,7.3
E00031615,0.8,0.8,2.5,94.1,1.7
E00031616,2.6,0,0,95.8,1.6
E00031617,2.6,0,0.4,97,0
E00031696,2.6,4.9,2.3,89.1,1.1
E00031697,1,0,0.7,97.9,0.3
E00031698,3.8,0,0.8,95.1,0.3
E00031699,0,0,0.7,99.3,0
E00031700,0.9,0.3,1.2,97.4,0.3
E00031701,1,5,3.2,89.8,1
E00031702,3.4,0.7,0.3,95.2,0.3
E00031703,0,0.3,0,99,0.7
E00031704,0,0,0.7,98.9,0.4
E00031705,2.6,2.1,1,94.1,0.3
E00031706,0,1.4,0,98.6,0
E00031707,2.3,2.7,4.2,89.2,1.5
E00031708,0.9,1.2,3.4,92.2,2.2
E00031709,0.4,0,1.9,97.8,0
E00031710,0.3,0,2.4,97,0.3
E00031711,1.4,0,0.7,97.9,0
E00031712,2.6,0,1.1,95.5,0.7
E00031713,0.3,0.3,0.3,98.7,0.3
E00031714,3.1,0.7,0.3,95.8,0
E00031715,4.5,2.3,1,91.6,0.6
E00031716,3,0,0,96.7,0.3
E00031717,0.3,0.3,0.7,97.1,1.6
E00031718,1,1,0,97.7,0.3
E00031719,0.2,1.2,0.9,97.6,0
E00031720,1.5,0,4.2,94.3,0
E00031721,1.7,1.4,0.6,95.8,0.6
E00031722,0,0,1.2,97.3,1.5
E00031723,2.7,0.9,2.4,93.8,0.3
E00031725,3.1,0,0.6,96.3,0
E00031726,2.7,1,3.4,91.8,1
E00031727,0.9,0,1.8,97,0.3
E00031728,4.3,0.4,1.1,89.1,5.1
E00031729,0.4,0,2.3,97.3,0
E00031730,2.7,2,0,95.3,0
E00031731,4.4,0.7,0.7,92.6,1.5
E00031732,3.8,0.9,1.9,93.4,0
E00031990,1.3,0,0.7,98,0
E00031991,4,0,0.3,93.8,1.9
E00031993,0.6,0,0.6,98.7,0.2
E00031994,0.3,0,1.7,98,0
E00031995,0.7,0,0.4,98.9,0
E00031996,1.3,0,0.4,97.4,0.9
E00031997,0.2,0,0.2,99.5,0
E00031998,1.2,2.2,0.5,94.5,1.5
E00031999,4.5,0.4,0.8,94.3,0
E00032000,0,0,1.9,97.4,0.6
E00032001,1.9,0,1.4,95.7,1
E00032002,0.8,0,0.4,98.8,0
E00032003,4.6,0,1.5,93.6,0.3
E00032004,4.5,1.6,2.2,91.7,0
E00032005,2,0,1.6,96.5,0
E00032006,0.8,0,0.2,99,0
E00032007,0,0,0.4,99.6,0
E00032008,1.2,0,0,98.8,0
E00032009,1.2,0.4,1.9,96.5,0
E00032010,0,0,0.4,99.6,0
E00032011,0,0,2.9,96.4,0.7
E00032012,1,0.3,0,98.6,0
E00032013,2.9,0,1.2,95,0.9
E00032014,0,0,0.6,99.4,0
E00032015,1,0.3,0.7,96.6,1.4
E00032016,0,0.4,1.9,97.8,0
E00032017,0,0,0.5,99.5,0
E00032018,0.5,0.9,1.8,96.3,0.5
E00032019,0,0.9,0,99.1,0
E00032020,1.4,0,0.3,98,0.3
E00032021,3.9,0,0,95.8,0.4
E00032022,0.4,0,0.7,98.6,0.4
E00032023,3.9,0,2.6,93.5,0
E00032024,0.4,0,0.8,98.7,0
E00032025,0,0.4,0.4,99.3,0
E00032026,0.5,0,0.5,99.1,0
E00032027,0,0.3,0.9,98.8,0
E00032029,1,0,2,97,0
E00032030,0.6,1.1,1.1,97.2,0
E00032031,1.4,0,2.5,96,0
E00032032,0,0,1.8,97.5,0.7
E00032033,0,0,0,97.2,2.8
E00032034,0,0,0.4,99.6,0
E00032035,0.4,0.8,1.6,97.2,0
E00032036,0,0.4,2.4,96.8,0.4
E00032037,2.1,0.3,1,96.5,0
E00032038,1.2,0.4,1.6,96.9,0
E00032197,3.2,3.8,0,92.3,0.6
E00032198,3.4,2.5,2.5,90,1.6
E00032200,1.1,13.6,2.8,81.2,1.4
E00032201,0.5,0.3,3.5,94.2,1.5
E00032202,3.2,2,1.2,91.1,2.6
E00032203,1.3,3.1,0,93.8,1.9
E00032204,1.1,1.4,0.7,95.4,1.4
E00032205,3,1.2,1.7,91.8,2.2
E00032212,0.3,0,0.7,99,0
E00032213,0.7,3.3,4.1,89.3,2.6
E00032214,1.3,9.3,0,89.4,0
E00032215,0,0,0,100,0
E00032216,2.4,8.3,2.9,85.8,0.6
E00032217,0,4.5,1.2,94.3,0
