areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00031574,27.4,37.1,11.3,24.2
E00031575,71.8,24.2,0.8,3.2
E00031576,51.2,45.6,0,3.2
E00031577,58.2,26.1,0.7,14.9
E00031578,56.3,40.5,0.8,2.4
E00031579,46.4,51.8,0,1.8
E00031580,56.4,36.9,0,6.7
E00031581,65,34.2,0,0.8
E00031582,57.7,36.5,1,4.8
E00031583,57.1,32.4,0,10.5
E00031584,54.7,40.6,0.8,3.9
E00031602,38.2,55.3,0.6,5.9
E00031603,60.1,27.5,1.1,11.2
E00031604,46.1,51.1,0,2.8
E00031605,11.9,15.9,61.1,11.1
E00031607,21.1,21.1,45.9,11.9
E00031608,37.2,31.8,1.6,29.5
E00031609,37.4,32.5,0,30.1
E00031610,35.5,20.6,15.6,28.4
E00031611,52.9,41.9,0.7,4.4
E00031612,24.8,20.5,40.2,14.5
E00031613,19.3,21,43.7,16
E00031614,40,25.2,20.9,13.9
E00031615,48.6,29.7,8.1,13.5
E00031616,68.1,21.3,0.7,9.9
E00031617,60.3,21.6,6.9,11.2
E00031696,24.6,28.6,39.7,7.1
E00031697,38.3,46.6,1.5,13.5
E00031698,50.4,46.6,0,3
E00031699,15.9,15.9,55.8,12.4
E00031700,19.3,20.7,50,10
E00031701,13.8,24.6,59.4,2.2
E00031702,21.5,12.3,54.6,11.5
E00031703,60.4,28.8,1.4,9.4
E00031704,31.5,37.1,25.8,5.6
E00031705,35.1,35.6,4.6,24.7
E00031706,43.1,34.5,12.1,10.3
E00031707,10.7,7.8,75.7,5.8
E00031708,15.9,15.2,54.3,14.5
E00031709,30.4,25.9,35.7,8
E00031710,30,30.8,30,9.2
E00031711,14,21.3,47.1,17.6
E00031712,53.6,27.2,8.8,10.4
E00031713,53.1,31.7,0.7,14.5
E00031714,49.6,31.8,1.6,17.1
E00031715,16.3,20.4,36.1,27.2
E00031716,58.6,24.8,8.3,8.3
E00031717,40,39.2,9.2,11.5
E00031718,28.9,39.8,11.7,19.5
E00031719,54.6,36.8,0,8.6
E00031720,48.8,35.5,0.8,14.9
E00031721,58.1,33.8,0,8.1
E00031722,36,43.9,6.5,13.7
E00031723,43.8,29.9,0.7,25.5
E00031725,48.9,38.5,0.7,11.9
E00031726,45.5,30.8,0.7,23.1
E00031727,44.9,33.3,0.7,21.1
E00031728,32.3,27.6,3.9,36.2
E00031729,25.2,28.6,0.8,45.4
E00031730,32.3,21.9,27.7,18.1
E00031731,40.5,31,6.3,22.2
E00031732,24.2,20.3,42.2,13.3
E00031990,50,37.9,0,12.1
E00031991,48.8,41.5,0,9.8
E00031993,31.8,53.8,4.7,9.7
E00031994,66.9,22.6,8.3,2.3
E00031995,55,38.2,0.8,6.1
E00031996,27.6,54.1,11.9,6.5
E00031997,42.1,50,0.6,7.3
E00031998,44,49.7,0,6.3
E00031999,63.8,30.2,2.6,3.4
E00032000,37.3,42.3,0.7,19.7
E00032001,15.6,67.6,12.8,3.9
E00032002,18.1,14.8,50.3,16.8
E00032003,31.1,36.3,3,29.6
E00032004,34.2,55.3,0.7,9.9
E00032005,44.3,41.7,0.9,13
E00032006,43.8,44.2,0,12
E00032007,54.8,37.1,0,8.1
E00032008,42,39.5,0.8,17.6
E00032009,53.2,36.7,0,10.1
E00032010,55.1,43,0,1.9
E00032011,53,39.3,0.9,6.8
E00032012,67.2,25,0.8,7
E00032013,52.7,36.3,0.7,10.3
E00032014,41.8,50,0.8,7.4
E00032015,63.8,34.5,0,1.7
E00032016,68.1,24.4,0,7.6
E00032017,53.1,32.3,6.3,8.3
E00032018,44.4,42.6,0,13
E00032019,52.9,19.2,0,27.9
E00032020,58.2,34.4,0,7.4
E00032021,50.4,42.1,0,7.4
E00032022,56,31.2,0.8,12
E00032023,69.1,19.5,0.8,10.6
E00032024,69.2,19.2,0,11.5
E00032025,47.6,40.3,1.6,10.5
E00032026,56.5,21.7,1.7,20
E00032027,16.4,20.3,44.5,18.8
E00032029,20.1,18,45.3,16.5
E00032030,22.6,22.6,39.3,15.5
E00032031,55.4,41.7,0.7,2.2
E00032032,62.6,36.5,0,0.9
E00032033,46.9,37.8,1,14.3
E00032034,72.8,21.6,0.8,4.8
E00032035,56.9,33.6,0,9.5
E00032036,63,33.3,0,3.7
E00032037,54.6,38.7,1.7,5
E00032038,56.5,35.2,1.9,6.5
E00032197,17.8,27.2,41.4,13.6
E00032198,14.3,30.6,44.9,10.2
E00032200,7.5,18.7,64.9,9
E00032201,8,11.7,62.8,17.5
E00032202,19,43.3,18.2,19.5
E00032203,8.9,9.6,77.4,4.1
E00032204,1.6,8.9,78,11.4
E00032205,9.3,12.1,66.5,12.1
E00032212,33.8,26.3,29.3,10.5
E00032213,12,15.4,55.6,17.1
E00032214,8.4,13.4,71.4,6.7
E00032215,21.6,13.5,55,9.9
E00032216,9.6,13.9,46.1,30.4
E00032217,14.3,14.3,59.2,12.2
E00032218,29.1,36.4,22.7,11.8
E00032219,8.2,11.2,67.2,13.4
E00032220,21.1,30.9,39.8,8.1
E00032222,16.5,11.9,62.4,9.2
E00032223,16.7,21.1,47.4,14.9
E00032224,22.4,19.4,53.1,5.1
E00032225,5.2,14.7,70.7,9.5
E00032226,17.3,11.1,60.5,11.1
E00032239,40.8,49,0,10.2
E00032240,15.9,14,52.3,17.8
E00032241,19.6,17.6,47.1,15.7
E00032242,11.5,13.8,63.2,11.5
E00032243,8.5,10.8,73.1,7.7
E00032244,21.4,17.9,50,10.7
E00032245,13.4,11.6,66.1,8.9
E00032246,16.2,21,53.3,9.5
E00032278,50.5,34.9,0.9,13.8
E00032279,45.5,33.6,1.4,19.6
E00032280,56.9,42.3,0.8,0
E00032281,75,21.8,0,3.2
E00032282,66.1,28.1,0.8,5
E00032283,45.6,30.7,1.8,21.9
E00032285,72,15,1,12
E00032288,38.1,36.1,0.7,25.2
E00032294,51.9,38.9,0,9.2
E00032295,54.9,39.3,0.8,4.9
E00032298,46.8,39.7,0.8,12.7
E00032299,41.8,40.9,0,17.3
E00032303,36.7,39.1,1.6,22.7
E00032308,31.6,38.2,0,30.1
E00032309,26.3,33.1,4.5,36.1
E00032311,34.4,21.9,0,43.7
E00032312,23.6,31.4,15.7,29.3
E00032313,11.1,4.9,62.5,21.5
E00032315,47.8,28.8,0,23.4
E00032318,61.6,36,0.8,1.6
E00032319,60.7,36.8,0,2.6
E00032322,46.8,36.5,2.4,14.3
E00032426,61.8,26.7,2.3,9.2
E00032427,41.8,39.7,1.4,17.1
E00032428,55.2,27.3,14.3,3.2
E00032429,23.2,58.3,0,18.5
E00032430,10.9,11.7,71.1,6.3
E00032431,47.3,26.8,8,17.9
E00032432,26.6,27.7,30.9,14.9
E00032433,21.7,10.4,57.4,10.4
E00032434,36.7,35,1.7,26.7
E00032435,25.2,27.7,35.3,11.8
E00032436,27.4,35.6,22.2,14.8
E00032437,32.3,29.9,11.8,26
E00032438,2.8,3.8,86.8,6.6
E00126500,53.8,29.2,10.4,6.6
E00126501,50.7,36.6,6.3,6.3
E00126502,53.5,30.6,3.8,12.1
E00126503,58.3,37.4,0.9,3.5
E00126504,54.1,40.7,3,2.2
E00126505,34.3,29.3,33.6,2.9
E00126506,33.3,32.5,6.1,28.1
E00126507,59.2,32,2.4,6.4
E00126508,30.5,52.5,6.3,10.8
E00126509,58,30.5,6.9,4.6
E00126510,54.1,33.5,6.5,5.9
E00126511,50,38.5,4.8,6.7
E00126512,57.1,31.9,0.8,10.1
E00126600,15.1,10.1,65.5,9.4
E00126601,24.2,31.5,9.7,34.7
E00126602,40,43.8,13.8,2.3
E00126604,21.4,22.1,44.1,12.4
E00126605,35,38.2,4.9,22
E00126607,38.3,47.4,0.8,13.5
E00126613,11,31.6,33.8,23.5
E00126614,27.6,50.4,2.4,19.5
E00126615,13.4,21.6,46.3,18.7
E00126616,39.9,43.9,4.1,12.2
E00126617,10.9,10,76.4,2.7
E00126618,18.3,15,58.3,8.3
E00126619,21.2,11,57.6,10.2
E00126679,55.6,35.9,3.4,5.1
E00126680,58.2,31.4,4.6,5.9
E00126681,72,22.9,0.8,4.2
E00126682,46.2,46.2,1.4,6.3
E00126683,24.8,25.6,14.5,35
E00126684,33.3,52.7,5.4,8.5
E00126685,45.9,42.1,0.8,11.3
E00126686,42,36.6,11.5,9.9
E00126687,20.4,55.6,12,12
E00126688,7.2,5.2,82.5,5.2
E00126689,57.3,24.8,0.9,17.1
E00126690,39.7,42,5.7,12.6
E00126691,22.9,49.5,18.2,9.4
E00126692,26.5,21.8,5.4,46.3
E00126693,50.4,26.4,0,23.3
E00126694,17.2,47.9,20.9,14
E00126695,12.8,16.2,63.2,7.7
E00126696,47.7,36.7,3.1,12.5
E00126697,41.3,42.2,8.3,8.3
E00126698,39,45.8,0,15.3
E00126699,5,10,80,5
E00126701,62.5,29.4,0,8.1
E00126702,34.3,46.5,10.1,9.1
E00126710,29.9,46.8,1.9,21.4
E00126712,50,30.7,1.4,17.9
E00126714,64.5,27.3,0.9,7.3
E00126715,49.5,37.8,3.6,9
E00126716,37.6,28.2,25.6,8.5
E00126717,55.7,35,1.4,7.9
E00126718,53.2,31.7,1.6,13.5
E00126719,54.4,34.8,0.6,10.1
E00129250,18.5,28.1,37.8,15.6
E00129251,45,48.3,0,6.7
E00129253,49.6,44.1,0,6.3
E00129254,22.7,66.4,0.8,10.2
E00129255,32,32,6.4,29.6
E00129256,38.6,52.8,0,8.7
E00129257,43,52.3,0.7,4
E00129258,17.8,27.1,47.3,7.8
E00129259,43.2,40.9,7.6,8.3
E00129260,19.6,39.2,28.5,12.7
E00129261,36.8,43.4,11.3,8.5
E00129262,30.8,39.1,15.8,14.3
E00129263,13.5,25.8,46.5,14.2
E00129264,12.6,15.1,56.3,16
E00129265,42.1,48.3,0.7,9
E00129266,25.9,42,9.8,22.3
E00129267,50,44.6,0,5.4
E00129268,13.6,17.1,37.1,32.1
E00129269,27.7,23.4,25.5,23.4
E00129307,21.1,28.4,32.1,18.3
E00129308,11.9,20.8,53,14.3
E00129309,18.3,26.8,36.6,18.3
E00129310,23,23.8,37.3,15.9
E00129311,11.7,30.3,29.7,28.3
E00129312,17.8,39,19.5,23.7
E00129313,28.4,46.6,5.2,19.8
E00129314,14.8,43,29.6,12.7
E00129315,16.3,37,28.9,17.8
E00129316,13.3,18.3,49.2,19.2
E00129317,16.3,21.5,39.3,23
E00129318,10.8,21.6,56.8,10.8
E00129319,6,10,75,9
E00129320,21.1,37.5,25.8,15.6
E00129367,65.8,27.9,1.8,4.5
E00129368,34.5,45.7,0.9,19
E00129370,44,31.9,6,18.1
E00129371,13.8,11.2,60.5,14.5
E00129372,13.6,14.4,50,22
E00129373,12,9.4,65.8,12.8
E00129380,19.5,34.3,24.9,21.3
E00129421,35.6,33.3,14.1,17
E00129422,34.1,37.8,17.8,10.4
E00129423,19.8,32.2,30.6,17.4
E00129435,63.1,30.5,0.7,5.7
E00129436,42.3,38.7,5.6,13.4
E00129437,59.1,35.1,1.2,4.7
E00129438,58.3,27.8,4.2,9.7
E00129451,48.9,42.4,3.3,5.4
E00129452,62.2,32.4,2,3.4
E00129453,40.5,45.7,0.9,12.9
E00129454,54.2,39.8,1.7,4.2
E00129455,65.9,27.1,1.6,5.4
E00129456,37,24,10,29
E00129457,61,33.1,1.7,4.2
E00129458,42.4,49.2,1.7,6.8
E00129459,54.9,31.9,0.9,12.4
E00129460,47.8,35.7,6.1,10.4
E00129461,66.7,30.8,0.9,1.7
E00129462,61.9,29.5,0.7,7.9
E00129463,48.8,39,2.4,9.8
E00129501,30.7,21.2,38,10.2
E00129502,25.2,18.9,48.8,7.1
E00129503,56.2,22.3,16.5,5
E00129504,28.6,25.4,28.6,17.5
E00129505,32.5,40.7,12.2,14.6
E00129506,22.1,29.8,20.6,27.5
E00129507,23.3,21.8,39.8,15
E00129508,23.7,18.3,40.5,17.6
E00129509,12.9,22.3,37.4,27.3
E00129510,34,46.2,2.8,17
E00129511,23.4,34,22.7,19.9
E00129512,52.6,32.8,3.4,11.2
E00129513,45.7,29.5,6.2,18.6
E00129514,43.4,34.2,3.3,19.1
E00129515,30.4,35.5,18.8,15.2
E00129516,34.9,26.4,3.8,34.9
E00129517,9.2,6.7,58.3,25.8
E00129518,20.7,30,15.7,33.6
E00129519,47.8,30.8,3.8,17.6
E00129520,15.2,43.8,26.7,14.3
E00129521,31.7,44.7,10.6,13
E00129522,59.4,33.3,0,7.2
E00129523,30.4,36.9,16.1,16.7
E00129524,31.4,37.2,15.3,16.1
E00129526,20,19,31,30
E00129527,23.2,24.2,21.2,31.3
E00129528,6.3,7.1,73.2,13.4
E00129529,40,25,9,26
E00129530,23.6,27.9,40.7,7.9
E00129531,30.3,21.3,28.7,19.7
E00129532,24.3,33.6,28,14
E00129533,20,19.1,31.3,29.6
E00129534,27.7,31.3,29.5,11.6
E00129535,15.6,11.9,50.4,22.2
E00129536,26.1,30.6,21.6,21.6
E00129537,12.5,14.5,55.9,17.1
E00129538,7.7,10,70.8,11.5
E00129539,16.7,29.6,39.2,14.5
E00129540,22,15.3,47.5,15.3
E00129541,12.9,14.9,59.4,12.9
E00129542,31,30.3,14.8,23.9
E00129545,17,15,51,17
E00129546,62.9,30,3.6,3.6
E00129547,16.3,13.7,48.4,21.6
E00129548,17.9,23.6,37.7,20.8
E00129549,14.6,15.4,44.6,25.4
E00129569,49.5,30.3,6.1,14.1
E00129570,55.7,34.2,0,10.1
E00129571,50.4,43.4,0,6.2
E00129572,25,21.8,35.5,17.7
E00129573,13,9.9,70.2,6.9
E00129577,34.3,33.6,21.6,10.4
E00129578,47.4,34.1,14.8,3.7
E00129579,45.4,26.9,0.8,26.9
E00129580,20.5,18.9,54.5,6.1
E00129581,46.6,42.2,0.9,10.3
E00129585,46.8,42.1,3.2,7.9
E00129588,47.5,32.7,8.6,11.1
E00129589,48.9,31.4,10.2,9.5
E00129590,63.4,32.1,0.7,3.7
E00129591,39.7,41.2,2.9,16.2
E00129592,57.7,33.3,0,8.9
E00129593,57,28.9,0,14.1
E00129594,58.2,25.4,5.7,10.7
E00129595,44.3,30.5,15.3,9.9
E00129596,58.2,36.2,0.7,5
E00129597,39.3,25.6,24.8,10.3
E00129598,51.2,40,0.8,8
E00129599,45.2,42.6,2.6,9.7
E00129600,42.4,44.5,0.5,12.6
E00168459,52.2,34.8,0,13
E00168473,9.6,8.8,11.8,69.9
E00168818,12.6,67.4,0.7,19.3
E00168819,13,13.7,60.3,13
E00168820,14,14,38,34
E00168821,27,58.6,1.8,12.6
E00168822,15.3,75,0.5,9.2
E00170497,16.1,28,13.6,42.4
E00170505,21.4,52.1,1.7,24.8
E00170506,11,26.3,38.1,24.6
E00170507,24.7,27.8,32.7,14.8
E00170519,31.1,56.6,0.8,11.5
E00170521,10.3,77.6,6.3,5.7
E00181413,29.9,65.4,0,4.7
E00181420,5.3,87.6,3.5,3.5
E00181433,16.2,40.5,27,16.2
E00181443,62,21.5,2.5,13.9
E00181447,13.5,82.7,1.5,2.3
E00181450,64.8,29.6,2.8,2.8
E00181461,20.5,33.7,9.6,36.1
E00181464,8.3,86.3,0.6,4.8
E00181474,5.4,8.7,7.1,78.8
E00181477,33,40.2,10.3,16.5
E00181482,11,80.1,8.2,0.7
E00181484,12.6,8.6,36.9,41.9
E00181485,45.5,38.2,7.3,8.9
E00181498,12.2,73.5,2,12.2
E00181503,60.3,39.7,0,0
E00182017,5.8,78.6,8.7,6.8
E00182032,37.7,54.7,0.9,6.6
