areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00031574,96.6,0,3.4
E00031575,99.2,0.4,0.4
E00031576,98.6,0.3,1.2
E00031577,95.7,1.1,3.2
E00031578,96.6,0.8,2.5
E00031579,96.4,0,3.6
E00031580,99.4,0.3,0.3
E00031581,99,0,1
E00031582,95.8,0.4,3.8
E00031583,99.1,0,0.9
E00031584,98.5,1.5,0
E00031602,98,0.2,1.7
E00031603,98.3,0.8,0.8
E00031604,98.3,0.6,1.1
E00031605,95.9,0.7,3.3
E00031607,95.4,1.8,2.8
E00031608,92.7,2.3,5
E00031609,94.4,0.4,5.2
E00031610,95.1,1.4,3.5
E00031611,99.7,0,0.3
E00031612,94.6,0.4,5
E00031613,96.2,0,3.8
E00031614,91,1.3,7.7
E00031615,95.3,0,4.7
E00031616,99,0,1
E00031617,97,0,3
E00031696,92.5,0,7.5
E00031697,94.5,2.1,3.4
E00031698,97.5,0.5,1.9
E00031699,98.3,0.3,1.4
E00031700,95.6,0.9,3.5
E00031701,88.9,2.5,8.5
E00031702,91.8,1.4,6.8
E00031703,99,0,1
E00031704,99.3,0,0.7
E00031705,95.4,0.3,4.3
E00031706,96.9,0.3,2.7
E00031707,95.8,1.5,2.7
E00031708,89.1,0.9,10
E00031709,96.7,0,3.3
E00031710,97.6,0,2.4
E00031711,95.4,0.7,3.9
E00031712,95.9,1.1,3
E00031713,97.7,0.3,2
E00031714,95.4,0,4.6
E00031715,90.2,0.7,9.1
E00031716,97,0.3,2.7
E00031717,95.4,0.7,3.9
E00031718,94.1,0.3,5.6
E00031719,99,0,1
E00031720,98.8,0,1.2
E00031721,96,0,4
E00031722,97.9,0,2.1
E00031723,93.2,2.4,4.5
E00031725,97.8,0,2.2
E00031726,94.8,0.3,4.9
E00031727,98.8,0.3,0.9
E00031728,95.7,0,4.3
E00031729,96.1,0.4,3.5
E00031730,97.3,0,2.7
E00031731,91.9,1.1,7
E00031732,90.9,1.9,7.2
E00031990,99.7,0.3,0
E00031991,96.9,1.5,1.5
E00031993,98.5,0.4,1.2
E00031994,98.3,0,1.7
E00031995,98.2,0.7,1.1
E00031996,97.4,0,2.6
E00031997,99,0,1
E00031998,97,0,3
E00031999,99.2,0,0.8
E00032000,98.7,0,1.3
E00032001,96.7,0.8,2.5
E00032002,92.5,0.8,6.7
E00032003,88.5,2.8,8.7
E00032004,98,0,2
E00032005,98.4,0.4,1.2
E00032006,97.9,0.6,1.5
E00032007,99.6,0.4,0
E00032008,98.4,0,1.6
E00032009,98.8,0,1.2
E00032010,98,0.4,1.6
E00032011,98.9,0,1.1
E00032012,96.6,0,3.4
E00032013,97.1,0.3,2.6
E00032014,97.8,0.3,1.9
E00032015,99.3,0,0.7
E00032016,99.6,0,0.4
E00032017,99.1,0.9,0
E00032018,95.9,0,4.1
E00032019,99.1,0.5,0.5
E00032020,98,0.3,1.7
E00032021,95.4,0.4,4.2
E00032022,98.9,0,1.1
E00032023,97.8,0,2.2
E00032024,99.2,0,0.8
E00032025,97.1,0,2.9
E00032026,98.6,0.5,0.9
E00032027,95.8,0,4.2
E00032029,98.3,1.7,0
E00032030,99.4,0,0.6
E00032031,98.6,0.3,1.1
E00032032,98.9,0.4,0.7
E00032033,94.4,2.3,3.2
E00032034,98.3,0,1.7
E00032035,99.2,0,0.8
E00032036,98.8,0,1.2
E00032037,97.9,0.4,1.8
E00032038,96.4,0,3.6
E00032197,93.2,0.9,5.9
E00032198,90.6,0,9.4
E00032200,87,3.3,9.7
E00032201,89.7,0,10.3
E00032202,89.5,1,9.5
E00032203,93.7,0.9,5.3
E00032204,86.8,2.1,11
E00032205,90.3,0.5,9.2
E00032212,96.5,0,3.5
E00032213,83.6,1.1,15.3
E00032214,86.8,0.3,12.9
E00032215,89,0,11
E00032216,84.8,0.3,15
E00032217,95.1,0,4.9
E00032218,96.9,0.7,2.4
E00032219,92.8,1.4,5.7
E00032220,92.9,0,7.1
E00032222,87.3,2,10.7
E00032223,93.9,2.4,3.7
E00032224,96.3,0.5,3.2
E00032225,89.4,1.8,8.8
E00032226,97.5,0.6,1.9
E00032239,99.1,0.9,0
E00032240,90.2,1.2,8.6
E00032241,95.7,1.6,2.8
E00032242,84.5,0.4,15
E00032243,84.5,1.6,13.9
E00032244,91.9,0,8.1
E00032245,89.5,2.5,7.9
E00032246,89.9,1.3,8.9
E00032278,97.2,0,2.8
E00032279,99.4,0.3,0.3
E00032280,100,0,0
E00032281,98.4,0.8,0.8
E00032282,99.6,0,0.4
E00032283,98.6,0.9,0.5
E00032285,97.6,0,2.4
E00032288,92,0.3,7.7
E00032294,97.8,1.1,1.1
E00032295,98.3,1,0.7
E00032298,96.3,2.3,1.3
E00032299,95.7,0.8,3.6
E00032303,93.1,0,6.9
E00032308,95.1,0.7,4.2
E00032309,90.5,0,9.5
E00032311,92.1,0.9,6.9
E00032312,89.7,1.5,8.8
E00032313,87.2,0.9,11.9
E00032315,96.4,0.6,3
E00032318,99.4,0.6,0
E00032319,98.7,0,1.3
E00032322,98,0.7,1.3
E00032426,99.1,0,0.9
E00032427,96.2,0.8,3
E00032428,99.1,0,0.9
E00032429,95.5,0,4.5
E00032430,100,0,0
E00032431,93.4,0,6.6
E00032432,96.1,0.9,3
E00032433,96.4,0,3.6
E00032434,95.2,0.8,4
E00032435,97.1,0,2.9
E00032436,99.3,0,0.7
E00032437,93.2,0,6.8
E00032438,95.5,0,4.5
E00126500,99.1,0,0.9
E00126501,99.1,0.6,0.3
E00126502,99.7,0,0.3
E00126503,99.3,0.7,0
E00126504,97.4,1,1.6
E00126505,97.3,0,2.7
E00126506,98,0.4,1.6
E00126507,98.2,0,1.8
E00126508,97.6,1,1.4
E00126509,98.6,0,1.4
E00126510,96.8,1.2,1.9
E00126511,97.5,0.4,2.1
E00126512,98.4,1.6,0
E00126600,99.2,0,0.8
E00126601,91.2,0,8.8
E00126602,93.4,3.2,3.5
E00126604,96.7,0.2,3.1
E00126605,96.9,0,3.1
E00126607,98.7,0,1.3
E00126613,89.9,0.9,9.2
E00126614,93.3,1,5.7
E00126615,95.1,1,3.9
E00126616,96.7,1.8,1.5
E00126617,93.9,0.7,5.4
E00126618,92.8,0,7.2
E00126619,96.1,1,2.9
E00126679,99.3,0,0.7
E00126680,98,0,2
E00126681,97.8,0.4,1.8
E00126682,98.2,0.5,1.3
E00126683,99.5,0,0.5
E00126684,100,0,0
E00126685,98.5,0.3,1.2
E00126686,96.5,1.3,2.2
E00126687,97.8,0.7,1.5
E00126688,92.8,0,7.2
E00126689,98.9,0.4,0.8
E00126690,98.3,0,1.7
E00126691,96,0.4,3.5
E00126692,96.3,1.4,2.3
E00126693,99.3,0,0.7
E00126694,97.4,1.3,1.3
E00126695,98.2,0,1.8
E00126696,98.6,0.3,1
E00126697,98.2,0.7,1.1
E00126698,98.6,0.7,0.7
E00126699,96.5,0,3.5
E00126701,98.6,0.3,1
E00126702,98.6,0.2,1.2
E00126710,98.8,0,1.2
E00126712,98.7,0,1.3
E00126714,98.9,0.7,0.4
E00126715,97.7,0,2.3
E00126716,97.2,0.4,2.4
E00126717,99.2,0.3,0.5
E00126718,97.1,0.6,2.3
E00126719,98.1,0.6,1.4
E00129250,96.7,0.7,2.6
E00129251,98.8,0.3,0.9
E00129253,96.3,0.3,3.4
E00129254,94.4,0.3,5.3
E00129255,88.6,0,11.4
E00129256,98.6,0,1.4
E00129257,97.4,0.7,1.9
E00129258,97.3,0.8,1.9
E00129259,98.8,0.6,0.6
E00129260,94.4,1.5,4
E00129261,95.7,0,4.3
E00129262,93.9,0.6,5.5
