areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00031574,38.9,22.9,20.8,17.4
E00031575,26.8,21.6,33,18.6
E00031576,37.5,23.8,26.8,11.9
E00031577,34.6,15,33.1,17.3
E00031578,27.5,19.9,37.4,15.2
E00031579,33,20.9,36.3,9.9
E00031580,25.3,29.4,31.8,13.5
E00031581,44.3,13,29.6,13
E00031582,37.3,23.7,27.1,11.9
E00031583,27.7,24.5,28.7,19.1
E00031584,32.4,22,37,8.7
E00031602,31.5,27.7,29.2,11.5
E00031603,37.2,23.6,20.3,18.9
E00031604,24.5,27.5,37.3,10.8
E00031605,40.2,18.7,19.6,21.5
E00031607,42.7,22.5,19.1,15.7
E00031608,43.9,23,20.9,12.2
E00031609,42,20.2,21.8,16
E00031610,50.4,12.4,17.4,19.8
E00031611,29.6,23,31.6,15.8
E00031612,38.8,18.4,15.5,27.2
E00031613,36.1,23.7,20.6,19.6
E00031614,29.7,34.7,24.8,10.9
E00031615,33.6,29.4,26.1,10.9
E00031616,27.6,19,37.9,15.5
E00031617,37.4,19.8,22,20.9
E00031696,56.3,14.1,13.4,16.2
E00031697,40.8,13.8,30.9,14.5
E00031698,38.3,21.9,22.9,16.9
E00031699,53.5,20.8,9.9,15.8
E00031700,55.9,20.6,9.6,14
E00031701,49.1,20.2,14.1,16.6
E00031702,48.9,18.1,13.8,19.1
E00031703,36.9,25.5,20.6,17
E00031704,44.5,20.3,18,17.2
E00031705,39,27.2,24.1,9.7
E00031706,44.4,17.4,19.4,18.8
E00031707,47.8,23.3,6.7,22.2
E00031708,55.4,20.9,9.4,14.4
E00031709,46.7,23.3,15,15
E00031710,48.5,17.7,15.4,18.5
E00031711,45.7,22.4,9.5,22.4
E00031712,54.5,24.5,8.2,12.7
E00031713,45.2,24.8,19.7,10.2
E00031714,43.3,24.7,19.3,12.7
E00031715,54.4,21.9,7.9,15.8
E00031716,44.9,26.3,16.1,12.7
E00031717,45.9,24,13.7,16.4
E00031718,46.6,20.5,18.6,14.3
E00031719,39.8,17.1,26.5,16.6
E00031720,42.8,16.6,24.8,15.9
E00031721,46.3,18.8,21.3,13.8
E00031722,41.5,19.7,20.7,18.1
E00031723,46.5,15.7,20.7,17.2
E00031725,38.9,22.2,20.6,18.3
E00031726,40.3,16.2,25.3,18.2
E00031727,43.3,23.9,17.8,15
E00031728,50.4,19.9,19.1,10.6
E00031729,50.4,10.2,24.1,15.3
E00031730,57.6,16.5,7.2,18.7
E00031731,47.2,17.6,23.2,12
E00031732,45.5,22.7,7.6,24.2
E00031990,35.2,27.2,21,16.7
E00031991,37.9,17.2,33.9,10.9
E00031993,30,24,33,13
E00031994,26.7,37.5,20.8,15
E00031995,25.2,30.9,28.8,15.1
E00031996,33.6,27.3,23.4,15.6
E00031997,28.1,26.1,31,14.8
E00031998,27.9,25.1,29.3,17.7
E00031999,31.9,22.1,25.7,20.4
E00032000,39.2,22.9,22.9,15.1
E00032001,35.3,24.5,26.6,13.7
E00032002,37,25,19,19
