areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00031574,80.4,5.5,14.1
E00031575,93.5,1.2,5.4
E00031576,92.2,1.7,6
E00031577,87.9,2.8,9.2
E00031578,95.2,2.8,2
E00031579,95.1,2,2.9
E00031580,87.9,0.9,11.2
E00031581,89.2,1.7,9
E00031582,89.2,1.3,9.6
E00031583,90.6,0.9,8.5
E00031584,94.4,0.9,4.7
E00031602,92,1.3,6.7
E00031603,86.4,1.9,11.7
E00031604,94.4,0.8,4.8
E00031605,68.4,3,28.6
E00031607,72.3,5.9,21.8
E00031608,85.1,2.7,12.2
E00031609,76.1,4.1,19.8
E00031610,77.5,4.9,17.6
E00031611,91.6,0.6,7.7
E00031612,72,5.8,22.2
E00031613,75.6,2.9,21.5
E00031614,82.8,4.3,12.9
E00031615,84.8,2.5,12.7
E00031616,91,1,8
E00031617,81.5,2.6,15.9
E00031696,69.7,6.1,24.2
E00031697,82.8,4.1,13.1
E00031698,88.8,2.2,9
E00031699,77,0.3,22.6
E00031700,69.7,5.9,24.4
E00031701,62.4,10,27.6
E00031702,69,6.8,24.1
E00031703,86.3,0,13.7
E00031704,86,0.4,13.6
E00031705,81,3.6,15.4
E00031706,79,3.1,17.9
E00031707,61.6,4.6,33.8
E00031708,67.3,11.5,21.2
E00031709,75.1,2.2,22.7
E00031710,72.6,2.7,24.6
E00031711,71.9,3.6,24.5
E00031712,86.5,2.2,11.2
E00031713,81.4,2.7,15.9
E00031714,81.1,3.5,15.4
E00031715,69.7,7.2,23.1
E00031716,78.9,1.7,19.4
E00031717,82.5,2.9,14.6
E00031718,77,7.2,15.7
E00031719,85.2,0.5,14.3
E00031720,85.4,1.9,12.6
E00031721,84.7,4.5,10.8
E00031722,84.9,2.7,12.5
E00031723,86.9,5.4,7.8
E00031725,87,2.8,10.2
E00031726,77.7,4.8,17.5
E00031727,87.1,0.3,12.6
E00031728,79.7,1.4,18.8
E00031729,84.4,3.5,12.1
E00031730,84.9,2.3,12.8
E00031731,82.4,5.5,12.1
E00031732,70.3,9.3,20.4
E00031990,89.2,0.3,10.5
E00031991,91.4,1.2,7.4
E00031993,90.4,0.8,8.9
E00031994,82.6,1.7,15.8
E00031995,89.5,0.4,10.2
E00031996,82.9,2.2,14.9
E00031997,91,1,8
E00031998,88.6,2.2,9.2
E00031999,87.4,0.8,11.7
E00032000,85.9,1.3,12.8
E00032001,90,2.1,7.9
E00032002,77.5,3.8,18.8
E00032003,81.1,8,10.8
E00032004,93,2.2,4.7
E00032005,88.1,0.8,11.1
E00032006,91.5,0.8,7.7
E00032007,85.3,0,14.7
E00032008,85,1.6,13.4
E00032009,93,0.4,6.6
E00032010,94.8,0.8,4.4
E00032011,91,0.4,8.6
E00032012,84.9,1.4,13.7
E00032013,86.3,2.3,11.3
E00032014,94.1,0.3,5.6
E00032015,94.1,1,4.8
E00032016,83.8,0.4,15.9
E00032017,84.6,0.9,14.5
E00032018,84.4,3.2,12.4
E00032019,92.7,0.5,6.8
E00032020,90.5,2,7.4
E00032021,91.3,4.5,4.2
E00032022,87.4,1.1,11.6
E00032023,80.2,1.7,18.1
E00032024,79.7,0.8,19.4
E00032025,94.2,1.8,4
E00032026,79.5,1.8,18.8
E00032027,67.1,1.5,31.4
E00032029,71.3,0.3,28.3
E00032030,78.8,1.7,19.6
E00032031,90.1,1.7,8.2
E00032032,95,1.1,3.9
E00032033,88.9,5.1,6
E00032034,84.5,1.7,13.8
E00032035,93.2,0.8,6
E00032036,89.9,1.2,8.9
E00032037,88.4,1.4,10.2
E00032038,85.8,2,12.2
E00032197,74.3,5.6,20.1
E00032198,63.8,7.1,29.2
E00032200,53.7,14.1,32.1
E00032201,54.5,10.6,34.9
E00032202,73,10.8,16.2
E00032203,64.9,6.6,28.5
E00032204,51.4,8.9,39.6
E00032205,62.8,7.4,29.8
E00032212,74.5,4.1,21.4
E00032213,58.2,14.6,27.2
E00032214,56.8,14.2,29
E00032215,56.4,11.4,32.2
E00032216,47.5,16.3,36.2
E00032217,69.5,3.7,26.8
E00032218,80.6,2.1,17.3
E00032219,63.8,6.8,29.5
E00032220,67.9,5.6,26.5
E00032222,51.8,12.4,35.8
E00032223,65.7,5.4,29
E00032224,69.6,4.6,25.8
E00032225,58.4,10.5,31.1
E00032226,66.9,1.9,31.2
E00032239,90.3,0,9.7
E00032240,63.6,7.3,29.1
E00032241,72.2,2,25.8
E00032242,63,13.9,23
E00032243,49.8,13.4,36.7
E00032244,61.3,8.5,30.2
E00032245,58.3,9,32.7
E00032246,60.9,7.6,31.5
E00032278,87.9,0,12.1
E00032279,91.1,0.3,8.6
E00032280,84.5,0.4,15.2
E00032281,83.1,0.8,16.1
E00032282,90.3,0.4,9.3
E00032283,78.3,0,21.7
E00032285,75.9,2.4,21.8
E00032288,76.3,8.3,15.4
E00032294,90.1,0.4,9.5
E00032295,89.8,1.4,8.8
E00032298,83.5,2,14.5
E00032299,83.3,2.4,14.3
E00032303,78.9,4,17.2
E00032308,86.5,1.3,12.2
E00032309,76,6.8,17.1
E00032311,71.8,8,20.2
E00032312,68.5,8.1,23.4
E00032313,58,9.4,32.6
E00032315,89.3,3.2,7.5
E00032318,94,0,6
E00032319,94,1.3,4.6
E00032322,90.3,0.3,9.4
E00032426,80.2,0.9,19
E00032427,83.8,3.8,12.3
E00032428,87.4,0.3,12.3
E00032429,90.5,3.5,5.9
E00032430,71.8,0,28.2
E00032431,75.9,5.8,18.3
E00032432,79,1.3,19.7
E00032433,72.9,3.1,24
E00032434,83.3,3.9,12.8
E00032435,74.4,1,24.6
E00032436,83,1.6,15.4
E00032437,77.4,5.1,17.6
E00032438,70.3,3.2,26.5
E00126500,85.1,0.9,14
E00126501,89,1.2,9.9
E00126502,88.1,0.5,11.3
E00126503,83.8,0.4,15.8
E00126504,88.7,1.6,9.6
E00126505,78.3,0.7,21
E00126506,84.5,2,13.5
E00126507,89.8,1.4,8.8
E00126508,84,1.5,14.4
E00126509,86.6,0.7,12.7
E00126510,88.4,1.9,9.7
E00126511,83.4,1.7,14.9
E00126512,87.1,0.8,12.2
E00126600,71.5,1.2,27.2
E00126601,67.6,8.3,24.1
E00126602,81.8,2.9,15.3
