geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00070609,21.5,29.2,4.1,42.9,2.3
E00070610,30.7,36.1,5.4,24.8,3
E00070611,10,33.2,5.8,48.9,2.1
E00070612,12.6,38.6,4.9,41.5,2.4
E00070613,18.6,35.1,6.1,37.5,2.7
E00070615,14,38.1,8.1,37.3,2.5
E00070616,14.6,37.2,7.1,37.6,3.5
E00070620,19.6,45.5,8.5,24.9,1.6
E00070622,12.9,49.2,7.4,28.1,2.3
E00070623,13.3,53.2,3.9,26.9,2.6
E00070624,18.8,38.3,6.5,33.8,2.6
E00070625,17.2,50.9,7.3,22,2.6
E00070626,17.1,53.8,5.1,20.9,3
E00070627,18.1,43.7,9.5,25.1,3.5
E00070628,27.6,41.1,9.2,19.6,2.5
E00070629,20.9,44.4,9.3,20.4,4.9
E00070630,12.5,48.4,11.7,25.4,2
E00070631,15.5,45.4,5.9,30.9,2.3
E00070632,31,39,4.8,18.6,6.7
E00070633,20.5,41.8,9,25.4,3.4
E00070634,27.5,42.9,9.4,17.8,2.4
E00070635,32.1,48.6,4,13.3,2
E00070636,24.7,44.2,8.7,19.5,3
E00070637,28.2,46.3,5.1,18.1,2.3
E00070638,23.2,57.6,4.5,14.3,0.4
E00070639,30.1,48.7,4.5,16,0.6
E00070640,26,37.9,6.8,27.7,1.7
E00070641,24.5,37.2,4.1,28.6,5.6
E00070642,33.3,44.4,6.3,11.1,4.8
E00070643,29.5,38.8,8.7,20.2,2.7
E00070644,29.8,44.5,5.5,17.2,2.9
E00070645,27.4,44,4.5,19.9,4.1
E00070646,22.5,44.7,8.6,21.3,2.9
E00070647,27.2,40.1,7.9,20.8,4
E00070648,33.3,47.4,6.4,9,3.8
E00070649,35.1,37.6,6.5,17.6,3.3
E00070650,27.7,38.1,7.8,21.6,4.8
E00070651,30.9,39,8.9,17.5,3.7
E00070722,12.2,42.5,2.3,42.5,0.5
E00070723,12.5,36.6,6.3,44.6,0
E00070743,9.2,46.2,0,43.7,0.8
E00070748,13.5,39.6,4.5,42.3,0
E00070751,14.3,32.3,2.8,48.8,1.8
E00070813,6.5,39.3,0.6,53.6,0
E00070814,8,45.1,4.6,39.7,2.5
E00070815,15.1,42.2,4.6,35.3,2.8
E00070816,19.5,34.6,3.8,39,3.1
E00070817,17.4,37,6.5,36.5,2.7
E00070818,15.8,35.9,6.2,39.1,2.9
E00070819,24.4,38.8,7.5,26.9,2.5
E00070841,7.3,30.9,7.3,50,4.5
E00070842,11.2,33.7,6.3,45.5,3.3
E00070843,18.3,33.1,2.2,44.2,2.2
E00070844,17.2,39.3,5.2,35.2,3
E00070845,7.1,44.2,3.2,43.9,1.6
E00070846,12.6,37.2,4,45.1,1.2
E00070847,13.3,33.4,6.8,42.9,3.6
E00070848,19,42.5,6.8,29.9,1.8
E00070849,28.7,28.7,3,37.7,1.8
E00070933,18.7,35.6,4.1,37.8,3.7
E00070934,14.2,37.2,4.9,40.1,3.6
E00070935,13,37.2,7.7,39.3,2.8
E00070936,10.4,41.7,4.6,40.9,2.3
E00070937,6.9,39.5,4.7,46.4,2.5
E00070938,12.4,31.2,4.9,48.7,2.8
E00070939,14.7,40.2,4.7,38.4,2.1
E00070940,18.4,38.6,5.6,34.5,2.8
E00070941,10,41.1,3.7,42.5,2.7
E00070942,11,36.4,3.3,46.3,2.9
E00070957,10.7,42.7,4.6,39.9,2.1
E00070958,27.7,31.5,5.2,32.9,2.8
E00070959,9.4,46.8,3.6,36.7,3.6
E00070960,7.6,35.3,2.5,52.9,1.7
E00070961,11.7,39.2,4,43.6,1.5
E00070962,11.8,37.5,3.7,44.3,2.8
E00070963,21.2,32,5.6,38,3.2
E00070964,20.1,38.6,5.8,33.6,1.9
E00070965,9.2,36.3,4,46.6,4
E00070966,20.3,39.1,5.6,33.5,1.5
E00070967,16.6,41.7,5.7,34.6,1.4
E00070968,13.5,40.5,2.2,41.6,2.2
E00070980,11.1,34.3,5.8,46.5,2.2
E00070981,13.7,38.6,6.6,41.1,0
E00070982,19.7,39.1,3.5,34.9,2.8
E00070983,16.6,40.9,4,36.6,1.9
E00070984,9.8,37.1,8.7,42,2.4
E00070985,15.8,34.7,4.1,43.6,1.7
E00070986,8.7,36.9,4.4,46.3,3.7
E00070987,14.7,38.4,6.2,40.4,0.3
E00070988,12.5,37.1,5.5,43.5,1.4
E00070989,12.9,37.4,8.4,40.9,0.3
E00070990,9.6,43.7,3,42.6,1.1
E00070991,11.7,35.2,5.9,45.3,2
E00070992,10.5,33.6,4,47.8,4
E00070993,12.8,38.3,5.3,39.9,3.7
E00070994,19.2,42,7.8,27.5,3.6
E00070995,10.5,33.2,5.7,45,5.7
E00070996,10.1,40.9,3.3,44.8,0.9
E00070997,13.1,34.1,3.6,47.2,2
E00070998,15.5,40.5,5.6,37.9,0.4
E00070999,13.8,41.9,4.7,38.1,1.6
E00071001,20.6,38.2,4.7,32.9,3.7
E00071002,36.1,30.7,6.8,24.9,1.5
E00071003,15.2,40.5,8,33.3,3
E00071004,13.6,42.5,6.3,34.8,2.7
E00071005,23,38.7,4.9,31.4,2
E00071006,28,46,8.2,16.2,1.5
E00071007,27.1,32.7,10.3,25.2,4.7
E00071008,18.7,40.5,6.9,31.3,2.6
E00071009,23.5,30.3,5.6,37.6,3
E00071011,11.5,34.9,5.5,44.7,3.4
E00071012,21.6,37.4,5,31.5,4.5
E00071013,13.4,38.1,8.7,37.2,2.6
E00071014,11.1,31.7,3.8,49,4.3
E00071015,21.1,38.1,5.6,33.2,2.1
E00071016,20,31.4,5.9,38.2,4.5
E00071017,14.2,42.1,3.4,38.3,1.9
E00071018,18.4,45.2,4.2,29.3,2.9
E00071019,29,43.7,7.1,17.5,2.7
E00071020,18.9,47.1,6.3,24.3,3.4
E00071021,11.1,43.2,4.9,38.3,2.5
E00071022,22.1,41.3,3.3,31.5,1.9
E00071023,30.8,38.7,7.5,21.4,1.5
E00071024,23.9,45.7,7.6,20.1,2.7
E00071025,28.5,48.1,3.8,16.9,2.7
E00071026,10.1,46.5,6.6,33.3,3.5
E00071027,20.9,46,5.5,24.3,3.4
E00071028,13.3,45.4,5.8,32.5,2.9
E00071029,24.7,41.3,5.1,24.3,4.7
E00071030,21.7,47.3,6,21.2,3.8
E00071031,21.8,37.6,8.5,31,1.1
E00071032,19.3,42,4.6,32.8,1.3
E00071033,13.6,51.6,6.2,27.1,1.6
E00071034,13.4,48.2,8,28.3,2.2
E00071035,18.4,43.2,7.2,28.8,2.4
E00071036,19.2,52.1,5.4,18,5.4
E00071037,15.8,52.6,5.3,24.4,1.9
E00071038,16.4,45.7,7.3,26.9,3.7
E00071039,14.4,49.3,6.5,27.7,2.1
E00071040,14.4,50,5.7,26.6,3.2
E00071041,23.7,48.3,6.6,18.3,3
E00071042,10.8,50,7.2,30.7,1.4
E00071044,32.3,43.7,8,12.5,3.4
E00071045,21.5,38.3,9.8,26.2,4.2
E00071046,17.6,39,5.3,34.8,3.2
E00071047,37.7,36.1,7.7,15.3,3.3
