geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00070609,91.2,6.8,0.8,0.8,0.4
E00070610,96.8,1.6,1.6,0,0
E00070611,93.5,5.6,0.5,0,0.5
E00070612,94.5,5.2,0,0,0.4
E00070613,93.7,3,1.8,1.2,0.3
E00070615,94.8,3,0.3,1.3,0.7
E00070616,94,6,0,0,0
E00070620,72.1,13.4,5.7,4.9,4
E00070622,92.7,4.8,0.3,0.9,1.2
E00070623,92.1,4.8,1.1,0.3,1.9
E00070624,75.3,11.5,9.2,1.7,2.3
E00070625,91.5,4.4,1.5,0.7,1.8
E00070626,76,8.4,7.7,6.3,1.7
E00070627,79.2,7.5,9.2,2.1,2.1
E00070628,80.4,6.9,8.8,2.9,1
E00070629,80.8,8.4,4.2,5.4,1.1
E00070630,94.6,3.1,0.7,0,1.7
E00070631,89,5.8,3.8,1.4,0
E00070632,82,5.5,5.5,3.9,3.1
E00070633,89.2,5.5,2.8,1.8,0.6
E00070634,81.7,10.3,7,0.5,0.5
E00070635,93,4.8,2.2,0,0
E00070636,94.3,3.7,0.7,0.7,0.7
E00070637,83.1,6.7,7.7,1.1,1.4
E00070638,91.5,2.7,2,3.1,0.7
E00070639,90.4,2.8,2.3,3.4,1.1
E00070640,83.8,10,3.8,2.1,0.4
E00070641,77,14.4,7.7,0,1
E00070642,88.7,7.8,1.9,0,1.6
E00070643,80.2,8.9,3,6.3,1.7
E00070644,86.6,7.1,3.1,2.2,0.9
E00070645,79.9,10.6,5.7,3.5,0.3
E00070646,80.7,14.1,3,1.5,0.7
E00070647,81.9,8.1,8.1,0.8,1.2
E00070648,91.8,3.2,1.9,2.5,0.6
E00070649,81.4,8.7,7.1,2.2,0.6
E00070650,87.6,9.3,3.1,0,0
E00070651,88.8,8,2.8,0.3,0
E00070722,88.5,5,3.1,0.4,3.1
E00070723,82.6,8,5.4,2.5,1.4
E00070743,91.3,6.5,1.4,0,0.7
E00070748,90.5,6.3,1.6,0.8,0.8
E00070751,94.6,5.1,0.4,0,0
E00070813,93.8,5.6,0.5,0,0
E00070814,96.7,2.2,0.7,0,0.4
E00070815,88.9,7.9,0.4,2.8,0
E00070816,93.7,6.3,0,0,0
E00070817,93,4.8,0,1.3,0.9
E00070818,95.3,3.8,0.9,0,0
E00070819,93.6,4.7,1.3,0,0.4
E00070841,91.5,7.7,0.8,0,0
E00070842,94.3,4.3,0.6,0,0.9
E00070843,91.5,6.6,0,0.3,1.7
E00070844,96.2,3.5,0.3,0,0
E00070845,91.4,6.4,1.1,0.8,0.3
E00070846,89.3,6.2,2.1,1.4,1
E00070847,92.1,4.5,1,2.4,0
E00070848,96.9,2.3,0,0,0.8
E00070849,95.6,4.4,0,0,0
E00070933,93.3,5.7,0.3,0.7,0
E00070934,91.8,4.3,1.8,1.8,0.4
E00070935,91,6.6,0.3,1.4,0.7
E00070936,94.6,4.1,0.6,0.6,0
E00070937,92.1,5.1,1.2,1.2,0.3
E00070938,96.3,3.4,0.2,0,0
E00070939,93.6,5.7,0,0.7,0
E00070940,92.9,5.3,1.6,0,0.2
E00070941,95.6,2.8,0.4,0.4,0.8
E00070942,91.8,5.7,0.6,1.3,0.6
E00070957,91.8,4.8,3.1,0.3,0
E00070958,91.4,6.5,1.7,0,0.4
E00070959,94.5,5.5,0,0,0
E00070960,94,5.3,0,0.8,0
E00070961,93,4.3,0,0.3,2.3
E00070962,97.1,1.7,0.3,0.9,0
E00070963,94.9,3.6,0.4,1.1,0
E00070964,96.5,3.5,0,0,0
E00070965,94.4,5.2,0.3,0,0
E00070966,91.1,6.8,0,1.7,0.4
E00070967,96,3.2,0.8,0,0
