areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00075206,100,0,0,0
E00075207,98.2,0.9,0,0.9
E00075208,99.4,0.6,0,0
E00075210,95.9,1.6,0.8,1.6
E00075211,100,0,0,0
E00075212,97.3,1.3,0,1.3
E00075213,98.4,0,1.6,0
E00075214,97.8,2.2,0,0
E00075217,100,0,0,0
E00112689,100,0,0,0
E00112690,100,0,0,0
E00112692,97.5,2.5,0,0
E00112694,98.8,1.2,0,0
E00112857,96.8,0,1.6,1.6
E00112858,97.5,0.8,0.8,0.8
E00112860,97.3,1.8,0.9,0
E00112927,95.4,2.3,0.8,1.5
E00112928,98.2,0.9,0,0.9
E00112930,98.4,0.8,0,0.8
E00112931,90.1,1.9,0,8.1
E00112932,96.9,1.6,0.8,0.8
E00112934,99.2,0.8,0,0
E00112935,96.4,2.9,0,0.7
E00112936,97.5,1.5,0.5,0.5
E00112937,97.3,0.7,0,2
E00112938,91.2,5.3,0,3.5
E00112939,100,0,0,0
E00112940,96.8,1.6,0,1.6
E00112941,98.6,0.7,0,0.7
E00112942,99.2,0.8,0,0
E00112944,97.4,2.2,0,0.4
E00112950,97.8,1.1,0,1.1
E00112990,100,0,0,0
E00113186,98.8,1.2,0,0
E00113187,100,0,0,0
E00113188,98.1,0.6,0,1.3
E00113190,92.4,3,0.8,3.8
E00113191,100,0,0,0
E00113192,99.3,0.7,0,0
E00113194,97.6,1.6,0,0.8
E00113255,100,0,0,0
E00113256,96.8,1.1,0,2.1
E00113257,97.4,2.6,0,0
E00113350,98.3,0.8,0.8,0
E00113351,99.3,0,0,0.7
E00113352,98.9,0,0,1.1
E00113353,95.8,1.7,0.8,1.7
E00113354,98.4,1.6,0,0
E00113355,96.7,0.8,0,2.5
E00113356,95.7,0.7,1.4,2.1
E00113357,98.1,1.9,0,0
E00113358,96.8,0.8,0,2.4
E00113359,91.7,5,0.8,2.5
E00113360,98.2,0.9,0,0.9
E00113361,94.6,3.1,0.8,1.5
E00113362,97.6,1.6,0,0.8
E00113363,94.8,2.9,0.6,1.7
E00113364,97,2.2,0.7,0
E00113365,93.9,1.4,1.4,3.4
E00113366,95.9,0.8,1.7,1.7
E00113367,100,0,0,0
E00113368,95.1,2.8,0.7,1.4
E00113369,95.9,1.6,0,2.4
E00113456,94.6,2.7,1.6,1.1
E00113457,89.6,3,3,4.5
E00113458,92.2,0.9,1.7,5.2
E00113459,97,1.5,0.8,0.8
E00113460,89.6,2.1,4.2,4.2
E00113461,96.8,3.2,0,0
E00113462,91.3,3.2,0,5.6
E00113463,93.9,1.8,0.9,3.5
E00113531,93.2,0,0.8,5.9
E00113534,93.3,1.8,0.6,4.3
E00113535,90.5,3.4,0.9,5.2
E00113536,100,0,0,0
E00113537,100,0,0,0
E00113538,97.1,1,1,1
E00113539,98.3,0.8,0.8,0
E00113540,94.2,2.9,0,2.9
E00113541,94.7,0.8,0.8,3.8
E00113542,95.9,1.6,0,2.4
E00113543,96.2,1.9,0,1.9
E00113544,98.2,0,0.9,0.9
E00113545,84,3.8,5.7,6.6
E00113546,90.8,3.5,0.7,5
E00113547,90.3,0.7,2.2,6.7
E00113548,88.8,4.5,0.7,6
E00113549,93.5,1.6,0,4.9
E00113550,93.4,0.5,1.6,4.4
E00113551,95.1,1.8,1.2,1.8
E00113552,94.6,1.8,0,3.6
E00113553,96.7,0,0,3.3
E00113554,92.7,3.6,1.5,2.2
E00113555,90.4,0.7,2.7,6.2
E00113556,95.4,3.3,0,1.3
E00113557,96.2,0.8,0.8,2.3
E00113560,99.3,0,0,0.7
E00113561,96.1,2.9,0,1
E00113562,94.2,3.3,0.8,1.7
E00113563,99.1,0,0.9,0
E00113564,92.7,2.8,0.9,3.7
E00113565,98.3,0.8,0,0.8
E00113566,98,0,0,2
E00113567,93.4,1.5,0,5.1
E00113568,93.3,1.7,0,5
E00113569,91.8,4.1,0,4.1
E00113570,93.3,1.7,0.8,4.2
E00113571,100,0,0,0
E00113572,97.7,0.8,0.8,0.8
E00113573,97.2,0.6,0.6,1.7
E00113579,95.2,3.2,1.6,0
E00113580,93.7,3.2,0.8,2.4
E00113582,95.3,1.6,0,3.1
E00113583,99.2,0.8,0,0
E00113584,97.7,1.5,0,0.8
E00113585,97.7,1.5,0,0.8
E00113586,98.6,0,0,1.4
E00113587,95.9,0.8,0,3.3
E00113588,93.2,4.3,0,2.6
E00113589,95.5,2.6,0,1.9
E00113608,100,0,0,0
E00113609,100,0,0,0
E00113610,99.2,0,0,0.8
E00113611,97.8,2.2,0,0
E00113612,98.7,1.3,0,0
E00113613,98.4,1.6,0,0
E00113614,99.2,0,0.8,0
E00113617,95.8,1.4,0,2.8
E00113618,97.5,2.5,0,0
E00113620,97,1.7,0,1.3
E00113621,96.9,3.1,0,0
E00113623,97.7,2.3,0,0
E00113624,98.1,1.9,0,0
E00113626,100,0,0,0
E00113627,100,0,0,0
E00113630,98.3,1.1,0.6,0
E00113631,98.4,0.8,0.8,0
E00113632,97.5,1.9,0.6,0
E00113633,99.2,0,0,0.8
E00113634,98.5,1.5,0,0
E00113635,97.8,2.2,0,0
E00113636,100,0,0,0
E00113637,99.2,0.8,0,0
E00113638,96.6,2.5,0,0.8
E00113639,96.6,1.9,0,1.4
E00113640,96,2.4,0.8,0.8
E00113641,97.5,0.6,0,1.9
E00113642,95.5,2.3,0,2.3
E00113643,96.7,2.6,0,0.7
E00113644,96.2,2.4,0,1.4
E00113646,98.6,0.7,0,0.7
E00113647,96,2.4,1.6,0
E00113648,97.8,2.2,0,0
E00113649,98.5,1.5,0,0
E00113650,100,0,0,0
E00113651,97.3,2,0,0.7
E00113652,97.2,1.4,0,1.4
E00113653,100,0,0,0
E00113654,97.8,2.2,0,0
