areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00075206,0,5.2,70.7,24.1
E00075207,0,6.3,48.6,45
E00075208,1.1,7.9,34.5,56.5
E00075210,0,13.1,50,36.9
E00075211,1.8,8.9,58.9,30.4
E00075212,25.3,37.3,33.3,4
E00075213,1.6,8.7,30.2,59.5
E00075214,2.2,11.2,35.8,50.7
E00075217,5,25,40,30
E00112689,10.6,13.5,41.8,34
E00112690,14.1,6.3,57.7,21.8
E00112692,5,17.6,34.6,42.8
E00112694,4.5,12.5,26.1,56.8
E00112857,3.2,32.3,37.1,27.4
E00112858,6.6,17.2,37.7,38.5
E00112860,2.7,8,32.7,56.6
E00112927,1.5,42.3,44.6,11.5
E00112928,0.9,2.6,42.1,54.4
E00112930,4,8.7,35.7,51.6
E00112931,27.2,21,35.8,16
E00112932,0,30.7,51.2,18.1
E00112934,23.8,12.3,46.7,17.2
E00112935,1.4,29,55.1,14.5
E00112936,7.4,16.8,32.2,43.6
E00112937,23.8,29.9,36.1,10.2
E00112938,24.6,29.8,17.5,28.1
E00112939,4.1,14,31.6,50.3
E00112940,24.2,32.3,31.5,12.1
E00112941,16.4,15,55.7,12.9
E00112942,1.5,14.5,24.4,59.5
E00112944,15.7,31.3,35.7,17.4
E00112950,4.3,21.6,36.2,37.8
E00112990,3.5,15.5,35.2,45.8
E00113186,14,21.3,50,14.6
E00113187,9.2,31.3,31.3,28.2
E00113188,5.1,20.4,39.5,35
E00113190,3.1,13.7,29,54.2
E00113191,4.8,18.4,34.7,42.2
E00113192,4.3,10.6,39,46.1
E00113194,16.4,18.9,37.7,27
E00113255,1.7,59.5,31,7.8
E00113256,10.6,10.6,29.8,48.9
E00113257,0.9,25.2,56.5,17.4
E00113350,1.7,35.6,56.8,5.9
E00113351,0.7,39.7,43,16.6
E00113352,38.9,46.3,8.4,6.3
E00113353,3.3,35.8,55.8,5
E00113354,0,45.7,43.4,10.9
E00113355,0.8,38.5,52.5,8.2
E00113356,0,28.2,54.9,16.9
E00113357,0,48.6,44.9,6.5
E00113358,1.6,56.6,33.6,8.2
E00113359,0.8,60,32.5,6.7
E00113360,0,23.2,64.3,12.5
E00113361,0.8,63.1,30,6.2
E00113362,0,45.9,41,13.1
E00113363,7.5,22,69.9,0.6
E00113364,7.3,18.2,69.3,5.1
E00113365,21.7,43.4,32.2,2.8
E00113366,0,20.7,56.2,23.1
E00113367,0.8,5,77.5,16.7
E00113368,0,8.3,77.1,14.6
E00113369,12.1,1.6,84.7,1.6
E00113456,10.9,10.9,61.4,16.8
E00113457,6.7,46.3,43.3,3.7
E00113458,30.8,30.8,35.9,2.6
E00113459,10.5,19.5,45.1,24.8
E00113460,7.2,75.3,13.4,4.1
E00113461,0.8,3.2,50.8,45.2
E00113462,13.9,34.4,38.5,13.1
E00113463,29.3,45.7,21.6,3.4
E00113531,25.2,27.7,39.5,7.6
E00113534,7.9,38.8,30.3,23
E00113535,1.7,40.2,49.6,8.5
E00113536,5.3,58,29,7.6
E00113537,14.5,69.7,6.6,9.2
E00113538,1,8.9,50.5,39.6
E00113539,18.5,21,55.5,5
E00113540,1,15.5,55.3,28.2
E00113541,6.9,16,51.1,26
E00113542,4.8,34.9,43.7,16.7
E00113543,1,41.3,41.3,16.3
E00113544,11.4,21.1,57,10.5
E00113545,4.9,39.2,49,6.9
E00113546,15.2,51.4,29.7,3.6
E00113547,40.3,41,17.2,1.5
E00113548,26.8,54.3,18.1,0.7
E00113549,6.6,69.4,20.7,3.3
E00113550,1.6,32.8,43.2,22.4
E00113551,0.6,8.8,23.8,66.9
E00113552,0.9,12.5,44.6,42
E00113553,3.3,15.1,46.1,35.5
E00113554,10.2,38,36.5,15.3
E00113555,26,33.6,35.6,4.8
E00113556,2,20.4,35.5,42.1
E00113557,14.6,41.5,37.7,6.2
E00113560,8.3,40.3,41.7,9.7
E00113561,2.9,14.3,39,43.8
E00113562,0,14.9,38.8,46.3
