areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00075206,34.5,65.5
E00075207,34.2,65.8
E00075208,27.8,72.2
E00075210,27.1,72.9
E00075211,31.2,68.8
E00075212,33.3,66.7
E00075213,31.1,68.9
E00075214,32.4,67.6
E00075217,32.2,67.8
E00112689,31,69
E00112690,38.5,61.5
E00112692,35.3,64.7
E00112694,36.9,63.1
E00112857,30.5,69.5
E00112858,27.2,72.8
E00112860,30.9,69.1
E00112927,36.1,63.9
E00112928,32.8,67.2
E00112930,35.2,64.8
E00112931,33.8,66.2
E00112932,29.1,70.9
E00112934,35.3,64.7
E00112935,35,65
E00112936,28.5,71.5
E00112937,45.1,54.9
E00112938,32.7,67.3
E00112939,36.2,63.8
E00112940,33.3,66.7
E00112941,32.2,67.8
E00112942,29,71
E00112944,28.4,71.6
E00112950,34.5,65.5
E00112990,34.1,65.9
E00113186,28,72
E00113187,33.5,66.5
E00113188,35.9,64.1
E00113190,31.3,68.7
E00113191,27.8,72.2
E00113192,32,68
E00113194,28.9,71.1
E00113255,40,60
E00113256,28.9,71.1
E00113257,31,69
E00113350,28,72
E00113351,33.1,66.9
E00113352,20,80
E00113353,26.7,73.3
E00113354,40.4,59.6
E00113355,33.9,66.1
E00113356,30.1,69.9
E00113357,26.9,73.1
E00113358,26.4,73.6
E00113359,39.3,60.7
E00113360,29.8,70.2
E00113361,29.8,70.2
E00113362,30.7,69.3
E00113363,24.4,75.6
E00113364,32.5,67.5
E00113365,30.7,69.3
E00113366,32.9,67.1
E00113367,33,67
E00113368,32.9,67.1
E00113369,31.8,68.2
E00113456,32.1,67.9
E00113457,33.6,66.4
E00113458,34.3,65.7
E00113459,29.6,70.4
E00113460,40.2,59.8
E00113461,30.8,69.2
E00113462,30.6,69.4
E00113463,38.5,61.5
E00113531,27.2,72.8
E00113534,28.7,71.3
E00113535,26.4,73.6
E00113536,30.5,69.5
E00113537,50,50
E00113538,29.8,70.2
E00113539,29.3,70.7
E00113540,26,74
E00113541,28.1,71.9
E00113542,35.3,64.7
E00113543,28.3,71.7
E00113544,27.2,72.8
E00113545,30.2,69.8
E00113546,21,79
E00113547,25.6,74.4
E00113548,33.5,66.5
E00113549,32.8,67.2
E00113550,28.7,71.3
E00113551,31,69
E00113552,29.9,70.1
E00113553,27.7,72.3
E00113554,27.8,72.2
E00113555,23.3,76.7
E00113556,26.6,73.4
E00113557,22.3,77.7
E00113560,21.4,78.6
E00113561,32.2,67.8
E00113562,32.6,67.4
E00113563,32.7,67.3
E00113564,25.3,74.7
E00113565,31.8,68.2
E00113566,25.3,74.7
E00113567,28.6,71.4
E00113568,19.2,80.8
E00113569,21.1,78.9
E00113570,26.6,73.4
E00113571,31.3,68.7
E00113572,24.8,75.2
