areacd,disability_3a-001,disability_3a-002
E00075206,19.2,80.8
E00075207,11.8,88.2
E00075208,11.1,88.9
E00075210,14,86
E00075211,14.3,85.7
E00075212,23.8,76.2
E00075213,13,87
E00075214,11.3,88.7
E00075217,11.6,88.4
E00112689,12.1,87.9
E00112690,17.4,82.6
E00112692,11.2,88.8
E00112694,14.4,85.6
E00112857,12,88
E00112858,9.4,90.6
E00112860,10.5,89.5
E00112927,21.2,78.8
E00112928,12,88
E00112930,22,78
E00112931,18.8,81.2
E00112932,9.5,90.5
E00112934,13.9,86.1
E00112935,17.6,82.4
E00112936,13.1,86.9
E00112937,22.3,77.7
E00112938,23.1,76.9
E00112939,11.8,88.2
E00112940,15.4,84.6
E00112941,26.5,73.5
E00112942,10.4,89.6
E00112944,17.1,82.9
E00112950,17,83
E00112990,21.6,78.4
E00113186,26.3,73.7
E00113187,16.8,83.2
E00113188,19.4,80.6
E00113190,17.1,82.9
E00113191,27.7,72.3
E00113192,20,80
E00113194,27.1,72.9
E00113255,21.9,78.1
E00113256,11.2,88.8
E00113257,15.2,84.8
E00113350,22.8,77.2
E00113351,18.6,81.4
E00113352,35.7,64.3
E00113353,22.3,77.7
E00113354,22,78
E00113355,20.4,79.6
E00113356,17.1,82.9
E00113357,24.2,75.8
E00113358,20.2,79.8
E00113359,18.3,81.7
E00113360,14.7,85.3
E00113361,17.8,82.2
E00113362,15.5,84.5
E00113363,13.5,86.5
E00113364,21.8,78.2
E00113365,17,83
E00113366,16.3,83.7
E00113367,15.4,84.6
E00113368,15.5,84.5
E00113369,18.9,81.1
E00113456,24.7,75.3
E00113457,17.5,82.5
E00113458,20.1,79.9
E00113459,17.2,82.8
E00113460,15.8,84.2
E00113461,17.7,82.3
E00113462,20.6,79.4
E00113463,26.5,73.5
E00113531,13.3,86.7
E00113534,18.3,81.7
E00113535,13.2,86.8
E00113536,30.4,69.6
E00113537,35.7,64.3
E00113538,14,86
E00113539,26.8,73.2
E00113540,14,86
E00113541,12.2,87.8
E00113542,17.3,82.7
E00113543,21.8,78.2
E00113544,13.7,86.3
E00113545,12,88
E00113546,18.8,81.3
E00113547,16,84
E00113548,12.3,87.7
E00113549,16.4,83.6
E00113550,13.1,86.9
E00113551,11.3,88.7
E00113552,14.4,85.6
E00113553,11.8,88.2
E00113554,13.1,86.9
E00113555,10.8,89.2
E00113556,7.9,92.1
E00113557,13.3,86.7
E00113560,12.9,87.1
E00113561,12.6,87.4
E00113562,10.2,89.8
E00113563,19.7,80.3
E00113564,17.3,82.7
E00113565,28.8,71.2
E00113566,10.8,89.2
E00113567,10.5,89.5
E00113568,15.9,84.1
E00113569,15.3,84.7
E00113570,14.7,85.3
E00113571,36.5,63.5
E00113572,19.8,80.2
E00113573,12.6,87.4
E00113579,15.5,84.5
E00113580,11.1,88.9
E00113582,22.6,77.4
E00113583,20.4,79.6
E00113584,25,75
E00113585,28.5,71.5
E00113586,24.7,75.3
E00113587,30.1,69.9
E00113588,22.7,77.3
E00113589,23.8,76.2
E00113608,9.2,90.8
E00113609,13.8,86.2
E00113610,12.9,87.1
E00113611,15.1,84.9
E00113612,18.2,81.8
E00113613,19.3,80.7
E00113614,18.4,81.6
E00113617,15.3,84.7
E00113618,18.3,81.7
E00113620,13.3,86.7
E00113621,15.7,84.3
E00113623,22.4,77.6
E00113624,16.7,83.3
E00113626,23.3,76.7
E00113627,13,87
E00113630,17.7,82.3
E00113631,20.4,79.6
E00113632,17.4,82.6
E00113633,14,86
E00113634,14.9,85.1
E00113635,16.3,83.8
E00113636,16.9,83.1
E00113637,8.4,91.6
E00113638,14.9,85.1
E00113639,17,83
E00113640,12.9,87.1
E00113641,22.4,77.6
E00113642,25,75
E00113643,18,82
E00113644,19.3,80.7
E00113646,21.8,78.2
E00113647,20.9,79.1
E00113648,14.5,85.5
E00113649,15.7,84.3
E00113650,30.1,69.9
E00113651,21.2,78.8
E00113652,24.9,75.1
E00113653,13.7,86.3
E00113654,12.6,87.4
E00113655,20.3,79.7
E00113656,17.5,82.5
E00113657,18.1,81.9
E00113658,33.9,66.1
E00113659,15.7,84.3
E00113660,15,85
E00113661,15.1,84.9
E00113662,19.7,80.3
E00113663,17.7,82.3
E00113664,14.6,85.4
E00113665,17.3,82.7
E00113666,18.8,81.3
E00113667,19.5,80.5
E00113668,15.7,84.3
E00113669,18.8,81.2
E00113670,15.9,84.1
E00113671,27.7,72.3
E00113672,18.5,81.5
E00113673,14.7,85.3
E00113674,14.6,85.4
E00113675,12.8,87.2
E00113676,34.7,65.3
E00113677,17.1,82.9
E00113678,21,79
E00113679,19.9,80.1
E00113680,20.5,79.5
E00113681,28.3,71.7
E00113682,23,77
E00113683,14.9,85.1
E00113684,21.9,78.1
E00113685,15.2,84.8
E00113687,16.9,83.1
E00113688,22.2,77.8
E00113690,17.1,82.9
E00113691,19.1,80.9
E00113692,20.5,79.5
E00113693,11.7,88.3
E00113694,13.5,86.5
E00113695,9.2,90.8
E00113696,12.8,87.2
E00113697,18.8,81.2
E00113698,13.8,86.2
E00113699,11.3,88.8
E00113700,11.6,88.4
E00113701,15.9,84.1
E00113702,12,88
E00113703,12.6,87.4
E00113704,11.2,88.8
E00113705,22.7,77.3
E00113706,15,85
E00113707,16,84
E00113708,11.7,88.3
E00113709,18,82
E00113710,17.2,82.8
E00113711,23.2,76.8
E00113712,9,91
E00113713,11.7,88.3
E00113714,16.8,83.2
E00113715,15.6,84.4
E00113716,19.5,80.5
E00113717,13.1,86.9
E00113718,20.3,79.7
E00113719,11.7,88.3
E00113720,7.2,92.8
E00113721,19.9,80.1
E00113722,17.2,82.8
E00113723,14.9,85.1
E00113724,32.7,67.3
E00113725,16.8,83.2
E00113726,19,81
E00113727,16.6,83.4
E00113728,17.9,82.1
E00113729,22.6,77.4
E00113730,18.2,81.8
E00113731,27,73
E00113732,21.1,78.9
E00113733,24,76
E00113734,18.9,81.1
E00113735,18.1,81.9
E00113737,18.4,81.6
E00113738,25.7,74.3
E00113740,15.3,84.7
E00113741,16.7,83.3
E00113742,18.8,81.2
E00113743,18,82
E00113745,17,83
E00113746,23.8,76.2
E00113747,15.7,84.3
E00113748,17.9,82.1
E00113749,24.4,75.6
E00113750,33,67
E00113751,27.8,72.2
E00113752,10.9,89.1
E00113753,18,82
E00113754,16.2,83.8
E00113755,9.4,90.6
E00113756,13.6,86.4
E00113757,15.8,84.2
E00113758,23.4,76.6
E00113759,19.8,80.2
E00113760,16.5,83.5
E00113762,18.9,81.1
E00113763,16.1,83.9
E00113764,17.1,82.9
E00113766,8.3,91.7
E00113767,8.6,91.4
E00113768,14.1,85.9
E00113769,15.5,84.5
E00113771,11.6,88.4
E00113774,12.4,87.6
E00113775,16.7,83.3
E00113776,12.2,87.8
E00113778,11,89
E00113779,10,90
E00113780,22.7,77.3
E00113781,10.7,89.3
E00113782,21.9,78.1
E00113783,12.7,87.3
E00113784,14.3,85.7
E00113785,16.6,83.4
E00113786,24.9,75.1
E00113787,21.1,78.9
E00113788,16.4,83.6
E00113789,21.1,78.9
E00113790,22.8,77.2
E00113791,26.6,73.4
E00113792,16.4,83.6
E00113793,14.5,85.5
E00113794,9.5,90.5
E00113795,18.7,81.3
E00113796,18.1,81.9
E00113797,11.8,88.2
E00113798,20.4,79.6
E00113799,18.2,81.8
E00113800,14,86
E00113801,20.1,79.9
E00113802,18.6,81.4
E00113803,20.5,79.5
E00113804,16.6,83.4
E00113805,21,79
E00113806,13.2,86.8
E00113807,19,81
E00113808,20.3,79.7
E00113809,16.6,83.4
E00113810,15.2,84.8
E00113811,35,65
E00113812,22.3,77.7
E00113813,15.5,84.5
E00113814,16.3,83.7
E00113815,19.1,80.9
E00113816,18.4,81.6
E00113817,14,86
E00113818,17.9,82.1
E00113819,12,88
E00113820,17.3,82.7
E00113821,12.9,87.1
E00113822,18.5,81.5
E00113823,11.9,88.1
E00113824,13.4,86.6
E00113825,24.2,75.8
E00113826,16.3,83.7
E00113827,21.9,78.1
E00113828,22.9,77.1
E00113829,18.7,81.3
E00113830,19.8,80.2
E00113831,14.5,85.5
E00113832,22.2,77.8
E00113833,16.7,83.3
E00113834,14.7,85.3
E00113835,16,84
E00113836,17.8,82.2
E00113837,15.3,84.7
E00113838,16.2,83.8
E00113839,15.6,84.4
E00113840,14.7,85.3
