areacd,in_full_time_education-001,in_full_time_education-002
E00075206,15.6,84.4
E00075207,19.3,80.7
E00075208,22,78
E00075210,14.7,85.3
E00075211,19.3,80.7
E00075212,19.6,80.4
E00075213,20.8,79.2
E00075214,23.7,76.3
E00075217,14.5,85.5
E00112689,17.9,82.1
E00112690,21.2,78.8
E00112692,15.1,84.9
E00112694,14.8,85.2
E00112857,13.7,86.3
E00112858,13.7,86.3
E00112860,21.5,78.5
E00112927,16.9,83.1
E00112928,15.8,84.2
E00112930,14.3,85.7
E00112931,12,88
E00112932,13.1,86.9
E00112934,14.1,85.9
E00112935,15.6,84.4
E00112936,15.9,84.1
E00112937,4.1,95.9
E00112938,7.4,92.6
E00112939,17.9,82.1
E00112940,13,87
E00112941,18.7,81.3
E00112942,17.1,82.9
E00112944,12.3,87.7
E00112950,14.9,85.1
E00112990,11.7,88.3
E00113186,16.8,83.2
E00113187,12.1,87.9
E00113188,11.3,88.7
E00113190,11.2,88.8
E00113191,8.1,91.9
E00113192,14.5,85.5
E00113194,18,82
E00113255,6.2,93.8
E00113256,19.5,80.5
E00113257,17.1,82.9
E00113350,5.9,94.1
E00113351,15.9,84.1
E00113352,5.4,94.6
E00113353,17.3,82.7
E00113354,6.7,93.3
E00113355,14.5,85.5
E00113356,13.8,86.2
E00113357,13.7,86.3
E00113358,9.2,90.8
E00113359,12.9,87.1
E00113360,17.1,82.9
E00113361,8.9,91.1
E00113362,15.6,84.4
E00113363,21.4,78.6
E00113364,23.4,76.6
E00113365,11.5,88.5
E00113366,15.9,84.1
E00113367,17.9,82.1
E00113368,23.6,76.4
E00113369,24.1,75.9
E00113456,16.6,83.4
E00113457,26.1,73.9
E00113458,22.8,77.2
E00113459,17.2,82.8
E00113460,32.1,67.9
E00113461,13.9,86.1
E00113462,19.9,80.1
E00113463,21.9,78.1
E00113531,17.1,82.9
E00113534,13.7,86.3
E00113535,16.3,83.7
E00113536,8.1,91.9
E00113537,0.9,99.1
E00113538,16.4,83.6
E00113539,16.9,83.1
E00113540,17.4,82.6
E00113541,22.9,77.1
E00113542,17.5,82.5
E00113543,15.7,84.3
E00113544,17.1,82.9
E00113545,22.2,77.8
E00113546,14.8,85.2
E00113547,13.2,86.8
E00113548,20,80
E00113549,15.7,84.3
E00113550,23.4,76.6
E00113551,23.8,76.2
E00113552,13,87
E00113553,20.8,79.2
E00113554,16.2,83.8
E00113555,18.2,81.8
E00113556,21.7,78.3
E00113557,18.1,81.9
E00113560,20.1,79.9
E00113561,17.1,82.9
E00113562,20.8,79.2
E00113563,18.6,81.4
E00113564,14.9,85.1
E00113565,11.7,88.3
E00113566,19.8,80.2
E00113567,19.2,80.8
E00113568,5.6,94.4
E00113569,16.7,83.3
E00113570,18.6,81.4
E00113571,6.3,93.8
E00113572,18.1,81.9
E00113573,21,79
E00113579,18.7,81.3
E00113580,18.1,81.9
E00113582,12,88
E00113583,16.6,83.4
E00113584,8.5,91.5
E00113585,10.8,89.2
E00113586,11,89
E00113587,18.9,81.1
E00113588,26.9,73.1
E00113589,29.5,70.5
E00113608,19.4,80.6
E00113609,16,84
E00113610,17.7,82.3
E00113611,15.9,84.1
E00113612,17.3,82.7
E00113613,15.5,84.5
E00113614,19.5,80.5
E00113617,13.3,86.7
E00113618,12,88
E00113620,16.9,83.1
E00113621,18.7,81.3
E00113623,12.6,87.4
E00113624,10.6,89.4
E00113626,10.1,89.9
E00113627,9.2,90.8
E00113630,17.6,82.4
E00113631,14.1,85.9
E00113632,21,79
E00113633,13.2,86.8
E00113634,15.5,84.5
E00113635,20.2,79.8
E00113636,11.7,88.3
E00113637,15.8,84.2
E00113638,24.2,75.8
E00113639,17.1,82.9
E00113640,18.8,81.3
E00113641,18.4,81.6
E00113642,17.8,82.2
E00113643,22.9,77.1
E00113644,14,86
E00113646,18.5,81.5
E00113647,22.3,77.7
E00113648,23,77
E00113649,16.4,83.6
E00113650,12.4,87.6
E00113651,15.4,84.6
E00113652,23.1,76.9
E00113653,18.7,81.3
E00113654,14.1,85.9
E00113655,10.4,89.6
E00113656,12.4,87.6
E00113657,20.3,79.7
E00113658,13.9,86.1
E00113659,14.6,85.4
E00113660,15.4,84.6
E00113661,11.7,88.3
E00113662,13.5,86.5
E00113663,10,90
E00113664,13.5,86.5
E00113665,14.1,85.9
E00113666,12.8,87.2
E00113667,17.9,82.1
E00113668,14.7,85.3
E00113669,16.4,83.6
E00113670,17.5,82.5
E00113671,16.8,83.2
E00113672,13.1,86.9
E00113673,10.1,89.9
E00113674,11.3,88.7
E00113675,12.8,87.2
E00113676,9.6,90.4
E00113677,9,91
E00113678,21.8,78.2
E00113679,14.6,85.4
E00113680,17.1,82.9
E00113681,10.6,89.4
E00113682,17.9,82.1
E00113683,21.9,78.1
E00113684,18.4,81.6
E00113685,15,85
E00113687,8.3,91.7
E00113688,13.4,86.6
E00113690,21.7,78.3
E00113691,17.1,82.9
E00113692,13.9,86.1
E00113693,22.3,77.7
E00113694,18.2,81.8
E00113695,26,74
E00113696,23.1,76.9
E00113697,19.5,80.5
E00113698,19,81
E00113699,22.8,77.2
E00113700,14.1,85.9
E00113701,13.7,86.3
E00113702,15.3,84.7
E00113703,22.5,77.5
E00113704,19.5,80.5
E00113705,15.7,84.3
E00113706,16.8,83.2
E00113707,15.2,84.8
E00113708,19.9,80.1
E00113709,17.4,82.6
E00113710,12.8,87.2
E00113711,11.4,88.6
E00113712,19.5,80.5
E00113713,15.2,84.8
E00113714,18.7,81.3
E00113715,19.3,80.7
E00113716,18.9,81.1
E00113717,15,85
E00113718,18.7,81.3
E00113719,10.3,89.7
E00113720,14.6,85.4
E00113721,12.2,87.8
E00113722,15.1,84.9
E00113723,19.7,80.3
E00113724,11.6,88.4
E00113725,19.2,80.8
E00113726,18.1,81.9
E00113727,19.6,80.4
E00113728,13.7,86.3
E00113729,12.2,87.8
E00113730,13.9,86.1
E00113731,18.3,81.7
E00113732,29.7,70.3
E00113733,27.6,72.4
E00113734,24,76
E00113735,20.4,79.6
E00113737,16.2,83.8
E00113738,14.9,85.1
E00113740,17.6,82.4
E00113741,16.8,83.2
E00113742,16.4,83.6
E00113743,17.9,82.1
E00113745,18.9,81.1
E00113746,18.2,81.8
E00113747,18.5,81.5
E00113748,21.6,78.4
E00113749,16.8,83.2
E00113750,13,87
E00113751,15.4,84.6
E00113752,21.7,78.3
E00113753,13.6,86.4
E00113754,16.4,83.6
E00113755,13.2,86.8
E00113756,12,88
E00113757,9.2,90.8
E00113758,18.5,81.5
E00113759,14.1,85.9
E00113760,20,80
E00113762,19.8,80.2
E00113763,20.5,79.5
E00113764,17.4,82.6
E00113766,17.7,82.3
E00113767,20.1,79.9
E00113768,16.9,83.1
E00113769,7.7,92.3
E00113771,16.6,83.4
E00113774,18.3,81.7
E00113775,16.8,83.2
E00113776,17.6,82.4
E00113778,31.4,68.6
E00113779,23.1,76.9
E00113780,9.5,90.5
