areacd,sex-001,sex-002
E00075206,51.9,48.1
E00075207,46.8,53.2
E00075208,48.5,51.5
E00075210,50.3,49.7
E00075211,50.3,49.7
E00075212,47.5,52.5
E00075213,49.8,50.2
E00075214,54.3,45.7
E00075217,42.4,57.6
E00112689,47.4,52.6
E00112690,48.5,51.5
E00112692,51.1,48.9
E00112694,50.8,49.2
E00112857,48.8,51.2
E00112858,51.2,48.8
E00112860,53.9,46.1
E00112927,53.8,46.2
E00112928,49.4,50.6
E00112930,51.2,48.8
E00112931,51,49
E00112932,51.9,48.1
E00112934,50.8,49.2
E00112935,55.9,44.1
E00112936,49.6,50.4
E00112937,56.3,43.8
E00112938,53.6,46.4
E00112939,53.9,46.1
E00112940,52.9,47.1
E00112941,54.1,45.9
E00112942,49.8,50.2
E00112944,51.9,48.1
E00112950,50,50
E00112990,48.7,51.3
E00113186,52.6,47.4
E00113187,50.8,49.2
E00113188,52.2,47.8
E00113190,49.6,50.4
E00113191,47.3,52.7
E00113192,49.3,50.7
E00113194,54.9,45.1
E00113255,51.4,48.6
E00113256,48.1,51.9
E00113257,52.5,47.5
E00113350,51.6,48.4
E00113351,52.1,47.9
E00113352,40.7,59.3
E00113353,50.4,49.6
E00113354,54.3,45.7
E00113355,52.6,47.4
E00113356,55.5,44.5
E00113357,49.3,50.7
E00113358,51.8,48.2
E00113359,51.2,48.8
E00113360,51.3,48.7
E00113361,51.3,48.7
E00113362,51.7,48.3
E00113363,49.4,50.6
E00113364,51.9,48.1
E00113365,52.2,47.8
E00113366,48.8,51.2
E00113367,51.9,48.1
E00113368,52.3,47.7
E00113369,54,46
E00113456,45.5,54.5
E00113457,51,49
E00113458,53,47
E00113459,51.2,48.8
E00113460,54.6,45.4
E00113461,49.2,50.8
E00113462,49.7,50.3
E00113463,54.7,45.3
E00113531,50.9,49.1
E00113534,50,50
E00113535,50.5,49.5
E00113536,55.6,44.4
E00113537,54.8,45.2
E00113538,49,51
E00113539,51.1,48.9
E00113540,51,49
E00113541,50.3,49.7
E00113542,47.9,52.1
E00113543,54.4,45.6
E00113544,48.7,51.3
E00113545,52.9,47.1
E00113546,48.3,51.7
E00113547,47.5,52.5
E00113548,52,48
E00113549,58.1,41.9
E00113550,52.1,47.9
E00113551,52.8,47.2
E00113552,50.7,49.3
E00113553,52.1,47.9
E00113554,50.3,49.7
E00113555,52.1,47.9
E00113556,50.8,49.2
E00113557,53.9,46.1
E00113560,52.8,47.2
E00113561,49.6,50.4
E00113562,50.8,49.2
E00113563,50.5,49.5
E00113564,55.1,44.9
E00113565,58.7,41.3
E00113566,47.4,52.6
E00113567,53.2,46.8
E00113568,46.4,53.6
E00113569,50.4,49.6
E00113570,51.4,48.6
E00113571,51.7,48.3
E00113572,49.7,50.3
E00113573,50.5,49.5
E00113579,49.1,50.9
E00113580,48.2,51.8
E00113582,51.7,48.3
E00113583,50,50
E00113584,50,50
E00113585,53,47
E00113586,55.9,44.1
E00113587,51.2,48.8
E00113588,55,45
E00113589,52.8,47.2
E00113608,52.9,47.1
E00113609,49.8,50.2
E00113610,54,46
E00113611,49.4,50.6
E00113612,53.3,46.7
E00113613,50.5,49.5
E00113614,50.7,49.3
E00113617,50.8,49.2
E00113618,49.8,50.2
E00113620,55.5,44.5
E00113621,50.2,49.8
E00113623,50.3,49.7
E00113624,49.4,50.6
E00113626,50.9,49.1
E00113627,51.9,48.1
E00113630,52.6,47.4
E00113631,48.2,51.8
E00113632,51.5,48.5
E00113633,50.2,49.8
E00113634,49,51
E00113635,53.1,46.9
E00113636,46.6,53.4
E00113637,53.7,46.3
E00113638,51.7,48.3
