areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00075206,6,20.7,73.3
E00075207,3.6,19.8,76.6
E00075208,2.8,17.2,80
E00075210,5.6,25.8,68.5
E00075211,3.6,14.3,82.1
E00075212,0,30.8,69.2
E00075213,3.2,20.6,76.2
E00075214,9.6,14.8,75.6
E00075217,6.7,36.7,56.7
E00112689,0,21.3,78.7
E00112690,4.3,22.1,73.6
E00112692,1.9,26.4,71.7
E00112694,2.4,30.6,67.1
E00112857,6.5,30.6,62.9
E00112858,2.5,19.3,78.2
E00112860,1.8,20.7,77.5
E00112927,3.1,24.4,72.5
E00112928,5.2,19,75.9
E00112930,4,30.6,65.3
E00112931,4.4,52.5,43.1
E00112932,0,32.3,67.7
E00112934,3.3,37.7,59
E00112935,3.6,28.8,67.6
E00112936,1.5,25.9,72.6
E00112937,0,56.5,43.5
E00112938,6,42.7,51.3
E00112939,0.6,23.4,76
E00112940,4.8,40.5,54.8
E00112941,3.5,27.1,69.4
E00112942,3.1,18.3,78.6
E00112944,2.6,39.1,58.3
E00112950,3.3,22.4,74.3
E00112990,14.2,23.4,62.4
E00113186,5,46.9,48.1
E00113187,2,37.1,60.9
E00113188,4.5,34.8,60.6
E00113190,12.2,19.1,68.7
E00113191,6.8,23.1,70.1
E00113192,7.2,24.6,68.1
E00113194,5.7,25.2,69.1
E00113255,4.3,33.3,62.4
E00113256,7.5,19.4,73.1
E00113257,5.2,23.3,71.6
E00113350,3.4,34.7,61.9
E00113351,5.3,27.8,66.9
E00113352,1.1,68.8,30.1
E00113353,7.4,30.6,62
E00113354,0,27.9,72.1
E00113355,4.1,28.7,67.2
E00113356,7.6,26.4,66
E00113357,1.9,28.6,69.5
E00113358,3.3,35.8,61
E00113359,5.1,32.2,62.7
E00113360,6.3,26.1,67.6
E00113361,4.6,31.5,63.8
E00113362,4.8,33.6,61.6
E00113363,2.9,31.4,65.7
E00113364,2.3,23.7,74
E00113365,2,40.8,57.1
E00113366,4.9,20.3,74.8
E00113367,6.7,15.8,77.5
E00113368,6,21.9,72.2
E00113369,6.5,29.8,63.7
E00113456,1.6,26.6,71.7
E00113457,3.7,29.6,66.7
E00113458,5.9,38.1,55.9
E00113459,5.3,32.3,62.4
E00113460,1,20.6,78.4
E00113461,2.5,17.2,80.3
E00113462,6.5,33.1,60.5
E00113463,5.2,47.4,47.4
E00113531,1.7,30.5,67.8
E00113534,4.2,27.3,68.5
E00113535,5.1,17.1,77.8
E00113536,3.1,53.5,43.3
E00113537,0,50,50
E00113538,4.9,25.2,69.9
E00113539,2.5,31.7,65.8
E00113540,1.9,12.5,85.6
E00113541,6.8,19.7,73.5
E00113542,2.5,33.1,64.5
E00113543,3.8,28.6,67.6
E00113544,4.5,28.2,67.3
E00113545,5,23.8,71.3
E00113546,5,34,61
E00113547,2.3,55.7,42
E00113548,2.2,39.6,58.2
E00113549,2.5,43,54.5
E00113550,4.9,21.3,73.8
E00113551,1.2,9.8,89
E00113552,5.6,14.8,79.6
E00113553,3.2,15.6,81.2
E00113554,3.6,27.3,69.1
E00113555,2.7,38.8,58.5
E00113556,6,15.2,78.8
E00113557,2.3,29.5,68.2
E00113560,3.5,27.8,68.8
E00113561,3,15.8,81.2
E00113562,4.1,20.7,75.2
E00113563,6.3,15.2,78.6
E00113564,0.9,27.3,71.8
E00113565,0,28.3,71.7
E00113566,3.8,26.9,69.2
E00113567,3,29.6,67.4
E00113568,0,46.7,53.3
E00113569,2,31.6,66.3
E00113570,7.6,28.8,63.6
E00113571,5.3,47.3,47.3
E00113572,4.8,23.2,72
E00113573,4.5,24,71.5
E00113579,7.2,20.8,72
E00113580,2.5,25.4,72.1
E00113582,4.7,19.7,75.6
E00113583,4.5,25,70.5
E00113584,2.3,29.5,68.2
E00113585,5.3,42.9,51.9
E00113586,2.8,35.9,61.4
E00113587,3.3,36.9,59.8
E00113588,3.4,25.4,71.2
E00113589,4.5,18.2,77.3
E00113608,1.5,19.1,79.4
E00113609,3.9,31.5,64.6
E00113610,3.8,23.7,72.5
E00113611,6.2,16.2,77.7
E00113612,1.9,35,63.1
E00113613,4,24.6,71.4
E00113614,3.1,31.3,65.6
E00113617,3.4,40,56.6
E00113618,4.3,27.4,68.4
E00113620,1.3,26.6,72.2
E00113621,4.5,30.3,65.2
E00113623,5.5,23.4,71.1
E00113624,4.4,29.4,66.3
E00113626,3.9,26,70.1
E00113627,6.7,14.6,78.7
E00113630,3.4,28.1,68.5
E00113631,3.8,34.4,61.8
E00113632,6.9,21.9,71.3
E00113633,7.8,25,67.2
E00113634,0.7,24.1,75.2
E00113635,1.5,20.7,77.8
E00113636,6,30.8,63.2
E00113637,4.7,26.4,69
E00113638,0.8,22.8,76.4
E00113639,8.5,32.2,59.2
E00113640,6.6,25.4,68
E00113641,6.9,24.4,68.8
E00113642,4.1,25.3,70.6
E00113643,4.7,20.7,74.7
E00113644,6.3,35.7,58
E00113646,3.5,40.8,55.6
E00113647,4.8,17.5,77.8
E00113648,2.8,28.3,68.9
E00113649,2.2,25.4,72.5
E00113650,3.3,48.3,48.3
E00113651,3.3,27.8,68.9
E00113652,3.5,29.6,66.9
E00113653,1.5,36.9,61.5
E00113654,3.7,18.5,77.8
E00113655,0,37.4,62.6
E00113656,0.8,55.1,44.1
E00113657,2,25.2,72.8
E00113658,2.4,48.4,49.2
E00113659,0,36.4,63.6
E00113660,3.2,23.4,73.4
E00113661,0.8,34.8,64.4
E00113662,0,43.2,56.8
E00113663,2.4,26.2,71.4
E00113664,3.4,14.5,82.1
E00113665,0,21.4,78.6
E00113666,2.2,21.6,76.1
E00113667,3.2,24,72.7
E00113668,6.1,22.2,71.7
E00113669,5.8,28.8,65.4
E00113670,4.5,25.8,69.7
E00113671,3.6,36.1,60.2
E00113672,3.8,25,71.2
E00113673,1.6,37.4,61
E00113674,3.4,24,72.6
E00113675,3.8,25.2,71
E00113676,5.3,33.8,60.9
E00113677,6.3,23.1,70.6
E00113678,5.8,36.4,57.9
E00113679,1.4,38.6,60
E00113680,6,22.6,71.4
E00113681,5.3,43.4,51.3
E00113682,0,46.6,53.4
E00113683,4.9,18.8,76.3
E00113684,3.4,39.3,57.3
E00113685,1.9,32.9,65.2
E00113687,4.4,62.8,32.8
E00113688,6.3,39.8,54
E00113690,0,36.6,63.4
E00113691,8.3,29,62.8
E00113692,4.3,31.4,64.3
E00113693,2.7,32.7,64.7
E00113694,1.7,39.7,58.6
E00113695,2.4,14.2,83.5
E00113696,2.5,19,78.5
E00113697,1.8,27.2,71.1
E00113698,2.7,24.8,72.5
E00113699,1.6,17.5,81
E00113700,3.3,31.4,65.3
E00113701,0.5,22.5,77
E00113702,4.2,21.9,74
E00113703,3.6,21.6,74.8
E00113704,7,16.4,76.6
E00113705,2.9,28.4,68.6
E00113706,0.7,29,70.3
E00113707,0.8,40.9,58.3
E00113708,1.7,27.7,70.6
E00113709,1.9,25.2,72.8
E00113710,6.5,15.2,78.3
E00113711,1.3,35.5,63.2
E00113712,6.2,23.1,70.8
E00113713,1.1,16.8,82.1
E00113714,4.6,18.4,77
E00113715,7.3,20.7,72.1
E00113716,0,30.6,69.4
E00113717,5.4,11.6,83
E00113718,2,32.4,65.7
E00113719,13.8,22.9,63.3
E00113720,7.5,17.9,74.6
E00113721,7.4,20.6,72.1
E00113722,3.6,22.1,74.3
E00113723,2.1,34.7,63.2
E00113724,3.8,56.2,40
E00113725,3.2,27.6,69.2
E00113726,3.9,37,59.1
E00113727,4,36.6,59.5
E00113728,3.3,36.7,60
E00113729,3.3,25.8,70.8
E00113730,2.3,24,73.6
E00113731,4.2,38.7,57.1
E00113732,5.6,23.4,71
E00113733,5.1,17.9,76.9
E00113734,6.8,17.4,75.8
E00113735,2.5,29.4,68.1
E00113737,3.1,18.8,78.1
E00113738,2.3,51.2,46.5
E00113740,1.7,37.3,61
E00113741,6.4,20.9,72.7
E00113742,2.9,38.7,58.4
E00113743,6,19,75
E00113745,2.3,24.8,72.9
E00113746,7.9,14.9,77.2
E00113747,5.5,23.6,70.9
E00113748,2.1,30.8,67.1
E00113749,2,48,50
E00113750,6,62.1,31.9
E00113751,0.8,54.2,44.9
E00113752,2.3,24.6,73.1
E00113753,0.8,26.2,73
E00113754,5.4,20.7,73.9
E00113755,11,23.2,65.9
E00113756,4.3,55.7,40
E00113757,4.8,49,46.2
E00113758,6.8,36.8,56.4
E00113759,0.9,23.9,75.2
E00113760,4.5,27,68.5
E00113762,2.4,29.8,67.7
E00113763,3.6,20.7,75.7
E00113764,7.7,29.2,63.1
E00113766,2.7,36.2,61.2
E00113767,2.7,13.4,83.9
E00113768,5.7,47.7,46.6
E00113769,3.8,55.7,40.6
E00113771,6,18.8,75.2
E00113774,2.9,21.3,75.7
E00113775,3.9,28.3,67.7
E00113776,5.1,25.3,69.7
E00113778,2.1,19,78.8
E00113779,4.9,22.1,73
E00113780,3.8,34.8,61.4
E00113781,3.9,17.2,78.9
E00113782,3,36.6,60.4
E00113783,3,24.2,72.7
E00113784,6.3,18.2,75.5
E00113785,5.4,20.8,73.8
E00113786,3.5,48.7,47.8
E00113787,6.6,24.3,69.1
E00113788,1.8,30.7,67.5
E00113789,2.6,43.6,53.8
E00113790,3.5,33.6,62.9
E00113791,3.8,26,70.2
E00113792,3.5,44.4,52.1
E00113793,5.4,19.8,74.9
E00113794,8.6,16,75.3
E00113795,9.1,30,60.9
E00113796,1.1,27.2,71.7
E00113797,10.8,25,64.2
E00113798,2.8,41.9,55.3
E00113799,4.4,32.5,63.1
E00113800,6.5,30.1,63.4
E00113801,9.2,35.8,55
E00113802,5.6,27.8,66.7
E00113803,2.2,42.6,55.1
E00113804,4.5,39.6,55.9
E00113805,2.6,44.5,52.9
E00113806,7,20.4,72.5
E00113807,4.7,21.3,74
E00113808,7,25,68
E00113809,3.4,22.7,73.9
E00113810,6.5,22.6,71
E00113811,0.6,61.1,38.2
E00113812,2.7,37.6,59.7
E00113813,5.2,24.3,70.4
E00113814,4.2,23.3,72.5
E00113815,2.3,31.8,65.9
E00113816,3.2,25,71.8
E00113817,5.2,22.4,72.4
E00113818,2.6,20.7,76.7
E00113819,7.9,18.2,73.9
E00113820,6.9,24,69.1
E00113821,4,34.4,61.6
E00113822,0.8,35.9,63.3
E00113823,6.4,22.1,71.5
E00113824,1.4,29.7,68.9
E00113825,6.4,19.1,74.5
E00113826,5.3,19.5,75.2
E00113827,5.3,32.6,62.1
E00113828,3.1,53.6,43.3
E00113829,3.4,42.2,54.3
E00113830,4.1,34.1,61.8
E00113831,6.1,22.8,71.1
E00113832,7.3,20,72.7
E00113833,1.7,35.8,62.5
E00113834,1.5,29,69.5
E00113835,4.9,20.3,74.8
E00113836,7.2,21.6,71.2
E00113837,0.8,15.2,84
E00113838,3.7,28.9,67.4
E00113839,4.4,26.3,69.3
E00113840,3.1,45.3,51.6
E00113841,7,33.1,59.9
E00113842,3.6,23.4,73
E00113843,4.9,41.5,53.5
E00113844,4,32.8,63.2
E00113845,2.3,30.5,67.2
E00113846,5,38,57
E00113847,4.8,12,83.2
E00113848,6.3,14.1,79.6
E00113849,4,25.4,70.6
E00113850,3.8,29.3,66.8
E00113851,5.5,18.6,75.9
E00113852,6.2,23.3,70.5
E00113853,4.4,26.1,69.4
E00113854,4.2,26.4,69.4
E00113855,20,21.5,58.5
E00113856,3.9,23.5,72.5
E00113857,3.9,26,70.1
E00113858,6.9,20.7,72.4
E00113859,7.2,32,60.8
E00113860,2.6,16.2,81.2
E00113861,5.7,38.6,55.7
E00113862,5,29.5,65.5
E00113863,2.5,38.3,59.3
E00113864,1.6,36.8,61.6
E00113865,10.2,30.7,59.1
E00113866,5.5,50,44.5
E00113867,4.2,26.8,69
E00113868,7.8,14.9,77.3
E00113869,2.3,30.8,66.9
E00113870,6.5,51.6,41.9
E00113871,1,38,61
E00113872,0.8,26.1,73.1
E00113873,4.4,27,68.6
E00113874,5,27.5,67.5
