areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00075206,9,25.5,57.2,8.3
E00075207,10.7,23.5,52.3,13.4
E00075208,11.4,16.3,61.2,11
E00075210,5.9,21.2,65.9,7.1
E00075211,11.7,19.5,55.8,13
E00075212,13.9,19.4,66.7,0
E00075213,9.1,22,59.3,9.6
E00075214,9.7,22.7,59.5,8.1
E00075217,10.4,21.7,47.8,20
E00112689,12,19,58.7,10.3
E00112690,13.9,24.6,48.7,12.8
E00112692,13.5,21.8,48.1,16.7
E00112694,15.3,21.6,46.8,16.2
E00112857,15.3,15.3,47.5,22
E00112858,13.3,13.9,50,22.8
E00112860,13.8,17.1,53.3,15.8
E00112927,15,21.1,55.8,8.2
E00112928,14.9,17.9,57.5,9.7
E00112930,17.6,17.6,50,14.8
E00112931,16.2,17.6,44.9,21.3
E00112932,13.4,15.7,60.4,10.4
E00112934,8.8,26.5,55.1,9.6
E00112935,11.3,23.8,56.9,8.1
E00112936,11.7,16.8,59.2,12.3
E00112937,23.2,22,45.1,9.8
E00112938,6.9,25.7,54.5,12.9
E00112939,10.5,25.7,54.6,9.2
E00112940,10.1,23.3,49.6,17.1
E00112941,14.5,17.8,61.2,6.6
E00112942,12.5,16.5,59.1,11.9
E00112944,8.4,20,65.8,5.8
E00112950,15.2,19.3,48,17.5
E00112990,10.8,23.2,47.6,18.4
E00113186,12.1,15.9,63.6,8.3
E00113187,14.9,18.6,55.9,10.6
E00113188,17.6,18.3,54.9,9.2
E00113190,12.6,18.7,54.9,13.7
E00113191,14.2,13.6,50.9,21.3
E00113192,12,20,48,20
E00113194,8.5,20.4,57.7,13.4
E00113255,12.3,27.7,50.8,9.2
E00113256,8.1,20.7,55.6,15.6
E00113257,7.7,23.2,62,7
E00113350,10,18,65,7
E00113351,8.3,24.9,55.8,11
E00113352,6.7,13.3,66.7,13.3
E00113353,8.9,17.8,62.4,10.9
E00113354,17.5,22.8,50.9,8.8
E00113355,13,20.9,62.6,3.5
E00113356,12.7,17.5,63.3,6.6
E00113357,10.3,16.7,64.1,9
E00113358,7.3,19.1,66.4,7.3
E00113359,16.8,22.4,52.3,8.4
E00113360,7.4,22.3,64.5,5.8
E00113361,6.6,23.1,60.3,9.9
E00113362,9.5,21.2,59.1,10.2
E00113363,5.5,18.9,65.7,10
E00113364,11.3,21.2,57,10.6
E00113365,9.8,20.9,60.8,8.5
E00113366,10.1,22.8,56.4,10.7
E00113367,8.2,24.7,59.9,7.1
E00113368,11,22,57.8,9.2
E00113369,8.8,23,60.1,8.1
E00113456,9.7,22.4,60.8,7.2
E00113457,6.7,26.9,59.7,6.7
E00113458,5.9,28.4,52.9,12.7
E00113459,9.3,20.4,63.6,6.8
E00113460,10.3,29.9,59.8,0
E00113461,9.9,20.9,57.1,12.1
E00113462,7.5,23.1,56.5,12.9
E00113463,7.7,30.8,56,5.5
E00113531,7,20.3,65.2,7.6
E00113534,10.9,17.8,62.6,8.6
E00113535,7.4,19,59.5,14.1
E00113536,11,19.5,58.5,11
E00113537,0,50,37.5,12.5
E00113538,7.9,21.9,61.6,8.6
E00113539,7.9,21.4,65.7,5
E00113540,6.3,19.7,65.4,8.7
E00113541,6.5,21.6,63.2,8.6
E00113542,9.6,25.7,59.6,5.1
E00113543,7.5,20.8,69.2,2.5
E00113544,8.9,18.3,62.1,10.7
E00113545,8.1,22.1,61.1,8.7
E00113546,6.3,14.8,65.9,13.1
E00113547,5.1,20.5,67.9,6.4
E00113548,8.1,25.4,58.4,8.1
E00113549,14.3,18.5,58.8,8.4
E00113550,7.7,21.1,60.7,10.5
E00113551,8,23,60.6,8.4
E00113552,8.5,21.3,58.5,11.6
E00113553,8.7,19,64.5,7.8
E00113554,8.2,19.6,63.4,8.8
E00113555,4.9,18.4,71.4,5.3
E00113556,8,18.6,60.2,13.1
E00113557,8,14.3,68,9.7
E00113560,6.7,14.8,67.6,11
E00113561,7.4,24.8,53,14.8
E00113562,6.2,26.4,59.6,7.9
E00113563,7.4,25.3,59.3,8
E00113564,8,17.3,65.3,9.3
E00113565,7.4,24.3,60.1,8.1
E00113566,5.3,20,65.3,9.3
E00113567,9.7,18.9,64.9,6.5
E00113568,3.3,15.9,66.9,13.9
E00113569,7.8,13.3,70.3,8.6
E00113570,10.1,16.6,62.1,11.2
E00113571,9.6,21.7,62.7,6
E00113572,4.5,20.3,64.7,10.5
E00113573,9.1,17,65.2,8.7
E00113579,11,24.4,53.7,11
E00113580,5,18.9,64.2,11.9
E00113582,4.1,21.6,64.2,10.1
E00113583,7.5,19.3,64,9.3
E00113584,6.7,23,60,10.4
E00113585,10.2,22.4,59.2,8.2
E00113586,6.5,21.6,60.8,11.1
E00113587,8.4,22.7,58.8,10.1
E00113588,8.8,18.4,65.6,7.2
E00113589,13.7,27.5,47.3,11.5
E00113608,10.9,14.6,55.5,19
E00113609,21.5,14,47.9,16.5
E00113610,17.4,20.9,48.7,13
E00113611,15.8,23,48,13.2
E00113612,19,26.3,41.6,13.1
E00113613,17.6,22.9,48.9,10.7
E00113614,7.9,23.6,55.1,13.4
E00113617,10.9,12,69.8,7.3
E00113618,6.3,20.1,61.8,11.8
E00113620,9,16.4,60.4,14.2
E00113621,9.1,17.1,55.4,18.3
E00113623,12.6,19.9,50.3,17.2
E00113624,11,18.7,54.4,15.9
E00113626,11.7,19.5,55.8,13
E00113627,8.3,21.1,62.4,8.3
E00113630,16.2,19.5,54.5,9.7
E00113631,14.5,13.7,54.8,16.9
E00113632,12.1,22.2,50.5,15.2
E00113633,17.3,26.3,39.1,17.3
E00113634,14.3,19,46.8,19.8
E00113635,16.4,24.3,45.4,13.8
E00113636,19.7,18.2,50,12.1
E00113637,9.7,22.7,54.5,13
E00113638,10,20.7,62.7,6.7
E00113639,10,20,61.1,8.9
E00113640,12.9,22.5,57.3,7.3
E00113641,11.8,19.8,59.9,8.5
E00113642,12.3,19.9,56.9,10.9
E00113643,9.8,23.5,62.4,4.3
E00113644,9.2,18.4,61.8,10.5
E00113646,11,29,50.3,9.7
E00113647,11.5,16.7,67.2,4.6
E00113648,11,23.3,57.6,8.2
E00113649,14.3,23,55.6,7.1
E00113650,7,26.7,59.3,7
E00113651,14,18.9,59.1,7.9
E00113652,11.5,21.4,58,9.2
E00113653,14.2,22.4,51.5,11.9
E00113654,9.1,25.6,56.8,8.5
E00113655,13,14.6,59.3,13
E00113656,9.5,32.8,51.7,6
E00113657,16.3,21.1,48.8,13.9
E00113658,8.1,23.3,57,11.6
E00113659,12.2,22,48.8,17.1
E00113660,9.2,19.2,66.2,5.4
E00113661,11.8,21.3,60.3,6.6
E00113662,3.9,17.6,75.5,2.9
E00113663,8,21.7,63.8,6.5
E00113664,16.7,22.2,48.5,12.6
E00113665,10.4,22.7,59.1,7.8
E00113666,10.2,26.6,54.7,8.6
E00113667,8.6,14.4,65.5,11.5
E00113668,12.3,20.6,59.7,7.4
E00113669,13.8,16.3,57.6,12.3
E00113670,9.9,18.1,65.9,6
E00113671,15.2,22.7,48.5,13.6
E00113672,9.3,23.5,59.3,8
E00113673,10.7,13.2,64.5,11.6
E00113674,12.1,20,59.4,8.5
E00113675,5.7,18.6,68.6,7.1
E00113676,12.5,21.9,59.4,6.3
E00113677,7.4,20.9,60.1,11.5
E00113678,9.8,25,59.1,6.1
E00113679,9.6,17.6,62.4,10.4
E00113680,12,19,60.9,8.2
E00113681,9.3,23.7,58.8,8.2
E00113682,7,21,59,13
E00113683,10.5,18.3,63.4,7.8
E00113684,12.8,15.6,60.6,11
E00113685,11,17.3,57.1,14.7
E00113687,9.5,24.1,57.8,8.6
