areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00034366,83.8,8.7,3,0.3,4.2
E00035156,96.2,2.9,0,1,0
E00035157,89,8,1.1,1.4,0.6
E00035158,97.9,1.6,0.5,0,0
E00035159,98.8,1.2,0,0,0
E00035160,90.4,8.1,1.1,0,0.4
E00035161,98.8,0.8,0.4,0,0
E00035162,97.4,2.6,0,0,0
E00035163,90.8,7.3,0.8,0.8,0.5
E00035164,96.2,1.9,0.9,0.9,0
E00035165,93.4,4.3,0,2.3,0
E00035166,88.4,8.3,1.4,1.4,0.4
E00035167,97,1.3,0,1.3,0.3
E00035168,88.4,11,0.3,0.3,0
E00035169,93.5,4.8,0,1.2,0.6
E00035170,96.1,3.7,0,0.3,0
E00035171,96.4,1.8,1.8,0,0
E00035172,88.5,9.9,0.9,0.6,0
E00035173,95.7,1.4,1.2,1.7,0
E00035174,95.8,3.9,0,0,0.3
E00035175,95.7,2.2,0.7,0.4,1.1
E00035176,94.9,4.5,0.6,0,0
E00035177,94.5,4.1,0.5,0.5,0.5
E00035178,94.8,3.7,0,0,1.6
E00035179,93.2,5.6,0.6,0.6,0
E00035180,90.3,6.9,0.5,0.5,1.8
E00035181,94.3,5.3,0.4,0,0
E00035182,91.2,6.4,0.4,1.4,0.7
E00035183,90.7,7.4,0.4,0.4,1.1
E00035184,93.1,6.5,0,0.4,0
E00035185,94.6,3.7,1.1,0,0.6
E00035186,95.2,4,0.5,0,0.3
E00035187,92.6,4.4,0.9,0.9,1.3
E00035188,97.1,0.9,1.4,0.6,0
E00035189,94.9,2.7,1.2,0.8,0.4
E00035190,95.5,4.1,0,0.3,0
E00035191,96.9,2.3,0,0.8,0
E00035192,98,1.3,0.3,0,0.3
E00035193,93.7,4.4,1.1,0,0.7
E00035242,96.5,1.4,0.4,1.1,0.7
E00035243,96.1,3.1,0.8,0,0
E00035244,95,3.7,1.2,0,0
E00035245,95.2,3.3,0.8,0.5,0.3
E00035246,95.7,3.6,0.4,0,0.4
E00035247,94.4,2.8,0.9,1.2,0.6
E00035248,93.1,6,0,0,0.9
E00035249,93.2,3.4,1,2.4,0
E00035250,91.1,4.3,2.1,1.1,1.4
E00035251,98.6,1.4,0,0,0
E00035252,94.5,4,0.9,0.2,0.4
E00035253,88.1,5.5,1.7,3,1.7
E00035254,93.6,4.4,1.6,0.4,0
E00035256,97.8,2.2,0,0,0
E00035258,97.2,2,0,0.8,0
E00035259,96.5,3,0,0.5,0
E00035261,96.1,2.8,0.4,0,0.7
E00035262,94.6,4.4,0.6,0,0.3
E00035263,95.3,1.6,0.4,2.8,0
E00035264,94.1,1.4,2.7,1.8,0
E00035265,83.4,5.1,3.4,5.4,2.7
E00035266,96,3.4,0.3,0.3,0
E00035267,92.5,7.1,0,0.4,0
E00035268,94.9,3.9,0.8,0.4,0
