areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00034366,36.1,4.9,58.9
E00035156,58.4,4.2,37.4
E00035157,48.7,3.9,47.4
E00035158,64.7,1,34.3
E00035159,60.3,0.4,39.3
E00035160,59.6,2,38.4
E00035161,49.3,2.8,47.9
E00035162,59.6,2.4,37.9
E00035163,48.6,2.6,48.9
E00035164,63.3,0.4,36.3
E00035165,62,0.4,37.6
E00035166,40.1,1.9,58
E00035167,57.2,0.8,42
E00035168,50.5,1.4,48.1
E00035169,39.5,3.8,56.7
E00035170,68.7,1.9,29.5
E00035171,56.7,2,41.3
E00035172,47.8,3.6,48.5
E00035173,66.2,2.9,30.9
E00035174,59.9,1.8,38.4
E00035175,54.4,0.9,44.7
E00035176,59,2,38.9
E00035177,52.8,3,44.2
E00035178,60.5,0,39.5
E00035179,31.6,0.7,67.8
E00035180,42.4,3.7,53.9
E00035181,46.2,0.5,53.4
E00035182,51.1,2.6,46.4
E00035183,38.9,1.2,59.9
E00035184,65.3,2.5,32.2
E00035185,58.8,5.1,36.1
E00035186,64.6,1.3,34.1
E00035187,54.7,3.5,41.8
E00035188,58.5,3.7,37.8
E00035189,65,3.2,31.8
E00035190,57.2,4.2,38.6
E00035191,65.6,1.9,32.6
E00035192,58.3,3.1,38.6
E00035193,33.3,0.8,65.8
E00035242,58.8,2.9,38.4
E00035243,66,2,32
E00035244,47.5,6.9,45.6
E00035245,66.9,3,30.1
E00035246,52.7,3,44.3
E00035247,56.8,5.1,38.1
E00035248,62,6.5,31.5
E00035249,42.4,6.4,51.2
E00035250,53.2,7.6,39.2
E00035251,65.5,1.3,33.2
E00035252,38.4,4.4,57.1
E00035253,65.4,5.6,29
E00035254,51.1,0,48.9
E00035256,47.2,5.1,47.7
E00035258,34.6,4.4,61
E00035259,53.3,3,43.7
E00035261,61.4,1.2,37.4
E00035262,57.5,5.7,36.8
E00035263,52.9,2.4,44.7
E00035264,46.9,5.2,47.9
E00035265,56,6.2,37.9
E00035266,59.3,2.8,37.9
E00035267,69.2,3.4,27.4
E00035268,56.8,4.7,38.5
E00035269,37.2,1.8,60.9
E00035270,62,2.1,35.9
E00035271,59.8,4.6,35.6
E00035272,66.3,2.5,31.2
E00035273,41.7,2.8,55.5
E00035274,67.7,2.3,30
E00035275,30.9,1.1,68
E00035276,54,2.8,43.2
E00035277,64.6,4.3,31.1
E00035278,61.7,3.6,34.8
E00035279,55.3,3,41.7
E00035280,37.2,14.7,48.1
E00035281,50.4,2.9,46.8
E00035282,61.8,4.5,33.7
E00035283,58.4,4,37.6
E00035284,58.5,4.3,37.2
E00035291,58.9,5.1,36
E00035301,45.5,9,45.5
E00035305,60.1,2.7,37.3
E00035311,40.5,5.7,53.7
E00035314,44.7,11.3,44
E00035315,45.3,4.9,49.8
E00035373,52,3.6,44.4
E00035374,48.3,4.3,47.4
E00035375,45.5,5.5,49
E00035376,65.8,2.9,31.3
E00035377,52.3,6.8,40.9
E00035378,56.6,3.1,40.3
E00035380,44.5,5,50.5
E00035381,66,2.3,31.7
E00035382,54.6,5.6,39.8
E00035385,51.6,4.6,43.8
E00035386,48.2,3.1,48.7
E00035387,60,2.6,37.4
E00035388,63.4,2.8,33.8
E00035389,56.5,2.5,40.9
E00035390,68.6,4.3,27.1
E00035391,35.5,2.4,62
E00035392,48.8,6.2,45
E00035394,62.2,1.1,36.7
E00035395,51.4,7.6,41
E00035396,65,4.2,30.8
E00035397,16.6,3.7,79.8
E00035398,51.4,7.1,41.4
E00035399,45.6,0.5,53.8
E00035400,54.8,2.6,42.6
E00035401,63.4,0,36.6
E00035402,60.1,2.9,37
E00035404,43.8,5.9,50.2
E00035405,55.1,2.3,42.6
E00035406,41.8,5.6,52.5
E00035407,40,8.9,51.1
E00035408,52.6,4.3,43
E00035409,51.4,4.6,44
E00035410,51.8,4.1,44.1
E00035411,52.2,3.4,44.4
E00035412,54.3,6.9,38.8
E00035413,59.7,4.8,35.5
E00035414,64.7,2.3,33
E00035501,57.4,5.9,36.7
E00035502,53.4,3.4,43.1
E00035503,47.5,4.1,48.5
E00035504,56,4.9,39.1
E00035505,49.7,7.7,42.6
E00035506,45.2,3.2,51.6
E00035507,53.8,4.6,41.6
E00035508,53,4.6,42.5
E00035509,44.7,5.5,49.8
E00035510,44.4,5.3,50.3
E00035511,49.3,6.6,44.1
E00035512,43.8,2,54.2
E00035513,36.4,4.5,59.1
E00035514,23.1,4.4,72.4
E00035515,38.8,2.7,58.5
E00035520,46.8,1.6,51.6
E00035521,31.3,3.6,65.1
E00035523,56.1,5.8,38.1
E00035524,50.5,5.4,44.1
E00035525,53.2,4.5,42.3
E00035526,58.5,10.5,31
E00035527,39.8,9,51.2
E00035528,39.8,8.6,51.6
E00035529,57.4,3.9,38.7
E00035530,57,5.3,37.7
E00035531,41.3,4.9,53.8
E00035532,40.9,7.3,51.8
E00035533,56.4,8.5,35.1
E00035534,52.7,6.9,40.4
E00035535,46.9,3.4,49.8
E00035536,51.7,9.2,39.1
E00035537,51.3,2.7,46
E00035538,56.6,3.3,40.1
E00035539,48.6,5.9,45.5
E00035540,54.1,3.7,42.2
E00035541,40.9,2.8,56.3
E00035542,49,5.2,45.8
E00035543,53.7,7.5,38.8
E00035544,53.8,5.4,40.8
E00035545,37.4,9.5,53.1
E00035546,41.7,6.6,51.7
E00035548,56.6,6.1,37.2
E00035549,61.4,5.3,33.3
E00035550,68.7,3.7,27.6
E00035552,59.8,2.9,37.2
E00035553,53.5,5.7,40.8
E00035554,58.9,2.9,38.1
E00035555,53.8,6.8,39.4
E00035556,41,5,54
E00035559,46.5,5.4,48.1
E00035563,58.7,3.1,38.1
E00035564,52.2,13.2,34.6
E00035565,49.4,6.7,43.8
E00035568,56.2,4.3,39.5
E00035572,56.6,5.8,37.6
E00035573,54.6,4.8,40.5
E00035574,56.5,3.8,39.7
E00035575,53.8,3.1,43.1
E00035576,45.6,8.3,46.1
E00035581,74.9,2,23.1
E00035583,57.5,4.8,37.8
E00035584,49.6,4.2,46.3
E00035585,48.6,2.5,48.9
E00035586,59.7,3,37.2
E00035587,54.1,2.2,43.7
E00035588,53.2,2.6,44.2
E00035589,55.3,2.3,42.4
E00035590,55.7,6.1,38.2
E00035591,40.5,5.1,54.4
E00035592,54.5,1.7,43.8
E00035593,60,1.5,38.5
E00035594,48.5,3.7,47.7
E00035595,55.2,2.6,42.3
E00035596,55.4,2.5,42
E00035597,39.7,2.5,57.9
E00035598,58.2,3.4,38.4
E00035599,59.6,2,38.4
E00035600,48.1,4.5,47.4
E00035601,40.8,5,54.1
E00035602,37.3,0.9,61.8
E00035603,54.2,0,45.8
E00035604,55.7,2.2,42.1
E00035605,49.4,1.2,49.4
E00035606,51.6,1.8,46.6
E00035607,57.2,3.6,39.2
E00035608,60.5,2,37.5
E00035609,56.9,4.1,39
E00035610,52.1,2.8,45.2
E00035611,45.6,2.5,52
E00035612,49.7,1.7,48.6
E00035613,55.4,2.4,42.2
E00035614,52.4,1.2,46.4
E00035615,54.2,3.1,42.7
E00035616,56.8,0.4,42.8
E00035617,51.9,2.7,45.4
E00035618,40.3,2.2,57.5
E00035619,50.6,2.3,47.1
E00035620,57.1,0,42.9
E00035621,47.1,2.5,50.4
E00035698,40.8,7.2,52
E00035699,57.1,2.6,40.3
E00035700,49.4,1.3,49.4
E00035701,44,0.9,55.1
E00035702,46.7,1.1,52.2
E00035703,59.9,1.8,38.4
E00035704,64.3,2.3,33.4
E00035705,65.6,1.7,32.7
E00035706,59.8,0.8,39.5
E00035876,52.9,2.7,44.4
E00035877,38,2.7,59.4
E00035885,53.6,5.2,41.2
E00035892,30.3,2.6,67.1
E00035893,53.9,7.4,38.7
E00035895,56.3,3.6,40.1
E00035896,51.1,8.2,40.7
E00035898,55.2,5.6,39.2
E00035972,70.8,2.2,27
E00035973,65.3,2,32.7
E00035974,66.6,3.5,30
E00035975,42.2,1.9,55.8
E00035976,58.6,2.3,39.1
E00035977,58.2,4.6,37.2
E00035978,60.4,0,39.6
E00035979,64.7,1.7,33.6
E00035980,61.1,3.2,35.8
E00035981,66.8,2.4,30.8
E00035982,55.1,3,41.9
E00035983,60.7,3.2,36.1
E00035984,61.4,2.1,36.5
E00035985,69.2,3,27.8
E00035986,64.8,2.2,33
E00035987,65,2.5,32.5
E00035988,62.5,2.2,35.3
E00035989,61.9,2.9,35.2
E00035990,60.4,1.1,38.5
E00035991,64.9,2.1,33.1
E00035992,70.4,1.2,28.3
E00035993,67.6,2.2,30.2
E00035994,67.8,3.4,28.8
E00035995,61.3,2.7,36
E00035996,61.2,4.1,34.7
E00035997,62.5,3.1,34.4
E00035998,56,2.3,41.7
E00035999,66,2,32
E00036000,33.7,7.1,59.2
E00036001,61.3,2.3,36.3
E00036002,72.4,2.5,25.1
E00036003,58,4.8,37.2
E00036004,69.5,1.7,28.8
E00036005,68.2,4.5,27.3
E00036006,58.3,2.3,39.5
E00036007,53.6,1.8,44.6
E00036008,59.9,0,40.1
E00036009,60.6,2.3,37.1
E00036630,50.5,1.7,47.8
E00036636,53.5,3.5,43
E00036637,32,2.7,65.3
E00036638,58.1,1.9,40
E00036639,40.3,3.2,56.5
E00036644,24.5,1.9,73.5
E00036645,35.7,2.2,62.1
E00036646,52.4,6.7,41
E00036647,59.7,1.7,38.6
E00036648,49.8,2.6,47.5
E00036649,41.2,5.7,53.1
E00036650,46,2.6,51.4
E00036651,47.9,2.6,49.6
E00036652,31.3,6.1,62.6
E00170482,35.6,6.9,57.5
E00170487,65.9,2.6,31.5
E00170488,71.8,2.6,25.6
E00170489,60.9,0.7,38.4
E00170490,65.9,4.7,29.4
E00170491,74.8,2.9,22.4
E00170493,70.1,3.2,26.6
E00170494,61.4,2,36.6
E00176985,47.3,5.4,47.3
E00176986,51.8,4.6,43.6
E00176991,55.7,5.3,39
E00176993,11.5,3.8,84.6
E00176994,34.3,0.5,65.2
E00176996,50.8,1.2,48
E00177004,60.9,3.9,35.2
E00177007,66.2,4,29.8
E00177018,57.8,8.3,33.9
E00177022,57.1,5,37.9
E00177026,39.4,7.1,53.5
E00177027,42.6,0,57.4
