areacd,sex-001,sex-002
E00034366,51.8,48.2
E00035156,50.5,49.5
E00035157,48.6,51.4
E00035158,50.8,49.2
E00035159,46.2,53.8
E00035160,47.1,52.9
E00035161,55.7,44.3
E00035162,49,51
E00035163,52.5,47.5
E00035164,49.8,50.2
E00035165,50,50
E00035166,56.5,43.5
E00035167,50.8,49.2
E00035168,50.2,49.8
E00035169,49.4,50.6
E00035170,48.6,51.4
E00035171,49,51
E00035172,46.4,53.6
E00035173,50.3,49.7
E00035174,50.6,49.4
E00035175,57.6,42.4
E00035176,54.5,45.5
E00035177,48.6,51.4
E00035178,53.4,46.6
E00035179,56,44
E00035180,53.5,46.5
E00035181,47.2,52.8
E00035182,49.3,50.7
E00035183,54.6,45.4
E00035184,50.2,49.8
E00035185,49,51
E00035186,51.7,48.3
E00035187,53.5,46.5
E00035188,52,48
E00035189,54.1,45.9
E00035190,54.5,45.5
E00035191,50.4,49.6
E00035192,52.6,47.4
E00035193,52,48
E00035242,50,50
E00035243,50.7,49.3
E00035244,42.6,57.4
E00035245,47.7,52.3
E00035246,55.3,44.7
E00035247,44.9,55.1
E00035248,52.3,47.7
E00035249,53.3,46.7
E00035250,46.1,53.9
E00035251,49.7,50.3
E00035252,50.1,49.9
E00035253,47.2,52.8
E00035254,51.8,48.2
E00035256,55,45
E00035258,51.8,48.2
E00035259,48.3,51.7
E00035261,43.7,56.3
E00035262,50.2,49.8
E00035263,51.8,48.2
E00035264,50.5,49.5
E00035265,46.6,53.4
E00035266,49,51
E00035267,47.3,52.7
E00035268,48.2,51.8
E00035269,52.3,47.7
E00035270,50.2,49.8
E00035271,46.8,53.2
E00035272,48.1,51.9
E00035273,54.6,45.4
E00035274,51.1,48.9
E00035275,55,45
E00035276,50,50
E00035277,42.8,57.2
E00035278,43.9,56.1
E00035279,53.8,46.2
E00035280,46.3,53.7
E00035281,47.9,52.1
E00035282,48.3,51.7
E00035283,49,51
E00035284,48.8,51.2
E00035291,51.4,48.6
E00035301,50,50
E00035305,47.5,52.5
E00035311,52.7,47.3
E00035314,56.4,43.6
E00035315,53.5,46.5
E00035373,53.5,46.5
E00035374,59.6,40.4
E00035375,51.2,48.8
E00035376,50.8,49.2
E00035377,51.6,48.4
E00035378,48.1,51.9
E00035380,52.5,47.5
