areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00034366,90.8,2.5,1.8,4.9
E00035156,98,2,0,0
E00035157,95.6,1.5,1.5,1.5
E00035158,99.3,0.7,0,0
E00035159,100,0,0,0
E00035160,96.9,2.4,0,0.8
E00035161,100,0,0,0
E00035162,99.4,0.6,0,0
E00035163,97.4,2.6,0,0
E00035164,97.4,0.9,0,1.8
E00035165,98.3,0.8,0,0.8
E00035166,93.9,3.4,0,2.7
E00035167,96.6,0.9,0.9,1.7
E00035168,95.9,2.1,0,2.1
E00035169,98.2,0,0,1.8
E00035170,99.4,0,0,0.6
E00035171,97.6,1.6,0,0.8
E00035172,96.9,2.4,0.8,0
E00035173,98.4,0,1.6,0
E00035174,97.6,2.4,0,0
E00035175,97.8,1.4,0,0.7
E00035176,98.6,1.4,0,0
E00035177,96.7,0.8,0,2.5
E00035178,96.2,0,0,3.8
E00035179,98.3,1.1,0,0.6
E00035180,92.4,5,0,2.5
E00035181,97.5,0.8,1.7,0
E00035182,93.8,2.3,0,3.8
E00035183,96.5,1.4,0,2.1
E00035184,96.8,1.6,0.8,0.8
E00035185,95.1,2.5,0,2.5
E00035186,97.2,2.1,0,0.7
E00035187,98.1,0.9,0,0.9
E00035188,97.3,0.7,0,2
E00035189,99.2,0,0,0.8
E00035190,99.2,0,0,0.8
E00035191,99.2,0,0,0.8
E00035192,100,0,0,0
E00035193,98.6,0.7,0,0.7
E00035242,98.4,1.6,0,0
E00035243,97.8,0.7,0,1.5
E00035244,97.1,0,0,2.9
E00035245,97.4,0.5,0,2.1
E00035246,96.7,2,0,1.3
E00035247,97.4,0.6,0,1.9
E00035248,98.2,1.8,0,0
E00035249,92.9,1.3,0.6,5.1
E00035250,95.4,0.7,0,3.9
E00035251,100,0,0,0
E00035252,95.8,2.1,0,2.1
E00035253,94,4,0,2
E00035254,98.7,1.3,0,0
E00035256,98.2,0.9,0,0.9
E00035258,100,0,0,0
E00035259,100,0,0,0
E00035261,98.8,0.6,0,0.6
E00035262,95.5,0.9,0,3.6
E00035263,98.2,0.9,0,0.9
E00035264,94.4,2.4,0,3.2
E00035265,85.3,7.8,0.8,6.2
E00035266,97.8,1.4,0,0.7
E00035267,97.1,0,0,2.9
E00035268,96.5,1.7,0,1.7
E00035269,98.8,0,0.6,0.6
E00035270,96.1,2.9,0,1
E00035271,92.4,1.4,0.7,5.5
E00035272,99,0,0,1
E00035273,98.4,1.6,0,0
E00035274,96.7,1.6,0,1.6
E00035275,99.2,0.8,0,0
E00035276,98,0,0,2
E00035277,87.9,1,1.5,9.7
E00035278,95.2,2.1,0,2.8
E00035279,98.3,1.7,0,0
E00035280,80.5,0,0,19.5
E00035281,98.7,0,1.3,0
E00035282,97.2,0,0,2.8
E00035283,96,1,0,3
E00035284,95.7,1.1,2.2,1.1
E00035291,88.3,0,1.5,10.2
E00035301,95.5,0.6,0,3.8
E00035305,90.8,3.8,1.5,3.8
E00035311,94.7,0,0,5.3
E00035314,94.7,0.7,0,4.6
E00035315,89.6,0.7,0.7,8.9
E00035373,98.4,0,0,1.6
E00035374,97.6,1.6,0,0.8
E00035375,97.6,0,0,2.4
E00035376,100,0,0,0
E00035377,83.8,3.1,4.6,8.5
E00035378,98.5,1.5,0,0
E00035380,100,0,0,0
E00035381,100,0,0,0
E00035382,100,0,0,0
E00035385,94.5,2.7,0.9,1.8
E00035386,98.3,0,0.8,0.8
E00035387,100,0,0,0
E00035388,98.6,1.4,0,0
E00035389,96.7,0.8,0,2.4
E00035390,99.2,0.8,0,0
E00035391,100,0,0,0
E00035392,94.8,1.7,1.7,1.7
E00035394,98.9,0.5,0,0.5
E00035395,86.9,0.7,4.4,8
E00035396,98.2,0.5,0.9,0.5
E00035397,98.6,0,0,1.4
E00035398,92.3,3.4,0.9,3.4
E00035399,98.4,0.8,0,0.8
E00035400,100,0,0,0
E00035401,99.2,0,0.8,0
E00035402,98.5,0,0.7,0.7
E00035404,91.5,0,0,8.5
E00035405,97.9,0,0.7,1.4
E00035406,97,0,0,3
E00035407,93.7,0,0,6.3
E00035408,93.9,0,0.8,5.3
E00035409,98.1,0,0,1.9
E00035410,93.2,1.7,0,5.1
E00035411,93.8,1.5,0.8,3.8
E00035412,97.8,0,1.5,0.7
E00035413,100,0,0,0
E00035414,100,0,0,0
E00035501,80.9,3.1,3.8,12.2
E00035502,87,4.9,1.6,6.5
E00035503,93.5,1.1,0,5.4
E00035504,92.5,1.5,0.7,5.2
E00035505,96.5,0,0,3.5
E00035506,86.9,0,4.7,8.4
E00035507,94.4,1.6,0,4
E00035508,83.8,2.9,0.7,12.5
E00035509,87.2,3.2,1.6,8
E00035510,89.6,0.9,2.6,7
E00035511,87.9,0,3.4,8.7
E00035512,100,0,0,0
E00035513,97.1,0.7,0,2.2
E00035514,98.1,0,0.6,1.3
E00035515,93.6,0,0,6.4
E00035520,95.9,0,0.8,3.3
E00035521,95.8,2.8,0,1.4
E00035523,89.3,4.9,4.9,1
E00035524,87.2,1.7,0.9,10.3
E00035525,88.2,1,0,10.8
E00035526,87,0.9,0,12.2
E00035527,76.3,2.1,1,20.6
E00035528,95.2,2.1,0.7,2.1
E00035529,95.2,1.6,0,3.2
E00035530,92.5,2.7,0,4.8
E00035531,96.4,0.7,1.4,1.4
E00035532,96.9,2.3,0,0.8
E00035533,88.7,0,2.4,8.9
E00035534,89.1,2.5,0,8.4
E00035535,95.3,3.1,0,1.6
E00035536,89.4,3.5,1.8,5.3
E00035537,95.3,0.8,0.8,3.1
E00035538,99.3,0.7,0,0
E00035539,90.8,0.8,0,8.5
E00035540,84.4,2.6,3.9,9.1
E00035541,90.8,1.5,0.8,6.9
E00035542,90.4,3.5,1.7,4.3
E00035543,92.1,2.6,1.8,3.5
E00035544,97.1,0.7,1.5,0.7
E00035545,94.8,2.6,1.7,0.9
E00035546,93.7,2.1,1.4,2.8
E00035548,99.1,0.5,0,0.5
E00035549,100,0,0,0
E00035550,96.1,1.6,0.8,1.6
E00035552,98.3,1.7,0,0
E00035553,98.4,0,0,1.6
E00035554,98.4,0.8,0.4,0.4
E00035555,93.6,1.4,2.1,2.9
E00035556,93.7,0.8,0,5.6
E00035559,90.1,1.5,0,8.4
E00035563,96,0,0.8,3.2
E00035564,88.2,0.8,3.1,7.9
E00035565,97.6,0,1.6,0.8
E00035568,94.6,2.3,0,3.1
E00035572,92.2,0.6,0,7.1
E00035573,94,1.3,0,4.7
E00035574,94.7,0.8,1.5,3
E00035575,95.8,1.4,0,2.8
E00035576,90.2,0,2.5,7.4
E00035581,99.5,0,0.5,0
E00035583,100,0,0,0
E00035584,94.5,3.9,0.6,1.1
E00035585,98.8,0.6,0,0.6
E00035586,97.8,1.4,0,0.7
E00035587,99.3,0.7,0,0
E00035588,98,1.3,0,0.7
E00035589,99.2,0,0.8,0
E00035590,97.3,1.8,0,0.9
E00035591,96.3,2.8,0,0.9
E00035592,98.5,0.8,0,0.8
E00035593,98.4,0,0.8,0.8
E00035594,98.4,0.8,0,0.8
E00035595,100,0,0,0
E00035596,100,0,0,0
E00035597,99.3,0.7,0,0
E00035598,99.1,0,0,0.9
E00035599,99.1,0.9,0,0
E00035600,100,0,0,0
E00035601,96.2,2.3,0,1.5
E00035602,98.4,1.6,0,0
E00035603,100,0,0,0
E00035604,95.5,2.2,0,2.2
E00035605,99.2,0.8,0,0
E00035606,100,0,0,0
E00035607,100,0,0,0
E00035608,98.4,0.8,0,0.8
E00035609,98.3,1.7,0,0
E00035610,99.3,0,0,0.7
E00035611,99.2,0,0,0.8
E00035612,99.3,0.7,0,0
E00035613,100,0,0,0
E00035614,100,0,0,0
E00035615,100,0,0,0
E00035616,98.5,0,0,1.5
E00035617,98.5,1.5,0,0
E00035618,94.8,3,0.7,1.5
E00035619,100,0,0,0
E00035620,96.9,3.1,0,0
E00035621,97.6,1.6,0,0.8
E00035698,100,0,0,0
E00035699,99.4,0,0,0.6
E00035700,100,0,0,0
E00035701,100,0,0,0
E00035702,100,0,0,0
E00035703,99.2,0.8,0,0
E00035704,100,0,0,0
E00035705,97,2.3,0,0.8
E00035706,95.4,3.1,1.5,0
E00035876,99.1,0.9,0,0
E00035877,99,1,0,0
E00035885,98.5,1.5,0,0
E00035892,98.1,0.6,0,1.3
E00035893,96.2,0,0.8,3.1
E00035895,97.6,0,0.8,1.6
E00035896,95.8,0,3.3,0.8
E00035898,100,0,0,0
E00035972,95,2.2,0.7,2.2
E00035973,98.6,0.7,0,0.7
E00035974,97.7,0.8,1.5,0
E00035975,98.5,0,0,1.5
E00035976,100,0,0,0
E00035977,97.7,2.3,0,0
E00035978,93,3.5,0,3.5
E00035979,98.6,0.7,0.7,0
E00035980,97.8,2.2,0,0
E00035981,95.5,3.2,0,1.3
E00035982,99.2,0.8,0,0
E00035983,97.2,2.8,0,0
E00035984,99.2,0.8,0,0
E00035985,99,1,0,0
E00035986,97.5,2.5,0,0
E00035987,97.4,0.9,0,1.7
E00035988,100,0,0,0
