areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00034366,32.3,67.7
E00035156,40.5,59.5
E00035157,63,37
E00035158,58.4,41.6
E00035159,63.9,36.1
E00035160,50.8,49.2
E00035161,33.6,66.4
E00035162,49.7,50.3
E00035163,52.2,47.8
E00035164,56.6,43.4
E00035165,64.3,35.7
E00035166,51.3,48.7
E00035167,67.6,32.4
E00035168,61.6,38.4
E00035169,46.3,53.7
E00035170,43.6,56.4
E00035171,62.7,37.3
E00035172,65.1,34.9
E00035173,53.8,46.2
E00035174,60.5,39.5
E00035175,33.2,66.8
E00035176,60.8,39.2
E00035177,39.6,60.4
E00035178,47,53
E00035179,43.3,56.7
E00035180,52.1,47.9
E00035181,53.4,46.6
E00035182,47.3,52.7
E00035183,39.3,60.7
E00035184,36.1,63.9
E00035185,29.9,70.1
E00035186,55.3,44.7
E00035187,51,49
E00035188,44.6,55.4
E00035189,33.6,66.4
E00035190,45,55
E00035191,40.9,59.1
E00035192,51.2,48.8
E00035193,45.1,54.9
E00035242,40.2,59.8
E00035243,48.2,51.8
E00035244,22,78
E00035245,26.9,73.1
E00035246,21.8,78.2
E00035247,24.9,75.1
E00035248,37,63
E00035249,27.2,72.8
E00035250,25.3,74.7
E00035251,58.2,41.8
E00035252,20.9,79.1
E00035253,17.8,82.2
E00035254,35.3,64.7
E00035256,33.2,66.8
E00035258,16.6,83.4
E00035259,34.7,65.3
E00035261,41.3,58.7
E00035262,32.9,67.1
E00035263,32.2,67.8
E00035264,25.7,74.3
E00035265,23.5,76.5
E00035266,50.9,49.1
E00035267,34.4,65.6
E00035268,47.7,52.3
E00035269,51.1,48.9
E00035270,55.7,44.3
E00035271,22.1,77.9
E00035272,40.9,59.1
E00035273,41.2,58.8
E00035274,26.6,73.4
E00035275,27,73
E00035276,50.7,49.3
E00035277,28.3,71.7
E00035278,26.7,73.3
E00035279,48.7,51.3
E00035280,21.8,78.2
E00035281,41.4,58.6
E00035282,28.5,71.5
E00035283,46.8,53.2
E00035284,31.5,68.5
E00035291,33.3,66.7
E00035301,27,73
E00035305,37.8,62.2
E00035311,24.7,75.3
E00035314,23.4,76.6
E00035315,32.7,67.3
E00035373,37.2,62.8
E00035374,37.7,62.3
E00035375,30.8,69.2
E00035376,50.2,49.8
E00035377,28,72
E00035378,47.3,52.7
E00035380,37,63
E00035381,44.6,55.4
E00035382,35.3,64.7
E00035385,37.2,62.8
E00035386,28.3,71.7
E00035387,49.8,50.2
E00035388,37.3,62.7
E00035389,46.8,53.2
E00035390,46.4,53.6
E00035391,29.5,70.5
E00035392,23.1,76.9
E00035394,43.9,56.1
E00035395,31.2,68.8
E00035396,41.7,58.3
E00035397,10.4,89.6
E00035398,26.1,73.9
E00035399,30.2,69.8
E00035400,31.4,68.6
E00035401,39.8,60.2
E00035402,44.6,55.4
E00035404,20.8,79.2
E00035405,24.4,75.6
E00035406,26.3,73.7
E00035407,22.7,77.3
E00035408,27.2,72.8
E00035409,23.4,76.6
E00035410,20.5,79.5
E00035411,34.6,65.4
E00035412,23.5,76.5
E00035413,29,71
E00035414,39.3,60.7
E00035501,24.9,75.1
E00035502,22.8,77.2
E00035503,16.7,83.3
E00035504,21.1,78.9
E00035505,19.1,80.9
E00035506,28.1,71.9
E00035507,11,89
E00035508,25.8,74.2
E00035509,25.6,74.4
E00035510,25.8,74.2
E00035511,28.1,71.9
E00035512,19.7,80.3
E00035513,23.3,76.7
E00035514,12.9,87.1
E00035515,21.3,78.7
E00035520,31.7,68.3
E00035521,12.7,87.3
E00035523,29,71
