areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00034366,20.5,32.9,42.2,2.5,1.9
E00035156,39.6,31.7,27.7,1,0
E00035157,82.7,10.8,5,1.4,0
E00035158,59.3,27.4,11.9,0.7,0.7
E00035159,80,17.6,1.6,0.8,0
E00035160,44.4,42.1,12.7,0.8,0
E00035161,27.7,21.2,51.1,0,0
E00035162,59,30.4,9.9,0.6,0
E00035163,66.9,25.2,6.6,1.3,0
E00035164,62.3,21.9,14.9,0.9,0
E00035165,70,21.7,6.7,1.7,0
E00035166,47,42.3,9.4,1.3,0
E00035167,67.8,23.5,7.8,0.9,0
E00035168,70.1,20.4,9.5,0,0
E00035169,22.9,64.2,12.8,0,0
E00035170,42.2,42.2,11.8,3.7,0
E00035171,61.3,26.6,11.3,0.8,0
E00035172,70.3,22.7,4.7,2.3,0
E00035173,70.3,23.4,6.3,0,0
E00035174,71,22.6,4.8,1.6,0
E00035175,30.2,50.4,18.7,0.7,0
E00035176,72.5,13.4,14.1,0,0
E00035177,20.3,32.5,44.7,2.4,0
E00035178,48.1,39.4,12.5,0,0
E00035179,19.5,66.7,13.2,0,0.6
E00035180,34.2,52.1,12.8,0.9,0
E00035181,35.6,28.8,34.7,0.8,0
E00035182,34.1,53.2,12.7,0,0
E00035183,22.8,51,24.1,2.1,0
E00035184,44.7,30.9,24.4,0,0
E00035185,27.8,43.8,25.9,2.5,0
E00035186,62.6,27.2,9.5,0.7,0
E00035187,41.9,41.9,14.3,1.9,0
E00035188,35.6,48.3,14.8,1.3,0
E00035189,37.2,43,18.2,0.8,0.8
E00035190,38,42.6,17.8,0.8,0.8
E00035191,48.7,38.5,12,0.9,0
E00035192,47.3,33.6,15.5,3.6,0
E00035193,45.9,36.3,15.8,2.1,0
E00035242,47.7,35.9,15.6,0.8,0
E00035243,53.3,25.9,20,0.7,0
E00035244,18.8,34.1,45.7,1.4,0
E00035245,30.2,43.2,25,1.6,0
E00035246,5.3,39.7,52.3,2.6,0
E00035247,31,23.9,42.6,2.6,0
E00035248,39.1,30,25.5,5.5,0
E00035249,16.6,42,36.9,1.3,3.2
E00035250,23.5,34,39.9,2.6,0
E00035251,57,31.6,10.5,0.9,0
E00035252,20.3,35,43.9,0.8,0
E00035253,12.2,41.9,45.3,0.7,0
E00035254,22.7,42.7,34,0.7,0
E00035256,30.6,39.6,27.9,1.8,0
E00035258,9,62.1,27.6,1.4,0
E00035259,23.7,38.7,36.6,1.1,0
E00035261,42.3,48.5,9.2,0,0
E00035262,52.3,27.9,13.5,2.7,3.6
E00035263,33.3,28.9,35.1,2.6,0
E00035264,9.6,41.6,47.2,0.8,0.8
