geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00103353,3.9,35.9,60.2
E00116922,6.9,23.8,69.4
E00116927,8.6,21.3,70.1
E00116928,2.9,26.5,70.6
E00116930,6.5,26.1,67.4
E00163064,2,18.2,79.8
E00163065,6.6,27,66.4
E00163067,1.9,19.8,78.3
E00163068,4.7,28.3,66.9
E00163069,6.1,20.2,73.7
E00163073,0,49.5,50.5
E00163074,6,26.3,67.7
E00163075,4.7,35.4,59.8
E00163076,2.3,30.8,66.9
E00163077,11.8,31.6,56.6
E00163078,3.1,38,58.9
E00163079,6.3,34.1,59.5
E00163080,10.6,22,67.5
E00163081,12.1,35.3,52.6
E00163082,6.5,32.5,61
E00163083,5.3,30.3,64.4
E00163084,6.3,18,75.7
E00163085,2.8,24.8,72.5
E00163087,4.5,19.4,76.1
E00163088,2.4,37.9,59.7
E00163089,8.1,32.4,59.5
E00163090,3.6,43.2,53.2
E00163092,5.7,39.2,55.2
E00163093,1.6,32.8,65.6
E00163094,4.4,25.2,70.4
E00163095,3.8,36.4,59.8
E00163096,6,14,80
E00163097,5,42.1,52.9
E00163098,6.3,37,56.7
E00163099,5,25.6,69.4
E00163100,6.4,20.8,72.8
E00163101,2.6,26.5,70.9
E00163102,10.2,15.7,74.1
E00163105,6.8,33.1,60.2
E00163106,4.8,28,67.2
E00163107,6.8,19.5,73.7
E00163108,8.4,26.9,64.7
E00163109,1.7,29.6,68.7
E00163110,12.3,20.2,67.5
E00163111,10.2,10.2,79.7
E00163112,9.2,22.5,68.3
E00163113,10.2,16.8,73
E00163114,11.6,23.9,64.5
E00163115,3.9,26.8,69.3
E00163116,4.7,47.3,48.1
E00163117,4.3,47,48.7
E00163118,4.6,36.7,58.7
E00163119,4.6,44.3,51.1
E00163120,8.4,34.5,57.1
E00163121,3.1,18.9,78
E00163122,4,25,71
E00163123,9.3,32.6,58.1
E00163124,5.9,42.2,51.9
E00163125,8,18.1,73.9
