geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00103353,34.3,43.1,6.9,15.7
E00116922,23.8,39.4,18.1,18.8
E00116927,21.6,42.1,18.7,17.5
E00116928,30,52.9,7.1,10
E00116930,24.5,37.2,11.7,26.6
E00163064,18.2,28.3,30.3,23.2
E00163065,27,39.3,15.6,18
E00163067,18.7,31.8,31.8,17.8
E00163068,28.3,36.2,13.4,22
E00163069,20.2,39.4,23.2,17.2
E00163073,51.1,33.3,4.4,11.1
E00163074,26.2,40,11.5,22.3
E00163075,35.7,31.7,15.9,16.7
E00163076,31.3,46.1,15.6,7
E00163077,31.2,37.7,11.7,19.5
E00163078,37.7,37,12.3,13
E00163079,34.6,42.5,11,11.8
E00163080,22.3,31.4,25.6,20.7
E00163081,36,22.8,20.2,21.1
E00163082,32.8,39.3,16.4,11.5
E00163083,30.1,46.6,17.3,6
E00163084,18,36,21.6,24.3
E00163085,24.3,29.7,25.2,20.7
E00163087,19.4,43.3,19.4,17.9
E00163088,37.3,43.7,9.5,9.5
E00163089,33.8,40.7,9,16.6
E00163090,43.4,35.7,14,7
E00163092,39,34.3,11.9,14.8
E00163093,33.1,40.5,18.2,8.3
E00163094,25.8,43.2,15.2,15.9
E00163095,37.8,29.1,17.3,15.7
E00163096,13.4,42.3,20.6,23.7
E00163097,42.3,26.8,17.9,13
E00163098,37.3,25.4,15.9,21.4
E00163099,25.6,38.8,14.9,20.7
E00163100,20.2,40.3,19.4,20.2
E00163101,26.1,43.7,13.4,16.8
E00163102,15.3,36.9,16.2,31.5
E00163105,32.2,37.2,14,16.5
E00163106,27.8,38.9,17.5,15.9
E00163107,19.5,30.5,22.9,27.1
E00163108,26.8,31.7,17.1,24.4
E00163109,28.9,38.6,13.2,19.3
E00163110,20,27.8,19.1,33
E00163111,9.9,35.5,24.8,29.8
E00163112,23.1,31.4,19,26.4
E00163113,16.7,30.4,27.5,25.4
E00163114,24.4,34.8,23,17.8
E00163115,26.6,37.1,20.2,16.1
E00163116,48.4,23.8,11.9,15.9
E00163117,47.8,30.4,9.6,12.2
E00163118,37.6,33.9,18.3,10.1
E00163119,43,32,12.5,12.5
E00163120,34.8,36.5,11.3,17.4
E00163121,18.6,47.3,14,20.2
E00163122,25.2,30.7,19.7,24.4
E00163123,32.1,35.9,12.2,19.8
E00163124,41.5,28.1,16.3,14.1
E00163125,18.6,26.4,24.3,30.7
E00163127,17.4,32.4,21.5,28.8
E00163143,17.9,47.2,13.2,21.7
E00163144,31.4,24.4,11.6,32.6
E00163145,26,38,16,20
E00163146,25.6,41.9,16.3,16.3
E00163147,21.4,49.5,14.8,14.3
E00163148,19.6,46.4,17.5,16.5
E00163149,21.3,51.1,13.8,13.8
E00163150,23,47.4,13.8,15.8
E00163157,27.3,50.9,12.7,9.1
E00163160,25.4,32.6,19.2,22.8
E00163161,27.2,41.4,16,15.4
E00163164,28.8,42.4,14.4,14.4
E00163197,33.3,35.2,20,11.5
E00163198,23.9,52.3,11.9,11.9
E00163199,23.2,47.4,13.7,15.8
E00163200,25,40.5,17.9,16.7
E00163201,28.6,37.1,13.3,21
E00163202,26.7,39.7,8.4,25.2
E00163203,35.8,33,13.8,17.4
E00163204,34.7,33.1,11.6,20.7
E00163205,53,28,9.5,9.5
E00163206,45.2,37.1,9.7,8.1
E00163207,34,29.4,18.3,18.3
E00163208,45.5,37.9,12.1,4.5
E00163209,16.1,42.9,13.4,27.7
E00163210,26.2,37.9,19.4,16.5
E00163211,33.6,36.4,16.4,13.6
E00163212,28.1,35.3,15.7,20.9
E00163213,25.4,31.5,22.3,20.8
E00163214,42.3,36.6,11.4,9.8
E00163215,38.3,44.5,8.6,8.6
E00163216,53.6,26.4,8.2,11.8
E00163217,33.8,37.5,11.8,16.9
E00163218,26.9,47.7,10,15.4
E00163219,67.5,19.7,1.7,11.1
E00163222,22.2,33.3,18.5,25.9
E00163223,33.3,32.2,18.4,16.1
E00163224,21.3,48.5,20.6,9.6
E00163226,15.7,39.6,20.1,24.5
E00163228,36.2,42,13,8.7
E00163229,21.4,47.9,17.9,12.8
E00163230,33.9,35.6,14.4,16.1
E00163231,19.2,37.6,20,23.2
E00163232,24.3,29.7,24.3,21.6
E00163233,25.2,36.5,13.9,24.3
E00163234,28.8,43.2,11.4,16.7
E00163235,31.5,36.9,13.8,17.7
E00163236,30.1,31.6,18.4,19.9
E00163238,23.5,36.6,17,22.9
E00163239,37.4,27.6,18.7,16.3
E00163240,20,44,15.2,20.8
E00163241,24.4,39,13.8,22.8
E00163242,22.1,43.6,13.6,20.7
E00163243,46.3,34.1,8.9,10.6
E00163244,30.6,49.6,8.3,11.6
E00163245,27.4,37.7,17.9,17
E00163246,25.7,42.6,6.9,24.8
E00163247,42.7,30,9.1,18.2
E00163248,59.5,24.8,13.2,2.5
E00163249,46.7,41.9,5.7,5.7
E00163250,36.2,44,9.5,10.3
E00163251,22.4,50.4,15.2,12
E00163252,33.8,43.4,9.6,13.2
E00163253,24,40.8,15.2,20
E00163254,31.8,28,15.9,24.3
E00163263,24.8,41.3,10.1,23.9
E00163265,13.1,44.6,23.8,18.5
E00163266,13.8,44.7,16.4,25
E00163267,23.5,41.2,7.8,27.5
E00163268,27.7,38.6,16.9,16.9
E00163269,22.3,49.1,13.4,15.2
E00163270,21.6,32,14.4,32
E00163271,38.3,34.3,12.4,14.9
E00163272,26.1,37.8,17.6,18.5
E00163273,18.6,50,10.8,20.6
E00163274,37,40.7,11.1,11.1
E00163275,38.5,43.6,8.5,9.4
E00163276,25,42.3,11.9,20.8
E00163277,32.5,36.3,13.8,17.5
E00163278,15.4,48.5,11,25
E00163279,26.5,27.9,22.8,22.8
