geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00103353,93.6,6.4
E00116922,92.6,7.4
E00116927,93.2,6.8
E00116928,84.6,15.4
E00116930,91.8,8.2
E00163064,91.3,8.7
E00163065,90.2,9.8
E00163067,91.2,8.8
E00163068,88,12
E00163069,90.5,9.5
E00163073,89.9,10.1
E00163074,92.3,7.7
E00163075,92,8
E00163076,89.2,10.8
E00163077,92.2,7.8
E00163078,90.7,9.3
E00163079,86.6,13.4
E00163080,91.4,8.6
E00163081,89.8,10.2
E00163082,87.6,12.4
E00163083,95.1,4.9
E00163084,89.5,10.5
E00163085,91.7,8.3
E00163087,90.8,9.2
E00163088,86,14
E00163089,89,11
E00163090,92.1,7.9
E00163092,89.9,10.1
E00163093,91.4,8.6
E00163094,81.9,18.1
E00163095,91.7,8.3
E00163096,94.2,5.8
E00163097,86.4,13.6
E00163098,89.2,10.8
E00163099,87.5,12.5
E00163100,91.2,8.8
E00163101,93.7,6.3
E00163102,93.8,6.2
E00163105,88.3,11.7
E00163106,94.1,5.9
E00163107,87.8,12.2
E00163108,91.2,8.8
E00163109,91.9,8.1
E00163110,90.7,9.3
E00163111,91.2,8.8
E00163112,97.8,2.2
E00163113,89.2,10.8
E00163114,89.4,10.6
E00163115,86.4,13.6
E00163116,89.8,10.2
E00163117,91.2,8.8
E00163118,92.7,7.3
E00163119,85.9,14.1
E00163120,93,7
E00163121,91,9
E00163122,90.3,9.7
E00163123,91.9,8.1
E00163124,88.4,11.6
E00163125,91.5,8.5
E00163127,89,11
E00163143,91.2,8.8
E00163144,95.9,4.1
E00163145,90.3,9.7
E00163146,90.2,9.8
E00163147,94.3,5.7
E00163148,88.7,11.3
E00163149,94.9,5.1
E00163150,91.5,8.5
E00163157,88.3,11.7
E00163160,94,6
E00163161,95.9,4.1
E00163164,95.4,4.6
E00163197,70.4,29.6
E00163198,90.2,9.8
E00163199,92.1,7.9
E00163200,88,12
E00163201,90.7,9.3
E00163202,90.7,9.3
E00163203,91.3,8.8
E00163204,80.6,19.4
E00163205,78.1,21.9
E00163206,80.2,19.8
E00163207,87.1,12.9
E00163208,66.3,33.7
E00163209,92.6,7.4
E00163210,92.1,7.9
E00163211,91.5,8.5
E00163212,85.5,14.5
E00163213,93.2,6.8
E00163214,84.5,15.5
E00163215,87,13
E00163216,92.2,7.8
E00163217,80.6,19.4
E00163218,85.3,14.7
E00163219,85.4,14.6
E00163222,94.9,5.1
E00163223,88.1,11.9
E00163224,90.9,9.1
E00163226,94.7,5.3
E00163228,90.6,9.4
E00163229,90.9,9.1
E00163230,78,22
E00163231,92.6,7.4
E00163232,81.6,18.4
E00163233,93.1,6.9
E00163234,91.5,8.5
E00163235,90.4,9.6
E00163236,91.8,8.2
E00163238,80.5,19.5
E00163239,83.5,16.5
E00163240,85.9,14.1
E00163241,86,14
E00163242,89.3,10.7
E00163243,81.2,18.8
E00163244,78.5,21.5
E00163245,93.9,6.1
E00163246,91.2,8.8
E00163247,93.3,6.7
E00163248,87.2,12.8
E00163249,93.8,6.3
E00163250,92.2,7.8
E00163251,91.7,8.3
E00163252,95.4,4.6
E00163253,92.8,7.2
E00163254,87.9,12.1
E00163263,86.2,13.8
E00163265,90.8,9.2
E00163266,89.1,10.9
E00163267,91.4,8.6
E00163268,88.1,11.9
E00163269,93.1,6.9
E00163270,90.4,9.6
E00163271,91.4,8.6
E00163272,94.9,5.1
E00163273,92.7,7.3
E00163274,91,9
E00163275,92.9,7.1
E00163276,91.3,8.7
E00163277,94.5,5.5
E00163278,91.3,8.7
E00163279,93.1,6.9
E00163280,84.9,15.1
