areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00064578,84.7,15.3
E00064579,86.6,13.4
E00064580,85.6,14.4
E00064605,85.4,14.6
E00064608,93.6,6.4
E00064609,89.6,10.4
E00064610,73.4,26.6
E00064611,83.8,16.2
E00064612,83,17
E00064613,81.1,18.9
E00064614,74.7,25.3
E00064615,81.2,18.8
E00064815,84.9,15.1
E00064816,79.6,20.4
E00064818,53.7,46.3
E00064820,50,50
E00064822,31.7,68.3
E00064823,77.4,22.6
E00064824,80.1,19.9
E00064826,60.8,39.2
E00064853,75.8,24.2
E00064858,71.9,28.1
E00064859,60.1,39.9
E00064860,53.2,46.8
E00065733,97.1,2.9
E00065734,96.8,3.2
E00065735,98,2
E00065736,99.4,0.6
E00065737,93.5,6.5
E00065738,96.7,3.3
E00065994,97,3
E00065998,99.4,0.6
E00065999,96.5,3.5
E00066000,96,4
E00066001,97.5,2.5
E00066002,97.4,2.6
E00066003,98.5,1.5
E00066004,93.9,6.1
E00066005,98.2,1.8
E00066006,96.3,3.7
E00066007,97.4,2.6
E00066008,99.4,0.6
E00066009,89.3,10.7
E00066010,98.2,1.8
E00066011,96.4,3.6
E00066012,95.9,4.1
E00066013,99.3,0.7
E00066014,96.3,3.7
E00066020,96.8,3.2
E00066073,96.5,3.5
E00066074,97.3,2.7
E00066075,99.2,0.8
E00066076,95.7,4.3
E00066077,98.8,1.3
E00066078,98.5,1.5
E00066080,97.7,2.3
E00066081,98.4,1.6
E00066082,95.8,4.2
E00066083,98.8,1.2
E00066084,98.7,1.3
E00066085,98.2,1.8
E00066086,95.9,4.1
E00066087,96.7,3.3
E00066088,98.1,1.9
E00066089,98.5,1.5
E00066090,97.2,2.8
E00066091,98.5,1.5
E00066092,97.2,2.8
E00066093,97.3,2.7
E00066094,95.1,4.9
E00066095,96.3,3.7
E00066096,93.3,6.7
E00066098,97.1,2.9
E00066099,97.9,2.1
E00066100,97.1,2.9
E00066107,97,3
E00066108,97.1,2.9
E00066109,96.7,3.3
E00066110,97.9,2.1
E00066111,99,1
E00066112,96.6,3.4
E00066113,95.3,4.7
E00066114,98.9,1.1
E00066115,97.3,2.7
E00066116,99.3,0.7
E00066247,95.5,4.5
E00066248,91.4,8.6
E00066249,91.8,8.2
E00066250,92.2,7.8
E00066251,94,6
E00066252,96.4,3.6
E00066253,96.9,3.1
E00066254,95.5,4.5
E00066255,96,4
E00066256,94.3,5.7
E00066257,97.6,2.4
E00066258,96.7,3.3
E00066259,99.6,0.4
E00066260,99.7,0.3
E00066261,93,7
E00066262,96.6,3.4
E00066263,94.9,5.1
E00066264,95.9,4.1
E00066265,96,4
E00066266,95,5
E00066267,97.5,2.5
E00066268,96.6,3.4
E00066269,93.8,6.2
E00066270,98.7,1.3
E00066271,97.1,2.9
E00066272,96.3,3.7
E00066273,97.8,2.2
E00066274,97.7,2.3
E00066275,97.7,2.3
E00066276,95.2,4.8
E00066277,95.9,4.1
E00066278,97.9,2.1
E00066279,96.2,3.8
E00066280,97.3,2.7
E00066281,94.6,5.4
E00066282,97.2,2.8
E00066283,92.5,7.5
E00066284,88.8,11.2
E00066285,97.1,2.9
E00066286,91.6,8.4
E00066287,95.2,4.8
E00066288,91.7,8.3
E00066289,93.4,6.6
E00066290,87.1,12.9
E00066291,83.4,16.6
E00066292,85.1,14.9
E00066293,85.2,14.8
E00066294,97.3,2.7
E00066295,94.6,5.4
E00066296,86.9,13.1
E00066297,81.3,18.8
E00066299,79.7,20.3
E00066300,79.6,20.4
E00066301,82.7,17.3
E00066302,89.5,10.5
E00066303,80.7,19.3
E00066305,85.8,14.2
E00066306,80.1,19.9
E00066307,92.8,7.2
E00066309,73.4,26.6
E00066310,77.5,22.5
E00066311,89.3,10.7
E00066312,83.8,16.2
E00066313,87.9,12.1
E00066314,86.2,13.8
E00066315,82.8,17.2
E00066316,91.5,8.5
E00066317,92,8
E00066318,96.5,3.5
E00066319,92.5,7.5
E00066320,92.8,7.2
E00066321,89.1,10.9
E00066322,98.4,1.6
E00066323,90.8,9.2
E00066324,96.3,3.7
E00066325,97,3
E00066326,96.5,3.5
E00066327,77.6,22.4
E00066329,94.9,5.1
E00066332,94.8,5.2
E00066333,86.3,13.7
E00066334,97.5,2.5
E00066335,94,6
E00066336,91.8,8.2
E00066337,94.2,5.8
E00066338,92.3,7.7
E00066339,89.6,10.4
E00066340,96.9,3.1
E00066341,98,2
E00066342,95.9,4.1
E00066343,97.7,2.3
E00066344,92.7,7.3
E00066345,97.9,2.1
E00066346,94.2,5.8
E00066347,95.9,4.1
E00066348,96.5,3.5
E00066349,98.5,1.5
E00066350,97,3
E00066351,97.5,2.5
E00066352,93.8,6.2
E00066353,95,5
E00066354,96.2,3.8
E00066355,98.6,1.4
E00066356,99.3,0.7
E00066357,98.6,1.4
E00066358,95,5
E00066359,94.7,5.3
E00066360,96.2,3.8
E00066361,96.9,3.1
E00066362,93.8,6.2
E00066363,96.5,3.5
E00066364,96.4,3.6
E00066365,97.8,2.2
E00066366,96.1,3.9
E00066367,98.1,1.9
E00066368,99.1,0.9
E00066369,99.6,0.4
E00066370,96.1,3.9
E00066371,97.6,2.4
E00066372,98.9,1.1
E00066374,99.6,0.4
E00066375,98.3,1.7
E00066376,97.8,2.2
E00066377,98.2,1.8
E00066379,98.3,1.7
E00066381,97.3,2.7
E00066382,96.1,3.9
E00066384,95.4,4.6
E00066392,94.9,5.1
E00066393,97.1,2.9
E00066394,95.3,4.7
E00066395,97.6,2.4
E00066396,97.5,2.5
E00066397,97.7,2.3
E00066398,99.4,0.6
E00066399,97.8,2.2
E00066400,97.8,2.2
E00066401,79.9,20.1
E00066402,85,15
E00066403,94.9,5.1
E00066404,100,0
E00066405,84,16
E00066406,88,12
E00066407,96.7,3.3
E00066408,95.5,4.5
E00066409,96.8,3.2
E00066410,92.5,7.5
E00066411,86.7,13.3
E00066412,97.5,2.5
E00066414,94.2,5.8
E00066415,93.2,6.8
E00066416,94.8,5.2
E00066417,91.8,8.2
E00066418,93.9,6.1
E00066419,95,5
E00066420,96.4,3.6
E00066421,97.8,2.2
E00066422,83.9,16.1
