areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00064578,81.7,9.5,8.9
E00064579,89.8,6.9,3.3
E00064580,84.4,9.7,5.9
E00064605,74,9,17
E00064608,74.6,6.3,19
E00064609,61.7,9.5,28.8
E00064610,71.6,19.9,8.5
E00064611,80.9,12.3,6.9
E00064612,77.5,14.7,7.8
E00064613,70.8,13.6,15.6
E00064614,72.1,18.2,9.7
E00064615,81.3,14.4,4.3
E00064815,74.1,11.2,14.7
E00064816,73.7,13.6,12.7
E00064818,49.2,27.7,23.2
E00064820,46.9,31.1,21.9
E00064822,23.3,57.3,19.4
E00064823,74.8,19.2,6
E00064824,68.4,18,13.6
E00064826,51.3,24.4,24.4
E00064853,67,20.2,12.8
E00064858,54.4,15.9,29.6
E00064859,50.6,23,26.4
E00064860,48.5,26.5,25.1
E00065733,83.1,1.3,15.7
E00065734,79.6,0.8,19.6
E00065735,82.3,2.3,15.4
E00065736,91.7,0,8.3
E00065737,82.5,4.5,13.1
E00065738,86.8,2,11.2
E00065994,81.8,0.8,17.4
E00065998,89,0.3,10.7
E00065999,79.7,1.3,19
E00066000,82.8,1.5,15.7
E00066001,76.6,0.3,23.1
E00066002,84.1,0.4,15.6
E00066003,84.6,1.5,13.8
E00066004,79,2.2,18.8
E00066005,67.3,1.8,31
E00066006,84,1.7,14.3
E00066007,82.4,1,16.6
E00066008,79.7,0.3,20
E00066009,78.9,6.5,14.7
E00066010,64,0,36
E00066011,76.2,0.7,23.1
E00066012,84.3,2.1,13.6
E00066013,68.8,0.3,30.8
E00066014,85.7,0.5,13.8
E00066020,79.2,0.5,20.4
E00066073,93,0.7,6.3
E00066074,72.7,0,27.3
E00066075,87.8,0,12.2
E00066076,80.9,3.5,15.6
E00066077,85,0.8,14.2
E00066078,89.2,0.9,9.9
E00066080,78.8,0.6,20.7
E00066081,81.3,0,18.8
E00066082,88.5,0.9,10.7
E00066083,87.2,0.3,12.5
E00066084,81.6,0.7,17.8
E00066085,81.1,0.3,18.6
E00066086,79.6,2.2,18.2
E00066087,86.3,1.9,11.9
E00066088,68.7,0.3,31
E00066089,69.2,0.8,30.1
E00066090,76.7,1.9,21.5
E00066091,85.4,0.8,13.8
E00066092,81.9,1.4,16.7
E00066093,85.7,1.1,13.2
E00066094,74.6,2.9,22.5
E00066095,76.4,2.5,21.1
E00066096,85.9,2.3,11.7
E00066098,87.2,1.1,11.7
E00066099,87.2,1,11.7
E00066100,87.3,0.2,12.4
E00066107,77.2,0.3,22.5
E00066108,84.6,1.6,13.8
E00066109,77.2,2.3,20.5
E00066110,82.8,0.5,16.7
E00066111,81.4,1,17.6
E00066112,88.6,2,9.4
E00066113,88,0.7,11.3
E00066114,78.4,0.4,21.2
E00066115,84.4,0.7,15
E00066116,83.6,0,16.4
E00066247,67,1.4,31.6
E00066248,67.2,2.9,29.9
E00066249,77.6,2.4,20
E00066250,72.4,1.6,26
E00066251,76.4,3.4,20.3
E00066252,73.9,2.4,23.7
E00066253,74.7,2.3,23
E00066254,74,0,26
E00066255,77.1,1.6,21.3
E00066256,77.9,3.7,18.4
E00066257,75,2.4,22.6
E00066258,63,2.2,34.8
E00066259,79,0,21
E00066260,71.8,0.3,27.8
E00066261,78,4.8,17.2
E00066262,70.6,2.3,27.2
E00066263,80.9,3.4,15.7
E00066264,78.2,1.4,20.4
E00066265,69,0,31
E00066266,86.9,1,12.1
E00066267,81.9,0.4,17.7
E00066268,75.7,0.3,24
E00066269,79.2,4.2,16.6
E00066270,76.8,0,23.2
E00066271,74,2.2,23.8
E00066272,78,1,21
E00066273,78.2,1.3,20.5
E00066274,85.1,0.8,14.1
E00066275,89.6,0.7,9.7
E00066276,67,1.7,31.3
E00066277,79.1,2.3,18.6
E00066278,63.6,1.7,34.7
E00066279,75.1,1,23.9
E00066280,78.6,1.5,19.8
E00066281,68.2,2.9,28.9
E00066282,73.8,1.9,24.3
E00066283,80.9,2.7,16.4
E00066284,70.8,6.1,23.1
E00066285,73.6,1.5,24.9
E00066286,78.3,1.9,19.8
E00066287,76.4,1.7,21.9
E00066288,71.4,4.8,23.8
E00066289,79.8,4,16.2
E00066290,55.8,12.1,32.1
E00066291,50,12,38
