areacd,heating_type_3a-001,heating_type_3a-002
E00064578,1.9,98.1
E00064579,0,100
E00064580,2.2,97.8
E00064605,0,100
E00064608,4.2,95.8
E00064609,3.1,96.9
E00064610,1.4,98.6
E00064611,0.8,99.2
E00064612,1.9,98.1
E00064613,0.8,99.2
E00064614,0.9,99.1
E00064615,0,100
E00064815,1.6,98.4
E00064816,6.3,93.7
E00064818,3.4,96.6
E00064820,3.6,96.4
E00064822,1,99
E00064823,2.3,97.7
E00064824,7.6,92.4
E00064826,6,94
E00064853,7.3,92.7
E00064858,6.2,93.8
E00064859,2.6,97.4
E00064860,0,100
E00065733,0,100
E00065734,0,100
E00065735,0.6,99.4
E00065736,0.8,99.2
E00065737,0,100
E00065738,0,100
E00065994,0,100
E00065998,0.7,99.3
E00065999,1.8,98.2
E00066000,0,100
E00066001,0,100
E00066002,0,100
E00066003,1.5,98.5
E00066004,2.4,97.6
E00066005,2.1,97.9
E00066006,1.3,98.7
E00066007,2.2,97.8
E00066008,0.8,99.2
E00066009,0,100
E00066010,0,100
E00066011,0,100
E00066012,0.6,99.4
E00066013,2.4,97.6
E00066014,2.4,97.6
E00066020,2.2,97.8
E00066073,0,100
E00066074,0.8,99.2
E00066075,0,100
E00066076,2.9,97.1
E00066077,0.8,99.2
E00066078,2.8,97.2
E00066080,0.8,99.2
E00066081,1.5,98.5
E00066082,3.1,96.9
E00066083,0,100
E00066084,0,100
E00066085,0.7,99.3
E00066086,2,98
E00066087,1.5,98.5
E00066088,0,100
E00066089,3.1,96.9
E00066090,2.6,97.4
E00066091,1.5,98.5
E00066092,0.9,99.1
E00066093,0.8,99.2
E00066094,0,100
E00066095,2.7,97.3
E00066096,2.7,97.3
E00066098,1.7,98.3
E00066099,1.2,98.8
E00066100,0.6,99.4
E00066107,0.7,99.3
E00066108,0,100
E00066109,0,100
E00066110,1.2,98.8
E00066111,1.3,98.7
E00066112,0.5,99.5
E00066113,0,100
E00066114,0.8,99.2
E00066115,2.4,97.6
E00066116,0.8,99.2
E00066247,0,100
E00066248,4.8,95.2
E00066249,4.9,95.1
E00066250,0.8,99.2
E00066251,1.6,98.4
E00066252,3.1,96.9
E00066253,0.8,99.2
E00066254,0,100
E00066255,0,100
E00066256,0.8,99.2
E00066257,2.4,97.6
E00066258,0,100
E00066259,0,100
E00066260,1.6,98.4
E00066261,0,100
E00066262,2.3,97.7
E00066263,2.1,97.9
E00066264,3.5,96.5
E00066265,1.6,98.4
E00066266,0.7,99.3
E00066267,2.7,97.3
E00066268,2.6,97.4
E00066269,0.7,99.3
E00066270,0,100
E00066271,1,99
E00066272,2.4,97.6
E00066273,0.7,99.3
E00066274,0,100
E00066275,0,100
E00066276,1.7,98.3
E00066277,1.6,98.4
E00066278,0.7,99.3
E00066279,0,100
E00066280,2.4,97.6
E00066281,0.8,99.2
E00066282,0.8,99.2
E00066283,1.6,98.4
E00066284,3.1,96.9
E00066285,0.8,99.2
E00066286,1.6,98.4
E00066287,2.2,97.8
E00066288,4.5,95.5
E00066289,3.9,96.1
E00066290,2.5,97.5
E00066291,0,100
E00066292,3.2,96.8
E00066293,2,98
E00066294,0.8,99.2
E00066295,0.8,99.2
E00066296,3.8,96.2
E00066297,0.8,99.2
E00066299,1.8,98.2
