areacd,in_full_time_education-001,in_full_time_education-002
E00064578,16.8,83.2
E00064579,25.2,74.8
E00064580,15.6,84.4
E00064605,12.9,87.1
E00064608,11.7,88.3
E00064609,17.6,82.4
E00064610,15.5,84.5
E00064611,19.6,80.4
E00064612,8.5,91.5
E00064613,11,89
E00064614,4,96
E00064615,16.6,83.4
E00064815,6.5,93.5
E00064816,5.2,94.8
E00064818,13.4,86.6
E00064820,29.1,70.9
E00064822,29.7,70.3
E00064823,10.9,89.1
E00064824,9.1,90.9
E00064826,21.1,78.9
E00064853,8.9,91.1
E00064858,5.1,94.9
E00064859,4.8,95.2
E00064860,21,79
E00065733,13,87
E00065734,14.4,85.6
E00065735,13.5,86.5
E00065736,15.8,84.2
E00065737,17.6,82.4
E00065738,23.8,76.2
E00065994,12.6,87.4
E00065998,13.5,86.5
E00065999,17.6,82.4
E00066000,17.5,82.5
E00066001,17.6,82.4
E00066002,15.8,84.2
E00066003,19.4,80.6
E00066004,11.7,88.3
E00066005,13.2,86.8
E00066006,15.3,84.7
E00066007,10.5,89.5
E00066008,20.8,79.2
E00066009,21.9,78.1
E00066010,9.5,90.5
E00066011,12.7,87.3
E00066012,17.8,82.2
E00066013,17.3,82.7
E00066014,11.9,88.1
E00066020,16.1,83.9
E00066073,15.1,84.9
E00066074,19.4,80.6
E00066075,16,84
E00066076,10.4,89.6
E00066077,8.5,91.5
E00066078,14.5,85.5
E00066080,11.2,88.8
E00066081,11.9,88.1
E00066082,7,93
E00066083,13.5,86.5
E00066084,18.4,81.6
E00066085,12.1,87.9
E00066086,12.9,87.1
E00066087,13.9,86.1
E00066088,12.1,87.9
E00066089,16.6,83.4
E00066090,12,88
E00066091,13.2,86.8
E00066092,12.6,87.4
E00066093,14,86
E00066094,17.3,82.7
E00066095,13.7,86.3
E00066096,16.5,83.5
E00066098,17.2,82.8
E00066099,17.3,82.7
E00066100,16.7,83.3
E00066107,20.1,79.9
E00066108,11.7,88.3
E00066109,12.7,87.3
E00066110,17.9,82.1
E00066111,14.8,85.2
