areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00064578,2,47.1,41.8,9.2
E00064579,0,4.7,40.2,55
E00064580,19,29.9,24.8,26.3
E00064605,8.2,49.7,35.4,6.8
E00064608,26.2,39,27,7.8
E00064609,22,47.8,25.8,4.4
E00064610,0.5,56.7,33.8,9
E00064611,0.8,34.1,56.3,8.7
E00064612,6.3,62.9,28.9,1.9
E00064613,0.8,51.2,41.7,6.3
E00064614,9.1,80.9,10,0
E00064615,2.1,50,28.9,19
E00064815,58.3,31,9.6,1.1
E00064816,62.1,35.1,2.9,0
E00064818,49.6,46.2,2.5,1.7
E00064820,13.5,59.4,26.6,0.5
E00064822,19.8,56.9,22.3,1
E00064823,24.6,66.1,8.2,1.2
E00064824,59.8,34,5.7,0.5
E00064826,40.5,32.4,23,4.1
E00064853,76.2,21.2,2,0.7
E00064858,42.4,52.8,4.9,0
E00064859,22.1,76.1,0.9,0.9
E00064860,31,50,16.9,2.1
E00065733,2.7,42.6,37.8,16.9
E00065734,2.7,28.3,56.6,12.4
E00065735,0.6,15.6,61.1,22.8
E00065736,0,8,60.8,31.2
E00065737,0.8,22.9,55.9,20.3
E00065738,0.9,15.4,69.2,14.5
E00065994,2.3,18.6,38.4,40.7
E00065998,0,22,51.1,27
E00065999,1.2,20.7,49.4,28.7
E00066000,3.4,16.1,43.6,36.9
E00066001,0,26.6,49.4,24
E00066002,0.8,12.2,60.2,26.8
E00066003,0,22.4,57.5,20.1
E00066004,6.1,35.2,41.8,17
E00066005,2.2,39.4,45.3,13.1
E00066006,5.8,26.5,31,36.8
E00066007,3.6,26.6,46.8,23
E00066008,4.7,14,60.5,20.9
E00066009,1.4,13.5,39.2,45.9
E00066010,30.5,30.5,24.8,14.3
E00066011,16.8,35.6,40.3,7.4
E00066012,4.5,28.6,37.7,29.2
E00066013,1.6,38.7,46,13.7
E00066014,0,22.2,42,35.8
E00066020,2.2,8.8,53.8,35.2
E00066073,13.8,44.1,28.3,13.8
E00066074,14.6,44.7,34.1,6.5
E00066075,0,18.7,63.4,17.9
E00066076,9.4,48.6,35.5,6.5
E00066077,4.9,46.7,35.2,13.1
E00066078,0,27.1,42.4,30.6
E00066080,0,20.5,36.9,42.6
E00066081,4.5,33.6,48.5,13.4
E00066082,12.4,31,47.3,9.3
E00066083,0,12.9,21.6,65.5
E00066084,2.5,23.1,48.8,25.6
E00066085,5.7,41.1,27.7,25.5
E00066086,25.7,29.1,38.5,6.8
E00066087,6,38.1,29.9,26.1
E00066088,0.8,30.4,50.4,18.4
E00066089,1.6,32.3,60.6,5.5
E00066090,3.5,67.1,23.7,5.7
E00066091,4.7,48.8,28.7,17.8
E00066092,2.6,60.7,33.3,3.4
E00066093,4.7,43.8,40.6,10.9
E00066094,6.8,26.2,62.1,4.9
E00066095,6.5,25.9,40.7,26.9
E00066096,4.5,34.2,47.7,13.5
E00066098,0,12.6,69.2,18.1
E00066099,1.2,31.9,42.2,24.7
E00066100,0.6,26.1,54,19.3
E00066107,3.7,22.8,45.6,27.9
E00066108,1.5,16,42.7,39.7
E00066109,2.1,23.4,56,18.4
E00066110,0,18.7,44.4,36.8
E00066111,13.5,43.6,28.8,14.1
E00066112,7.5,24.2,45.2,23.1
E00066113,0.9,20,62.6,16.5
E00066114,0.8,24.4,54.5,20.3
E00066115,0,20.5,65.4,14.2
E00066116,0.8,15.6,68,15.6
