areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00055463,6.3,4.7,62.5,26.6
E00055469,23.5,53.8,17.4,5.3
E00055472,20.8,43,21.5,14.8
E00055478,7.3,50.8,36.3,5.6
E00055481,14.9,33.9,37.2,14
E00055486,0.9,2.6,65,31.6
E00055783,0.8,20.2,61.3,17.7
E00055784,6.8,28.8,35.6,28.8
E00055786,1.8,20.2,53.2,24.8
E00055787,2.8,21.8,69,6.3
E00055788,13.2,49.4,31,6.3
E00055789,4.9,28.7,43.3,23.2
E00055790,16.1,25.8,45.8,12.3
E00055791,10.3,30.3,44.2,15.2
E00055792,22,37.4,37.4,3.3
E00055793,3.3,28.3,54.2,14.2
E00055794,6.1,49.7,35.6,8.6
E00055795,3.4,16.2,45.9,34.5
E00055796,13.4,18.8,53.7,14.1
E00055797,8,33.3,51.9,6.8
E00055798,5.4,22.1,46.3,26.2
E00055799,1.3,18.1,65.1,15.4
E00055800,0.6,22.8,59.9,16.7
E00055801,11.7,14.6,58.4,15.3
E00055802,2.3,36.7,38.3,22.7
E00055803,3.3,16.7,41.1,38.9
E00055804,9.2,38.8,48.7,3.3
E00055805,12.4,38.8,36.4,12.4
E00055806,2.2,30.8,44.5,22.5
E00055807,6,19.7,47.9,26.5
E00055808,3.9,37.8,30.7,27.6
E00055809,3.3,11.7,65,20
E00055810,0.8,52.5,42.6,4.1
E00055811,11.7,48.2,28.5,11.7
E00055812,4.4,42.6,49.3,3.7
E00055813,19.2,34.2,38.3,8.3
E00055815,24.6,33.3,25.4,16.7
E00055816,3.9,32.5,47.4,16.2
E00055817,11,39.3,35.8,13.9
E00055818,1.1,44.6,39.4,14.9
E00055819,3.1,43.3,48,5.5
E00055820,1.2,18.9,35.4,44.5
E00055821,12.2,45.3,33.8,8.8
E00055822,1.6,30.2,56.3,11.9
E00055823,22.6,19.4,43.5,14.5
E00055824,0,24.3,54.8,20.9
E00055825,16.2,26.3,45.5,12.1
E00055826,4.8,16.6,52.4,26.2
E00055827,13.4,48.8,30.7,7.1
E00055828,3.1,37.7,44.4,14.8
E00055829,14,7.9,58.8,19.3
E00055830,3.4,31.8,44.6,20.3
E00055831,18.2,21.9,46,13.9
E00055832,23,31.1,37,8.9
E00055833,23.4,41.3,20.9,14.4
E00055834,0.7,10.8,53.2,35.3
E00055835,18.1,31.6,42.6,7.7
E00055836,2.4,58.5,27.6,11.4
E00055837,2.5,39.3,34.4,23.8
E00055838,13.2,35.3,47.8,3.7
E00055839,13.2,49.6,28.9,8.3
E00055840,24.6,50,23.1,2.3
E00055841,4.7,49.2,35.2,10.9
E00055842,50.5,26.8,16.5,6.2
E00055843,31.4,30.8,27.8,10.1
E00055844,12.8,35.2,41.6,10.4
E00055845,0,47.9,45.7,6.4
E00055846,17.1,34.1,31.7,17.1
E00055847,11.1,45.1,34,9.7
E00055848,23.6,43.9,24.3,8.1
E00055849,28.3,44.9,17.3,9.4
E00055850,3.5,29.8,33.9,32.7
E00055851,0,22.1,57.1,20.7
E00055852,0.8,47.2,43.9,8.1
E00055853,1.5,61.5,20.8,16.2
