areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00055463,88,10,2
E00055469,95.1,4.9,0
E00055472,89.1,6.8,4.1
E00055478,99.2,0.8,0
E00055481,94.3,4.5,1.2
E00055486,97.6,1.7,0.7
E00055783,98.4,1.3,0.3
E00055784,99,0.7,0.3
E00055786,99.6,0.4,0
E00055787,100,0,0
E00055788,95,3.6,1.4
E00055789,99.2,0.8,0
E00055790,99.4,0.6,0
E00055791,100,0,0
E00055792,99.1,0.9,0
E00055793,98.6,1.4,0
E00055794,97.9,1.7,0.3
E00055795,99.7,0,0.3
E00055796,99.7,0.3,0
E00055797,98.5,0.3,1.2
E00055798,99,1,0
E00055799,99.5,0.5,0
E00055800,99.8,0.2,0
E00055801,98.3,1.7,0
E00055802,100,0,0
E00055803,100,0,0
E00055804,97.8,2.2,0
E00055805,98.5,1.5,0
E00055806,98.1,1.9,0
E00055807,99.6,0.4,0
E00055808,99.3,0.7,0
E00055809,99.1,0.6,0.3
E00055810,100,0,0
E00055811,99.2,0.4,0.4
E00055812,99.1,0.9,0
E00055813,98.2,1.8,0
E00055815,100,0,0
E00055816,99.4,0.6,0
E00055817,99.7,0.3,0
E00055818,99.7,0.3,0
E00055819,100,0,0
E00055820,99.7,0.3,0
E00055821,95.6,2.7,1.7
E00055822,99.2,0.4,0.4
E00055823,98.4,1.2,0.4
E00055824,99.7,0.3,0
E00055825,99.5,0.5,0
E00055826,98.5,0.9,0.6
E00055827,97.7,2.3,0
E00055828,99.2,0.8,0
E00055829,99.6,0.4,0
E00055830,70.2,19.5,10.3
E00055831,100,0,0
E00055832,95,5,0
E00055833,98.2,1.8,0
E00055834,99.7,0.3,0
E00055835,83,9.6,7.4
E00055836,70.1,20.3,9.6
E00055837,73.3,19,7.7
E00055838,90.1,8.9,1
E00055839,81,14.1,4.9
E00055840,88.4,10.4,1.2
E00055841,86.4,8.5,5.1
E00055842,83.9,12.8,3.3
E00055843,89.2,8,2.8
