geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00003377,36.4,19.9,22.5,21.2
E00003727,16.2,35.2,20,28.6
E00003733,16.8,32.8,18.3,32.1
E00003758,26.4,25,25.7,23
E00003760,18.5,20.4,24.1,37
E00003761,13.4,31.3,20.5,34.8
E00003762,12.6,31.1,21,35.3
E00003763,24.3,23.4,24.3,27.9
E00003764,14.9,28.7,23.8,32.7
E00003772,70.1,19.7,6,4.3
E00003781,14.4,27.2,21.6,36.8
E00003782,37.6,26.4,19.2,16.8
E00003783,15.4,30.1,17.1,37.4
E00003784,25.3,27.8,22.2,24.7
E00003785,17.1,16.2,30.8,35.9
E00003786,23,26.2,17.5,33.3
E00003787,35.7,35.7,17.5,11
E00003788,33.9,33,11.6,21.4
E00003789,25.7,33.9,22,18.3
E00003790,16.5,28.9,16.5,38
E00003791,15,24.8,24.8,35.3
E00003792,12.2,29.7,17.6,40.5
E00003793,20.7,33.3,16.2,29.7
E00003795,16.7,26.2,20.6,36.5
E00003796,16.2,28.4,25,30.4
E00003797,17.7,30.6,19.4,32.3
E00003798,46,21.4,7.9,24.6
E00003799,14.4,33.9,22.9,28.8
E00003800,25.6,30.8,20.3,23.3
E00003801,46.6,19.8,21.6,12.1
E00003802,13.3,29.7,25.8,31.3
E00003803,12.3,25.4,21,41.3
E00003804,15,26.8,24.4,33.9
E00004047,10.7,31.3,16.1,42
E00004048,23.1,27.9,8.7,40.4
E00004051,24,32.6,14.7,28.7
E00004054,11.9,33.1,22.9,32.2
E00004055,14.4,28.8,20.2,36.5
E00004057,11.4,41,18.1,29.5
E00004061,11.3,28.2,21,39.5
E00004063,9.9,23.8,28.7,37.6
E00004066,11.5,37.2,13.3,38.1
E00004068,14,27.2,16.7,42.1
E00004069,10.5,36.2,14.3,39
E00004075,23,30.2,15.1,31.7
E00004076,19.1,39,17.6,24.3
E00004078,20.4,29.9,17.7,32
E00004079,26.5,31.6,15.4,26.5
E00004080,16.3,27.7,19.1,36.9
E00004081,19.7,22,20.5,37.9
E00004082,35.8,27.5,15,21.7
E00004083,16.2,37.2,18.2,28.4
E00004084,56.6,22.1,12.5,8.8
E00004085,16.5,34.7,16.5,32.2
E00004086,18.6,38.1,13.3,30.1
E00004087,31.9,26.7,23.7,17.8
E00004088,27.1,33.5,19.4,20
E00004090,29.5,37,15,18.5
E00004091,26.3,33.9,15.2,24.6
E00004092,33.6,33.6,16,16.8
E00004093,11,36.4,24.6,28
E00004094,32.8,25,18.1,24.1
E00004095,16.9,38.7,18.5,25.8
E00004096,20.9,34.9,19.4,24.8
E00004097,80,20,0,0
E00004098,30.6,34.4,16.6,18.5
E00004099,20.7,31.4,15.7,32.2
E00004100,13.6,46.6,14.4,25.4
E00004101,21.3,43.8,18.8,16.3
E00004102,19,40.5,17.2,23.3
E00004103,10.5,59.6,12.3,17.5
E00004104,14.2,31.9,15.9,38.1
E00004105,14.2,36.6,12.7,36.6
E00004106,13.6,30.9,20,35.5
E00004107,20.2,22.8,16.7,40.4
E00004109,53.7,19.5,8.9,17.9
E00004110,16,16,17.9,50
E00004112,8.5,31.6,19.7,40.2
E00004113,9,31.5,21.6,37.8
E00004115,36.8,32.8,12,18.4
E00004116,15.1,26.2,22.2,36.5
E00004117,16.4,29.9,22.4,31.3
E00004118,21,25,26.6,27.4
E00004119,14.7,32.6,21.7,31
E00004854,36.9,34.6,13.1,15.4
E00004855,23.8,37.3,21.4,17.5
E00004856,26.9,38.9,17.6,16.7
E00004857,26.2,27,19.9,27
E00004858,42.4,15.9,15.2,26.5
E00004859,37,28.1,12,22.9
E00004860,47.7,34.1,8,10.2
E00004861,48.3,27.2,11.6,12.9
E00004862,27.9,24,18.3,29.8
E00004863,26.2,26.2,22.3,25.2
E00004864,12.9,33.9,21,32.3
E00004865,28.2,32.3,16.9,22.6
E00004866,20.9,25.2,20.1,33.8
E00004867,31.8,27.1,22.4,18.7
E00004868,25.3,36.4,19.2,19.2
E00004869,29.2,32.3,19.8,18.8
E00004870,26.4,29.7,15.4,28.6
E00004871,24.4,26.7,18.3,30.5
E00004872,30.3,35.3,20.2,14.3
E00004873,20.7,31.4,19,28.9
E00004874,28.6,29.3,19.3,22.9
E00004875,24.7,30.1,23.7,21.5
E00004876,31.7,30.2,14.3,23.8
E00004877,25.2,27.8,20,27
E00004878,32.5,25.4,17.5,24.6
E00004879,25,34.3,18.5,22.2
E00004880,35.7,33,15.2,16.1
E00004882,19,37.1,14.7,29.3
E00004883,17.5,28.6,20.6,33.3
E00004884,27.9,33.9,18.3,19.9
E00004886,55,21.3,11.9,11.9
E00004887,55.4,21.5,13.8,9.2
E00004889,37.9,35.2,15.2,11.7
E00004890,32.5,41.2,19.3,7
E00004891,38,31.4,22.3,8.3
E00004893,54.1,23,6.6,16.4
E00004895,48.8,27.6,13.8,9.8
E00004896,27.1,32.2,18.6,22
E00004897,45,30.9,14.1,10.1
E00004898,30.3,31.1,16.4,22.1
E00004899,49.6,27,13.5,9.9
E00004900,36.1,27.1,18.8,18
E00004901,38.2,33.3,16,12.5
E00004902,27.3,40.3,14.4,18
E00004904,33.1,29.8,16.9,20.2
E00004906,33.1,34.6,16.5,15.8
E00004907,42.5,32.7,18.3,6.5
E00004908,20.3,37.3,22.9,19.5
E00004909,38.1,31.8,15.9,14.2
E00004911,29.9,29,15,26.2
E00004912,35.2,32.4,15.2,17.2
E00004913,17.7,29.1,24.1,29.1
E00004914,19.2,33.8,23.1,23.8
E00004916,31.7,28.8,18.7,20.9
E00004917,18.8,33.3,19.6,28.3
E00004918,18.3,21.4,27.8,32.5
E00004920,63.1,18.9,7.2,10.8
E00004921,16.5,27.1,18.8,37.6
E00004922,23,27,24.6,25.4
E00004923,7.9,44.7,14,33.3
E00004924,22.5,18.6,25.5,33.3
E00004925,25.9,37.4,17.7,19
E00004926,13.8,34.5,23.3,28.4
E00004927,18.8,35.9,20.3,25
E00004928,22,34,17.3,26.7
E00004929,24.7,21.5,23.7,30.1
E00004930,22.1,29,20.6,28.2
E00004931,19.2,32.8,24,24
E00004932,22.6,27.7,25.5,24.1
E00004933,19.4,29.1,17.2,34.3
E00004934,16.3,41.9,20.9,20.9
E00004935,15,33.9,26.8,24.4
E00004936,24.4,28.9,20,26.7
E00004937,20.3,27.5,19.6,32.6
E00004938,34.8,34.8,6.8,23.6
E00004939,20,28.2,16.4,35.5
E00004940,14.2,38.9,17.7,29.2
E00004941,14.7,33.6,21.6,30.2
E00004942,20.4,35.4,22.1,22.1
E00004943,25.4,34.4,17.2,23
E00004944,36.4,29.9,16.9,16.9
E00004945,9.8,23.2,25,42
E00004946,21.1,28.4,15.6,34.9
E00004947,23.4,32.3,24.2,20.2
E00004948,18,32.8,21.9,27.3
E00004949,11.3,34.9,21.7,32.1
E00004950,34.1,24.2,15.2,26.5
E00004951,14.3,31,21.4,33.3
E00004952,24.7,23.3,15.8,36.3
E00004953,32.3,25.2,21.9,20.6
E00004954,26.8,31,19,23.2
E00004955,28.8,34,18.6,18.6
E00005139,11.2,40.5,25,23.3
E00005141,27.4,29.1,24.8,18.8
E00005142,51.3,26,14,8.7
E00005143,25.2,37.8,15.3,21.6
E00005145,25.4,35.2,17.2,22.1
E00005147,47.7,30.2,10.1,12.1
E00005154,28.7,34.8,14,22.6
E00005156,19.1,40,7.8,33
E00005161,33.3,28.3,19.2,19.2
E00005176,14.5,37.6,19.7,28.2
E00005183,11.6,41.1,22.1,25.3
E00005185,22.3,31.9,16,29.8
E00005186,16.3,33.7,20.4,29.6
E00005187,20.2,23.6,19.1,37.1
E00005188,36.3,29.4,19.6,14.7
E00005190,43.4,18,19.7,18.9
E00005192,25,22.4,19,33.6
E00005198,26.4,36.3,14.3,23.1
E00005200,44,31,13.8,11.2
E00005203,41,29.9,12,17.1
E00005205,27,31.9,19.9,21.3
E00005212,19,34.5,13.8,32.8
E00005218,35,25,13.3,26.7
E00005219,22.6,33.3,18.3,25.8
E00005229,10.8,38.2,14.7,36.3
E00005230,13.4,43.9,7.3,35.4
E00005231,26.8,33.9,20.5,18.9
E00005232,37.5,26,19.8,16.7
E00005234,26.7,23.3,20.8,29.2
E00005235,47.6,24.4,18.3,9.8
E00005236,17.5,13.3,25.8,43.3
E00005237,27.1,18.6,27.1,27.1
E00005238,14.9,38.8,20.1,26.1
E00005239,76.7,12.2,6.7,4.4
E00005241,27.6,29.3,20.3,22.8
E00005242,38.9,27.5,20.6,13
E00005245,33.7,26.5,15.3,24.5
E00005246,19.3,24.1,24.1,32.4
E00005247,20.7,15.3,24.3,39.6
E00005248,18.8,16.5,22.6,42.1
E00005249,26.3,18.6,22.9,32.2
E00005250,28.2,31.5,13.7,26.6
E00005251,20.6,22.4,21.5,35.5
E00005252,8.5,21.4,29.9,40.2
E00005253,17.7,21,19.4,41.9
E00005254,17.5,19.8,19,43.7
E00005255,19,23.8,22.2,34.9
E00005256,12.3,18.4,28.9,40.4
E00005257,27.6,19.8,17.2,35.3
E00005258,7.4,18.5,26.9,47.2
E00005259,19.5,23.9,16.8,39.8
E00005260,19.6,28,22.4,30.1
E00005261,16.5,23.9,22.9,36.7
E00005262,27.9,24.5,22.4,25.2
E00005263,18.8,29.9,23.1,28.2
E00005264,16.2,27.9,16.2,39.6
E00005265,11.2,22.4,22.4,44
E00005266,14.2,26.7,19.2,40
E00005267,14.6,21.4,21.4,42.7
E00005268,20.3,19.5,21.2,39
E00005269,19,24.1,13.8,43.1
E00005270,17.9,18.8,25.6,37.6
E00005271,38,21.5,17.4,23.1
E00005272,13.1,17.8,15.9,53.3
E00005273,19.2,20,12,48.8
E00005274,53.1,17.7,10.6,18.6
E00005275,54.5,15.5,11.8,18.2
E00005276,33.6,11.5,19.7,35.2
E00005277,13.3,21.7,15.8,49.2
E00005278,35.6,31.7,12.5,20.2
E00005279,17.1,26.8,18.3,37.8
E00005281,40.6,20.3,15.2,23.9
E00005283,35.6,29.5,18.9,15.9
E00005284,28.6,33.6,17.6,20.2
E00005287,18.3,40.4,15.6,25.7
E00005288,14,44.9,15.9,25.2
E00005289,18.1,35.2,14.3,32.4
E00005290,20.3,33.1,22.9,23.7
E00005291,18.5,28.6,21.8,31.1
E00005292,24.1,29.5,18.8,27.7
E00005293,18.1,35.2,23.8,22.9
E00005294,16.1,33.9,23.4,26.6
E00005295,22.6,42.7,12.1,22.6
E00005296,20.8,47.7,10.8,20.8
E00005297,26.8,38.6,15.7,18.9
E00005298,18.4,29.6,19.2,32.8
E00005299,29.4,41.2,11.8,17.6
E00005300,24.2,31.1,18.2,26.5
E00005301,29.6,30.6,20.4,19.4
E00005302,56.7,27.6,8.2,7.5
E00005303,58.9,26.2,10.3,4.7
E00005304,17.6,42.6,14.9,25
E00005305,20.3,27,27,25.7
E00005306,26.5,19.7,19.7,34.2
E00005307,13.6,30.3,18.9,37.1
E00005308,14.3,26.1,26.1,33.6
E00005309,12.6,17.5,29.1,40.8
E00005310,52,29.9,8.7,9.4
E00005311,26.4,29.2,17.4,27.1
E00005312,45.9,29.6,12.6,11.9
E00005313,18.6,26.5,20.4,34.5
E00005314,59.4,26.1,9.1,5.5
E00005315,18,37.5,19.5,25
E00005316,24.1,32.3,22.6,21.1
E00005317,39.8,29.3,15,15.8
E00005318,33.3,26.4,17.8,22.5
E00005319,33.1,33.8,15.4,17.7
E00005320,50.6,28.8,12.5,8.1
E00005321,20.7,25.6,28.1,25.6
E00005366,18.2,24.2,24.2,33.3
E00005367,24.8,29.8,20.6,24.8
E00005389,19.8,27,19,34.1
E00005391,12.1,23.4,25.5,39
E00005392,23,32.5,22.2,22.2
E00005525,47.7,21.1,16.4,14.8
E00005535,23.5,26.9,13.4,36.1
E00005537,27.5,26.7,18.3,27.5
E00005539,30.3,22.1,20.5,27
E00005541,43.4,22.6,25.5,8.5
E00005542,41.6,24.1,15.3,19
E00005543,19,34.1,23.5,23.5
E00005544,50,25,12.1,12.9
E00005547,33.5,27.6,20.5,18.4
E00005555,29.5,25.4,21.8,23.3
E00005573,41,29.5,15.4,14.1
E00005574,17.5,43.7,20.4,18.4
E00005575,33.1,32.3,15.3,19.4
E00005584,31.3,28.6,17.9,22.3
E00005593,17,42,17,24.1
E00005594,14.5,36.1,10.8,38.6
E00005595,12.8,37.6,20.8,28.8
E00005596,15.6,30.5,20.3,33.6
E00005597,20.5,32.5,19.7,27.4
E00005598,21.2,27.1,19.5,32.2
E00005599,20.6,35.1,15.3,29
E00005600,17.5,40,19.2,23.3
E00005601,18.5,41.2,11.8,28.6
E00005602,12.3,29.5,29.5,28.7
E00005604,18.9,28.7,23.8,28.7
E00005605,22.9,39,21,17.1
E00005607,22.9,33.9,16.1,27.1
E00005608,25,29.9,21.5,23.6
E00005609,19,31.9,17.2,31.9
E00005610,25.2,22.1,25.8,27
E00005611,24.3,40.3,16,19.4
E00005612,33.6,30.3,19.7,16.4
E00005613,38.7,27.9,12.6,20.7
E00005614,35.4,34,11.6,19
E00005615,16.1,36.4,21.2,26.3
E00005616,12.4,30.5,19,38.1
E00005617,24.3,27.2,19.9,28.7
E00005618,41.2,36.8,14.9,7
E00005619,19.8,25.4,23,31.7
E00005620,24.6,30,11.5,33.8
E00005621,62.9,21.6,8.6,6.9
E00005622,21.3,38.2,19.9,20.6
E00005623,38.1,23,12.4,26.5
E00005624,33.6,36.1,14.3,16
E00005625,21.1,42.2,14.8,21.9
E00005626,18.1,38.6,19.7,23.6
E00005627,23,33.3,19,24.6
E00005628,12.9,32.3,14.5,40.3
E00005629,23.9,39.3,16.2,20.5
E00005630,14.8,35.9,18,31.3
E00005631,15,40.9,22,22
E00005632,21.4,16.1,20.5,42
E00005633,16.4,34.4,22.1,27
E00005634,16.9,30.8,23.1,29.2
E00005635,15.6,36.1,19.7,28.7
E00005636,20.2,26.6,20.2,33
E00005637,17,36.6,23.2,23.2
E00005638,7.6,18.5,14.1,59.8
E00005639,25.2,25.2,18.9,30.6
E00005640,13.6,28.2,25.5,32.7
E00005641,16.8,25.2,24.3,33.6
E00005642,16.8,27.7,22.7,32.8
E00005643,16.7,21.9,23.7,37.7
E00005644,16.8,24.4,23.7,35.1
E00005645,65,17,5,13
E00005646,29.8,21.8,21,27.4
E00005647,28.3,31.5,18.1,22
E00005648,18.2,34.3,19.6,28
E00005649,22.9,36.8,18.8,21.5
E00005650,35.2,37.7,12.3,14.8
E00005651,17.6,36,19.2,27.2
E00005652,39.7,31,17.2,12.1
E00005653,31.5,43.5,10.9,14.1
E00005654,34.2,28.8,15.3,21.6
E00005666,42.4,35.8,10.9,10.9
