geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00003377,10.2,18.7,59,12
E00003727,11.2,22.4,54.3,12.1
E00003733,5.8,19.5,64.7,10
E00003758,8.2,21.1,59.8,10.8
E00003760,8.8,15,63.9,12.2
E00003761,11,18,57,14
E00003762,4,18.1,70.6,7.3
E00003763,6.1,26.7,58,9.2
E00003764,9,24.8,54.5,11.7
E00003772,47.2,13.9,33.3,5.6
E00003781,13.7,21.7,46.9,17.7
E00003782,7.7,27.3,55.9,9.1
E00003783,8.5,19.5,60.5,11.5
E00003784,12.8,17.9,58.5,10.8
E00003785,8.2,21.2,62.9,7.6
E00003786,5.3,17.8,59.8,17.2
E00003787,15.9,19.6,55,9.5
E00003788,10.7,19.4,61.2,8.7
E00003789,11,16.2,63.2,9.6
E00003790,8.4,16.3,59,16.3
E00003791,9.9,22.1,54.5,13.6
E00003792,7.7,20.4,61.5,10.4
E00003793,8,10.7,71.3,10
E00003795,9.7,16.2,58.9,15.1
E00003796,10,21.5,58.9,9.6
E00003797,6.4,17.3,64.2,12.1
E00003798,13.3,17.2,59.4,10.2
E00003799,9.9,18.7,55,16.4
E00003800,9.2,21.7,57.6,11.4
E00003801,9.6,19.3,57.9,13.2
E00003802,11.6,19.6,61.4,7.4
E00003803,9.8,15.4,59.3,15.4
E00003804,10.9,20.1,56.5,12.5
E00004047,12.7,17.5,57.8,12
E00004048,10.7,19.1,48.1,22.1
E00004051,17.8,18.4,50,13.8
E00004054,6.8,19.7,53.7,19.7
E00004055,12.1,17.9,52.9,17.1
E00004057,11.1,17.8,45.9,25.2
E00004061,16.5,19.3,42.6,21.6
E00004063,17.9,21.6,43.8,16.7
E00004066,6.8,21.1,51.1,21.1
E00004068,12.2,14.2,54.7,18.9
E00004069,13.2,19.1,44.1,23.7
E00004075,11.3,18.1,48.8,21.9
E00004076,10.3,13.1,59.3,17.2
E00004078,16,14.9,57.2,11.9
E00004079,10.2,23.3,51.1,15.3
E00004080,7.7,16.3,59.7,16.3
E00004081,11.1,14.2,64.7,10
E00004082,15.2,21.2,55.3,8.3
E00004083,7.8,18.7,60.1,13.5
E00004084,9.3,13.6,65.3,11.9
E00004085,10.8,14.6,63.9,10.8
E00004086,12.4,13.8,55.9,17.9
E00004087,14.7,22.7,49.3,13.3
E00004088,8.5,19.4,62.2,10
E00004090,8.1,11.6,64.6,15.7
E00004091,8.8,19.1,59.5,12.6
E00004092,13.8,19.2,58.5,8.5
E00004093,12.9,17.4,58.4,11.2
E00004094,9.1,23.1,54.5,13.2
E00004095,9.3,25.3,56.7,8.7
E00004096,8,20.2,59.5,12.3
E00004097,40,0,60,0
E00004098,15.7,19,51,14.4
E00004099,12.8,15.4,58.3,13.5
E00004100,15.9,12.7,54.8,16.7
E00004101,11,18.8,54.5,15.6
E00004102,19,19,50.8,11.1
E00004103,15.4,16.3,48.8,19.5
E00004104,11.7,23.9,47.9,16.6
E00004105,12.4,18.8,58.1,10.8
E00004106,14.9,18,55.3,11.8
E00004107,9.3,22.2,54.9,13.6
E00004109,12,17,57,14
E00004110,12.6,16.2,56.9,14.4
E00004112,16.3,18.6,47.1,18
E00004113,9.3,19.2,59.3,12.2
E00004115,9.4,23.1,59,8.5
E00004116,13.1,19.3,54.5,13.1
E00004117,13.4,14.4,59.3,12.9
E00004118,8.1,19.2,59.3,13.4
E00004119,16.4,15.8,54.4,13.5
E00004854,14.7,19.9,57.1,8.3
E00004855,9.6,15.2,65.7,9.6
E00004856,5.1,14.6,67.2,13.1
E00004857,13.2,20.3,57.1,9.3
E00004858,20,23,49.6,7.4
E00004859,13.9,11,66.5,8.6
E00004860,8.8,15,63.8,12.5
E00004861,12.4,15.5,58.9,13.2
E00004862,8.7,15.3,68,8
E00004863,3.5,18.1,70.8,7.6
E00004864,8,17.6,63.6,10.8
E00004865,5.1,12.2,66.7,16
E00004866,8.9,23.8,58.3,8.9
E00004867,6.7,18.8,66.4,8.1
E00004868,7.7,14.1,64.8,13.4
E00004869,9.4,13.3,64.1,13.3
E00004870,7.9,19.7,61.4,11
E00004871,8.2,19.6,63.6,8.7
E00004872,14.1,14.7,61.5,9.6
E00004873,8,13.7,70.3,8
E00004874,8.2,14.6,69.6,7.6
E00004875,10.9,12.5,59.4,17.2
E00004876,7.3,18.3,62.8,11.6
E00004877,10.2,16.3,68.1,5.4
E00004878,4.2,14.3,69.3,12.2
E00004879,20.2,17.8,58.1,3.9
E00004880,23.8,18,52.5,5.7
E00004882,7.1,14.7,66.5,11.8
E00004883,8.9,12.6,65.8,12.6
E00004884,6.7,17.8,62.5,12.9
E00004886,8.4,13.3,68.7,9.6
E00004887,12.1,15.9,63.6,8.4
E00004889,11.7,12.9,66.3,9.2
E00004890,16.3,24,53.5,6.2
E00004891,13.9,19.1,56.5,10.4
E00004893,25.3,26.6,41.8,6.3
E00004895,12.1,19,62.9,6
E00004896,9.3,16,59.9,14.8
E00004897,8.1,18.6,64,9.3
E00004898,8.4,16.1,66.5,9
E00004899,9.9,13.2,67.1,9.9
E00004900,7.1,12.4,69.8,10.7
E00004901,12.1,14,63.1,10.8
E00004902,10.8,14.8,55.2,19.2
E00004904,10,15,65.7,9.3
E00004906,11.7,10.5,67.8,9.9
E00004907,11.7,16.4,60.2,11.7
E00004908,9.5,15.6,62.6,12.3
E00004909,9.1,13.6,67.7,9.5
E00004911,9.9,14.5,59.9,15.8
E00004912,6.9,12.8,64.9,15.4
E00004913,10.3,31,48.3,10.3
E00004914,8.4,17.5,66.9,7.2
E00004916,13.2,17.8,62.8,6.2
E00004917,14.2,20,58.7,7.1
E00004918,15.3,22.9,55.3,6.5
E00004920,12,20,62.7,5.3
E00004921,8.8,22.5,62.1,6.6
E00004922,12.8,19,58.1,10.1
E00004923,10.9,20.1,59.2,9.8
E00004924,5.6,21,65,8.4
E00004925,6.8,23.8,57.1,12.2
E00004926,13.1,16,65.1,5.7
E00004927,9.5,20.1,57.5,12.8
E00004928,10.3,21,60,8.7
E00004929,11.5,20.5,57.4,10.7
E00004930,4.9,19.8,61.1,14.2
E00004931,8.9,19.4,58.3,13.3
E00004932,10.1,18.6,59.3,12.1
E00004933,12.4,17.9,59.2,10.4
E00004934,9.8,17.2,64.4,8.6
E00004935,11.8,16.1,64.5,7.5
E00004936,8.5,19.2,63.8,8.5
E00004937,10.3,16.8,65.2,7.6
E00004938,11.5,14.9,57.4,16.2
E00004939,10.3,20.6,60,9.1
E00004940,9.6,12.8,62.8,14.7
E00004941,5.2,16.1,56.8,21.9
E00004942,13.9,18.5,52.6,15
E00004943,11.3,21.1,57,10.6
E00004944,11.5,25,55.4,8.1
E00004945,14.5,26.7,50.6,8.1
E00004946,11.6,26,54.1,8.2
E00004947,11.9,17.2,58.9,11.9
E00004948,11.8,12.4,62.4,13.5
E00004949,6.1,18.9,67.2,7.8
E00004950,10.6,26.8,56.1,6.5
E00004951,11.7,17.9,61.2,9.2
E00004952,7.5,24,59.5,9
E00004953,10.8,24.7,54.4,10.1
E00004954,12.1,17.6,61.2,9.1
E00004955,11.3,23.8,48.1,16.9
E00005139,12.1,20.7,50.7,16.4
E00005141,8.8,10.1,66,15.1
E00005142,7,11,69.8,12.2
E00005143,8.8,15.3,61.3,14.6
E00005145,10.7,13.6,57.9,17.9
E00005147,10.4,14.6,62.8,12.2
E00005154,5.5,13.9,66.2,14.4
E00005156,11.8,11.8,53.5,22.8
E00005161,11,15.7,56.7,16.5
E00005176,10.6,19.2,54.3,15.9
E00005183,14.3,20.2,49.6,16
E00005185,8.7,16.5,61.2,13.6
E00005186,14,20.2,48.8,17.1
E00005187,7,13.9,70.4,8.7
E00005188,8.8,13.2,70.2,7.9
E00005190,1.7,14.4,69.5,14.4
E00005192,8.6,12.2,68.3,10.8
E00005198,8.3,16.5,59.5,15.7
E00005200,3.9,11.7,75,9.4
E00005203,9.7,11,71,8.3
E00005205,7.6,11.6,66.9,14
E00005212,12.3,16.9,51.3,19.5
E00005218,12.8,14.1,62.2,10.9
E00005219,9.6,14.8,66.1,9.6
E00005229,17.8,13.3,45.2,23.7
E00005230,19,14,52.1,14.9
E00005231,3.5,18.1,69.6,8.8
E00005232,5.3,11.4,66.7,16.7
E00005234,11.1,10.5,66.1,12.3
E00005235,20.3,18.9,51.4,9.5
E00005236,12,20.4,59.3,8.4
E00005237,7.3,14.7,72,6
E00005238,13.5,14,59.6,12.9
E00005239,16.1,6.5,64.5,12.9
E00005241,6.6,7.2,81.6,4.6
E00005242,6.7,10.7,74.5,8.1
E00005245,10.9,23.6,55.5,10
E00005246,10.5,20.5,62.6,6.4
E00005247,11.2,35,49,4.9
E00005248,10.1,20.2,57.4,12.2
E00005249,17.1,19.6,57,6.3
E00005250,8.9,25.8,55.6,9.7
E00005251,7.5,23.9,62.7,6
E00005252,17.8,29.6,45.2,7.4
E00005253,8.9,21.2,62.3,7.5
E00005254,10.6,21.7,58.2,9.5
E00005255,11.5,29.2,53.1,6.2
E00005256,14.5,35.9,48.1,1.5
E00005257,15.3,29.7,45.8,9.3
E00005258,20,22.4,48.8,8.8
E00005259,10.8,26.9,58.5,3.8
E00005260,13.7,19.6,58.8,7.8
E00005261,9.6,21.6,59.2,9.6
E00005262,14.2,25,51.7,9.2
E00005263,10.3,19.9,67.6,2.2
E00005264,10.9,25.2,57.8,6.1
E00005265,18.5,23.4,54,4
E00005266,13.4,17.6,62.7,6.3
E00005267,13.7,22.9,57.3,6.1
E00005268,13.4,20.8,57,8.7
E00005269,7,29.4,53.8,9.8
E00005270,7,27.4,51,14.6
E00005271,10.5,27.6,51.4,10.5
E00005272,6.5,20.2,63.7,9.5
E00005273,8.6,25,62.5,3.9
E00005274,6.9,30.6,54.2,8.3
E00005275,13,33.3,44.9,8.7
E00005276,6.7,31.3,56.7,5.2
E00005277,11,23.2,56.1,9.7
E00005278,14.7,15.6,58.7,11
E00005279,18.9,20,51.6,9.5
E00005281,5.9,28.1,60,5.9
E00005283,12.2,15,61.2,11.6
E00005284,9.2,24.2,57.5,9.2
E00005287,14.8,14.8,52.6,17.8
E00005288,9.9,19.1,63.4,7.6
E00005289,11.5,16,60.3,12.2
E00005290,13.8,22.1,57.9,6.2
E00005291,14.9,18.4,54.6,12.1
E00005292,9.7,21.4,59.3,9.7
E00005293,9.6,11,70.5,8.9
E00005294,11.7,20.2,58,10.1
E00005295,17.6,12.4,57.5,12.4
E00005296,12.4,17.8,60.5,9.3
E00005297,14,15.4,55.1,15.4
E00005298,14.4,17.8,51.7,16.1
E00005299,11,11.8,66.9,10.3
E00005300,12.2,20.1,58.5,9.1
E00005301,12.7,16.7,65.3,5.3
E00005302,11,15,60.6,13.4
E00005303,5.9,17.6,63.7,12.7
E00005304,12.2,17.6,58,12.2
E00005305,10.7,28.6,50,10.7
E00005306,9.4,29.5,52.3,8.7
E00005307,9.8,17.8,62.1,10.3
E00005308,6.7,24.5,60.1,8.6
E00005309,10.6,21.7,60.2,7.5
E00005310,8.2,16.3,67.3,8.2
E00005311,13.5,18,58.4,10.1
E00005312,8.6,11.3,66.9,13.2
E00005313,14.4,22.7,53.8,9.1
E00005314,9.4,15,62.5,13.1
E00005315,10.6,15,61.3,13.1
E00005316,8,20.1,63.2,8.6
E00005317,9.9,14.6,65.6,9.9
E00005318,8,20.8,57.6,13.6
E00005319,7.1,16.9,58.4,17.5
E00005320,8.5,9.8,72,9.8
E00005321,14.1,20.9,56.5,8.5
E00005366,10.7,27.5,55.7,6
E00005367,10.7,14.2,66.3,8.9
E00005389,9,19.6,60.3,11.1
E00005391,8.9,19.6,60.7,10.7
E00005392,11.7,16.6,62,9.8
E00005525,11.5,16.5,60.4,11.5
E00005535,13.1,15.7,66,5.2
E00005537,11.8,15.1,66.7,6.5
E00005539,12.7,19,62,6.3
E00005541,10.7,15.2,66.1,8
E00005542,9.2,21.5,63.1,6.2
E00005543,7.6,17.2,68.3,6.9
E00005544,3.8,19.8,71,5.3
E00005547,9.7,26.7,56.8,6.8
E00005555,10,24.4,54.5,11
