geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00003377,89,0,11
E00003727,95,1.8,3.2
E00003733,95.7,0.5,3.9
E00003758,88.3,2.4,9.3
E00003760,93.6,0,6.4
E00003761,86.1,3.1,10.8
E00003762,94.3,0.9,4.9
E00003763,87.8,2.5,9.6
E00003764,93.7,2.8,3.5
E00003772,90.6,1.2,8.2
E00003781,94.4,2.7,2.9
E00003782,73.4,2.9,23.7
E00003783,92.4,1.7,5.9
E00003784,84.2,2.4,13.4
E00003785,92.2,3.8,4.1
E00003786,88.4,2.1,9.5
E00003787,80.4,3.7,15.9
E00003788,81.8,4.7,13.4
E00003789,87.9,3.4,8.7
E00003790,87.5,2,10.4
E00003791,87.6,1.8,10.6
E00003792,91.4,3,5.6
E00003793,88.5,3.8,7.6
E00003795,88.1,5.8,6.1
E00003796,89.3,3.3,7.4
E00003797,91.6,2.9,5.5
E00003798,85.9,2.5,11.6
E00003799,93.6,1.2,5.2
E00003800,92.2,0.9,6.8
E00003801,83.6,2.5,13.9
E00003802,90.1,4.2,5.6
E00003803,86,4.6,9.4
E00003804,93.9,1.4,4.7
E00004047,90.2,2.3,7.5
E00004048,89.6,2.3,8.1
E00004051,87.8,4.8,7.5
E00004054,92.4,2.3,5.2
E00004055,93.8,3.3,3
E00004057,94.3,2,3.7
E00004061,95.6,1.6,2.9
E00004063,94.3,1.3,4.4
E00004066,91.7,4.5,3.9
E00004068,95.1,1.8,3.1
E00004069,95.3,0.3,4.4
E00004075,91.9,2.4,5.7
E00004076,94.8,1.4,3.8
E00004078,90.8,1.2,8
E00004079,79.4,3.5,17.1
E00004080,87.7,3.5,8.8
E00004081,90.6,3.7,5.8
E00004082,87.7,4.5,7.8
E00004083,95.2,0.5,4.3
E00004084,89.8,0.9,9.4
E00004085,89.7,3,7.3
E00004086,96.3,2.8,0.9
E00004087,81.6,4.1,14.3
E00004088,90.1,2.7,7.2
E00004090,91.3,0.8,7.9
E00004091,89.4,2.6,8
E00004092,95.9,1,3.1
E00004093,85.8,2.7,11.5
E00004094,86.8,3.8,9.4
E00004095,91.8,2.6,5.6
E00004096,95.5,1.8,2.7
E00004097,91.5,0.7,7.7
E00004098,94.1,2.2,3.7
E00004099,94.5,0.6,4.9
