geography_code,in_full_time_education-001,in_full_time_education-002
E00003377,26.7,73.3
E00003727,22,78
E00003733,16.9,83.1
E00003758,23.5,76.5
E00003760,24.1,75.9
E00003761,21.5,78.5
E00003762,25.4,74.6
E00003763,17.5,82.5
E00003764,23.9,76.1
E00003772,13,87
E00003781,23.5,76.5
E00003782,21.5,78.5
E00003783,24,76
E00003784,25.6,74.4
E00003785,23.8,76.2
E00003786,19.6,80.4
E00003787,15.8,84.2
E00003788,23.7,76.3
E00003789,14,86
E00003790,23.9,76.1
E00003791,22.1,77.9
E00003792,20.4,79.6
E00003793,17.7,82.3
E00003795,21.7,78.3
E00003796,23.9,76.1
E00003797,25.2,74.8
E00003798,14.2,85.8
E00003799,18.6,81.4
E00003800,16.7,83.3
E00003801,15.8,84.2
E00003802,19,81
E00003803,24.2,75.8
E00003804,24.3,75.7
E00004047,26.7,73.3
E00004048,26.8,73.2
E00004051,21.2,78.8
E00004054,21.7,78.3
E00004055,22,78
E00004057,19.4,80.6
E00004061,24.9,75.1
E00004063,21.7,78.3
E00004066,26.7,73.3
E00004068,24.2,75.8
E00004069,23.5,76.5
E00004075,19.6,80.4
E00004076,19.2,80.8
E00004078,25.7,74.3
E00004079,18.9,81.1
E00004080,20.4,79.6
E00004081,20.7,79.3
E00004082,18.9,81.1
E00004083,18,82
E00004084,14.5,85.5
E00004085,20.8,79.2
E00004086,20.5,79.5
E00004087,24.2,75.8
E00004088,21.6,78.4
E00004090,15.8,84.2
E00004091,16.2,83.8
E00004092,12,88
E00004093,19.4,80.6
E00004094,26,74
E00004095,14.1,85.9
E00004096,19,81
E00004097,0,100
E00004098,14.2,85.8
E00004099,16.8,83.2
E00004100,14.8,85.2
E00004101,13.5,86.5
E00004102,18.3,81.7
E00004103,12.5,87.5
E00004104,23.9,76.1
E00004105,21.8,78.2
E00004106,20,80
E00004107,26.5,73.5
E00004109,16.7,83.3
E00004110,28.8,71.2
E00004112,24.8,75.2
E00004113,20.8,79.2
E00004115,17.8,82.2
E00004116,25.7,74.3
E00004117,21.6,78.4
E00004118,16.6,83.4
E00004119,25.4,74.6
E00004854,18.4,81.6
E00004855,17.7,82.3
E00004856,16,84
E00004857,22.8,77.2
E00004858,23.8,76.2
E00004859,22.9,77.1
E00004860,16.8,83.2
E00004861,19.6,80.4
E00004862,24.4,75.6
E00004863,23,77
E00004864,23.9,76.1
E00004865,21.3,78.7
E00004866,32.8,67.2
E00004867,18.3,81.7
E00004868,17,83
E00004869,16.3,83.7
E00004870,20.6,79.4
E00004871,24.6,75.4
E00004872,16.1,83.9
E00004873,18.1,81.9
E00004874,20.3,79.7
E00004875,18.1,81.9
E00004876,23.6,76.4
E00004877,23.2,76.8
E00004878,18.5,81.5
E00004879,26.9,73.1
E00004880,13.8,86.2
E00004882,16.3,83.7
E00004883,21.3,78.7
E00004884,17.4,82.6
E00004886,15.2,84.8
E00004887,10.3,89.7
E00004889,18.2,81.8
E00004890,18,82
E00004891,14.5,85.5
E00004893,21.9,78.1
E00004895,12.6,87.4
E00004896,18.4,81.6
E00004897,12.7,87.3
E00004898,20,80
E00004899,14.1,85.9
E00004900,13.4,86.6
E00004901,18.9,81.1
E00004902,17.5,82.5
E00004904,20.6,79.4
E00004906,15.8,84.2
E00004907,15.6,84.4
E00004908,13.2,86.8
E00004909,15.1,84.9
E00004911,20.8,79.2
E00004912,18.8,81.2
E00004913,29.7,70.3
E00004914,19.2,80.8
E00004916,23.9,76.1
E00004917,24.9,75.1
E00004918,26.3,73.7
E00004920,17.6,82.4
E00004921,23.3,76.7
E00004922,19,81
E00004923,17.2,82.8
E00004924,21.3,78.7
E00004925,12.7,87.3
E00004926,22.2,77.8
E00004927,15.2,84.8
E00004928,19.6,80.4
E00004929,24.6,75.4
E00004930,22.7,77.3
E00004931,16.2,83.8
E00004932,14,86
E00004933,24.5,75.5
E00004934,16.9,83.1
E00004935,14.5,85.5
E00004936,21.9,78.1
E00004937,21.9,78.1
E00004938,18.5,81.5
E00004939,18.8,81.2
E00004940,17.7,82.3
E00004941,15.9,84.1
E00004942,16,84
E00004943,14.5,85.5
E00004944,25.2,74.8
E00004945,32.1,67.9
E00004946,23.4,76.6
