geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00037241,30.1,51,10.5,8.5
E00037242,48.3,26.6,14,11.2
E00037243,11.3,46,22.6,20.2
E00037244,31.9,32.8,10.9,24.4
E00037245,46.4,33.6,7.2,12.8
E00037246,31,38.1,15,15.9
E00037247,20.8,39,24,16.2
E00037248,40.5,27.8,15.1,16.7
E00037249,29.7,37.8,18.9,13.5
E00037250,24.8,44.8,13.6,16.8
E00037251,27.5,36.3,20.6,15.6
E00037252,17.5,40.8,21.7,20
E00037253,32.3,28.3,15.7,23.6
E00037254,38.7,33.1,16.2,12
E00037255,29.1,32.6,19.8,18.6
E00037256,24.2,49.2,16.1,10.5
E00037257,22.7,37,20.1,20.1
E00037260,29.7,44.9,11,14.4
E00037261,22.8,47.2,17.9,12.2
E00037262,22,33.9,18.9,25.2
E00037263,33.3,30.2,18.3,18.3
E00037264,26.1,42.4,19.6,12
E00037322,32.5,31,15.1,21.4
E00037323,34.6,36.8,16.5,12
E00037324,50,33.1,10.8,6.2
E00037327,23.3,38.8,19.4,18.6
E00037328,28,29.1,18.9,24
E00037329,43.4,34.5,12.4,9.7
E00037330,30.6,35.2,13.9,20.4
E00037331,24.6,48.2,13.2,14
E00037332,18.9,43.3,17.3,20.5
E00037333,35.3,43.6,7.5,13.5
E00037334,33,34.8,15.7,16.5
E00037336,23.9,39.6,23.9,12.7
E00037337,29.3,32.3,16.5,21.8
E00037338,25,36.4,19.7,18.9
E00037339,28.5,40.9,13.9,16.8
E00037340,24.2,30,15,30.8
E00037341,34.7,34.7,8.5,22
E00037342,66,23.7,4.1,6.2
E00037343,24.2,37.9,21,16.9
E00037344,24.6,30.2,21.4,23.8
E00037345,21,43.5,17.7,17.7
E00037346,31.7,37.7,15.6,15
E00037348,23.4,46.8,14.5,15.3
E00037349,21.9,38,24.6,15.5
E00037351,27.4,26.5,23.9,22.1
E00037352,25,29.3,25.9,19.8
E00037353,27.3,34.5,18.2,20
E00037354,37.3,49.2,7.6,5.9
E00037355,28.5,43.1,15.4,13.1
E00037356,39.1,36.7,14.1,10.2
E00037357,38.3,26.6,14.1,21.1
E00037358,28.8,37.3,22.9,11
E00037359,41.4,32.3,15.2,11.1
E00037363,58.5,30.5,5.1,5.9
E00037374,42.6,29.1,15.6,12.8
E00037375,41.1,26.8,19.6,12.5
E00037376,31.7,43.9,20.3,4.1
E00037740,35.3,35.3,15.7,13.7
E00037742,31.9,39.3,13.1,15.7
E00037750,42.9,32.2,13,11.9
E00037753,42.1,33.3,15.9,8.7
E00037754,38.4,34.2,18.5,8.9
E00037755,27,53.2,11.9,7.9
E00037756,31.4,40.1,15,13.5
E00037757,30.8,49,14,6.3
E00037761,27.2,34,22.2,16.7
E00037762,26.8,44.7,14.6,13.8
E00037766,33.8,31.5,21.5,13.1
E00037768,28.6,29.5,17,25
E00037770,27,27.7,19.9,25.5
E00037771,26.9,29.4,25.2,18.5
E00037772,41.5,38.7,12.3,7.5
E00037773,26.9,35.4,23.1,14.6
E00037774,25.4,47.5,14.4,12.7
E00037777,25.4,49.1,13.2,12.3
E00037778,29.2,46.4,15.5,8.9
E00037781,25.9,38.8,21.6,13.7
E00037786,18.5,40.1,22.9,18.5
E00037791,25.9,44,18.1,12
E00037793,40.3,25.5,20.4,13.8
E00037794,46.4,28.3,12.4,12.9
E00038187,29.2,25,18.5,27.4
E00038188,55.6,27.4,8.9,8.1
E00038191,29.7,21.4,17.9,31
E00038192,25,29.5,20.5,25
E00038193,30,32.9,19.4,17.6
E00038194,38.7,22.7,19.3,19.3
E00038196,24.8,35.3,15,24.8
E00038197,38.3,27.5,14.2,20
E00038199,37.7,32,15.6,14.8
E00038200,47,28.8,8.3,15.9
E00038202,28.6,25.7,22.1,23.6
E00038203,46.6,28.8,8.5,16.1
E00038204,52.1,27.4,9.6,11
E00038205,17.5,37.3,25.4,19.8
E00038206,46,31.7,7.1,15.1
E00038207,27.9,27,14.8,30.3
E00038208,17.8,39.8,20.3,22
E00038210,48,36,8.8,7.2
E00038211,32.4,27.7,17.6,22.3
E00038212,15.9,31,27.4,25.7
E00038214,23.9,42.5,20.1,13.4
E00038215,48.3,25.8,14.6,11.3
E00038216,23.5,33,20.9,22.6
E00038219,32.7,39.2,14.4,13.7
E00038221,32,29.7,18.8,19.5
E00038222,40.8,30,18.3,10.8
E00038223,26.6,39.6,16.5,17.3
E00038224,32.5,28.7,17.8,21
E00038225,42.4,37.1,12.1,8.3
E00038226,16.9,42.3,17.7,23.1
E00038227,21,29,22.6,27.4
E00038228,29.6,35.7,17.4,17.4
E00038229,54,35.8,5.1,5.1
E00038230,34.2,28.1,17.1,20.5
E00038231,37.2,24.8,20.4,17.7
E00038232,25,44,16.4,14.7
E00038233,24.5,45.3,14.4,15.8
E00038358,35.9,36.8,15.4,12
E00038359,26.6,48.9,12.2,12.2
E00038360,40.7,29.2,18.6,11.5
E00038361,47.8,29,11.6,11.6
E00038362,25,25.7,23.5,25.7
E00038363,41.9,28.5,19.2,10.5
E00038364,44,29.1,14.9,12.1
E00038365,26.4,48.6,17.4,7.6
E00038366,29.6,42.6,15.7,12.2
E00038367,31.5,37.8,17.3,13.4
E00038368,36.7,33.5,15.2,14.6
E00038369,56.6,32.9,2.6,7.9
E00038370,33.9,52,7.9,6.3
E00038371,22.8,33.3,24.6,19.3
E00038372,33.1,53.4,6.8,6.8
E00038373,20.2,34.9,24.8,20.2
E00038374,29.1,37.8,22,11
E00038375,56.4,26.3,11.3,6
E00038376,34.9,23.3,20.9,20.9
E00038377,21.1,55,11.9,11.9
E00038378,62.7,25.5,7.3,4.5
E00038379,14.7,25.7,23.5,36
E00038380,49.3,22.2,16.7,11.8
E00038381,23.8,42.1,17.5,16.7
E00038382,51.5,25.8,8.3,14.4
E00038383,23.1,39.8,26.9,10.2
E00038384,16.7,42.6,20.4,20.4
E00038385,25.5,44.7,13.8,16
E00038386,18.8,25.8,24.2,31.3
E00038387,41.8,27.3,10.9,20
E00038388,30.1,36.5,17.3,16
E00038389,36,36,12.8,15.2
E00038390,41,43.2,8.6,7.2
E00038392,47.4,31.6,14.9,6.1
E00038393,24.2,24.2,21.2,30.3
E00038394,39.7,32.4,22.1,5.9
E00038395,38.7,29.8,20.2,11.3
E00038396,29.4,42.9,16.7,11.1
E00038397,53.4,26,8.4,12.2
E00038399,22.5,41.7,20,15.8
E00038400,29.5,30.2,15.1,25.2
E00038401,40,39.1,10.9,10
E00038402,22.1,32.5,26,19.5
E00038403,41.2,32.4,19.1,7.4
E00038404,49.5,28.4,10.1,11.9
E00038405,34.4,34.4,14.4,16.8
E00038406,30.4,36.2,17.9,15.6
E00038407,45.3,33.8,13.7,7.2
E00038410,32.1,34.3,16.4,17.2
E00038411,19.4,49.4,18.8,12.5
E00038412,32.8,45.3,10.9,10.9
E00038413,33.8,43.4,13.2,9.6
E00038414,24.1,42.8,13.8,19.3
E00038415,19.4,56.6,12.4,11.6
E00038429,29.7,38.7,17.1,14.4
E00038936,25.2,43.4,14.2,17.3
E00038937,21.8,41.2,15.7,21.3
E00038938,36.7,44.9,11.7,6.6
E00038939,15,40,20.5,24.5
E00038940,36.1,39.3,17.2,7.4
E00038941,19.3,53.5,15.8,11.4
E00038942,16.3,47.5,13.5,22.7
E00038967,41.5,33.1,14.1,11.3
E00038970,29.6,39.2,18.4,12.8
E00038971,36.8,23.2,18.7,21.3
E00038972,46.3,31.5,14.8,7.4
E00038973,33,30.3,19.5,17.3
E00038974,32.4,34.5,14.4,18.7
E00038975,23.9,34.9,24.8,16.5
E00038976,30.3,50,15.2,4.5
E00038977,27.8,33.1,19.9,19.2
E00038978,41.4,25,14.1,19.5
E00038979,29.2,27,21.9,21.9
E00038980,48.8,30.9,8.9,11.4
E00038981,22,38.8,17.3,22
E00038982,22.7,32,23.3,22
E00038983,42.4,29.6,14.4,13.6
E00038984,19.6,41.2,18.9,20.3
E00038985,25.7,27.2,21.3,25.7
E00038986,19.4,30.6,21.8,28.2
E00038987,37.9,27.1,17.1,17.9
E00038988,21.6,37.3,21.6,19.4
E00038989,29.8,38.4,16.7,15.2
E00038991,18.5,50,13.7,17.7
E00038992,28.9,51.3,7.9,11.8
E00038997,30.5,37.3,18.6,13.6
E00039081,39.1,29.9,17.4,13.6
E00039082,34.4,28.9,19.5,17.2
E00039083,75.6,17.6,3.4,3.4
E00039084,31.9,40.7,14.1,13.3
E00039101,27.8,36.1,20.8,15.3
E00039104,51.6,35.2,7.8,5.5
E00039105,38.4,25.6,18.4,17.6
E00039106,39.8,38.2,11.4,10.6
E00039107,31.8,34.5,19.3,14.3
E00039108,28.1,34.7,17.4,19.8
E00039109,31.3,37.4,10.4,20.9
E00039110,44.8,27.6,15.2,12.4
E00039111,40.2,31.6,13.7,14.5
E00039130,29.5,42.3,17.9,10.3
E00039131,54.2,31.7,9.2,4.9
E00039132,33.1,43.3,17.3,6.3
E00039133,18.9,47.3,18.9,14.9
E00039134,35.5,30.5,18.4,15.6
